address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Storegade 578765 Klovborg,borg,350.000,10-04-2017,Alm. Salg,3.571,3,Villa,98,1904,-11 %,Aktuel værdi
Storegade 348765 Klovborg,borg,165.000,29-03-2017,Alm. Salg,2.704,4,Villa,61,1920,-18 %,Aktuel værdi
Malundvej 78765 Klovborg,borg,2.100.000,09-02-2017,Alm. Salg,7.835,7,Villa,268,1900,-5 %,Aktuel værdi
Storegade 508765 Klovborg,borg,295.000,21-12-2016,Alm. Salg,2.360,4,Villa,125,1935,0 %,Aktuel værdi
Sandvadvej 38765 Klovborg,borg,485.000,25-11-2016,Alm. Salg,4.409,4,Villa,110,1932,-2 %,Aktuel værdi
Gl Skolevej 108765 Klovborg,borg,4.390.000,09-09-2016,Alm. Salg,17.283,8,Stuehus,254,1979,,
Sandvadvej 308765 Klovborg,borg,3.200.000,29-08-2016,Alm. Salg,11.940,8,Stuehus,268,1900,-8 %,
Storegade 838765 Klovborg,borg,303.000,10-08-2016,Alm. Salg,1.702,8,Villa,178,1940,-12 %,Aktuel værdi
Storegade 18765 Klovborg,borg,630.000,10-08-2016,Alm. Salg,4.532,5,Villa,139,1965,-9 %,Aktuel værdi
Stadionvej 78765 Klovborg,borg,200.000,11-07-2016,Alm. Salg,2.150,3,Villa,93,1963,-20 %,Aktuel værdi
Storegade 368765 Klovborg,borg,325.000,11-07-2016,Alm. Salg,3.316,5,Villa,98,1890,-34 %,Aktuel værdi
Storegade 908765 Klovborg,borg,50.000,01-07-2016,Auktion,485,4,Villa,103,1944,-83 %,Aktuel værdi
Sønderdalvej 238765 Klovborg,borg,540.000,27-06-2016,Fam. Salg,4.500,5,Villa,120,1944,-5 %,Aktuel værdi
Floritsvej 88765 Klovborg,borg,6.200.000,24-06-2016,Alm. Salg,86.111,4,Stuehus,72,1900,,
Lupinmarken 358765 Klovborg,borg,1.695.000,15-04-2016,Alm. Salg,10.593,5,Villa,160,2002,0 %,Aktuel værdi
Grønnevænget 128765 Klovborg,borg,800.000,19-03-2016,Alm. Salg,5.673,4,Villa,141,1974,,Aktuel værdi
Nørregade 38765 Klovborg,borg,400.000,10-02-2016,Alm. Salg,3.846,5,Villa,104,1934,-10 %,Aktuel værdi
Storegade 428765 Klovborg,borg,275.000,08-02-2016,Alm. Salg,3.437,3,Villa,80,1927,-8 %,Aktuel værdi
Grønnevænget 138765 Klovborg,borg,850.000,25-01-2016,Alm. Salg,5.944,5,Villa,143,1961,-5 %,Aktuel værdi
Grønnevænget 18765 Klovborg,borg,462.500,15-01-2016,Alm. Salg,3.167,5,Villa,146,1960,,Aktuel værdi
Storegade 258765 Klovborg,borg,180.000,08-01-2016,Alm. Salg,1.500,4,Villa,120,1877,-10 %,Aktuel værdi
Storegade 70B8765 Klovborg,borg,1.100.000,10-12-2015,Alm. Salg,7.913,4,Villa,139,1931,,Aktuel værdi
Tranholmvej 58765 Klovborg,borg,1.770.000,28-10-2015,Alm. Salg,7.629,10,Villa,232,1920,-7 %,Aktuel værdi
Sønderdalvej 78765 Klovborg,borg,670.000,25-09-2015,Alm. Salg,4.785,4,Villa,140,1961,-13 %,Aktuel værdi
Sønderdalvej 188765 Klovborg,borg,1.795.000,28-08-2015,Alm. Salg,9.111,7,Villa,197,1984,,Aktuel værdi
Storegade 38765 Klovborg,borg,835.000,14-08-2015,Alm. Salg,6.574,4,Villa,127,1979,-7 %,Aktuel værdi
Malundvej 68765 Klovborg,borg,1.895.000,04-06-2015,Alm. Salg,15.791,4,Stuehus,120,1987,0 %,
Horsensvej 888765 Klovborg,borg,450.000,22-05-2015,Alm. Salg,2.205,5,Villa,204,1936,-9 %,Aktuel værdi
Storegade 1018765 Klovborg,borg,350.000,21-05-2015,Alm. Salg,2.083,5,Villa,168,1959,,Aktuel værdi
Storegade 58765 Klovborg,borg,572.662,08-05-2015,Andet,2.779,6,Villa,206,1949,,Aktuel værdi
Storegade 208765 Klovborg,borg,220.000,10-04-2015,Alm. Salg,2.558,3,Rækkehus,86,1910,-10 %,Aktuel værdi
Storegade 118765 Klovborg,borg,100.000,13-03-2015,Auktion,653,7,Villa,153,1926,,Aktuel værdi
Linnerupvej 268765 Klovborg,borg,7.900.000,06-02-2015,Auktion,54.861,5,Stuehus,144,1912,,
Rolighedsvej 128765 Klovborg,borg,735.000,06-02-2015,Alm. Salg,6.933,5,Villa,106,1930,-5 %,Aktuel værdi
Malundvej 28765 Klovborg,borg,1.840.000,22-01-2015,Fam. Salg,8.000,7,Villa,230,2008,,Aktuel værdi
Kløvermarken 178765 Klovborg,borg,780.000,16-12-2014,Alm. Salg,5.492,6,Villa,142,1978,-2 %,Aktuel værdi
Stadionvej 118765 Klovborg,borg,420.000,26-11-2014,Alm. Salg,4.117,4,Villa,102,1948,-15 %,Aktuel værdi
Horsensvej 908765 Klovborg,borg,595.000,21-10-2014,Alm. Salg,4.648,5,Villa,128,1930,-14 %,Aktuel værdi
Gribstrupvej 58765 Klovborg,borg,1.000.000,12-09-2014,Alm. Salg,5.181,5,Villa,193,1929,-22 %,Aktuel værdi
Kirkevej 48765 Klovborg,borg,23.550.000,11-07-2014,Alm. Salg,63.994,8,Stuehus,368,1973,,
Dalen 28765 Klovborg,borg,562.000,09-07-2014,Andet,4.683,5,Villa,120,1900,,Aktuel værdi
Skadevej 198765 Klovborg,borg,1.325.000,03-07-2014,Alm. Salg,9.330,5,Stuehus,142,1938,-5 %,
Storegade 378765 Klovborg,borg,559.000,30-04-2014,Alm. Salg,2.740,6,Villa,204,1926,,Aktuel værdi
Malundvej 58765 Klovborg,borg,40.000,11-03-2014,Alm. Salg,256,6,Stuehus,156,1908,,
Malundvej 38765 Klovborg,borg,40.000,11-03-2014,Alm. Salg,208,7,Villa,192,1933,,Aktuel værdi
Sønderdalvej 168765 Klovborg,borg,1.100.000,21-02-2014,Alm. Salg,8.029,4,Villa,137,1920,-12 %,Aktuel værdi
Tyrstingvej 388765 Klovborg,borg,1.750.000,10-10-2013,Fam. Salg,10.937,5,Stuehus,160,1960,,
Kirkevej 68765 Klovborg,borg,700.000,17-09-2013,Alm. Salg,6.086,4,Villa,115,1960,,Aktuel værdi
Sønderdalvej 18765 Klovborg,borg,515.000,19-08-2013,Alm. Salg,4.639,6,Villa,111,1952,-13 %,Aktuel værdi
Tranholmvej 38765 Klovborg,borg,375.000,15-08-2013,Alm. Salg,1.602,5,Villa,234,2016,,Aktuel værdi
Storegade 1158765 Klovborg,borg,725.000,12-08-2013,Alm. Salg,7.250,4,Villa,100,1929,,Aktuel værdi
Storegade 288765 Klovborg,borg,280.000,12-07-2013,Alm. Salg,1.971,4,Villa,142,1926,-20 %,Aktuel værdi
Horsensvej 778765 Klovborg,borg,750.000,25-06-2013,Alm. Salg,4.385,4,Villa,171,1917,,Aktuel værdi
Malundvej 138765 Klovborg,borg,40.000,02-05-2013,Alm. Salg,303,4,Stuehus,132,1847,,
Sandvadvej 248765 Klovborg,borg,4.500.000,24-04-2013,Alm. Salg,34.615,5,Stuehus,130,1902,,
