address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Sejerøvej 554592 Sejerø,jerø,100.000,07-04-2017,Alm. Salg,943,3,Stuehus,106,1909,,
Sejerøvej 144592 Sejerø,jerø,85.000,24-03-2017,Fam. Salg,833,5,Stuehus,102,1914,,
Svaleklint 554592 Sejerø,jerø,100.000,16-03-2017,Alm. Salg,2.777,2,Sommerhus,36,1973,,Aktuel værdi
Ryevej 74592 Sejerø,jerø,550.000,06-03-2017,Fam. Salg,9.322,3,Sommerhus,59,1956,,Aktuel værdi
Sejerøvej 214592 Sejerø,jerø,77.935,13-02-2017,Alm. Salg,728,5,Stuehus,107,1912,,
Vestervej 254592 Sejerø,jerø,510.000,30-01-2017,Alm. Salg,8.095,3,Villa,63,1945,3 %,Aktuel værdi
Gniben 16A4592 Sejerø,jerø,147.500,16-01-2017,Fam. Salg,1.798,4,Sommerhus,82,1933,,Aktuel værdi
Sejerøvej 194592 Sejerø,jerø,200.000,13-01-2017,Fam. Salg,1.680,5,Villa,119,1910,,Aktuel værdi
Knopurtvej 2A4592 Sejerø,jerø,463.000,20-12-2016,Fam. Salg,3.307,5,Sommerhus,140,2012,,Aktuel værdi
Mastrupvej 494592 Sejerø,jerø,739.500,26-11-2016,Fam. Salg,4.154,7,Villa,178,1889,,Aktuel værdi
Gniben Strand 44592 Sejerø,jerø,340.000,19-11-2016,Fam. Salg,7.234,1,Sommerhus,47,1980,,Aktuel værdi
Sejerbyvej 604592 Sejerø,jerø,750.000,03-11-2016,Alm. Salg,6.198,5,Villa,121,1912,-6 %,Aktuel værdi
Gniben Strand 74592 Sejerø,jerø,790.500,10-10-2016,Fam. Salg,10.682,4,Sommerhus,74,2013,,Aktuel værdi
Svaleklint 244592 Sejerø,jerø,515.000,30-09-2016,Fam. Salg,9.196,4,Sommerhus,56,1977,,Aktuel værdi
Mastrupvej 254592 Sejerø,jerø,550.000,03-09-2016,Alm. Salg,4.230,4,Villa,130,1973,-8 %,Aktuel værdi
Kongstrupvej 264592 Sejerø,jerø,331.500,24-08-2016,Fam. Salg,3.250,5,Villa,102,1877,,Aktuel værdi
Lundehøj 44592 Sejerø,jerø,459.000,24-06-2016,Fam. Salg,9.978,3,Sommerhus,46,1970,,Aktuel værdi
Kongstrupvej 344592 Sejerø,jerø,825.000,09-06-2016,Alm. Salg,5.892,6,Villa,140,1900,-17 %,Aktuel værdi
Svaleklint 544592 Sejerø,jerø,625.000,05-04-2016,Alm. Salg,12.254,3,Sommerhus,51,1981,-4 %,Aktuel værdi
Brovej 15B4592 Sejerø,jerø,600.000,01-03-2016,Andet,4.255,4,Villa,141,1977,,Aktuel værdi
Sejerbyvej 234592 Sejerø,jerø,111.000,24-02-2016,Auktion,1.144,4,Villa,97,1902,-50 %,Aktuel værdi
Kongstrupvej 44592 Sejerø,jerø,60.000,23-02-2016,Alm. Salg,606,3,Villa,99,1935,,Aktuel værdi
Sejerøvej 394592 Sejerø,jerø,1.420.000,16-02-2016,Fam. Salg,8.554,6,Stuehus,166,1876,,
Brovej 14592 Sejerø,jerø,131.000,08-02-2016,Auktion,635,5,Villa,206,1904,,Aktuel værdi
Ryevej 214592 Sejerø,jerø,365.000,30-12-2015,Alm. Salg,7.765,3,Sommerhus,47,1965,,Aktuel værdi
Svaleklint 374592 Sejerø,jerø,425.000,06-12-2015,Fam. Salg,10.119,3,Sommerhus,42,1975,,Aktuel værdi
Mastrupvej 454592 Sejerø,jerø,580.000,01-12-2015,Fam. Salg,6.987,3,Sommerhus,83,1796,,Aktuel værdi
Sejerøvej 104592 Sejerø,jerø,300.000,28-11-2015,Alm. Salg,2.727,3,Villa,110,1965,-24 %,Aktuel værdi
Vestervej 434592 Sejerø,jerø,1.400.000,26-11-2015,Alm. Salg,24.561,3,Sommerhus,57,2008,-26 %,Aktuel værdi
Skelbjergvej 14592 Sejerø,jerø,775.000,18-11-2015,Alm. Salg,7.524,4,Villa,103,1877,,Aktuel værdi
Lydebjergvej 74592 Sejerø,jerø,300.000,17-11-2015,Alm. Salg,-,1,Sommerhus,25,1992,,Aktuel værdi
Sejerbyvej 294592 Sejerø,jerø,400.000,25-09-2015,Alm. Salg,3.883,5,Villa,103,1950,-15 %,Aktuel værdi
Gniben Strand 214592 Sejerø,jerø,890.000,24-09-2015,Alm. Salg,15.892,3,Sommerhus,56,1973,,Aktuel værdi
