address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Hjøllundvej 107361 Ejstrupholm,holm,320.000,07-04-2017,Alm. Salg,2.335,5,Villa,137,1925,,Aktuel værdi
Smedevænget 97361 Ejstrupholm,holm,645.000,29-03-2017,Alm. Salg,5.286,3,Villa,122,1946,0 %,Aktuel værdi
Ahornvej 377361 Ejstrupholm,holm,2.500.000,03-02-2017,Alm. Salg,13.812,5,Villa,181,2009,-4 %,Aktuel værdi
Nørrevang 117361 Ejstrupholm,holm,420.000,15-01-2017,Fam. Salg,7.000,2,Villa,60,1958,,Aktuel værdi
Lindevænget 107361 Ejstrupholm,holm,775.000,06-01-2017,Alm. Salg,2.818,13,Villa,275,1973,,Aktuel værdi
Dyringhavevej 57361 Ejstrupholm,holm,1.300.000,23-12-2016,Alm. Salg,7.222,4,Villa,180,1910,-7 %,Aktuel værdi
Ikastvej 477361 Ejstrupholm,holm,140.000,12-12-2016,Alm. Salg,1.772,2,Villa,79,1947,,Aktuel værdi
Bøgevænget 107361 Ejstrupholm,holm,310.000,07-12-2016,Alm. Salg,3.195,3,Villa,97,1949,1140 %,Aktuel værdi
Lærkevej 187361 Ejstrupholm,holm,444.700,02-12-2016,Auktion,4.632,3,Villa,96,1966,-48 %,Aktuel værdi
Stationsvej 187361 Ejstrupholm,holm,580.000,21-11-2016,Alm. Salg,7.073,4,Villa,82,1957,-14 %,Aktuel værdi
Rørbæksøvej 107361 Ejstrupholm,holm,860.000,16-11-2016,Alm. Salg,9.148,3,Sommerhus,94,2009,,Aktuel værdi
Holmevej 57361 Ejstrupholm,holm,900.000,01-11-2016,Alm. Salg,3.896,7,Villa,231,1975,,Aktuel værdi
Birkevej 987361 Ejstrupholm,holm,1.530.000,31-10-2016,Alm. Salg,11.086,6,Villa,138,2004,-4 %,Aktuel værdi
Enghavevej 487361 Ejstrupholm,holm,1.200.000,30-10-2016,Alm. Salg,6.593,5,Villa,182,1900,-7 %,Aktuel værdi
Smedebækvej 297361 Ejstrupholm,holm,1.200.000,29-10-2016,Alm. Salg,5.020,6,Villa,239,1978,0 %,Aktuel værdi
Givevej 507361 Ejstrupholm,holm,2.200.000,24-10-2016,Alm. Salg,11.282,4,Villa,195,1887,,Aktuel værdi
Lunden 17361 Ejstrupholm,holm,2.100.000,21-10-2016,Alm. Salg,13.291,6,Villa,158,2005,0 %,Aktuel værdi
Stationsvej 417361 Ejstrupholm,holm,1.150.000,21-10-2016,Alm. Salg,9.426,5,Villa,122,1930,,Aktuel værdi
Søndergade 137361 Ejstrupholm,holm,1.000.000,04-10-2016,Alm. Salg,7.462,3,Villa,134,1910,-9 %,Aktuel værdi
Gyvelvej 167361 Ejstrupholm,holm,1.110.000,23-09-2016,Alm. Salg,6.981,5,Villa,159,1973,-7 %,Aktuel værdi
Rørbæksøvej 227361 Ejstrupholm,holm,1.125.000,15-09-2016,Alm. Salg,11.138,4,Sommerhus,101,2007,-6 %,Aktuel værdi
Munkhøjvej 87361 Ejstrupholm,holm,1.050.000,11-09-2016,Fam. Salg,4.708,7,Stuehus,223,1960,,
Gyvelvej 97361 Ejstrupholm,holm,290.000,29-08-2016,Alm. Salg,4.833,2,Rækkehus,60,1972,,Aktuel værdi
Søndergade 107361 Ejstrupholm,holm,335.000,29-08-2016,Alm. Salg,1.861,6,Villa,180,1920,-32 %,Aktuel værdi
Nørrevang 277361 Ejstrupholm,holm,1.340.000,18-08-2016,Alm. Salg,14.888,3,Villa,90,1955,-4 %,Aktuel værdi
Hjøllundvej 287361 Ejstrupholm,holm,1.000.000,15-08-2016,Alm. Salg,5.494,7,Villa,182,1953,1 %,Aktuel værdi
Ahornvej 57361 Ejstrupholm,holm,7.400.000,07-07-2016,Alm. Salg,154.166,2,Rækkehus,48,1967,,Aktuel værdi
Ahornvej 237361 Ejstrupholm,holm,775.000,07-07-2016,Alm. Salg,6.798,4,Villa,114,1976,-13 %,Aktuel værdi
Ved Bækken 77361 Ejstrupholm,holm,1.970.000,27-06-2016,Alm. Salg,13.133,4,Villa,150,2007,-1 %,Aktuel værdi
Dyringhavevej 37361 Ejstrupholm,holm,16.537.500,24-06-2016,Alm. Salg,110.250,6,Stuehus,150,1918,,
Ikastvej 517361 Ejstrupholm,holm,120.000,14-06-2016,Alm. Salg,740,6,Villa,162,1934,-59 %,Aktuel værdi
Gyvelvej 517361 Ejstrupholm,holm,1.165.000,07-06-2016,Alm. Salg,6.657,6,Villa,175,1974,,Aktuel værdi
Søndergade 87361 Ejstrupholm,holm,850.000,03-06-2016,Alm. Salg,4.146,5,Villa,205,1930,,Aktuel værdi
Brandevej 537361 Ejstrupholm,holm,356.736,01-06-2016,Alm. Salg,2.050,6,Stuehus,174,1938,,
Lindevænget 77361 Ejstrupholm,holm,700.000,30-05-2016,Alm. Salg,4.666,4,Villa,150,1971,0 %,Aktuel værdi
Thyregodvej 637361 Ejstrupholm,holm,4.070.000,26-05-2016,Alm. Salg,19.380,5,Stuehus,210,1910,,
Bøgevej 97361 Ejstrupholm,holm,775.000,10-05-2016,Alm. Salg,6.054,4,Villa,128,1968,-6 %,Aktuel værdi
Vestervang 37361 Ejstrupholm,holm,475.000,29-04-2016,Alm. Salg,4.094,4,Villa,116,1967,-13 %,Aktuel værdi
Tværvej 47361 Ejstrupholm,holm,690.000,29-04-2016,Alm. Salg,5.348,3,Villa,129,1948,-7 %,Aktuel værdi
Hygildvej 37361 Ejstrupholm,holm,725.000,19-04-2016,Alm. Salg,7.967,4,Stuehus,91,1888,,
Vestergade 577361 Ejstrupholm,holm,950.000,18-03-2016,Alm. Salg,8.189,4,Villa,116,1986,-5 %,Aktuel værdi
Stationsvej 17B7361 Ejstrupholm,holm,800.000,16-03-2016,Alm. Salg,7.142,5,Rækkehus,112,1988,-11 %,Aktuel værdi
Rørbækvej 52D7361 Ejstrupholm,holm,1.000.000,08-03-2016,Alm. Salg,10.000,5,Sommerhus,100,2009,-9 %,Aktuel værdi
Egevej 37361 Ejstrupholm,holm,765.000,02-03-2016,Fam. Salg,4.903,5,Villa,156,1973,,Aktuel værdi
Ikastvej 367361 Ejstrupholm,holm,400.000,01-03-2016,Andet,3.636,5,Villa,110,1937,,Aktuel værdi
Ahornvej 187361 Ejstrupholm,holm,563.500,25-02-2016,Alm. Salg,2.762,7,Villa,204,1977,,Aktuel værdi
Nørrevang 137361 Ejstrupholm,holm,375.000,22-02-2016,Alm. Salg,4.411,3,Villa,85,1945,-17 %,Aktuel værdi
Engbækparken 347361 Ejstrupholm,holm,300.000,10-02-2016,Alm. Salg,2.343,4,Villa,128,2017,,Aktuel værdi
Jernbanegade 137361 Ejstrupholm,holm,550.000,28-01-2016,Alm. Salg,3.525,5,Villa,156,1917,-8 %,Aktuel værdi
Brandevej 397361 Ejstrupholm,holm,319.000,13-01-2016,Alm. Salg,2.981,4,Villa,107,1932,-9 %,Aktuel værdi
Ikastvej 677361 Ejstrupholm,holm,80.000,09-01-2016,Auktion,761,5,Villa,105,1953,,Aktuel værdi
Ikastvej 397361 Ejstrupholm,holm,200.000,14-12-2015,Fam. Salg,2.020,5,Villa,99,1901,,Aktuel værdi
Fasterholtvej 227361 Ejstrupholm,holm,1.500.000,11-12-2015,Alm. Salg,11.111,5,Villa,135,1970,,Aktuel værdi
Hygildvej 77361 Ejstrupholm,holm,960.000,07-12-2015,Alm. Salg,17.142,3,Sommerhus,56,1968,-2 %,Aktuel værdi
Kirkegade 107361 Ejstrupholm,holm,700.000,19-11-2015,Alm. Salg,7.526,3,Villa,93,1958,-7 %,Aktuel værdi
Fasterholtvej 247361 Ejstrupholm,holm,442.000,16-11-2015,Fam. Salg,6.500,4,Sommerhus,68,1971,,Aktuel værdi
Lindevænget 257361 Ejstrupholm,holm,825.000,30-10-2015,Alm. Salg,7.300,4,Villa,113,1978,-8 %,Aktuel værdi
Møllevejen 47361 Ejstrupholm,holm,475.000,01-10-2015,Alm. Salg,6.985,4,Villa,68,1959,-4 %,Aktuel værdi
Storgårdvej 67361 Ejstrupholm,holm,18.051.636,25-09-2015,Auktion,85.149,10,Stuehus,212,1885,,
Vestervang 217361 Ejstrupholm,holm,550.000,17-09-2015,Andet,4.044,5,Villa,136,1974,,Aktuel værdi
Møllevejen 87361 Ejstrupholm,holm,500.000,15-09-2015,Alm. Salg,5.617,3,Villa,89,1964,-15 %,Aktuel værdi
Søbrinken 47361 Ejstrupholm,holm,530.000,04-09-2015,Alm. Salg,5.698,3,Villa,93,1963,-11 %,Aktuel værdi
Birkevej 167361 Ejstrupholm,holm,1.100.000,27-08-2015,Alm. Salg,7.432,5,Villa,148,1991,-8 %,Aktuel værdi
Hedegårdvej 367361 Ejstrupholm,holm,1.495.000,21-08-2015,Alm. Salg,25.775,3,Sommerhus,58,1983,0 %,Aktuel værdi
