address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Sneppevej 598723 Løsning,ning,380.375,09-05-2017,Alm. Salg,4.695,3,Rækkehus,81,1985,,Aktuel værdi
Solvangs Alle 118723 Løsning,ning,2.115.000,27-04-2017,Alm. Salg,12.017,5,Villa,176,2006,-4 %,Aktuel værdi
Lundagervej 698723 Løsning,ning,900.000,03-04-2017,Alm. Salg,5.696,7,Villa,158,1800,,Aktuel værdi
Frederiksbergvej 68723 Løsning,ning,700.000,28-03-2017,Alm. Salg,3.867,5,Villa,181,1949,-12 %,Aktuel værdi
Lindvedvej 398723 Løsning,ning,522.500,26-03-2017,Andet,3.732,6,Villa,140,1898,,Aktuel værdi
Sneppevej 608723 Løsning,ning,500.000,17-03-2017,Andet,4.000,5,Villa,125,1987,,Aktuel værdi
Jupitervej 278723 Løsning,ning,750.000,10-03-2017,Alm. Salg,5.514,5,Villa,136,1977,,Aktuel værdi
Tranebovej 598723 Løsning,ning,2.212.500,06-03-2017,Alm. Salg,13.915,5,Villa,159,2000,,Aktuel værdi
Kingos Alle 68723 Løsning,ning,942.151,06-03-2017,Fam. Salg,6.000,5,Villa,157,1971,,Aktuel værdi
Rævebjergvej 128723 Løsning,ning,546.000,23-02-2017,Alm. Salg,6.578,3,Villa,83,1890,,Aktuel værdi
Kingos Alle 198723 Løsning,ning,1.225.000,16-02-2017,Alm. Salg,11.666,5,Rækkehus,105,1969,-4 %,Aktuel værdi
M Iversens Vej 58723 Løsning,ning,800.000,08-02-2017,Andet,6.106,5,Villa,131,2006,,Aktuel værdi
Jernbanegade 138723 Løsning,ning,1.200.000,03-02-2017,Alm. Salg,7.500,6,Villa,160,1921,-20 %,Aktuel værdi
Herredsvej 108723 Løsning,ning,2.375.000,30-01-2017,Alm. Salg,9.576,7,Villa,248,2003,-8 %,Aktuel værdi
Lysagervej 118723 Løsning,ning,1.585.000,25-01-2017,Alm. Salg,10.160,4,Villa,156,1973,-1 %,Aktuel værdi
Venusvej 198723 Løsning,ning,1.550.000,13-01-2017,Fam. Salg,8.908,6,Villa,174,1975,,Aktuel værdi
Trompholmsvej 48723 Løsning,ning,125.000,13-01-2017,Auktion,822,5,Villa,152,1925,,Aktuel værdi
Merkurvej 118723 Løsning,ning,1.375.000,12-01-2017,Alm. Salg,10.036,5,Villa,137,1973,-4 %,Aktuel værdi
Lindvedvej 408723 Løsning,ning,375.000,11-01-2017,Alm. Salg,3.048,4,Villa,123,1887,0 %,Aktuel værdi
Bottrupvej 4A8723 Løsning,ning,875.000,06-01-2017,Alm. Salg,5.872,5,Villa,149,1962,-12 %,Aktuel værdi
Ege Alle 58723 Løsning,ning,1.151.000,15-12-2016,Alm. Salg,8.048,5,Villa,143,1979,,Aktuel værdi
Spættevej 118723 Løsning,ning,1.376.000,13-12-2016,Alm. Salg,7.774,6,Villa,177,1976,,Aktuel værdi
Holbergsvej 48723 Løsning,ning,403.100,12-12-2016,Fam. Salg,3.631,4,Villa,111,1970,,Aktuel værdi
Rosenlunden 28723 Løsning,ning,900.000,10-12-2016,Alm. Salg,6.766,5,Villa,133,1961,-10 %,Aktuel værdi
Jupitervej 328723 Løsning,ning,1.675.000,08-12-2016,Alm. Salg,8.815,4,Villa,190,1977,-4 %,Aktuel værdi
Fasanvej 118723 Løsning,ning,995.000,05-12-2016,Alm. Salg,8.291,4,Villa,120,1973,-5 %,Aktuel værdi
Genvej 68723 Løsning,ning,1.345.000,02-12-2016,Andet,10.760,5,Villa,125,1973,0 %,Aktuel værdi
Stubberupvej 18723 Løsning,ning,629.337,01-12-2016,Alm. Salg,5.569,4,Villa,113,1955,-16 %,Aktuel værdi
Frederikslystvej 38723 Løsning,ning,1.085.000,01-12-2016,Alm. Salg,8.680,5,Villa,125,1913,0 %,Aktuel værdi
Nederholmsvej 258723 Løsning,ning,395.250,23-11-2016,Fam. Salg,2.148,6,Villa,184,1887,,Aktuel værdi
Haremarksvej 628723 Løsning,ning,1.575.000,23-11-2016,Alm. Salg,12.304,5,Villa,128,1999,,Aktuel værdi
Ølstedbrovej 38723 Løsning,ning,775.000,22-11-2016,Fam. Salg,6.250,4,Villa,124,1968,,Aktuel værdi
Søndergårdsvej 38723 Løsning,ning,24.618.000,22-11-2016,Fam. Salg,110.891,8,Stuehus,222,1962,,
Lindvedvej 218723 Løsning,ning,1.000.000,13-11-2016,Fam. Salg,5.319,7,Villa,188,1910,,Aktuel værdi
Sneppevej 6J8723 Løsning,ning,1.000.000,07-11-2016,Fam. Salg,13.698,3,Rækkehus,73,1986,,Aktuel værdi
Nørrehedevej 28723 Løsning,ning,550.000,07-11-2016,Alm. Salg,6.250,4,Villa,88,1964,,Aktuel værdi
Jupitervej 148723 Løsning,ning,1.070.000,04-11-2016,Alm. Salg,9.385,4,Villa,114,1976,-2 %,Aktuel værdi
Fasanvej 438723 Løsning,ning,1.200.000,25-10-2016,Alm. Salg,7.594,6,Villa,158,1979,-4 %,Aktuel værdi
Skolegade 48723 Løsning,ning,595.000,24-10-2016,Alm. Salg,5.560,4,Villa,107,1966,0 %,Aktuel værdi
Marsvej 728723 Løsning,ning,938.668,24-10-2016,Alm. Salg,4.838,6,Villa,194,1976,,Aktuel værdi
Haremarksvej 548723 Løsning,ning,1.350.000,24-10-2016,Alm. Salg,13.917,3,Villa,97,2005,0 %,Aktuel værdi
Fasanvej 78723 Løsning,ning,830.000,24-10-2016,Alm. Salg,7.614,5,Villa,109,1963,-7 %,Aktuel værdi
Mejsevej 198723 Løsning,ning,1.440.000,18-10-2016,Alm. Salg,9.600,3,Villa,150,1973,-1 %,Aktuel værdi
Linde Alle 238723 Løsning,ning,1.957.500,14-10-2016,Alm. Salg,12.234,6,Villa,160,2006,-1 %,Aktuel værdi
Neptunvej 108723 Løsning,ning,1.565.000,12-10-2016,Alm. Salg,10.433,5,Villa,150,1976,-2 %,Aktuel værdi
