address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Mågevej 107680 Thyborøn,orøn,450.000,18-04-2017,Fam. Salg,7.031,3,Villa,64,1943,,Aktuel værdi
Glentevej 217680 Thyborøn,orøn,350.000,12-04-2017,Alm. Salg,3.301,4,Villa,106,1964,,
Drejøvej 657680 Thyborøn,orøn,2.020.000,06-04-2017,Alm. Salg,10.049,5,Villa,201,2007,-4 %,Aktuel værdi
Svanegade 67680 Thyborøn,orøn,530.000,23-03-2017,Alm. Salg,4.568,3,Villa,116,1939,-18 %,Aktuel værdi
Fasanvej 187680 Thyborøn,orøn,687.500,09-03-2017,Alm. Salg,4.910,4,Villa,140,1965,,Aktuel værdi
Jernbanegade 177680 Thyborøn,orøn,1.020.000,28-02-2017,Fam. Salg,6.580,4,Villa,155,1939,,Aktuel værdi
Sprogøvej 1257680 Thyborøn,orøn,495.000,16-02-2017,Alm. Salg,5.380,3,Rækkehus,92,1980,,Aktuel værdi
Morsøvej 77680 Thyborøn,orøn,695.000,10-02-2017,Alm. Salg,6.043,4,Villa,115,1974,0 %,Aktuel værdi
Anholtvej 17A7680 Thyborøn,orøn,900.000,27-01-2017,Alm. Salg,5.113,6,Villa,176,1974,-10 %,Aktuel værdi
Ternevej 297680 Thyborøn,orøn,425.000,12-01-2017,Alm. Salg,4.521,3,Villa,94,1960,,Aktuel værdi
Rypevej 97680 Thyborøn,orøn,375.000,19-12-2016,Alm. Salg,2.717,4,Villa,138,1971,-5 %,Aktuel værdi
Sprogøvej 1277680 Thyborøn,orøn,650.000,13-12-2016,Alm. Salg,7.065,3,Rækkehus,92,1980,,Aktuel værdi
Fælledvej 27680 Thyborøn,orøn,315.000,25-10-2016,Alm. Salg,3.500,4,Villa,90,1936,-20 %,Aktuel værdi
Ternevej 277680 Thyborøn,orøn,295.000,18-10-2016,Alm. Salg,2.892,4,Villa,102,1959,0 %,Aktuel værdi
Sprogøvej 25B7680 Thyborøn,orøn,400.000,09-10-2016,Alm. Salg,3.389,4,Rækkehus,118,1982,-11 %,Aktuel værdi
Vesterhavsgade 177680 Thyborøn,orøn,875.000,12-09-2016,Alm. Salg,9.510,3,Villa,92,1958,,Aktuel værdi
Glentevej 167680 Thyborøn,orøn,1.345.000,09-09-2016,Alm. Salg,8.053,6,Villa,167,1985,,Aktuel værdi
Harboørevej 157680 Thyborøn,orøn,750.000,02-09-2016,Alm. Salg,4.870,3,Villa,154,1960,,Aktuel værdi
Drosselvej 87680 Thyborøn,orøn,400.000,15-08-2016,Alm. Salg,2.666,5,Villa,150,1967,-30 %,Aktuel værdi
Fjordgade 67680 Thyborøn,orøn,275.000,09-08-2016,Alm. Salg,1.279,6,Villa,215,1947,-30 %,Aktuel værdi
Anholtvej 37680 Thyborøn,orøn,1.150.000,08-08-2016,Alm. Salg,6.353,5,Villa,181,1972,-4 %,Aktuel værdi
Ternevej 87680 Thyborøn,orøn,500.000,26-07-2016,Alm. Salg,3.521,3,Villa,142,1949,,Aktuel værdi
Mågevej 177680 Thyborøn,orøn,780.000,13-07-2016,Alm. Salg,6.240,5,Villa,125,1952,,Aktuel værdi
Bredgade 347680 Thyborøn,orøn,375.000,07-07-2016,Alm. Salg,4.411,4,Villa,85,1958,-12 %,Aktuel værdi
Sprogøvej 66A7680 Thyborøn,orøn,535.134,06-07-2016,Fam. Salg,2.956,6,Villa,181,1981,-53 %,Aktuel værdi
Ternevej 157680 Thyborøn,orøn,292.500,03-06-2016,Andet,1.937,4,Villa,151,1960,,Aktuel værdi
Anholtvej 1A7680 Thyborøn,orøn,825.000,09-04-2016,Alm. Salg,3.699,7,Villa,223,1973,-13 %,Aktuel værdi
Sprogøvej 103A7680 Thyborøn,orøn,425.000,10-03-2016,Fam. Salg,4.250,3,Rækkehus,100,1981,,Aktuel værdi
Kirkevej 15B7680 Thyborøn,orøn,416.000,06-03-2016,Fam. Salg,2.791,3,Rækkehus,149,1987,,Aktuel værdi
Kirkevej 137680 Thyborøn,orøn,1.004.554,02-03-2016,Alm. Salg,8.371,5,Villa,120,1947,,Aktuel værdi
Sprogøvej 77680 Thyborøn,orøn,726.475,26-02-2016,Alm. Salg,4.656,5,Villa,156,1980,,Aktuel værdi
Kirkegaardsvej 67680 Thyborøn,orøn,250.000,16-02-2016,Alm. Salg,2.336,4,Villa,107,1957,,Aktuel værdi
Ternevej 77680 Thyborøn,orøn,620.000,12-02-2016,Alm. Salg,7.948,2,Villa,78,1954,-4 %,Aktuel værdi
Drejøvej 737680 Thyborøn,orøn,210.000,25-01-2016,Alm. Salg,1.147,6,Villa,183,2016,,Aktuel værdi
Thurøvej 217680 Thyborøn,orøn,750.000,20-01-2016,Alm. Salg,5.474,4,Villa,137,1972,-6 %,Aktuel værdi
Drejøvej 777680 Thyborøn,orøn,210.000,19-01-2016,Alm. Salg,843,7,Villa,249,2016,,Aktuel værdi
Drejøvej 417680 Thyborøn,orøn,1.250.000,06-01-2016,Alm. Salg,9.398,4,Villa,133,1977,,Aktuel værdi
Morsøvej 14A7680 Thyborøn,orøn,1.740.000,24-12-2015,Alm. Salg,9.157,5,Villa,190,1974,-7 %,Aktuel værdi
Vesterhavsgade 747680 Thyborøn,orøn,500.000,16-12-2015,Alm. Salg,6.410,3,Sommerhus,78,1937,-7 %,Aktuel værdi
Anholtvej 17680 Thyborøn,orøn,976.000,13-12-2015,Alm. Salg,-,8,Villa,233,1973,,Aktuel værdi
Sprogøvej 87680 Thyborøn,orøn,610.000,04-11-2015,Alm. Salg,4.919,4,Villa,124,1979,-5 %,Aktuel værdi
Vesterhavsgade 1267680 Thyborøn,orøn,1.195.000,08-10-2015,Alm. Salg,8.020,5,Villa,149,1952,-8 %,Aktuel værdi
Vesterhavsgade 287680 Thyborøn,orøn,700.000,01-10-2015,Alm. Salg,4.929,3,Villa,142,1929,,Aktuel værdi
Rømøvej 47680 Thyborøn,orøn,380.000,25-09-2015,Alm. Salg,2.602,5,Villa,146,1958,-17 %,Aktuel værdi
"Bredgade 5, 17680 Thyborøn",orøn,1.000.000,14-09-2015,Alm. Salg,8.333,4,Anden beboelse,120,1928,-20 %,Aktuel værdi
Vesterhavsgade 1117680 Thyborøn,orøn,355.000,11-09-2015,Alm. Salg,4.863,3,Sommerhus,73,1911,,Aktuel værdi
Sneglevej 17680 Thyborøn,orøn,695.000,26-08-2015,Alm. Salg,5.429,4,Villa,128,1943,0 %,Aktuel værdi
Sprogøvej 21A7680 Thyborøn,orøn,375.000,16-08-2015,Alm. Salg,3.177,4,Rækkehus,118,1982,,Aktuel værdi
Samsøvej 187680 Thyborøn,orøn,730.000,13-08-2015,Alm. Salg,4.124,5,Villa,177,1973,-13 %,Aktuel værdi
Mågevej 47680 Thyborøn,orøn,125.000,31-07-2015,Alm. Salg,844,4,Villa,148,1936,,Aktuel værdi
Vesterhavsgade 187680 Thyborøn,orøn,1.030.000,30-07-2015,Alm. Salg,5.228,7,Villa,197,1917,-13 %,Aktuel værdi
Lærkevej 467680 Thyborøn,orøn,650.000,24-07-2015,Alm. Salg,4.391,4,Villa,148,1965,-7 %,Aktuel værdi
Jegindøvej 11A7680 Thyborøn,orøn,1.020.000,09-07-2015,Alm. Salg,6.891,4,Villa,148,1976,-12 %,Aktuel værdi
"Bredgade 29A, 17680 Thyborøn",orøn,1.087.342,25-06-2015,Auktion,15.758,2,Lejlighed,69,1990,,Aktuel værdi
"Bredgade 29C, 17680 Thyborøn",orøn,1.087.342,25-06-2015,Auktion,20.910,1,Lejlighed,52,1990,,Aktuel værdi
"Bredgade 29G, 17680 Thyborøn",orøn,1.087.342,25-06-2015,Auktion,14.121,2,Lejlighed,77,1990,,Aktuel værdi
"Bredgade 29D, 17680 Thyborøn",orøn,1.087.342,25-06-2015,Auktion,11.691,2,Lejlighed,93,1990,,Aktuel værdi
"Bredgade 29E, 17680 Thyborøn",orøn,1.087.342,25-06-2015,Auktion,11.818,2,Lejlighed,92,1990,,Aktuel værdi
"Bredgade 29F, 17680 Thyborøn",orøn,1.087.342,25-06-2015,Auktion,13.940,2,Lejlighed,78,1990,,Aktuel værdi
"Bredgade 29B, 17680 Thyborøn",orøn,1.087.342,25-06-2015,Auktion,20.910,1,Lejlighed,52,1990,,Aktuel værdi
Samsøvej 17680 Thyborøn,orøn,350.000,11-06-2015,Alm. Salg,2.892,4,Villa,121,1972,,Aktuel værdi
Mågevej 437680 Thyborøn,orøn,435.500,08-06-2015,Alm. Salg,3.324,5,Villa,131,1960,10 %,Aktuel værdi
Limfjordsvej 77680 Thyborøn,orøn,1.125.000,03-06-2015,Alm. Salg,8.035,5,Villa,140,1985,,Aktuel værdi
Vesterhavsgade 49E7680 Thyborøn,orøn,775.000,03-06-2015,Alm. Salg,12.500,3,Rækkehus,62,1984,,Aktuel værdi
Vesterhavsgade 307680 Thyborøn,orøn,1.150.000,01-06-2015,Alm. Salg,10.000,6,Villa,115,1930,-4 %,Aktuel værdi
Holmevej 17680 Thyborøn,orøn,246.500,27-05-2015,Fam. Salg,2.833,4,Villa,87,1900,,Aktuel værdi
Fanøvej 27680 Thyborøn,orøn,250.000,21-05-2015,Alm. Salg,3.205,2,Villa,78,1955,-15 %,Aktuel værdi
Harboørevej 137680 Thyborøn,orøn,685.000,19-05-2015,Fam. Salg,7.210,3,Villa,95,1960,,Aktuel værdi
Ternevej 57680 Thyborøn,orøn,475.000,14-05-2015,Alm. Salg,3.492,5,Villa,136,1953,-24 %,Aktuel værdi
Thurøvej 77680 Thyborøn,orøn,850.000,21-04-2015,Alm. Salg,4.404,6,Villa,193,1971,-2 %,Aktuel værdi
Vesterhavsgade 37680 Thyborøn,orøn,1.100.000,19-04-2015,Alm. Salg,5.238,7,Villa,210,1960,0 %,Aktuel værdi
Ternevej 317680 Thyborøn,orøn,650.000,25-03-2015,Fam. Salg,5.371,4,Villa,121,1959,,Aktuel værdi
Glentevej 147680 Thyborøn,orøn,800.000,12-03-2015,Alm. Salg,6.896,3,Villa,116,1985,-9 %,Aktuel værdi
Morsøvej 12A7680 Thyborøn,orøn,575.000,12-03-2015,Alm. Salg,3.026,4,Villa,190,1975,-3 %,Aktuel værdi
Drejøvej 257680 Thyborøn,orøn,1.335.000,11-03-2015,Fam. Salg,6.675,6,Villa,200,1977,,Aktuel værdi
Lærkevej 367680 Thyborøn,orøn,600.000,10-03-2015,Fam. Salg,5.217,3,Villa,115,1965,-2 %,Aktuel værdi
Fasanvej 217680 Thyborøn,orøn,335.000,20-02-2015,Alm. Salg,3.130,4,Villa,107,1966,-11 %,Aktuel værdi
Sprogøvej 153B7680 Thyborøn,orøn,275.000,28-01-2015,Alm. Salg,2.391,4,Rækkehus,115,1982,-20 %,Aktuel værdi
Vesterhavsgade 517680 Thyborøn,orøn,928.816,10-01-2015,Fam. Salg,4.837,6,Villa,192,1965,,Aktuel værdi
Morsøvej 47680 Thyborøn,orøn,530.000,12-12-2014,Alm. Salg,4.649,4,Villa,114,1974,-11 %,Aktuel værdi
Vesterhavsgade 1577680 Thyborøn,orøn,425.000,11-12-2014,Fam. Salg,3.102,4,Villa,137,1947,,Aktuel værdi
Furvej 127680 Thyborøn,orøn,475.000,27-11-2014,Fam. Salg,3.392,4,Villa,140,1974,,Aktuel værdi
Ternevej 247680 Thyborøn,orøn,380.000,24-10-2014,Alm. Salg,3.454,2,Villa,110,1962,,Aktuel værdi
Klitvej 67680 Thyborøn,orøn,400.000,09-10-2014,Alm. Salg,3.418,3,Villa,117,1954,,Aktuel værdi
Harboørevej 207680 Thyborøn,orøn,1.195.000,06-10-2014,Fam. Salg,6.867,5,Villa,174,1965,,Aktuel værdi
Klitvej 137680 Thyborøn,orøn,475.000,30-09-2014,Alm. Salg,7.916,2,Villa,60,1949,-20 %,Aktuel værdi
Anholtvej 21A7680 Thyborøn,orøn,1.800.000,30-09-2014,Fam. Salg,8.530,7,Villa,211,1975,,Aktuel værdi
Harboørevej 217680 Thyborøn,orøn,485.000,26-09-2014,Alm. Salg,5.271,4,Villa,92,1960,,Aktuel værdi
Johnny Madsens Vej 47680 Thyborøn,orøn,250.000,06-09-2014,Alm. Salg,3.086,3,Villa,81,1920,,Aktuel værdi
Vestvej 117680 Thyborøn,orøn,400.000,05-09-2014,Alm. Salg,8.000,2,Villa,50,1957,,Aktuel værdi
Glentevej 117680 Thyborøn,orøn,640.000,25-08-2014,Alm. Salg,5.333,4,Villa,120,1959,-8 %,Aktuel værdi
Limfjordsvej 67680 Thyborøn,orøn,455.000,15-08-2014,Alm. Salg,3.473,3,Villa,131,1932,-4 %,Aktuel værdi
Fasanvej 177680 Thyborøn,orøn,1.280.000,06-08-2014,Alm. Salg,8.767,5,Villa,146,1966,-1 %,Aktuel værdi
Skolevej 37680 Thyborøn,orøn,200.000,28-06-2014,Alm. Salg,3.333,2,Anden beboelse,60,1965,,Aktuel værdi
Kirkevej 37680 Thyborøn,orøn,1.800.000,27-06-2014,Alm. Salg,12.857,4,Villa,140,1954,,Aktuel værdi
Venøvej 37680 Thyborøn,orøn,580.000,15-06-2014,Alm. Salg,2.761,11,Villa,210,1976,0 %,Aktuel værdi
Fanøvej 57680 Thyborøn,orøn,330.000,03-06-2014,Alm. Salg,3.666,3,Villa,90,1961,-16 %,Aktuel værdi
Morsøvej 6A7680 Thyborøn,orøn,2.050.000,16-04-2014,Alm. Salg,8.333,6,Villa,246,1975,-2 %,Aktuel værdi
Sprogøvej 2A7680 Thyborøn,orøn,2.300.000,14-04-2014,Fam. Salg,10.222,7,Villa,225,1978,,Aktuel værdi
