address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Østerbækvej 66893 Hemmet,mmet,495.000,17-05-2017,Alm. Salg,4.459,4,Villa,111,1964,,Aktuel værdi
Kirkehøjvej 36A6893 Hemmet,mmet,525.000,08-05-2017,Alm. Salg,10.096,3,Sommerhus,52,1992,,Aktuel værdi
Lærkevænget 136893 Hemmet,mmet,1.030.000,08-05-2017,Alm. Salg,12.875,4,Sommerhus,80,2000,-5 %,Aktuel værdi
Kirkehøjvej 42A6893 Hemmet,mmet,1.625.000,08-05-2017,Alm. Salg,12.126,5,Sommerhus,134,2009,,Aktuel værdi
Galgebjergevej 116893 Hemmet,mmet,325.000,03-05-2017,Alm. Salg,2.138,5,Villa,152,1943,-18 %,Aktuel værdi
Spurvevænget 106893 Hemmet,mmet,950.000,03-05-2017,Alm. Salg,11.309,4,Sommerhus,84,1998,-7 %,Aktuel værdi
Bork Hytteby 636893 Hemmet,mmet,500.000,03-05-2017,Alm. Salg,10.000,3,Sommerhus,50,2001,-15 %,Aktuel værdi
Strandvænget 426893 Hemmet,mmet,1.000.000,03-05-2017,Alm. Salg,10.526,4,Sommerhus,95,1996,-7 %,Aktuel værdi
Bork Hytteby 436893 Hemmet,mmet,500.000,01-05-2017,Alm. Salg,10.000,3,Sommerhus,50,1997,-5 %,Aktuel værdi
Vester Fælled 626893 Hemmet,mmet,460.000,01-05-2017,Alm. Salg,10.222,3,Sommerhus,45,1979,-8 %,Aktuel værdi
Klydevænget 56893 Hemmet,mmet,825.000,28-04-2017,Alm. Salg,8.967,4,Sommerhus,92,2003,,Aktuel værdi
Bork Hytteby 1906893 Hemmet,mmet,275.000,26-04-2017,Alm. Salg,9.166,3,Sommerhus,30,1984,,Aktuel værdi
Tinghedevej 16893 Hemmet,mmet,450.000,23-04-2017,Alm. Salg,2.153,6,Stuehus,209,1957,,
Strandvænget 156893 Hemmet,mmet,790.000,17-04-2017,Alm. Salg,7.821,5,Sommerhus,101,1980,-4 %,Aktuel værdi
Rylevænget 366893 Hemmet,mmet,212.734,11-04-2017,Fam. Salg,3.487,4,Sommerhus,61,1973,,Aktuel værdi
Vestergade 106893 Hemmet,mmet,190.000,04-04-2017,Alm. Salg,2.500,3,Villa,76,1957,-17 %,Aktuel værdi
Vejrupsøvej 56893 Hemmet,mmet,3.145.000,04-04-2017,Fam. Salg,18.609,5,Stuehus,169,1900,,
Tarmvej 896893 Hemmet,mmet,230.000,03-04-2017,Alm. Salg,3.194,3,Villa,72,1959,,Aktuel værdi
Kornblomstvænget 66893 Hemmet,mmet,1.180.000,27-03-2017,Alm. Salg,9.915,4,Sommerhus,119,2016,-12 %,Aktuel værdi
Borbjergvej 46893 Hemmet,mmet,596.160,24-03-2017,Alm. Salg,3.821,4,Villa,156,1900,,Aktuel værdi
Klydevænget 26893 Hemmet,mmet,925.000,24-03-2017,Alm. Salg,11.419,4,Sommerhus,81,2003,-2 %,Aktuel værdi
Kosigvænget 306893 Hemmet,mmet,175.000,21-03-2017,Alm. Salg,2.187,4,Sommerhus,80,1975,,Aktuel værdi
Husfold 516893 Hemmet,mmet,820.000,21-03-2017,Alm. Salg,9.111,4,Sommerhus,90,1976,-9 %,Aktuel værdi
Vester Fælled 656893 Hemmet,mmet,820.000,20-03-2017,Fam. Salg,13.015,5,Sommerhus,63,1977,,Aktuel værdi
Tarmvej 1036893 Hemmet,mmet,510.000,19-03-2017,Alm. Salg,2.487,7,Stuehus,205,1921,,
Bork Hytteby 2356893 Hemmet,mmet,530.000,18-03-2017,Alm. Salg,10.816,3,Sommerhus,49,2000,-5 %,Aktuel værdi
Lærkevænget 236893 Hemmet,mmet,1.035.000,15-03-2017,Alm. Salg,11.250,4,Sommerhus,92,2006,,Aktuel værdi
Strandvænget 346893 Hemmet,mmet,1.070.000,08-03-2017,Alm. Salg,12.738,4,Sommerhus,84,2001,-2 %,Aktuel værdi
Kirkehøjvej 38G6893 Hemmet,mmet,400.000,07-03-2017,Alm. Salg,7.692,3,Sommerhus,52,1980,0 %,Aktuel værdi
