address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Birkemose 156470 Sydals,dals,575.000,24-04-2017,Alm. Salg,10.454,4,Sommerhus,55,1973,-11 %,Aktuel værdi
Lundvej 126470 Sydals,dals,785.000,13-04-2017,Alm. Salg,12.265,3,Sommerhus,64,1967,,Aktuel værdi
Fyrremose 1306470 Sydals,dals,420.000,11-04-2017,Alm. Salg,9.545,2,Sommerhus,44,1967,,Aktuel værdi
Bagergyden 36470 Sydals,dals,1.200.000,07-04-2017,Fam. Salg,6.250,4,Villa,192,1957,,Aktuel værdi
Langløkke 216470 Sydals,dals,900.000,03-04-2017,Alm. Salg,6.000,4,Villa,150,1968,-5 %,Aktuel værdi
Banegade 176470 Sydals,dals,150.000,29-03-2017,Alm. Salg,2.054,3,Rækkehus,73,1904,,Aktuel værdi
Egemose 916470 Sydals,dals,875.000,21-03-2017,Alm. Salg,13.461,3,Sommerhus,65,1994,,Aktuel værdi
Ertebjergvej 356470 Sydals,dals,447.150,13-03-2017,Alm. Salg,1.307,9,Stuehus,342,1906,,
Egemose 1396470 Sydals,dals,437.500,10-03-2017,Alm. Salg,7.172,3,Sommerhus,61,1965,,Aktuel værdi
Katkærvej 526470 Sydals,dals,2.650.000,07-03-2017,Alm. Salg,15.868,5,Villa,167,2016,,Aktuel værdi
Havnevænget 66470 Sydals,dals,1.925.000,26-02-2017,Alm. Salg,11.458,6,Villa,168,1975,-4 %,Aktuel værdi
Birkemose 1066470 Sydals,dals,560.000,22-02-2017,Alm. Salg,13.023,2,Sommerhus,43,1975,-6 %,Aktuel værdi
Lærkemose 1346470 Sydals,dals,1.550.000,19-02-2017,Alm. Salg,22.142,5,Sommerhus,70,1967,,Aktuel værdi
Birkemose 536470 Sydals,dals,615.000,17-02-2017,Alm. Salg,11.826,3,Sommerhus,52,1987,-12 %,Aktuel værdi
Mommarkvej 2376470 Sydals,dals,4.950.000,15-02-2017,Alm. Salg,19.335,3,Stuehus,256,1872,,
Lærkemose 1216470 Sydals,dals,800.000,06-02-2017,Alm. Salg,10.126,5,Sommerhus,79,1988,-11 %,Aktuel værdi
Tandsbusk 846470 Sydals,dals,1.650.000,02-02-2017,Alm. Salg,10.248,5,Villa,161,2006,,Aktuel værdi
Toften 336470 Sydals,dals,375.000,31-01-2017,Alm. Salg,3.504,6,Villa,107,1931,-29 %,Aktuel værdi
Trompeterhøj 326470 Sydals,dals,1.850.000,31-01-2017,Alm. Salg,12.937,5,Villa,143,2005,-2 %,Aktuel værdi
Kløverholm 796470 Sydals,dals,2.245.000,31-01-2017,Alm. Salg,13.128,5,Villa,171,2001,-2 %,Aktuel værdi
Havbo 236470 Sydals,dals,1.200.000,30-01-2017,Alm. Salg,7.547,4,Villa,159,1900,-7 %,Aktuel værdi
Langløkke 106470 Sydals,dals,902.239,24-01-2017,Andet,5.276,6,Villa,171,1969,,Aktuel værdi
Kegnæsvej 16470 Sydals,dals,871.138,12-01-2017,Auktion,3.376,8,Villa,258,1880,,Aktuel værdi
Toften 156470 Sydals,dals,922.400,10-01-2017,Alm. Salg,6.068,4,Villa,152,1957,-38 %,Aktuel værdi
Mjangvej 96470 Sydals,dals,629.000,09-01-2017,Fam. Salg,5.770,4,Villa,109,1909,,Aktuel værdi
Ollundsbjerg 116470 Sydals,dals,595.000,06-01-2017,Andet,7.083,4,Villa,84,1961,,Aktuel værdi
Bellevue 26470 Sydals,dals,1.535.000,04-01-2017,Alm. Salg,16.868,4,Sommerhus,91,2004,-4 %,Aktuel værdi
