address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Vestervej 408544 Mørke,ørke,1.355.000,06-04-2017,Alm. Salg,8.798,6,Villa,154,1968,-3 %,Aktuel værdi
Pollen 18544 Mørke,ørke,1.475.000,17-03-2017,Alm. Salg,10.535,7,Villa,140,1850,-2 %,Aktuel værdi
Auningvej 428544 Mørke,ørke,500.000,27-02-2017,Alm. Salg,3.378,4,Villa,148,1949,,Aktuel værdi
Randersvej 1018544 Mørke,ørke,500.000,27-02-2017,Alm. Salg,3.875,6,Villa,129,1927,-9 %,Aktuel værdi
Randersvej 208544 Mørke,ørke,780.000,14-02-2017,Alm. Salg,9.285,4,Dobbelthus,84,1887,-2 %,Aktuel værdi
Smedebakken 98544 Mørke,ørke,1.703.000,10-02-2017,Alm. Salg,9.461,7,Villa,180,1777,-5 %,Aktuel værdi
Balevej 108544 Mørke,ørke,660.000,02-02-2017,Alm. Salg,4.817,6,Villa,137,1888,-5 %,Aktuel værdi
Gml Oustrupvej 178544 Mørke,ørke,44.000,01-02-2017,Alm. Salg,376,5,Stuehus,117,1913,,
Trælgårdsvej 88544 Mørke,ørke,920.000,31-01-2017,Alm. Salg,10.000,3,Villa,92,1956,-3 %,Aktuel værdi
Sangsvanevej 98544 Mørke,ørke,2.945.000,26-01-2017,Alm. Salg,17.023,4,Villa,173,2006,,Aktuel værdi
Lemmervej 58544 Mørke,ørke,1.550.000,15-01-2017,Alm. Salg,7.345,5,Villa,211,1996,-3 %,Aktuel værdi
Parkvej 7B8544 Mørke,ørke,755.000,13-01-2017,Alm. Salg,9.320,3,Rækkehus,81,1989,-10 %,Aktuel værdi
Hovedgaden 388544 Mørke,ørke,520.000,21-12-2016,Andet,6.500,2,Villa,80,1877,,Aktuel værdi
Vesterskovgårdsvej 68544 Mørke,ørke,685.000,06-12-2016,Alm. Salg,5.351,4,Villa,128,1919,-14 %,Aktuel værdi
Randersvej 88544 Mørke,ørke,550.000,29-11-2016,Alm. Salg,3.666,4,Villa,150,1902,-8 %,Aktuel værdi
Jomfru Gundersvej 58544 Mørke,ørke,480.000,09-11-2016,Alm. Salg,2.637,4,Villa,182,1932,,Aktuel værdi
Vestervej 188544 Mørke,ørke,1.685.000,24-10-2016,Alm. Salg,8.776,5,Villa,192,1971,-1 %,Aktuel værdi
Thorsagervej 2E8544 Mørke,ørke,425.000,17-10-2016,Alm. Salg,4.829,4,Villa,88,1883,-14 %,Aktuel værdi
Lyngbakken 368544 Mørke,ørke,1.796.000,14-10-2016,Alm. Salg,12.053,6,Stuehus,149,1933,,
Parkvej 9B8544 Mørke,ørke,650.000,05-10-2016,Alm. Salg,8.024,3,Rækkehus,81,1987,-13 %,Aktuel værdi
Østerlundvej 108544 Mørke,ørke,3.330.000,29-09-2016,Alm. Salg,12.425,5,Stuehus,268,1929,-7 %,
Ebeltoftvej 1058544 Mørke,ørke,400.000,15-09-2016,Alm. Salg,3.960,2,Villa,101,1953,-33 %,Aktuel værdi
Drosselvej 108544 Mørke,ørke,749.340,14-09-2016,Alm. Salg,6.043,4,Villa,124,1972,,Aktuel værdi
Ternevej 68544 Mørke,ørke,1.254.000,09-08-2016,Alm. Salg,11.942,4,Villa,105,1964,9 %,Aktuel værdi
