address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Nørregade 189632 Møldrup,drup,133.000,26-04-2017,Alm. Salg,1.343,5,Villa,99,1964,,Aktuel værdi
Tingvej 639632 Møldrup,drup,1.060.000,24-03-2017,Alm. Salg,8.688,4,Villa,122,1949,,Aktuel værdi
Havrevænget 109632 Møldrup,drup,975.000,15-03-2017,Alm. Salg,5.131,5,Villa,190,1972,-2 %,Aktuel værdi
Toftevænget 79632 Møldrup,drup,810.000,07-03-2017,Alm. Salg,5.625,5,Villa,144,1970,-4 %,Aktuel værdi
Gl. Aalborgvej 53C9632 Møldrup,drup,2.485.000,12-02-2017,Alm. Salg,7.990,6,Stuehus,311,1907,0 %,
Langmosevej 39632 Møldrup,drup,775.000,04-02-2017,Alm. Salg,6.102,4,Villa,127,1975,-12 %,Aktuel værdi
Dalvej 109632 Møldrup,drup,103.278,26-01-2017,Alm. Salg,653,5,Stuehus,158,1873,,
Hobrovej 159632 Møldrup,drup,946.000,18-01-2017,Alm. Salg,3.814,7,Stuehus,248,1877,,
Møllegade 59632 Møldrup,drup,1.885.000,07-01-2017,Alm. Salg,9.869,10,Villa,191,1935,,Aktuel værdi
Ahornvej 929632 Møldrup,drup,550.000,16-12-2016,Alm. Salg,5.000,4,Villa,110,1986,,Aktuel værdi
Søndergade 179632 Møldrup,drup,425.000,10-12-2016,Alm. Salg,3.148,7,Villa,135,1948,-14 %,Aktuel værdi
Birkevej 209632 Møldrup,drup,650.000,09-12-2016,Alm. Salg,5.803,4,Villa,112,1969,-6 %,Aktuel værdi
Birkevej 269632 Møldrup,drup,1.040.000,08-12-2016,Alm. Salg,8.739,4,Villa,119,1971,-5 %,Aktuel værdi
Herredsvejen 539632 Møldrup,drup,750.000,28-11-2016,Alm. Salg,3.906,7,Villa,192,1914,-6 %,Aktuel værdi
Birkevej 39632 Møldrup,drup,550.000,24-11-2016,Alm. Salg,6.179,5,Villa,89,1967,-6 %,Aktuel værdi
Tværgade 39632 Møldrup,drup,1.050.000,21-11-2016,Alm. Salg,7.954,4,Villa,132,1967,,Aktuel værdi
Nybovænget 149632 Møldrup,drup,875.000,02-11-2016,Alm. Salg,4.807,5,Villa,182,1975,,Aktuel værdi
Skovvænget 49632 Møldrup,drup,660.000,01-11-2016,Alm. Salg,6.600,4,Villa,100,1950,-4 %,Aktuel værdi
Lundvej 139632 Møldrup,drup,1.300.000,28-10-2016,Fam. Salg,12.037,5,Stuehus,108,1938,,
Tingvej 669632 Møldrup,drup,122.281,21-10-2016,Alm. Salg,1.027,6,Villa,119,1900,,Aktuel værdi
Havrevænget 329632 Møldrup,drup,660.000,29-09-2016,Alm. Salg,4.852,5,Villa,136,1977,-5 %,Aktuel værdi
Gl. Aalborgvej 699632 Møldrup,drup,500.000,18-09-2016,Alm. Salg,4.166,3,Villa,120,1963,-7 %,Aktuel værdi
Gl. Aalborgvej 2199632 Møldrup,drup,415.000,13-09-2016,Alm. Salg,2.292,8,Villa,181,1928,-13 %,Aktuel værdi
Kirkevænget 109632 Møldrup,drup,550.000,12-09-2016,Alm. Salg,3.666,4,Villa,150,1960,,Aktuel værdi
Rolighedsvej 1B9632 Møldrup,drup,498.000,12-09-2016,Alm. Salg,2.929,5,Villa,170,1948,0 %,Aktuel værdi
Gl. Aalborgvej 659632 Møldrup,drup,363.000,30-07-2016,Fam. Salg,3.270,4,Villa,111,1962,,Aktuel værdi
Søndergade 51B9632 Møldrup,drup,300.000,18-07-2016,Alm. Salg,2.307,5,Villa,130,1934,-39 %,Aktuel værdi
Drivvejen 39632 Møldrup,drup,1.225.000,08-07-2016,Alm. Salg,5.889,6,Villa,208,1978,-4 %,Aktuel værdi
Vestergade 409632 Møldrup,drup,225.000,16-06-2016,Auktion,1.844,6,Villa,122,1960,,Aktuel værdi
Nørdamvej 279632 Møldrup,drup,1.475.000,16-06-2016,Alm. Salg,8.428,5,Villa,175,1907,-5 %,Aktuel værdi
Nørdamvej 129632 Møldrup,drup,1.500.000,14-06-2016,Fam. Salg,8.152,6,Stuehus,184,1914,,
Roumvej 119632 Møldrup,drup,585.000,11-05-2016,Alm. Salg,4.178,4,Villa,140,1877,-2 %,Aktuel værdi
Østergade 4B9632 Møldrup,drup,1.460.000,05-05-2016,Alm. Salg,6.919,5,Villa,211,1974,,Aktuel værdi
Mosevænget 109632 Møldrup,drup,745.000,04-05-2016,Alm. Salg,5.398,6,Villa,138,1969,-4 %,Aktuel værdi
Hobrovej 259632 Møldrup,drup,4.375.000,14-04-2016,Alm. Salg,28.225,6,Stuehus,155,1867,-11 %,
Birkevej 249632 Møldrup,drup,980.000,04-04-2016,Alm. Salg,4.260,8,Villa,230,1969,-2 %,Aktuel værdi
Østergade 119632 Møldrup,drup,551.331,31-03-2016,Fam. Salg,3.855,5,Villa,143,1947,,Aktuel værdi
Teglgårdvej 99632 Møldrup,drup,1.317.500,22-03-2016,Fam. Salg,9.149,5,Stuehus,144,1898,,
Toftevænget 109632 Møldrup,drup,850.000,16-03-2016,Alm. Salg,5.151,5,Villa,165,1968,-5 %,Aktuel værdi
Fjelsøvej 39632 Møldrup,drup,770.513,13-01-2016,Alm. Salg,3.567,4,Villa,216,1975,,Aktuel værdi
Ahornvej 479632 Møldrup,drup,1.400.000,12-01-2016,Alm. Salg,10.218,4,Villa,137,1986,,Aktuel værdi
Søndergade 9A9632 Møldrup,drup,500.000,07-01-2016,Fam. Salg,4.424,5,Villa,113,1950,,Aktuel værdi
Langmosevej 179632 Møldrup,drup,900.000,17-12-2015,Alm. Salg,8.653,4,Villa,104,1977,-10 %,Aktuel værdi
Troelstrupvej 109632 Møldrup,drup,2.125.000,01-12-2015,Alm. Salg,10.678,6,Stuehus,199,1939,,
Birkevej 169632 Møldrup,drup,740.000,20-11-2015,Alm. Salg,6.727,3,Villa,110,1970,,Aktuel værdi
Hørupvej 169632 Møldrup,drup,1.400.000,04-11-2015,Alm. Salg,10.218,4,Stuehus,137,1927,-6 %,
Ugelrisvej 159632 Møldrup,drup,1.050.000,29-10-2015,Alm. Salg,6.953,5,Villa,151,1963,-19 %,Aktuel værdi
Vestergade 299632 Møldrup,drup,985.000,27-10-2015,Alm. Salg,7.880,4,Villa,125,2002,,Aktuel værdi
Gl. Aalborgvej 469632 Møldrup,drup,1.350.000,20-10-2015,Alm. Salg,6.750,5,Villa,200,1967,,Aktuel værdi
Troelstrupvej 79632 Møldrup,drup,650.000,23-09-2015,Alm. Salg,3.869,5,Villa,168,1951,-6 %,Aktuel værdi
Søndergade 559632 Møldrup,drup,730.000,10-09-2015,Fam. Salg,5.793,4,Villa,126,1948,,Aktuel værdi
Hovedvejen 189632 Møldrup,drup,605.000,10-09-2015,Auktion,5.260,4,Stuehus,115,1936,,
Skivevej 1729632 Møldrup,drup,2.340.000,09-09-2015,Alm. Salg,11.527,8,Stuehus,203,1930,,
Bøgevej 29632 Møldrup,drup,505.000,04-09-2015,Alm. Salg,4.429,3,Villa,114,1954,-8 %,Aktuel værdi
Søndergade 429632 Møldrup,drup,685.000,21-08-2015,Alm. Salg,4.254,4,Villa,161,1940,-14 %,Aktuel værdi
Naundrupvej 289632 Møldrup,drup,1.430.000,07-08-2015,Alm. Salg,8.614,7,Stuehus,166,1916,-4 %,
Troelstrupvej 39632 Møldrup,drup,2.100.000,18-07-2015,Alm. Salg,8.267,9,Stuehus,254,1909,-8 %,
Havrevænget 169632 Møldrup,drup,1.000.000,14-07-2015,Fam. Salg,6.666,6,Villa,150,1973,,Aktuel værdi
Elmevej 14B9632 Møldrup,drup,625.000,13-07-2015,Alm. Salg,8.333,3,Rækkehus,75,1980,,Aktuel værdi
Gl. Aalborgvej 579632 Møldrup,drup,1.350.000,03-07-2015,Alm. Salg,9.183,8,Villa,147,1908,0 %,Aktuel værdi
Broholmvej 49632 Møldrup,drup,190.500,02-07-2015,Alm. Salg,1.465,4,Villa,130,1939,,Aktuel værdi
Havrevænget 59632 Møldrup,drup,740.000,25-06-2015,Alm. Salg,5.563,5,Villa,133,1973,,Aktuel værdi
Naundrupvej 189632 Møldrup,drup,2.047.500,23-06-2015,Alm. Salg,10.393,5,Stuehus,197,1886,-32 %,
Ahornvej 499632 Møldrup,drup,925.000,14-06-2015,Alm. Salg,7.115,3,Villa,130,1987,-7 %,Aktuel værdi
Møllegade 99632 Møldrup,drup,125.000,10-06-2015,Alm. Salg,744,5,Villa,168,2017,0 %,Aktuel værdi
Skinderupvej 119632 Møldrup,drup,2.000.000,20-05-2015,Alm. Salg,20.833,4,Stuehus,96,1988,,
Bøgevej 9A9632 Møldrup,drup,500.000,13-05-2015,Auktion,2.262,6,Villa,221,1951,-16 %,Aktuel værdi
Ahornvej 729632 Møldrup,drup,650.000,22-04-2015,Alm. Salg,6.018,4,Villa,108,1987,-6 %,Aktuel værdi
Nørdamvej 409632 Møldrup,drup,850.000,21-04-2015,Alm. Salg,6.343,4,Stuehus,134,1903,-15 %,
Nybovænget 389632 Møldrup,drup,1.070.000,17-04-2015,Alm. Salg,6.257,5,Villa,171,1975,-2 %,Aktuel værdi
Lundvej 159632 Møldrup,drup,810.000,10-04-2015,Alm. Salg,6.532,6,Stuehus,124,1923,-5 %,
Haugårdvej 79632 Møldrup,drup,1.725.000,08-04-2015,Alm. Salg,7.876,7,Stuehus,219,1922,-7 %,
