address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Skårup Vinkelvej 135881 Skårup Fyn, Fyn,1.350.000,20-04-2017,Alm. Salg,9.183,6,Villa,147,1914,-3 %,Aktuel værdi
Plovskiftet 165881 Skårup Fyn, Fyn,2.760.000,12-04-2017,Alm. Salg,14.918,5,Villa,185,2008,-5 %,Aktuel værdi
Skårup Vesterløkke 145881 Skårup Fyn, Fyn,2.750.000,11-04-2017,Alm. Salg,12.731,6,Villa,216,1967,,Aktuel værdi
Skårup Vestergade 495881 Skårup Fyn, Fyn,685.000,15-03-2017,Alm. Salg,8.253,2,Villa,83,1959,-9 %,Aktuel værdi
Toftevej 85881 Skårup Fyn, Fyn,1.025.000,22-02-2017,Alm. Salg,10.677,4,Villa,96,1965,-11 %,Aktuel værdi
Åbyskovvej 3B5881 Skårup Fyn, Fyn,2.000.000,16-02-2017,Fam. Salg,12.345,6,Villa,162,1985,,Aktuel værdi
Vidjekrogen 65881 Skårup Fyn, Fyn,2.195.000,10-02-2017,Alm. Salg,13.065,6,Villa,168,2000,0 %,Aktuel værdi
Skårup Stationsvej 15881 Skårup Fyn, Fyn,725.000,27-01-2017,Alm. Salg,4.898,3,Villa,148,1901,-9 %,Aktuel værdi
Nyborgvej 4435881 Skårup Fyn, Fyn,1.225.000,27-01-2017,Alm. Salg,9.800,3,Villa,125,1870,-6 %,Aktuel værdi
Holmdrup Huse 15881 Skårup Fyn, Fyn,1.000.000,08-01-2017,Fam. Salg,3.937,9,Stuehus,254,1877,,
Vildmarken 125881 Skårup Fyn, Fyn,1.193.844,04-01-2017,Alm. Salg,13.881,4,Villa,86,1957,,Aktuel værdi
Nyborgvej 5085881 Skårup Fyn, Fyn,478.266,08-12-2016,Alm. Salg,3.985,5,Villa,120,1900,,Aktuel værdi
Skårupøre Strandvej 52C5881 Skårup Fyn, Fyn,1.950.000,07-12-2016,Alm. Salg,9.653,4,Villa,202,1850,,Aktuel værdi
Ulkens Dal 45881 Skårup Fyn, Fyn,755.000,01-12-2016,Alm. Salg,12.583,3,Villa,60,1950,9 %,Aktuel værdi
Nyborgvej 5165881 Skårup Fyn, Fyn,450.000,01-12-2016,Alm. Salg,3.947,4,Villa,114,1900,,Aktuel værdi
Skårupørevej 385881 Skårup Fyn, Fyn,822.000,29-11-2016,Fam. Salg,5.871,4,Villa,140,1870,,Aktuel værdi
Skibsbakken 475881 Skårup Fyn, Fyn,2.250.000,22-11-2016,Fam. Salg,13.005,5,Villa,173,2004,-19 %,Aktuel værdi
Åbyskovvej 725881 Skårup Fyn, Fyn,4.350.000,27-09-2016,Alm. Salg,16.666,6,Villa,261,2006,0 %,Aktuel værdi
Østergade 545881 Skårup Fyn, Fyn,1.105.000,22-09-2016,Fam. Salg,10.523,4,Villa,105,1827,,Aktuel værdi
Åbyskovvænget 55881 Skårup Fyn, Fyn,1.650.000,12-09-2016,Alm. Salg,8.461,7,Villa,195,1971,10 %,Aktuel værdi
Åbyskovvej 435881 Skårup Fyn, Fyn,950.000,26-08-2016,Alm. Salg,7.364,5,Villa,129,1878,-12 %,Aktuel værdi
Brohave 15881 Skårup Fyn, Fyn,775.000,29-07-2016,Fam. Salg,19.375,4,Sommerhus,40,1934,,Aktuel værdi
Mosegårdsvej 125881 Skårup Fyn, Fyn,1.025.000,28-07-2016,Alm. Salg,9.318,4,Villa,110,1964,-13 %,Aktuel værdi
Skårupørevej 265881 Skårup Fyn, Fyn,3.425.000,19-07-2016,Alm. Salg,16.387,6,Villa,209,1877,-7 %,Aktuel værdi
Traverskiftet 145881 Skårup Fyn, Fyn,1.600.000,06-07-2016,Alm. Salg,9.696,6,Villa,165,1973,-6 %,Aktuel værdi
P A Wedels Vej 15881 Skårup Fyn, Fyn,1.235.000,30-06-2016,Alm. Salg,10.291,4,Villa,120,1971,-5 %,Aktuel værdi
Åbyvænget 105881 Skårup Fyn, Fyn,1.100.000,29-06-2016,Fam. Salg,6.875,6,Villa,160,2006,,Aktuel værdi
Vidjekrogen 10B5881 Skårup Fyn, Fyn,2.100.000,27-06-2016,Alm. Salg,16.935,4,Villa,124,2005,-3 %,Aktuel værdi
Skårupøre Strandvej 53B5881 Skårup Fyn, Fyn,1.700.000,21-06-2016,Alm. Salg,17.708,4,Villa,96,1986,,Aktuel værdi
Åbyvænget 75881 Skårup Fyn, Fyn,1.187.500,09-06-2016,Alm. Salg,7.711,6,Villa,154,2005,,Aktuel værdi
Skårupørevej 85881 Skårup Fyn, Fyn,1.395.000,31-05-2016,Alm. Salg,8.506,4,Villa,164,1905,0 %,Aktuel værdi
Emil Rostrups Vej 205881 Skårup Fyn, Fyn,915.000,17-05-2016,Alm. Salg,7.561,4,Rækkehus,121,1981,-16 %,Aktuel værdi
Vidjekrogen 45881 Skårup Fyn, Fyn,1.800.000,12-05-2016,Alm. Salg,10.714,6,Villa,168,2000,-8 %,Aktuel værdi
Nørremarken 195881 Skårup Fyn, Fyn,2.000.000,06-05-2016,Alm. Salg,13.071,6,Villa,153,1950,-9 %,Aktuel værdi
Skibsvej 6B5881 Skårup Fyn, Fyn,600.000,30-03-2016,Alm. Salg,7.500,3,Villa,80,1963,-14 %,Aktuel værdi
Toftevej 25881 Skårup Fyn, Fyn,1.495.000,16-03-2016,Alm. Salg,8.794,4,Villa,170,1950,0 %,Aktuel værdi
Holmdrup Huse 35881 Skårup Fyn, Fyn,1.800.000,10-03-2016,Fam. Salg,8.294,8,Stuehus,217,1892,,
Lærketoften 15881 Skårup Fyn, Fyn,1.425.000,18-02-2016,Andet,11.875,4,Villa,120,1966,,Aktuel værdi
Nørremarken 425881 Skårup Fyn, Fyn,1.887.000,11-02-2016,Alm. Salg,12.750,5,Stuehus,148,1972,-16 %,
Åbyskovvej 455881 Skårup Fyn, Fyn,1.300.000,04-02-2016,Alm. Salg,8.724,5,Villa,149,1877,2 %,Aktuel værdi
Skårupørevej 65881 Skårup Fyn, Fyn,1.000.000,29-01-2016,Alm. Salg,11.363,3,Villa,88,1906,,Aktuel værdi
Agerskiftet 65881 Skårup Fyn, Fyn,2.625.000,20-01-2016,Alm. Salg,15.261,5,Villa,172,2008,-5 %,Aktuel værdi
P A Wedels Vej 75881 Skårup Fyn, Fyn,1.425.000,23-12-2015,Alm. Salg,10.106,5,Villa,141,1973,-5 %,Aktuel værdi
Lærketoften 65881 Skårup Fyn, Fyn,1.000.000,10-12-2015,Alm. Salg,6.250,6,Villa,160,1971,-16 %,Aktuel værdi
Skårupøre Strandvej 1065881 Skårup Fyn, Fyn,1.600.000,01-12-2015,Alm. Salg,17.021,2,Sommerhus,94,1727,,Aktuel værdi
Plovskiftet 35881 Skårup Fyn, Fyn,2.025.000,06-11-2015,Alm. Salg,11.250,5,Villa,180,2009,-12 %,Aktuel værdi
Skårupørevej 415881 Skårup Fyn, Fyn,1.435.000,06-11-2015,Alm. Salg,8.294,7,Stuehus,173,1939,,
Traverskiftet 5A5881 Skårup Fyn, Fyn,492.455,22-09-2015,Andet,3.877,4,Villa,127,1979,,Aktuel værdi
Vængemosevej 15881 Skårup Fyn, Fyn,1.075.000,21-09-2015,Alm. Salg,4.182,9,Villa,257,1912,-53 %,Aktuel værdi
Skårupøre Strandvej 1335881 Skårup Fyn, Fyn,254.400,27-08-2015,Auktion,2.035,3,Villa,125,1875,-57 %,Aktuel værdi
Vildmarken 95881 Skårup Fyn, Fyn,650.000,14-08-2015,Alm. Salg,7.558,4,Villa,86,1954,-23 %,Aktuel værdi
Skårup Stationsvej 95881 Skårup Fyn, Fyn,370.000,06-08-2015,Alm. Salg,2.824,5,Rækkehus,131,1893,-25 %,Aktuel værdi
Nørremarken 215881 Skårup Fyn, Fyn,1.225.000,23-07-2015,Alm. Salg,11.036,4,Villa,111,1985,-5 %,Aktuel værdi
Åbyskovtoften 105881 Skårup Fyn, Fyn,1.300.000,22-07-2015,Alm. Salg,7.975,4,Villa,163,1976,-18 %,Aktuel værdi
Plovskiftet 605881 Skårup Fyn, Fyn,2.722.500,11-07-2015,Alm. Salg,16.702,5,Villa,163,2008,,Aktuel værdi
Åbyvejen 125881 Skårup Fyn, Fyn,660.000,10-07-2015,Alm. Salg,5.280,5,Villa,125,1952,,Aktuel værdi
Nyborgvej 4065881 Skårup Fyn, Fyn,710.000,10-07-2015,Alm. Salg,5.725,4,Villa,124,1972,-25 %,Aktuel værdi
Skårupøre Strandvej 645881 Skårup Fyn, Fyn,3.800.000,30-06-2015,Alm. Salg,23.312,6,Villa,163,1768,,Aktuel værdi
Holmdrup Huse 175881 Skårup Fyn, Fyn,500.000,29-06-2015,Alm. Salg,3.521,6,Villa,142,1875,,Aktuel værdi
Nyborgvej 4055881 Skårup Fyn, Fyn,645.500,23-06-2015,Andet,5.517,5,Villa,117,1936,,Aktuel værdi
"P A Wedels Vej 2, ST5881 Skårup Fyn", Fyn,503.000,02-06-2015,Alm. Salg,1.352,3,Villa,372,1880,1 %,Aktuel værdi
Vidjekrogen 5A5881 Skårup Fyn, Fyn,75.000,27-05-2015,Alm. Salg,362,5,Stuehus,207,1987,,
Plovskiftet 145881 Skårup Fyn, Fyn,1.875.000,24-04-2015,Alm. Salg,13.204,5,Villa,142,2008,-11 %,Aktuel værdi
Vildmarken 65881 Skårup Fyn, Fyn,800.000,21-04-2015,Alm. Salg,7.766,4,Villa,103,1946,-20 %,Aktuel værdi
Holmdrup Stævning 15881 Skårup Fyn, Fyn,1.750.000,21-04-2015,Alm. Salg,15.909,5,Villa,110,1947,-8 %,Aktuel værdi
Agerskiftet 55881 Skårup Fyn, Fyn,325.000,16-04-2015,Alm. Salg,1.766,5,Villa,184,2016,-13 %,Aktuel værdi
Åbyvejen 565881 Skårup Fyn, Fyn,1.975.000,13-04-2015,Alm. Salg,9.101,7,Villa,217,1827,-1 %,Aktuel værdi
Nyborgvej 4645881 Skårup Fyn, Fyn,1.296.000,13-04-2015,Alm. Salg,5.837,9,Stuehus,222,1960,,
Nyborgvej 4045881 Skårup Fyn, Fyn,1.020.000,19-03-2015,Alm. Salg,8.500,5,Villa,120,1951,-11 %,Aktuel værdi
Skårupørevej 375881 Skårup Fyn, Fyn,280.000,16-03-2015,Alm. Salg,1.048,7,Stuehus,267,1947,,
Skovmøllevej 165881 Skårup Fyn, Fyn,650.000,09-03-2015,Alm. Salg,2.697,8,Villa,241,1827,-18 %,Aktuel værdi
Dalmosevej 55881 Skårup Fyn, Fyn,590.000,07-03-2015,Alm. Salg,6.020,4,Villa,98,1827,,Aktuel værdi
Skibsbakken 415881 Skårup Fyn, Fyn,1.500.000,05-03-2015,Andet,8.241,4,Villa,182,2005,-56 %,Aktuel værdi
Skårupørevej 35881 Skårup Fyn, Fyn,1.100.000,04-03-2015,Alm. Salg,10.476,4,Villa,105,1973,,Aktuel værdi
Skårupørevej 335881 Skårup Fyn, Fyn,250.000,03-03-2015,Alm. Salg,2.252,4,Stuehus,111,1852,,
Traverskiftet 2D5881 Skårup Fyn, Fyn,580.000,16-02-2015,Alm. Salg,7.160,3,Rækkehus,81,1979,-27 %,Aktuel værdi
Skovmøllevej 185881 Skårup Fyn, Fyn,1.750.000,03-02-2015,Alm. Salg,17.500,4,Stuehus,100,1877,-5 %,
Klingstrup Løkke 15881 Skårup Fyn, Fyn,1.950.000,30-01-2015,Alm. Salg,11.271,5,Villa,173,1989,-9 %,Aktuel værdi
Østergade 66A5881 Skårup Fyn, Fyn,510.000,08-01-2015,Andet,3.445,5,Villa,148,1961,-57 %,Aktuel værdi
Plovskiftet 285881 Skårup Fyn, Fyn,1.800.000,08-01-2015,Alm. Salg,15.000,4,Villa,120,2010,-6 %,Aktuel værdi
Rosenkildevej 15881 Skårup Fyn, Fyn,154.850,01-12-2014,Alm. Salg,614,8,Stuehus,252,1900,,
Skårup Vestergade 485881 Skårup Fyn, Fyn,350.000,27-11-2014,Alm. Salg,2.413,2,Villa,145,1917,,Aktuel værdi
Traverskiftet 75881 Skårup Fyn, Fyn,1.350.000,19-11-2014,Alm. Salg,8.653,6,Villa,156,1973,-10 %,Aktuel værdi
Skårup Vestergade 15881 Skårup Fyn, Fyn,1.175.000,13-11-2014,Alm. Salg,10.779,4,Villa,109,1925,-6 %,Aktuel værdi
Skårup Vestergade 535881 Skårup Fyn, Fyn,1.000.000,09-10-2014,Alm. Salg,6.993,6,Villa,143,1930,-7 %,Aktuel værdi
Skårup Vestergade 275881 Skårup Fyn, Fyn,200.000,02-10-2014,Alm. Salg,1.086,6,Villa,184,1856,,Aktuel værdi
Skårup Stationsvej 75881 Skårup Fyn, Fyn,613.354,29-08-2014,Andet,4.791,5,Villa,128,1897,,Aktuel værdi
Østergade 595881 Skårup Fyn, Fyn,620.000,20-08-2014,Alm. Salg,2.707,10,Villa,229,1908,,Aktuel værdi
Åbyskovvej 325881 Skårup Fyn, Fyn,1.170.000,17-08-2014,Alm. Salg,9.512,5,Villa,123,1969,-2 %,Aktuel værdi
Skårupøre Strandvej 865881 Skårup Fyn, Fyn,2.925.000,15-08-2014,Alm. Salg,17.620,5,Villa,166,1777,-2 %,Aktuel værdi
Skårup Vestergade 405881 Skårup Fyn, Fyn,1.025.000,07-08-2014,Alm. Salg,5.570,6,Villa,184,1827,0 %,Aktuel værdi
Skårup Stationsvej 115881 Skårup Fyn, Fyn,1.395.000,21-07-2014,Alm. Salg,7.622,6,Villa,183,1900,-7 %,Aktuel værdi
Ulkens Dal 75881 Skårup Fyn, Fyn,4.400.000,10-07-2014,Alm. Salg,13.580,7,Stuehus,324,1834,34 %,
Agerskiftet 75881 Skårup Fyn, Fyn,326.151,03-07-2014,Alm. Salg,1.885,6,Villa,173,2015,-13 %,Aktuel værdi
Skårupøre Strandvej 605881 Skårup Fyn, Fyn,4.850.000,19-06-2014,Alm. Salg,14.306,8,Villa,339,1975,-3 %,Aktuel værdi
Nyborgvej 4365881 Skårup Fyn, Fyn,575.000,05-06-2014,Alm. Salg,5.989,4,Villa,96,1959,-17 %,Aktuel værdi
Nyborgvej 4395881 Skårup Fyn, Fyn,479.104,04-06-2014,Alm. Salg,3.685,7,Villa,130,1888,,Aktuel værdi
Nyborgvej 4305881 Skårup Fyn, Fyn,950.000,20-05-2014,Alm. Salg,7.539,4,Villa,126,1942,-5 %,Aktuel værdi
Nyborgvej 4315881 Skårup Fyn, Fyn,825.000,19-04-2014,Alm. Salg,6.547,5,Villa,126,1934,-6 %,Aktuel værdi
Skibsbakken 95881 Skårup Fyn, Fyn,1.925.000,05-04-2014,Alm. Salg,12.581,5,Villa,153,2006,-4 %,Aktuel værdi
Nørremarken 385881 Skårup Fyn, Fyn,350.000,04-04-2014,Alm. Salg,1.643,9,Villa,213,1800,-50 %,Aktuel værdi
Skovmøllevej 35881 Skårup Fyn, Fyn,625.000,27-03-2014,Alm. Salg,4.401,5,Villa,142,1947,-16 %,Aktuel værdi
Åbyskovvej 285881 Skårup Fyn, Fyn,980.000,11-03-2014,Alm. Salg,10.537,3,Villa,93,1960,-2 %,Aktuel værdi
Skovdongvej 85881 Skårup Fyn, Fyn,650.000,18-02-2014,Fam. Salg,4.276,5,Villa,152,1924,,Aktuel værdi
Åbyvejen 345881 Skårup Fyn, Fyn,1.140.000,14-02-2014,Alm. Salg,8.837,4,Villa,129,1970,-1 %,Aktuel værdi
Åbyskovvej 45881 Skårup Fyn, Fyn,230.000,14-02-2014,Alm. Salg,1.074,5,Stuehus,214,1925,,
Åbyskovvej 445881 Skårup Fyn, Fyn,975.000,05-12-2013,Alm. Salg,9.466,3,Villa,103,1961,-7 %,Aktuel værdi
Østergade 335881 Skårup Fyn, Fyn,215.000,03-10-2013,Alm. Salg,1.396,4,Villa,154,1927,-46 %,Aktuel værdi
Vesterled 85881 Skårup Fyn, Fyn,549.004,17-09-2013,Andet,5.718,4,Villa,96,1957,,Aktuel værdi
Brohave 185881 Skårup Fyn, Fyn,1.475.000,14-09-2013,Alm. Salg,26.339,2,Sommerhus,56,2015,-6 %,Aktuel værdi
Åbyskovvej 85881 Skårup Fyn, Fyn,2.300.000,22-08-2013,Alm. Salg,11.794,7,Stuehus,195,1892,-11 %,
