address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Ramsøvejen 164621 Gadstrup,trup,4.550.000,20-04-2017,Alm. Salg,14.772,9,Villa,308,1969,-2 %,Aktuel værdi
Absalonsvænget 84621 Gadstrup,trup,2.075.000,10-04-2017,Alm. Salg,10.427,7,Villa,199,1965,-5 %,Aktuel værdi
Damvej 34621 Gadstrup,trup,1.900.000,07-04-2017,Alm. Salg,11.377,6,Villa,167,1971,-9 %,Aktuel værdi
Gammel Skolevej 134621 Gadstrup,trup,1.195.000,13-03-2017,Alm. Salg,19.274,2,Rækkehus,62,1973,-2 %,Aktuel værdi
Søndervænget 24621 Gadstrup,trup,2.380.000,21-02-2017,Alm. Salg,15.354,5,Villa,155,1980,-3 %,Aktuel værdi
Fruervej 184621 Gadstrup,trup,2.275.000,19-01-2017,Alm. Salg,10.435,6,Villa,218,1976,-1 %,Aktuel værdi
Hyldevænget 54621 Gadstrup,trup,2.325.000,18-01-2017,Alm. Salg,19.214,4,Villa,121,1986,-1 %,Aktuel værdi
Søndervænget 104621 Gadstrup,trup,1.050.000,16-01-2017,Fam. Salg,7.608,4,Villa,138,1980,,Aktuel værdi
Søvænget 14621 Gadstrup,trup,1.700.000,15-01-2017,Alm. Salg,16.831,4,Villa,101,1972,-5 %,Aktuel værdi
Snoldelev Bygade 22B4621 Gadstrup,trup,1.450.000,10-01-2017,Alm. Salg,14.215,3,Villa,102,1988,-3 %,Aktuel værdi
Sikærsvej 44621 Gadstrup,trup,1.615.000,10-01-2017,Alm. Salg,13.024,4,Villa,124,1979,-5 %,Aktuel værdi
Ramsøvejen 264621 Gadstrup,trup,2.100.000,09-01-2017,Alm. Salg,15.328,5,Villa,137,1965,-11 %,Aktuel værdi
Karlslundevejen 94621 Gadstrup,trup,4.600.000,06-01-2017,Alm. Salg,31.724,5,Stuehus,145,1938,,
Ramsøbakken 994621 Gadstrup,trup,1.296.480,06-01-2017,Fam. Salg,6.787,7,Villa,191,2013,,Aktuel værdi
Hastrup Bygade 54621 Gadstrup,trup,1.489.864,31-12-2016,Alm. Salg,14.325,4,Villa,104,1904,,Aktuel værdi
Brordrupvej 224621 Gadstrup,trup,1.200.000,21-12-2016,Fam. Salg,6.451,5,Villa,186,1978,,Aktuel værdi
Tornegårdsvej 2E4621 Gadstrup,trup,2.225.000,14-12-2016,Alm. Salg,15.239,5,Villa,146,1977,-6 %,Aktuel værdi
Fruervej 324621 Gadstrup,trup,2.575.000,12-12-2016,Alm. Salg,21.106,4,Villa,122,1975,0 %,Aktuel værdi
Nyvej 264621 Gadstrup,trup,1.850.000,06-12-2016,Alm. Salg,13.703,4,Villa,135,1966,0 %,Aktuel værdi
Biensvej 174621 Gadstrup,trup,2.570.000,04-12-2016,Alm. Salg,19.323,4,Villa,133,1918,-8 %,Aktuel værdi
Ramsøvejen 364621 Gadstrup,trup,215.955,26-11-2016,Alm. Salg,1.599,5,Stuehus,135,1950,,
Biensvej 234621 Gadstrup,trup,2.550.000,24-11-2016,Alm. Salg,13.858,5,Villa,184,1968,,Aktuel værdi
Pilehaven 1B4621 Gadstrup,trup,2.375.000,21-11-2016,Alm. Salg,15.939,4,Villa,149,1980,-4 %,Aktuel værdi
Ramsøbakken 64621 Gadstrup,trup,3.295.000,20-11-2016,Alm. Salg,20.723,6,Villa,159,2006,0 %,Aktuel værdi
Gadstrupparken 54621 Gadstrup,trup,1.825.000,11-11-2016,Alm. Salg,14.600,5,Villa,125,1969,0 %,Aktuel værdi
Parkagervej 34621 Gadstrup,trup,1.995.000,03-11-2016,Alm. Salg,19.000,3,Villa,105,1966,0 %,Aktuel værdi
Gadstrupparken 694621 Gadstrup,trup,4.495.000,28-10-2016,Alm. Salg,22.587,6,Villa,199,2008,0 %,Aktuel værdi
Hørvænget 44621 Gadstrup,trup,488.750,30-09-2016,Andet,5.888,3,Villa,83,1961,,Aktuel værdi
