address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Smedebakken 222990 Nivå,Nivå,3.150.000,17-05-2017,Alm. Salg,26.694,5,Villa,118,1930,-3 %,Aktuel værdi
Slåenhøj 22990 Nivå,Nivå,2.695.000,10-04-2017,Alm. Salg,20.111,5,Rækkehus,134,2008,0 %,Aktuel værdi
Niverød Bakke 532990 Nivå,Nivå,2.200.000,10-04-2017,Fam. Salg,11.891,6,Villa,185,2016,,Aktuel værdi
Pilehøj 22990 Nivå,Nivå,2.650.000,05-04-2017,Alm. Salg,19.776,5,Rækkehus,134,2007,0 %,Aktuel værdi
"Langelunden 5, ST. TH2990 Nivå",Nivå,1.095.000,24-03-2017,Alm. Salg,11.648,3,Lejlighed,94,1971,0 %,Aktuel værdi
Hyldehøj 72990 Nivå,Nivå,1.360.000,21-03-2017,Fam. Salg,14.315,3,Rækkehus,95,2007,,Aktuel værdi
"Langelunden 11, ST. TH2990 Nivå",Nivå,270.000,15-03-2017,Fam. Salg,2.571,4,Lejlighed,105,1971,,Aktuel værdi
Slåenhøj 192990 Nivå,Nivå,2.195.000,13-03-2017,Alm. Salg,17.283,4,Rækkehus,127,2008,0 %,Aktuel værdi
Nøddehøj 2012990 Nivå,Nivå,2.035.000,12-03-2017,Alm. Salg,22.611,3,Rækkehus,90,1993,-3 %,Aktuel værdi
Åtoften 159A2990 Nivå,Nivå,3.530.000,10-03-2017,Alm. Salg,26.343,5,Rækkehus,134,1974,,Aktuel værdi
Teglvænget 52990 Nivå,Nivå,1.950.000,10-03-2017,Alm. Salg,20.744,3,Rækkehus,94,1986,-2 %,Aktuel værdi
Brombærhegnet 1032990 Nivå,Nivå,2.550.000,03-03-2017,Alm. Salg,19.172,5,Villa,133,1978,,Aktuel værdi
Pilehøj 432990 Nivå,Nivå,2.620.000,01-03-2017,Alm. Salg,19.552,5,Rækkehus,134,2007,-3 %,Aktuel værdi
Nivåpark 562990 Nivå,Nivå,3.550.000,20-02-2017,Alm. Salg,25.539,5,Villa,139,1997,-4 %,Aktuel værdi
"Langelunden 4, 2. TH2990 Nivå",Nivå,1.230.000,15-02-2017,Alm. Salg,12.058,4,Lejlighed,102,1971,-5 %,Aktuel værdi
Sølystparken 122990 Nivå,Nivå,5.225.000,15-02-2017,Alm. Salg,28.551,5,Villa,183,1986,-1 %,Aktuel værdi
Nivåpark 602990 Nivå,Nivå,3.885.000,10-02-2017,Alm. Salg,28.777,4,Villa,135,1998,0 %,Aktuel værdi
"Langelunden 7, ST. TH2990 Nivå",Nivå,930.000,10-02-2017,Alm. Salg,9.893,3,Lejlighed,94,1971,-11 %,Aktuel værdi
Damgårdsvej 972990 Nivå,Nivå,2.500.000,09-02-2017,Andet,20.833,4,Villa,120,1987,,Aktuel værdi
Pilehøj 122990 Nivå,Nivå,821.458,08-02-2017,Fam. Salg,9.229,3,Rækkehus,89,2007,,Aktuel værdi
Sølyst Strandpark 92990 Nivå,Nivå,5.400.000,29-01-2017,Alm. Salg,38.028,3,Lejlighed,142,2010,-2 %,Aktuel værdi
Smedebakken 162990 Nivå,Nivå,2.400.000,19-01-2017,Alm. Salg,19.512,5,Villa,123,1937,-4 %,Aktuel værdi
Slåenhøj 162990 Nivå,Nivå,1.815.000,12-01-2017,Alm. Salg,20.393,3,Rækkehus,89,2008,-4 %,Aktuel værdi
Nøddehøj 2462990 Nivå,Nivå,1.870.000,11-01-2017,Alm. Salg,20.777,3,Rækkehus,90,1993,-6 %,Aktuel værdi
Holtebakken 412990 Nivå,Nivå,2.000.000,06-01-2017,Alm. Salg,21.052,4,Rækkehus,95,1962,,Aktuel værdi
Kildehusene 22990 Nivå,Nivå,2.600.000,03-01-2017,Alm. Salg,25.242,3,Villa,103,2014,-2 %,Aktuel værdi
Blålersvej 572990 Nivå,Nivå,2.210.000,03-01-2017,Alm. Salg,18.114,5,Rækkehus,122,1979,-1 %,Aktuel værdi
Sølystparken 42990 Nivå,Nivå,3.400.000,27-12-2016,Alm. Salg,14.166,7,Villa,240,1975,-15 %,Aktuel værdi
Nivåvænge 322990 Nivå,Nivå,2.995.000,20-12-2016,Alm. Salg,17.827,5,Rækkehus,168,1966,0 %,Aktuel værdi
Vinkelvej 162990 Nivå,Nivå,2.225.000,15-12-2016,Fam. Salg,13.323,6,Villa,167,1950,,Aktuel værdi
Hasselhøj 1022990 Nivå,Nivå,2.195.000,14-12-2016,Alm. Salg,18.760,4,Rækkehus,117,1981,0 %,Aktuel værdi
Nivåvænge 1122990 Nivå,Nivå,3.550.000,12-12-2016,Alm. Salg,21.130,5,Rækkehus,168,1966,,Aktuel værdi
"Langelunden 6, ST. TV2990 Nivå",Nivå,1.145.000,08-12-2016,Alm. Salg,12.582,3,Lejlighed,91,1971,,Aktuel værdi
Solhøj 162990 Nivå,Nivå,2.725.000,06-12-2016,Alm. Salg,15.482,5,Villa,176,1967,-3 %,Aktuel værdi
Slåenhøj 352990 Nivå,Nivå,2.070.000,23-11-2016,Alm. Salg,16.299,4,Rækkehus,127,2008,-1 %,Aktuel værdi
Byvejen 62990 Nivå,Nivå,2.650.000,16-11-2016,Alm. Salg,16.358,4,Villa,162,1900,-2 %,Aktuel værdi
Rødlersvej 882990 Nivå,Nivå,2.250.000,07-11-2016,Alm. Salg,18.442,5,Rækkehus,122,1978,-2 %,Aktuel værdi
Pilehøj 42990 Nivå,Nivå,2.170.000,30-10-2016,Alm. Salg,18.235,4,Rækkehus,119,2007,,Aktuel værdi
Niverød Bakke 102990 Nivå,Nivå,5.325.000,30-10-2016,Alm. Salg,30.428,4,Villa,175,2016,-11 %,Aktuel værdi
Solhøj 122990 Nivå,Nivå,2.375.000,25-10-2016,Alm. Salg,17.992,5,Villa,132,1973,-5 %,Aktuel værdi
