address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Stationsmestervej 23, 1. TH9200 Aalborg SV",g SV,334.624,11-05-2017,Fam. Salg,3.890,3,Lejlighed,86,1969,,Aktuel værdi
Griegsvej 2019200 Aalborg SV,g SV,3.654.000,11-05-2017,Alm. Salg,18.548,6,Villa,197,2016,,Aktuel værdi
Jupitervej 199200 Aalborg SV,g SV,11.378,08-05-2017,Fam. Salg,100,5,Villa,113,1963,,Aktuel værdi
Nestorvej 39200 Aalborg SV,g SV,1.050.000,05-05-2017,Alm. Salg,9.130,3,Villa,115,1970,-53 %,Aktuel værdi
Griegsvej 2079200 Aalborg SV,g SV,3.195.000,04-05-2017,Alm. Salg,18.794,7,Villa,170,2016,,Aktuel værdi
"Lyngholmsvej 4, 1. TV9200 Aalborg SV",g SV,1.050.000,21-04-2017,Alm. Salg,10.606,4,Lejlighed,99,1963,,Aktuel værdi
Leharparken 389200 Aalborg SV,g SV,2.225.000,21-04-2017,Alm. Salg,13.484,5,Villa,165,1971,-3 %,Aktuel værdi
Thit Jensens Vej 129200 Aalborg SV,g SV,2.620.000,21-04-2017,Alm. Salg,14.162,5,Villa,185,1964,-1 %,Aktuel værdi
Scheelsmindevej 459200 Aalborg SV,g SV,3.500.000,19-04-2017,Alm. Salg,17.241,7,Villa,203,1966,6 %,Aktuel værdi
Nibevej 3839200 Aalborg SV,g SV,1.275.000,07-04-2017,Alm. Salg,7.589,5,Villa,168,1945,-9 %,Aktuel værdi
Holger Drachmanns Vej 20L9200 Aalborg SV,g SV,1.645.000,07-04-2017,Alm. Salg,15.373,4,Rækkehus,107,1976,0 %,Aktuel værdi
Glinkavej 249200 Aalborg SV,g SV,2.200.000,07-04-2017,Alm. Salg,16.793,4,Villa,131,1977,-12 %,Aktuel værdi
Letvadvej 79200 Aalborg SV,g SV,1.500.000,03-04-2017,Alm. Salg,15.000,3,Villa,100,1934,,Aktuel værdi
Schubertsvej 179200 Aalborg SV,g SV,1.950.000,31-03-2017,Alm. Salg,16.666,4,Villa,117,1977,-5 %,Aktuel værdi
Thit Jensens Vej 79200 Aalborg SV,g SV,1.800.000,31-03-2017,Alm. Salg,12.162,5,Villa,148,1964,-5 %,Aktuel værdi
"Rosengården 18, 2. TH9200 Aalborg SV",g SV,950.000,31-03-2017,Alm. Salg,11.046,3,Lejlighed,86,1966,,Aktuel værdi
Jupitervej 179200 Aalborg SV,g SV,2.000.000,30-03-2017,Alm. Salg,19.801,4,Villa,101,1963,,Aktuel værdi
Planetvej 189200 Aalborg SV,g SV,2.725.000,30-03-2017,Alm. Salg,17.246,5,Villa,158,1963,,Aktuel værdi
"Rosengården 38, ST. TH9200 Aalborg SV",g SV,612.000,28-03-2017,Alm. Salg,7.746,3,Lejlighed,79,1973,,Aktuel værdi
Marsvej 219200 Aalborg SV,g SV,1.925.000,25-03-2017,Alm. Salg,15.909,4,Villa,121,1969,-4 %,Aktuel værdi
Kringelhøj 11A9200 Aalborg SV,g SV,2.375.000,24-03-2017,Alm. Salg,25.000,4,Rækkehus,95,1996,,Aktuel værdi
Birke Alle 319200 Aalborg SV,g SV,657.967,16-03-2017,Andet,5.100,4,Villa,129,1970,,Aktuel værdi
Hans Povlsens Vej 69200 Aalborg SV,g SV,1.820.000,16-03-2017,Alm. Salg,15.826,4,Villa,115,1968,-1 %,Aktuel værdi
Lisedalsvej 29200 Aalborg SV,g SV,2.330.000,16-03-2017,Alm. Salg,12.732,8,Villa,183,1967,-3 %,Aktuel værdi
Jupitervej 429200 Aalborg SV,g SV,1.998.000,11-03-2017,Alm. Salg,14.478,5,Villa,138,1963,0 %,Aktuel værdi
Leharparken 609200 Aalborg SV,g SV,1.690.000,07-03-2017,Alm. Salg,15.363,4,Villa,110,1971,-3 %,Aktuel værdi
Agertoften 149200 Aalborg SV,g SV,1.250.000,28-02-2017,Alm. Salg,9.057,5,Villa,138,1972,,Aktuel værdi
Dådyrvej 249200 Aalborg SV,g SV,1.750.000,21-02-2017,Alm. Salg,15.625,4,Villa,112,1986,-3 %,Aktuel værdi
Lunavej 139200 Aalborg SV,g SV,2.640.000,21-02-2017,Alm. Salg,18.992,4,Villa,139,1964,-2 %,Aktuel værdi
"Rosengården 28, 1. TH9200 Aalborg SV",g SV,1.250.000,20-02-2017,Alm. Salg,14.534,3,Lejlighed,86,1973,,Aktuel værdi
Sandtuevej 259200 Aalborg SV,g SV,2.650.000,10-02-2017,Alm. Salg,22.844,4,Rækkehus,116,2013,,Aktuel værdi
Jeppe Åkjærs Vej 209200 Aalborg SV,g SV,2.375.000,07-02-2017,Alm. Salg,13.571,6,Villa,175,1969,-5 %,Aktuel værdi
Kringelhøj 7B9200 Aalborg SV,g SV,611.750,03-02-2017,Alm. Salg,4.401,4,Rækkehus,139,1997,,Aktuel værdi
Jupitervej 319200 Aalborg SV,g SV,1.500.000,02-02-2017,Andet,9.316,6,Villa,161,1963,,Aktuel værdi
Drastrup Skovvej 189200 Aalborg SV,g SV,1.700.000,01-02-2017,Alm. Salg,14.285,4,Villa,119,1962,-4 %,Aktuel værdi
Holger Drachmanns Vej 20I9200 Aalborg SV,g SV,1.599.000,31-01-2017,Fam. Salg,14.943,4,Rækkehus,107,1976,0 %,Aktuel værdi
Griegsvej 1189200 Aalborg SV,g SV,1.175.000,27-01-2017,Alm. Salg,6.351,5,Villa,185,2017,,Aktuel værdi
Langholtvej 129200 Aalborg SV,g SV,3.150.000,26-01-2017,Alm. Salg,17.897,5,Villa,176,1969,-7 %,Aktuel værdi
Birke Alle 179200 Aalborg SV,g SV,2.251.000,23-01-2017,Alm. Salg,14.068,6,Villa,160,1977,-2 %,Aktuel værdi
Agertoften 509200 Aalborg SV,g SV,1.898.000,19-01-2017,Alm. Salg,18.427,4,Rækkehus,103,1961,0 %,Aktuel værdi
Kringelhøj 7A9200 Aalborg SV,g SV,2.800.000,18-01-2017,Alm. Salg,20.143,4,Rækkehus,139,1997,-3 %,Aktuel værdi
Jeppe Åkjærs Vej 169200 Aalborg SV,g SV,701.250,18-01-2017,Andet,3.690,7,Villa,190,1954,,Aktuel værdi
Rossinisvej 209200 Aalborg SV,g SV,1.300.000,12-01-2017,Alm. Salg,7.784,5,Villa,167,1979,,Aktuel værdi
Stationsmestervej 53B9200 Aalborg SV,g SV,1.550.000,09-01-2017,Alm. Salg,18.235,3,Rækkehus,85,1982,,Aktuel værdi
Bygaden 639200 Aalborg SV,g SV,200.000,06-01-2017,Alm. Salg,1.666,4,Villa,120,1963,-91 %,Aktuel værdi
Agertoften 20A9200 Aalborg SV,g SV,1.500.000,05-01-2017,Alm. Salg,20.833,2,Lejlighed,72,1961,,Aktuel værdi
