address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Lemming Brovej 198632 Lemming,ming,200.000,15-03-2017,Fam. Salg,909,8,Villa,220,1969,,Aktuel værdi
Holmmøllevej 288632 Lemming,ming,70.000,06-03-2017,Andet,437,6,Stuehus,160,2017,,
Holmmøllevej 348632 Lemming,ming,160.000,06-03-2017,Andet,846,6,Stuehus,189,2012,,
Holmmøllevej 418632 Lemming,ming,168.000,06-03-2017,Andet,485,10,Stuehus,346,1856,,
Nisset Bygade 278632 Lemming,ming,1.900.000,04-03-2017,Alm. Salg,10.106,6,Villa,188,1900,-5 %,Aktuel værdi
Lemming Bygade 308632 Lemming,ming,1.000.000,27-02-2017,Alm. Salg,7.936,4,Villa,126,1875,-16 %,Aktuel værdi
Serup Skovvej 78632 Lemming,ming,7.215.000,26-02-2017,Fam. Salg,32.066,9,Stuehus,225,1890,,
Østerbyvej 408632 Lemming,ming,2.074.000,15-02-2017,Alm. Salg,12.200,7,Stuehus,170,1860,-9 %,
Ørevadbrovej 728632 Lemming,ming,650.000,07-02-2017,Alm. Salg,6.190,3,Villa,105,1900,-10 %,Aktuel værdi
Nisset Bygade 148632 Lemming,ming,1.575.000,01-02-2017,Alm. Salg,6.535,8,Villa,241,1902,-5 %,Aktuel værdi
Østerbyvej 308632 Lemming,ming,1.095.000,30-12-2016,Alm. Salg,8.554,4,Stuehus,128,1863,,
Lemming Bygade 838632 Lemming,ming,1.315.000,16-12-2016,Alm. Salg,13.150,3,Villa,100,1950,-2 %,Aktuel værdi
Serupvej 78632 Lemming,ming,186.000,15-12-2016,Fam. Salg,1.805,3,Villa,103,1965,,Aktuel værdi
Lemming Bygade 578632 Lemming,ming,1.100.000,09-12-2016,Alm. Salg,14.473,4,Villa,76,1960,-6 %,Aktuel værdi
Nisset Bygade 448632 Lemming,ming,1.425.000,01-09-2016,Alm. Salg,8.142,5,Villa,175,1969,-5 %,Aktuel værdi
Holmmøllevej 828632 Lemming,ming,2.300.000,12-08-2016,Alm. Salg,12.707,6,Villa,181,1977,-8 %,Aktuel værdi
Høgdalvej 218632 Lemming,ming,3.600.000,01-07-2016,Fam. Salg,22.641,4,Stuehus,159,1935,,
Nisset Sønderhede 38632 Lemming,ming,694.834,26-05-2016,Alm. Salg,2.583,10,Stuehus,269,1875,,
Grauballevej 88632 Lemming,ming,261.604,26-05-2016,Alm. Salg,1.721,5,Villa,152,2017,,Aktuel værdi
Grauballevej 148632 Lemming,ming,175.000,26-05-2016,Alm. Salg,1.635,4,Stuehus,107,1930,,
Serup Tinghøjvej 168632 Lemming,ming,670.000,18-04-2016,Alm. Salg,4.213,8,Villa,159,1884,,Aktuel værdi
Grauballevej 188632 Lemming,ming,2.450.000,29-02-2016,Alm. Salg,10.208,6,Villa,240,1909,-9 %,Aktuel værdi
Lemming Skolevej 7A8632 Lemming,ming,725.000,02-02-2016,Alm. Salg,7.880,2,Villa,92,1890,,Aktuel værdi
Lemming Vesterbyvej 38632 Lemming,ming,2.495.000,22-12-2015,Alm. Salg,22.079,4,Stuehus,113,1880,,
Nisset Sønderhede 98632 Lemming,ming,5.385.000,08-12-2015,Alm. Salg,23.618,6,Stuehus,228,1916,,
Serup Tinghøjvej 128632 Lemming,ming,700.000,06-12-2015,Andet,5.000,5,Villa,140,1920,-51 %,Aktuel værdi
Holmmøllevej 48632 Lemming,ming,118.000,24-11-2015,Auktion,991,4,Villa,119,1890,,Aktuel værdi
Grauballevej 68632 Lemming,ming,1.700.000,23-11-2015,Alm. Salg,9.941,7,Villa,171,1911,-10 %,Aktuel værdi
Lemming Brovej 268632 Lemming,ming,58.000,12-11-2015,Alm. Salg,674,4,Villa,86,1920,,Aktuel værdi
Nisset Bygade 428632 Lemming,ming,1.257.000,19-10-2015,Alm. Salg,9.897,4,Villa,127,1966,-7 %,Aktuel værdi
Holmgårdevej 208632 Lemming,ming,4.875.000,25-09-2015,Alm. Salg,16.036,10,Villa,304,1880,-2 %,Aktuel værdi
Østerbyvej 68632 Lemming,ming,334.000,24-09-2015,Fam. Salg,2.569,4,Villa,130,1927,,Aktuel værdi
Lemming Bygade 778632 Lemming,ming,8.000.000,21-09-2015,Alm. Salg,40.201,9,Stuehus,199,1845,,
Lemming Skolevej 38632 Lemming,ming,1.100.000,14-09-2015,Alm. Salg,8.270,4,Stuehus,133,1905,,
Ørevadbrovej 588632 Lemming,ming,300.000,14-08-2015,Alm. Salg,2.362,5,Villa,127,1953,-50 %,Aktuel værdi
Allingvej 118632 Lemming,ming,650.000,10-08-2015,Alm. Salg,5.038,5,Stuehus,129,1900,,
Holmmøllevej 118632 Lemming,ming,1.695.000,01-07-2015,Alm. Salg,9.970,6,Villa,170,1925,-3 %,Aktuel værdi
Hingevej 18632 Lemming,ming,1.646.823,25-06-2015,Alm. Salg,7.007,8,Villa,235,1969,,Aktuel værdi
Holmgårdevej 178632 Lemming,ming,407.000,20-06-2015,Alm. Salg,1.218,9,Stuehus,334,1921,-90 %,
Lemming Brovej 188632 Lemming,ming,700.000,19-06-2015,Fam. Salg,3.910,5,Villa,179,1885,,Aktuel værdi
Lemming Bygade 718632 Lemming,ming,2.030.000,23-04-2015,Alm. Salg,12.848,5,Stuehus,158,1780,-8 %,
Nisset Bygade 68632 Lemming,ming,1.730.000,31-03-2015,Alm. Salg,8.871,5,Villa,195,1913,-4 %,Aktuel værdi
Serup Tinghøjvej 228632 Lemming,ming,2.345.000,11-03-2015,Alm. Salg,12.884,7,Villa,182,1875,-6 %,Aktuel værdi
Lemming Bygade 69H8632 Lemming,ming,1.145.000,15-01-2015,Auktion,8.875,3,Rækkehus,129,2007,,Aktuel værdi
Østerbyvej 178632 Lemming,ming,420.432,22-12-2014,Fam. Salg,3.418,5,Villa,123,1905,,Aktuel værdi
Nisset Bygade 338632 Lemming,ming,1.150.000,16-11-2014,Alm. Salg,8.098,5,Villa,142,1975,-4 %,Aktuel værdi
Østerbyvej 508632 Lemming,ming,1.160.000,14-08-2014,Alm. Salg,7.250,4,Villa,160,1989,-54 %,Aktuel værdi
Holmmøllevej 14B8632 Lemming,ming,1.350.000,03-08-2014,Alm. Salg,15.340,3,Villa,88,2000,,Aktuel værdi
Grauballevej 58632 Lemming,ming,1.900.000,19-05-2014,Alm. Salg,9.547,5,Villa,199,1925,-5 %,Aktuel værdi
Ingerslevvej 128632 Lemming,ming,2.200.000,10-02-2014,Alm. Salg,13.095,5,Villa,168,1920,-4 %,Aktuel værdi
Grauballevej 118632 Lemming,ming,417.792,13-12-2013,Alm. Salg,1.916,7,Stuehus,218,1877,-84 %,
Serupvej 218632 Lemming,ming,600.404,17-10-2013,Andet,4.765,7,Villa,126,1938,,Aktuel værdi
Holmmøllevej 218632 Lemming,ming,136.000,09-10-2013,Fam. Salg,615,7,Villa,221,2013,,Aktuel værdi
Nisset Overhede 58632 Lemming,ming,582.650,03-10-2013,Fam. Salg,4.481,5,Villa,130,1877,,Aktuel værdi
Holmgårdevej 28632 Lemming,ming,1.000.000,04-09-2013,Alm. Salg,6.896,5,Villa,145,1975,-16 %,Aktuel værdi
Lemming Brovej 128632 Lemming,ming,395.000,29-08-2013,Alm. Salg,-,5,Villa,119,1925,0 %,Aktuel værdi
Østerbyvej 318632 Lemming,ming,3.300.000,26-08-2013,Alm. Salg,19.411,5,Stuehus,170,1861,,
Holmmøllevej 328632 Lemming,ming,125.000,23-08-2013,Alm. Salg,946,4,Villa,132,2015,0 %,Aktuel værdi
Serup Tinghøjvej 478632 Lemming,ming,1.725.000,26-07-2013,Alm. Salg,8.293,5,Villa,208,1900,,Aktuel værdi
Serup Tinghøjvej 11A8632 Lemming,ming,2.050.000,14-07-2013,Alm. Salg,8.991,7,Villa,228,1852,,Aktuel værdi
Holmgårdevej 248632 Lemming,ming,50.000,27-06-2013,Alm. Salg,378,4,Stuehus,132,1920,,
Ingerslevvej 78632 Lemming,ming,12.150.000,03-05-2013,Alm. Salg,70.231,5,Stuehus,173,1904,,
Serupvej 38632 Lemming,ming,908.000,22-02-2013,Alm. Salg,4.071,6,Villa,223,1880,,Aktuel værdi
Holmmøllevej 268632 Lemming,ming,956.250,18-02-2013,Fam. Salg,6.014,3,Stuehus,159,2009,,
Ørevadbrovej 508632 Lemming,ming,800.000,12-09-2012,Alm. Salg,5.128,6,Villa,156,1947,-18 %,Aktuel værdi
Ørevadbrovej 628632 Lemming,ming,700.000,06-09-2012,Alm. Salg,5.555,5,Villa,126,1932,-15 %,Aktuel værdi
Holmmøllevej 178632 Lemming,ming,1.300.000,27-07-2012,Alm. Salg,9.558,4,Villa,136,1949,,Aktuel værdi
Østerbyvej 338632 Lemming,ming,750.000,27-07-2012,Alm. Salg,2.005,5,Villa,374,2015,,Aktuel værdi
Lemming Bygade 378632 Lemming,ming,770.000,12-06-2012,Andet,5.384,4,Villa,143,1971,-58 %,Aktuel værdi
Holmmøllevej 378632 Lemming,ming,2.400.000,24-05-2012,Alm. Salg,12.244,5,Villa,196,2015,-20 %,Aktuel værdi
Lemming Bygade 69C8632 Lemming,ming,630.000,30-04-2012,Alm. Salg,9.843,2,Rækkehus,64,1965,,Aktuel værdi
Østerbyvej 188632 Lemming,ming,3.360.000,24-04-2012,Fam. Salg,27.317,3,Stuehus,123,1890,,
Ørevadbrovej 688632 Lemming,ming,1.313.000,17-04-2012,Alm. Salg,7.135,6,Villa,184,1978,-6 %,Aktuel værdi
Nisset Sønderhede 28632 Lemming,ming,3.025.000,26-01-2012,Fam. Salg,19.145,5,Stuehus,158,1897,,
Serup Tinghøjvej 38632 Lemming,ming,459.314,21-11-2011,Fam. Salg,3.145,9,Villa,146,1933,-46 %,Aktuel værdi
Østerbyvej 378632 Lemming,ming,1.395.000,25-10-2011,Alm. Salg,8.403,5,Stuehus,166,1920,0 %,
Lemming Bygade 278632 Lemming,ming,1.024.118,17-10-2011,Alm. Salg,4.267,8,Villa,240,1970,,Aktuel værdi
Serup Tinghøjvej 338632 Lemming,ming,231.000,29-09-2011,Alm. Salg,3.666,2,Villa,63,1870,,Aktuel værdi
Lemming Bygade 69L8632 Lemming,ming,1.248.000,12-09-2011,Alm. Salg,11.449,2,Rækkehus,109,2006,-4 %,Aktuel værdi
Lemming Bygade 69D8632 Lemming,ming,600.000,09-09-2011,Alm. Salg,8.571,2,Rækkehus,70,1965,,Aktuel værdi
Østerbyvej 488632 Lemming,ming,1.350.000,07-09-2011,Alm. Salg,5.869,6,Villa,230,1925,,Aktuel værdi
Lemming Bygade 208632 Lemming,ming,1.075.000,01-08-2011,Alm. Salg,8.884,4,Villa,121,1968,-14 %,Aktuel værdi
Allingvej 138632 Lemming,ming,2.060.000,04-07-2011,Alm. Salg,7.657,7,Stuehus,269,1890,,
Østerbyvej 148632 Lemming,ming,560.000,09-06-2011,Auktion,3.111,5,Villa,180,1900,-37 %,Aktuel værdi
Lemming Bygade 8A8632 Lemming,ming,1.640.000,27-05-2011,Alm. Salg,10.379,5,Villa,158,1918,-3 %,Aktuel værdi
Lemming Brovej 78632 Lemming,ming,1.675.000,25-05-2011,Alm. Salg,12.786,5,Villa,131,1999,-7 %,Aktuel værdi
Allingvej 148632 Lemming,ming,1.545.000,10-05-2011,Alm. Salg,18.392,3,Stuehus,84,1914,,
Ørevadbrovej 658632 Lemming,ming,451.000,06-04-2011,Alm. Salg,1.473,9,Villa,306,1906,-59 %,Aktuel værdi
Ørevadbrovej 598632 Lemming,ming,235.000,15-03-2011,Auktion,1.740,4,Villa,135,1922,-72 %,Aktuel værdi
Serupvej 148632 Lemming,ming,1.500.000,30-11-2010,Alm. Salg,13.392,4,Villa,112,1997,-3 %,Aktuel værdi
Serup Tinghøjvej 68632 Lemming,ming,200.000,16-11-2010,Auktion,1.818,4,Villa,110,1890,,Aktuel værdi
Holmgårdevej 268632 Lemming,ming,100.000,08-11-2010,Alm. Salg,617,6,Stuehus,162,1900,,
Lemming Vesterbyvej 308632 Lemming,ming,2.260.000,19-10-2010,Alm. Salg,13.614,6,Villa,166,1999,,Aktuel værdi
Lemming Bygade 48632 Lemming,ming,1.275.000,18-10-2010,Alm. Salg,9.883,4,Villa,129,1979,-6 %,Aktuel værdi
Lemming Bygade 69G8632 Lemming,ming,888.500,20-09-2010,Alm. Salg,6.887,3,Rækkehus,129,2007,,Aktuel værdi
Holmmøllevej 358632 Lemming,ming,100.000,13-09-2010,Alm. Salg,421,6,Villa,237,1900,,Aktuel værdi
Lemming Bygade 458632 Lemming,ming,1.350.000,28-07-2010,Alm. Salg,13.235,4,Villa,102,1952,-3 %,Aktuel værdi
