address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Egensevej 664840 Nørre Alslev,slev,175.000,01-05-2017,Alm. Salg,1.966,4,Villa,89,1941,,Aktuel værdi
Skovvej 604840 Nørre Alslev,slev,545.000,12-04-2017,Alm. Salg,5.677,4,Villa,96,1960,,Aktuel værdi
Vedby Vesterskovvej 94840 Nørre Alslev,slev,41.310,29-03-2017,Alm. Salg,295,7,Villa,140,1900,,Aktuel værdi
Skernevej 144840 Nørre Alslev,slev,234.500,29-03-2017,Fam. Salg,2.345,5,Villa,100,1912,,Aktuel værdi
Vigvej 544840 Nørre Alslev,slev,460.000,29-03-2017,Alm. Salg,2.771,4,Villa,166,1963,-23 %,Aktuel værdi
Gåbense Strandvej 59B4840 Nørre Alslev,slev,2.330.000,28-03-2017,Alm. Salg,17.923,4,Villa,130,1985,-2 %,Aktuel værdi
Vigvej 204840 Nørre Alslev,slev,362.500,20-03-2017,Fam. Salg,3.236,5,Villa,112,1958,,Aktuel værdi
Drosselvej 124840 Nørre Alslev,slev,800.000,14-03-2017,Alm. Salg,6.250,4,Villa,128,1976,-5 %,Aktuel værdi
Lundbyvej 354840 Nørre Alslev,slev,195.000,01-03-2017,Alm. Salg,2.437,3,Villa,80,1904,0 %,Aktuel værdi
Egensevej 54840 Nørre Alslev,slev,73.000,01-03-2017,Alm. Salg,646,3,Villa,113,1900,,Aktuel værdi
Nykøbingvej 424840 Nørre Alslev,slev,150.000,28-02-2017,Alm. Salg,1.744,3,Villa,86,1947,-33 %,Aktuel værdi
Kippingevej 294840 Nørre Alslev,slev,200.000,27-02-2017,Fam. Salg,3.333,2,Villa,60,2015,,Aktuel værdi
Vigvej 524840 Nørre Alslev,slev,180.000,27-02-2017,Alm. Salg,1.914,3,Villa,94,1935,-23 %,Aktuel værdi
