address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Odensevej 19, ST5772 Kværndrup",drup,465.500,17-05-2017,Fam. Salg,3.188,6,Lejlighed,146,1937,,Aktuel værdi
Bukgårdsvej 45772 Kværndrup,drup,1.525.000,12-04-2017,Alm. Salg,5.648,4,Villa,270,1926,-4 %,Aktuel værdi
Trunderup Dongsvej 265772 Kværndrup,drup,1.250.000,08-04-2017,Alm. Salg,7.183,6,Villa,174,1900,-3 %,Aktuel værdi
Odensevej 75772 Kværndrup,drup,750.000,12-02-2017,Alm. Salg,5.813,6,Villa,129,1962,-6 %,Aktuel værdi
Trunderup Dongsvej 185772 Kværndrup,drup,190.000,25-01-2017,Alm. Salg,1.727,3,Villa,110,1868,-36 %,Aktuel værdi
Bøgegyden 45772 Kværndrup,drup,448.198,10-01-2017,Alm. Salg,4.819,4,Villa,93,1877,,Aktuel værdi
Søltvej 235772 Kværndrup,drup,365.000,21-12-2016,Alm. Salg,2.097,7,Stuehus,174,1867,,
Nyborgvej 19A5772 Kværndrup,drup,525.000,13-12-2016,Alm. Salg,5.412,4,Villa,97,1961,,Aktuel værdi
Paprikavænget 15772 Kværndrup,drup,920.000,13-12-2016,Alm. Salg,7.603,4,Villa,121,1977,-8 %,Aktuel værdi
Vængevej 65772 Kværndrup,drup,575.000,07-12-2016,Alm. Salg,6.117,3,Villa,94,1962,-8 %,Aktuel værdi
Stationsvej 135772 Kværndrup,drup,650.000,05-12-2016,Alm. Salg,6.701,3,Villa,97,1963,-10 %,Aktuel værdi
Kanelvænget 145772 Kværndrup,drup,550.000,02-12-2016,Alm. Salg,6.179,3,Rækkehus,89,1977,-8 %,Aktuel værdi
Mejsevænget 25772 Kværndrup,drup,1.530.000,30-11-2016,Alm. Salg,9.935,5,Villa,154,1971,-4 %,Aktuel værdi
Trunderup Dongsvej 135772 Kværndrup,drup,2.200.000,28-11-2016,Alm. Salg,9.090,6,Villa,242,2009,-2 %,Aktuel værdi
Nyborgvej 45772 Kværndrup,drup,975.000,21-11-2016,Alm. Salg,3.779,9,Villa,258,1910,,Aktuel værdi
Toftevej 75772 Kværndrup,drup,300.000,14-11-2016,Alm. Salg,1.250,9,Villa,240,1859,-62 %,Aktuel værdi
