address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Bøstrupvej 414270 Høng,Høng,116.920,26-04-2017,Alm. Salg,1.043,4,Stuehus,112,1900,,
Borrevænget 234270 Høng,Høng,2.225.000,10-04-2017,Alm. Salg,15.136,5,Villa,147,2009,-7 %,Aktuel værdi
Kirsebærhaven 204270 Høng,Høng,1.550.000,04-04-2017,Alm. Salg,14.622,3,Rækkehus,106,2007,,Aktuel værdi
Møllevej 334270 Høng,Høng,1.175.000,03-04-2017,Alm. Salg,7.343,5,Villa,160,1950,-9 %,Aktuel værdi
Tranevej 304270 Høng,Høng,905.000,19-03-2017,Alm. Salg,8.786,4,Villa,103,1940,-3 %,Aktuel værdi
Pilelunden 264270 Høng,Høng,2.140.000,15-03-2017,Alm. Salg,9.427,8,Villa,227,2005,-3 %,Aktuel værdi
Pilelunden 34270 Høng,Høng,819.312,08-03-2017,Alm. Salg,5.650,4,Villa,145,2004,,Aktuel værdi
Helenevej 24270 Høng,Høng,220.000,02-03-2017,Fam. Salg,1.401,4,Villa,157,1967,,Aktuel værdi
Dalgårdsvej 44270 Høng,Høng,10.620.000,28-02-2017,Alm. Salg,53.908,5,Stuehus,197,1872,,
Bøstrupvej 254270 Høng,Høng,9.182.000,27-02-2017,Fam. Salg,57.387,5,Stuehus,160,1855,,
Bygvænget 24270 Høng,Høng,1.315.000,19-02-2017,Alm. Salg,10.038,4,Villa,131,1976,-1 %,Aktuel værdi
Højbuen 94270 Høng,Høng,1.050.000,19-02-2017,Alm. Salg,6.687,4,Villa,157,1978,,Aktuel værdi
Sæbyvej 54270 Høng,Høng,1.425.000,08-02-2017,Alm. Salg,8.236,6,Villa,173,1900,-5 %,Aktuel værdi
Bødkervænget 404270 Høng,Høng,1.550.000,06-02-2017,Alm. Salg,4.740,9,Villa,327,2003,,Aktuel værdi
"Hovedgaden 36, 1. 24270 Høng",Høng,680.000,01-02-2017,Alm. Salg,10.303,2,Lejlighed,66,1900,,Aktuel værdi
Torpegavn 14270 Høng,Høng,135.000,27-01-2017,Alm. Salg,823,5,Stuehus,164,1902,,
Slagelsevej 74270 Høng,Høng,375.000,26-01-2017,Alm. Salg,4.573,4,Villa,82,1902,-17 %,Aktuel værdi
Kildegårdsvej 64270 Høng,Høng,1.850.000,18-01-2017,Alm. Salg,8.564,5,Villa,216,1907,-6 %,Aktuel værdi
