address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Smaragdvej 142730 Herlev,rlev,2.995.000,23-05-2017,Alm. Salg,27.227,5,Villa,110,1962,,Aktuel værdi
Tværskiftet 32B2730 Herlev,rlev,4.100.000,19-05-2017,Alm. Salg,32.031,5,Villa,128,1957,-2 %,Aktuel værdi
Viemosevej 1372730 Herlev,rlev,2.500.000,08-05-2017,Alm. Salg,23.809,4,Villa,105,1959,,Aktuel værdi
"Herlev Hovedgade 6A, 12730 Herlev",rlev,1.075.000,05-05-2017,Alm. Salg,13.109,2,Lejlighed,82,1939,,Aktuel værdi
Krogestykket 452730 Herlev,rlev,3.650.000,03-05-2017,Alm. Salg,21.856,5,Villa,167,1962,-3 %,Aktuel værdi
Køllegårdsvej 502730 Herlev,rlev,2.750.000,26-04-2017,Alm. Salg,24.336,5,Villa,113,1948,-2 %,Aktuel værdi
Kærlundevej 412730 Herlev,rlev,2.675.000,19-04-2017,Alm. Salg,31.845,3,Rækkehus,84,1945,-1 %,Aktuel værdi
Hjortespringvej 412730 Herlev,rlev,3.000.000,19-04-2017,Alm. Salg,20.547,5,Villa,146,1953,-5 %,Aktuel værdi
"Herlev Hovedgade 66, 1. TH2730 Herlev",rlev,1.700.000,16-04-2017,Alm. Salg,22.368,3,Lejlighed,76,1947,-10 %,Aktuel værdi
Meteorvej 56B2730 Herlev,rlev,2.850.000,12-04-2017,Alm. Salg,27.941,4,Rækkehus,102,1964,-2 %,Aktuel værdi
Lidsøvej 53D2730 Herlev,rlev,2.700.000,07-04-2017,Alm. Salg,20.454,4,Villa,132,1904,-10 %,Aktuel værdi
Hyldtoftevej 172730 Herlev,rlev,3.212.000,03-04-2017,Fam. Salg,35.688,6,Villa,90,1970,,Aktuel værdi
Fagotvej 72730 Herlev,rlev,3.100.000,02-04-2017,Alm. Salg,20.529,4,Villa,151,1959,-6 %,Aktuel værdi
Mosebyvej 282730 Herlev,rlev,3.000.000,31-03-2017,Alm. Salg,21.582,5,Villa,139,1950,-3 %,Aktuel værdi
Hjortespringvej 942730 Herlev,rlev,3.300.000,31-03-2017,Alm. Salg,27.272,5,Villa,121,1955,-4 %,Aktuel værdi
Rørløkken 12730 Herlev,rlev,3.200.000,31-03-2017,Alm. Salg,17.777,5,Villa,180,1971,-11 %,Aktuel værdi
Dalbugten 332730 Herlev,rlev,3.200.000,30-03-2017,Alm. Salg,25.600,5,Villa,125,1964,-11 %,Aktuel værdi
Tvedvangen 542730 Herlev,rlev,2.985.000,27-03-2017,Alm. Salg,28.701,4,Rækkehus,104,1963,0 %,Aktuel værdi
