address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Æblehaven 207480 Vildbjerg,jerg,1.510.000,26-04-2017,Alm. Salg,9.096,5,Rækkehus,166,1983,-5 %,Aktuel værdi
Søndergade 4A7480 Vildbjerg,jerg,1.000.000,12-04-2017,Alm. Salg,6.666,4,Villa,150,1902,,Aktuel værdi
Østerhovedvej 77480 Vildbjerg,jerg,6.500.000,31-03-2017,Alm. Salg,22.108,6,Stuehus,294,1989,,
Solhøj 2B7480 Vildbjerg,jerg,760.000,31-03-2017,Alm. Salg,10.000,3,Rækkehus,76,1971,,Aktuel værdi
Baldersvej 127480 Vildbjerg,jerg,1.060.000,29-03-2017,Alm. Salg,7.361,6,Villa,144,1976,-3 %,Aktuel værdi
Lærkevej 237480 Vildbjerg,jerg,1.125.000,15-03-2017,Alm. Salg,7.031,4,Villa,160,1971,,Aktuel værdi
Ågårdsvej 157480 Vildbjerg,jerg,476.500,13-03-2017,Fam. Salg,2.887,5,Villa,165,1973,,Aktuel værdi
Bjerregårdvej 77480 Vildbjerg,jerg,860.000,06-03-2017,Alm. Salg,5.972,4,Villa,144,1944,-3 %,Aktuel værdi
Nørregade 38D7480 Vildbjerg,jerg,700.000,24-02-2017,Alm. Salg,8.333,3,Rækkehus,84,1987,-7 %,Aktuel værdi
Solbrinken 17480 Vildbjerg,jerg,1.700.000,22-02-2017,Alm. Salg,9.826,5,Villa,173,1974,-1 %,Aktuel værdi
Lysgårdvej 147480 Vildbjerg,jerg,437.500,13-02-2017,Andet,5.756,3,Villa,76,1954,,Aktuel værdi
Park Alle 27480 Vildbjerg,jerg,780.000,09-02-2017,Alm. Salg,5.306,4,Villa,147,1973,,Aktuel værdi
Rørsangervej 147480 Vildbjerg,jerg,885.000,07-02-2017,Alm. Salg,7.500,4,Villa,118,1982,-10 %,Aktuel værdi
Vestergade 247480 Vildbjerg,jerg,750.000,26-01-2017,Alm. Salg,7.009,6,Villa,107,1957,-17 %,Aktuel værdi
Søndergade 547480 Vildbjerg,jerg,594.500,18-01-2017,Andet,2.359,10,Villa,252,1850,,Aktuel værdi
Tvevadvej 1A7480 Vildbjerg,jerg,3.506.250,13-01-2017,Fam. Salg,31.305,10,Stuehus,112,1955,,
Blåmejsevej 97480 Vildbjerg,jerg,500.000,03-01-2017,Alm. Salg,3.787,4,Villa,132,1977,,Aktuel værdi
Solsikkevej 5A7480 Vildbjerg,jerg,3.102.500,22-12-2016,Fam. Salg,12.560,8,Engroshandel,247,2012,,Aktuel værdi
Hvedevænget 107480 Vildbjerg,jerg,2.510.000,16-12-2016,Alm. Salg,16.298,5,Villa,154,2006,,Aktuel værdi
Nylandsvej 167480 Vildbjerg,jerg,775.000,09-12-2016,Alm. Salg,6.404,5,Villa,121,1967,-3 %,Aktuel værdi
Johansvej 97480 Vildbjerg,jerg,1.000.000,06-12-2016,Alm. Salg,6.250,6,Villa,160,1971,-9 %,Aktuel værdi
