address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Klausholmvej 57321 Gadbjerg,jerg,604.947,04-04-2017,Alm. Salg,5.260,5,Villa,115,1959,,Aktuel værdi
Spanghusvej 27321 Gadbjerg,jerg,475.000,01-03-2017,Alm. Salg,6.597,2,Villa,72,1954,-4 %,Aktuel værdi
Bavnevej 17321 Gadbjerg,jerg,200.000,09-02-2017,Alm. Salg,4.761,2,Villa,42,1877,-33 %,Aktuel værdi
Rostrupvej 67321 Gadbjerg,jerg,4.065.000,02-02-2017,Alm. Salg,27.653,5,Stuehus,147,1855,-8 %,
Refshaven 597321 Gadbjerg,jerg,715.000,23-12-2016,Alm. Salg,5.958,3,Villa,120,1991,-4 %,Aktuel værdi
Gammelgårdsvej 17321 Gadbjerg,jerg,565.000,22-12-2016,Alm. Salg,4.248,5,Villa,133,1970,-6 %,Aktuel værdi
Langgade 487321 Gadbjerg,jerg,600.000,06-12-2016,Alm. Salg,3.821,3,Villa,157,1885,,Aktuel værdi
Åstvej 287321 Gadbjerg,jerg,1.300.000,02-12-2016,Alm. Salg,7.514,5,Villa,173,1915,-12 %,Aktuel værdi
Åstvej 237321 Gadbjerg,jerg,1.595.000,12-11-2016,Alm. Salg,8.861,4,Villa,180,1876,0 %,Aktuel værdi
Sejershaven 107321 Gadbjerg,jerg,2.800.000,06-11-2016,Alm. Salg,13.461,5,Villa,208,2008,,Aktuel værdi
Nørupvej 87321 Gadbjerg,jerg,520.000,22-10-2016,Alm. Salg,3.023,6,Villa,172,1980,-25 %,Aktuel værdi
Langgade 597321 Gadbjerg,jerg,1.150.000,10-10-2016,Alm. Salg,6.534,6,Villa,176,1897,-2 %,Aktuel værdi
Grønhøjgårdvej 17321 Gadbjerg,jerg,3.740.000,05-10-2016,Alm. Salg,17.000,6,Stuehus,220,1893,,
Allevej 217321 Gadbjerg,jerg,660.000,02-09-2016,Alm. Salg,3.928,4,Villa,168,1900,-17 %,Aktuel værdi
Tofthøjvej 477321 Gadbjerg,jerg,527.262,16-08-2016,Fam. Salg,4.506,4,Villa,117,1964,,Aktuel værdi
Refshaven 877321 Gadbjerg,jerg,259.000,16-08-2016,Alm. Salg,1.569,6,Villa,165,2017,,Aktuel værdi
Læsøvej 77321 Gadbjerg,jerg,2.000.000,05-08-2016,Alm. Salg,11.173,3,Stuehus,179,1856,-5 %,
Nørupvej 197321 Gadbjerg,jerg,1.425.000,28-07-2016,Alm. Salg,5.745,7,Villa,248,1940,-15 %,Aktuel værdi
Østergårdvej 17321 Gadbjerg,jerg,640.000,16-07-2016,Alm. Salg,3.555,6,Villa,180,1912,-19 %,Aktuel værdi
Langgade 727321 Gadbjerg,jerg,495.000,04-07-2016,Alm. Salg,3.807,3,Villa,130,1924,-2 %,Aktuel værdi
Refshaven 29A7321 Gadbjerg,jerg,515.000,08-06-2016,Alm. Salg,6.959,3,Rækkehus,74,1992,-13 %,Aktuel værdi
Nørupvej 67321 Gadbjerg,jerg,1.300.000,13-05-2016,Alm. Salg,4.832,4,Villa,269,1914,-13 %,Aktuel værdi
Kuldbjergvej 287321 Gadbjerg,jerg,1.650.000,25-04-2016,Alm. Salg,11.224,3,Villa,147,1800,-3 %,Aktuel værdi
Gammelgårdsvej 307321 Gadbjerg,jerg,960.000,26-03-2016,Alm. Salg,5.161,5,Villa,186,1973,-4 %,Aktuel værdi
Birkebækvej 517321 Gadbjerg,jerg,1.795.000,23-03-2016,Alm. Salg,11.580,5,Villa,155,1877,0 %,Aktuel værdi
Engvej 207321 Gadbjerg,jerg,550.000,06-12-2015,Alm. Salg,4.545,5,Villa,121,1975,-21 %,Aktuel værdi
Rostrupvej 47321 Gadbjerg,jerg,673.750,06-11-2015,Andet,3.661,7,Villa,184,1946,,Aktuel værdi
Petershøj 37321 Gadbjerg,jerg,795.000,29-09-2015,Alm. Salg,3.859,5,Villa,206,1947,0 %,Aktuel værdi
Tofthøjvej 417321 Gadbjerg,jerg,500.000,01-09-2015,Alm. Salg,1.416,8,Stuehus,353,1913,,
Langgade 237321 Gadbjerg,jerg,465.000,10-08-2015,Alm. Salg,4.305,3,Villa,108,1960,4 %,Aktuel værdi
Tofthøj Møllevej 407321 Gadbjerg,jerg,797.500,05-08-2015,Fam. Salg,3.967,9,Villa,201,1917,-50 %,Aktuel værdi
Åstvej 407321 Gadbjerg,jerg,4.490.000,09-07-2015,Alm. Salg,17.269,6,Stuehus,260,1979,,
Allevej 87321 Gadbjerg,jerg,864.000,01-07-2015,Fam. Salg,4.965,5,Villa,174,1945,,Aktuel værdi
Skovgade 21B7321 Gadbjerg,jerg,520.000,25-06-2015,Alm. Salg,5.252,4,Villa,99,1983,-26 %,Aktuel værdi
Bredsten Landevej 437321 Gadbjerg,jerg,10.000,18-06-2015,Auktion,95,3,Villa,105,1837,-99 %,Aktuel værdi
Holmsgårdvej 127321 Gadbjerg,jerg,1.695.000,18-06-2015,Alm. Salg,9.416,8,Villa,180,1800,0 %,Aktuel værdi
Smidstrupvej 207321 Gadbjerg,jerg,975.000,01-06-2015,Alm. Salg,7.276,5,Villa,134,1937,-18 %,Aktuel værdi
Kuldbjergvej 247321 Gadbjerg,jerg,1.150.000,18-03-2015,Alm. Salg,11.500,3,Villa,100,1887,-18 %,Aktuel værdi
Grydedalvej 417321 Gadbjerg,jerg,3.967.000,11-02-2015,Alm. Salg,17.631,7,Stuehus,225,1920,,
Langgade 507321 Gadbjerg,jerg,350.000,05-02-2015,Alm. Salg,2.173,5,Villa,161,1907,-12 %,Aktuel værdi
Refshaven 197321 Gadbjerg,jerg,350.000,20-01-2015,Andet,2.916,4,Villa,120,1977,,Aktuel værdi
Refshaven 777321 Gadbjerg,jerg,1.370.000,16-01-2015,Alm. Salg,9.580,5,Villa,143,2001,-4 %,Aktuel værdi
Læsøvej 127321 Gadbjerg,jerg,1.341.200,22-12-2014,Alm. Salg,7.451,4,Stuehus,180,1912,,
Åstvej 507321 Gadbjerg,jerg,330.000,11-12-2014,Auktion,1.527,6,Villa,216,1910,,Aktuel værdi
Tøsby Mosevej 87321 Gadbjerg,jerg,2.850.000,11-12-2014,Alm. Salg,14.615,5,Villa,195,2006,-5 %,Aktuel værdi
Klausholmvej 17321 Gadbjerg,jerg,294.101,23-11-2014,Fam. Salg,2.827,4,Villa,104,1852,,Aktuel værdi
Petershøj 47321 Gadbjerg,jerg,330.000,06-10-2014,Alm. Salg,3.750,4,Villa,88,1900,-34 %,Aktuel værdi
Refshaven 917321 Gadbjerg,jerg,1.500.000,25-09-2014,Alm. Salg,10.416,6,Villa,144,2010,-6 %,Aktuel værdi
Gadbjergvej 147321 Gadbjerg,jerg,255.000,17-09-2014,Fam. Salg,2.040,4,Villa,125,1928,,Aktuel værdi
Birkebækvej 527321 Gadbjerg,jerg,579.500,19-08-2014,Fam. Salg,4.052,5,Villa,143,2005,,Aktuel værdi
Gammelgårdsvej 127321 Gadbjerg,jerg,1.150.000,15-08-2014,Alm. Salg,7.142,5,Villa,161,1972,-11 %,Aktuel værdi
