address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Jacobsvej 79490 Pandrup,drup,1.110.000,30-04-2017,Alm. Salg,9.327,4,Villa,119,1986,-3 %,Aktuel værdi
Marsvinet 69490 Pandrup,drup,1.650.000,27-04-2017,Alm. Salg,21.153,4,Sommerhus,78,1974,-5 %,Aktuel værdi
Rugmarken 59490 Pandrup,drup,1.205.000,26-04-2017,Alm. Salg,8.368,4,Villa,144,1972,-2 %,Aktuel værdi
Løkkegade 129490 Pandrup,drup,260.000,19-04-2017,Fam. Salg,2.653,3,Villa,98,1948,,Aktuel værdi
Storkekæret 319490 Pandrup,drup,690.000,19-04-2017,Alm. Salg,9.718,3,Rækkehus,71,2000,-7 %,Aktuel værdi
Parallelvej 249490 Pandrup,drup,675.000,18-04-2017,Alm. Salg,6.250,3,Villa,108,1971,,Aktuel værdi
Tranekærvej 2B9490 Pandrup,drup,665.000,12-04-2017,Alm. Salg,6.394,3,Villa,104,1900,-5 %,Aktuel værdi
Rødhus Klitvej 3729490 Pandrup,drup,770.000,10-04-2017,Alm. Salg,10.131,3,Sommerhus,76,1979,-3 %,Aktuel værdi
Rødhusparken 259490 Pandrup,drup,950.000,06-04-2017,Alm. Salg,16.964,4,Sommerhus,56,1984,-3 %,Aktuel værdi
Cannerslundvej 509490 Pandrup,drup,2.100.000,05-04-2017,Alm. Salg,13.207,5,Villa,159,2006,-2 %,Aktuel værdi
Rødhus Skolevej 279490 Pandrup,drup,678.383,04-04-2017,Alm. Salg,10.436,4,Sommerhus,65,1986,,Aktuel værdi
Lunekrogen 109490 Pandrup,drup,1.095.000,03-04-2017,Alm. Salg,15.000,4,Sommerhus,73,1995,0 %,Aktuel værdi
Mosevej 129490 Pandrup,drup,100.000,30-03-2017,Alm. Salg,1.000,3,Villa,100,1852,,Aktuel værdi
Rødhusparken 609490 Pandrup,drup,1.197.500,26-03-2017,Alm. Salg,14.603,4,Sommerhus,82,1981,,Aktuel værdi
Bredgade 259490 Pandrup,drup,1.040.000,24-03-2017,Alm. Salg,6.500,5,Detailhandel,160,1910,,Aktuel værdi
Bredgade 309490 Pandrup,drup,1.200.000,21-03-2017,Alm. Salg,23.529,9,Servicevirksomhed,51,1937,,Aktuel værdi
Vesterhavsvej 1059490 Pandrup,drup,1.900.000,17-03-2017,Alm. Salg,12.837,5,Stuehus,148,1924,-13 %,
Langgade 96A9490 Pandrup,drup,440.000,17-03-2017,Alm. Salg,5.176,3,Villa,85,1910,,Aktuel værdi
Skolevej 17A9490 Pandrup,drup,700.000,13-03-2017,Alm. Salg,5.645,4,Villa,124,1974,-10 %,Aktuel værdi
Kærvangen 239490 Pandrup,drup,529.500,13-03-2017,Alm. Salg,2.076,6,Villa,255,1877,,Aktuel værdi
Rødhus Klitvej 3129490 Pandrup,drup,825.000,10-03-2017,Alm. Salg,10.855,3,Sommerhus,76,1979,-2 %,Aktuel værdi
Jernbanegade 69490 Pandrup,drup,570.000,09-03-2017,Alm. Salg,3.352,5,Villa,170,1912,-9 %,Aktuel værdi
Villadsvej 69490 Pandrup,drup,1.000.000,07-03-2017,Alm. Salg,25.000,3,Sommerhus,40,1964,-3 %,Aktuel værdi
Maagevej 149490 Pandrup,drup,595.000,28-02-2017,Fam. Salg,4.722,4,Villa,126,1968,,Aktuel værdi
Fredensvej 49490 Pandrup,drup,297.500,27-02-2017,Fam. Salg,1.364,6,Villa,218,1968,-70 %,Aktuel værdi
