address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Tangbroen 68722 Hedensted,sted,1.400.000,19-05-2017,Fam. Salg,8.917,4,Villa,157,2011,,Aktuel værdi
"Vejlevej 6I, 28722 Hedensted",sted,440.000,07-04-2017,Alm. Salg,12.571,1,Lejlighed,35,1986,-1 %,Aktuel værdi
Myntevej 188722 Hedensted,sted,1.800.000,05-04-2017,Alm. Salg,16.666,3,Rækkehus,108,2008,0 %,Aktuel værdi
Gåskjærholm 348722 Hedensted,sted,2.195.000,31-03-2017,Alm. Salg,14.831,4,Villa,148,2017,0 %,Aktuel værdi
Årupvænget 218722 Hedensted,sted,2.240.000,24-03-2017,Alm. Salg,15.135,5,Villa,148,1998,-2 %,Aktuel værdi
Grønnevang 248722 Hedensted,sted,2.995.000,22-03-2017,Alm. Salg,16.366,4,Villa,183,2007,0 %,Aktuel værdi
Årup Alle 58722 Hedensted,sted,2.645.000,14-03-2017,Alm. Salg,14.375,6,Villa,184,2002,-4 %,Aktuel værdi
Humlevej 58722 Hedensted,sted,1.518.000,13-03-2017,Alm. Salg,8.295,6,Villa,183,1974,-2 %,Aktuel værdi
Olinesmindevej 448722 Hedensted,sted,1.192.723,10-03-2017,Alm. Salg,6.244,6,Villa,191,1989,,Aktuel værdi
Rørkærvej 68722 Hedensted,sted,1.725.000,08-03-2017,Alm. Salg,10.518,5,Villa,164,1979,-4 %,Aktuel værdi
Gretbjergvej 1318722 Hedensted,sted,3.000.000,07-03-2017,Alm. Salg,12.295,14,Stuehus,244,1914,-3 %,
Olinesmindevej 78722 Hedensted,sted,1.425.000,07-03-2017,Alm. Salg,12.723,4,Villa,112,1988,-2 %,Aktuel værdi
Heegaardsvej 58722 Hedensted,sted,1.525.000,05-03-2017,Alm. Salg,10.304,5,Villa,148,1973,-1 %,Aktuel værdi
Ringvænget 358722 Hedensted,sted,618.500,03-03-2017,Alm. Salg,5.154,4,Villa,120,1972,,Aktuel værdi
Skovparken 528722 Hedensted,sted,1.750.000,25-02-2017,Alm. Salg,12.237,4,Villa,143,1978,-7 %,Aktuel værdi
Myntevej 308722 Hedensted,sted,1.785.000,24-02-2017,Alm. Salg,16.527,3,Rækkehus,108,2008,,Aktuel værdi
Horsensvej 98722 Hedensted,sted,1.825.000,20-02-2017,Alm. Salg,10.549,8,Villa,173,1950,-4 %,Aktuel værdi
Skovvangen 88722 Hedensted,sted,125.000,14-02-2017,Alm. Salg,496,5,Villa,252,2007,,Aktuel værdi
Hustedgårdvej 448722 Hedensted,sted,675.000,10-02-2017,Alm. Salg,12.500,2,Rækkehus,54,1983,,Aktuel værdi
Præstebrovej 118722 Hedensted,sted,1.975.000,09-02-2017,Alm. Salg,10.972,4,Villa,180,1996,-1 %,Aktuel værdi
Skovparken 508722 Hedensted,sted,2.200.000,08-02-2017,Alm. Salg,12.716,5,Villa,173,1985,,Aktuel værdi
"Ankersvej 1G, ST8722 Hedensted",sted,995.000,07-02-2017,Alm. Salg,11.179,3,Lejlighed,89,1989,,Aktuel værdi
Ranunkelvej 598722 Hedensted,sted,3.500.000,06-02-2017,Alm. Salg,15.151,7,Villa,231,2007,-5 %,Aktuel værdi
Skovbrynet 418722 Hedensted,sted,2.760.000,06-02-2017,Alm. Salg,16.526,6,Villa,167,2008,-1 %,Aktuel værdi
Lille Eje 218722 Hedensted,sted,862.000,30-01-2017,Alm. Salg,7.696,4,Villa,112,1968,,Aktuel værdi
"Phønixvej 11, 18722 Hedensted",sted,2.000.000,27-01-2017,Alm. Salg,16.666,3,Lejlighed,120,1974,,Aktuel værdi
"Ankersvej 3A, ST8722 Hedensted",sted,1.075.000,24-01-2017,Alm. Salg,12.078,3,Lejlighed,89,1989,-2 %,Aktuel værdi
Bjerregade 98722 Hedensted,sted,1.355.000,21-01-2017,Alm. Salg,10.265,5,Villa,132,1927,-6 %,Aktuel værdi
Grønnevang 88722 Hedensted,sted,2.950.000,12-01-2017,Alm. Salg,16.120,6,Villa,183,2007,-2 %,Aktuel værdi
Lilleskoven 58722 Hedensted,sted,2.075.000,10-01-2017,Alm. Salg,11.994,7,Villa,173,1986,-3 %,Aktuel værdi
Torupvænget 178722 Hedensted,sted,1.875.000,04-01-2017,Alm. Salg,15.625,3,Villa,120,1997,-6 %,Aktuel værdi
Hovdiget 478722 Hedensted,sted,2.315.000,04-01-2017,Alm. Salg,12.719,6,Villa,182,1985,-3 %,Aktuel værdi
"Moseparken 7, ST8722 Hedensted",sted,383.000,01-01-2017,Alm. Salg,6.719,2,Lejlighed,57,1983,,Aktuel værdi
Rindbækvej 48722 Hedensted,sted,2.800.000,29-12-2016,Alm. Salg,14.507,5,Villa,193,1928,-12 %,Aktuel værdi
Ringparken 348722 Hedensted,sted,1.550.000,28-12-2016,Alm. Salg,9.748,5,Villa,159,1994,-7 %,Aktuel værdi
Phønixvej 28722 Hedensted,sted,1.900.000,22-12-2016,Alm. Salg,11.656,5,Villa,163,1987,,Aktuel værdi
Constantiavej 16B8722 Hedensted,sted,1.260.000,15-12-2016,Alm. Salg,14.318,4,Rækkehus,88,1984,-3 %,Aktuel værdi
