address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Lærkevej 93751 Østermarie,arie,395.000,13-04-2017,Alm. Salg,3.405,6,Villa,116,1964,0 %,Aktuel værdi
Kirkebyvej 353751 Østermarie,arie,60.186,05-04-2017,Andet,601,6,Sommerhus,100,1909,,Aktuel værdi
Lyrsbyvej 143751 Østermarie,arie,154.631,21-03-2017,Fam. Salg,954,7,Villa,162,1850,,Aktuel værdi
Dyndevej 133751 Østermarie,arie,725.000,20-03-2017,Alm. Salg,4.367,6,Villa,166,1900,0 %,Aktuel værdi
Lyrsbyvej 243751 Østermarie,arie,1.395.000,09-03-2017,Alm. Salg,5.344,8,Villa,261,1884,,Aktuel værdi
Aspevej 133751 Østermarie,arie,1.300.000,07-03-2017,Fam. Salg,8.125,4,Stuehus,160,1890,,
Godthåbsvej 63751 Østermarie,arie,675.000,03-03-2017,Alm. Salg,4.166,6,Villa,162,1910,5 %,Aktuel værdi
Stenbakkevej 53751 Østermarie,arie,38.501,13-02-2017,Auktion,396,3,Villa,97,1900,,Aktuel værdi
Hedebovej 23751 Østermarie,arie,462.500,26-01-2017,Alm. Salg,3.503,5,Villa,132,1934,-22 %,Aktuel værdi
Buskevej 123751 Østermarie,arie,266.666,20-01-2017,Alm. Salg,2.359,4,Sommerhus,113,1952,,Aktuel værdi
Havrehøjvej 63751 Østermarie,arie,431.526,13-01-2017,Fam. Salg,2.838,4,Villa,152,1909,,Aktuel værdi
Godthåbsvej 203751 Østermarie,arie,211.500,02-01-2017,Auktion,618,11,Villa,342,1904,-14 %,Aktuel værdi
Myregårdsvej 143751 Østermarie,arie,4.340.000,15-12-2016,Fam. Salg,17.086,7,Stuehus,254,1777,,
Ølenevej 253751 Østermarie,arie,2.340.000,12-12-2016,Alm. Salg,20.707,4,Stuehus,113,1974,,
Kirkebyvej 483751 Østermarie,arie,510.000,08-12-2016,Alm. Salg,3.269,7,Sommerhus,156,1966,,Aktuel værdi
Kirkebyvej 343751 Østermarie,arie,845.000,18-10-2016,Alm. Salg,3.164,5,Villa,267,1828,,Aktuel værdi
Kirkebyvej 193751 Østermarie,arie,1.255.000,14-10-2016,Alm. Salg,4.403,10,Stuehus,285,1918,-3 %,
Rosenørns Allé 173751 Østermarie,arie,148.854,12-10-2016,Andet,1.431,4,Villa,104,1962,,Aktuel værdi
Ypnasted 103751 Østermarie,arie,2.000.000,10-10-2016,Fam. Salg,9.345,5,Stuehus,214,1777,,
Nydamsvej 53751 Østermarie,arie,825.000,29-09-2016,Alm. Salg,5.427,2,Stuehus,152,1988,-3 %,
Bølshavnvej 23751 Østermarie,arie,450.000,26-09-2016,Alm. Salg,3.260,5,Villa,138,1913,,Aktuel værdi
Myregårdsvej 43751 Østermarie,arie,50.000,08-09-2016,Alm. Salg,458,4,Stuehus,109,1845,,
Ølenevej 203751 Østermarie,arie,995.000,19-08-2016,Alm. Salg,4.077,4,Stuehus,244,1826,0 %,
Svanekevej 273751 Østermarie,arie,315.000,19-07-2016,Fam. Salg,1.640,5,Villa,192,1828,,Aktuel værdi
Almindingensvej 433751 Østermarie,arie,147.500,19-07-2016,Fam. Salg,1.229,3,Villa,120,1928,,Aktuel værdi
Dalslundevej 43751 Østermarie,arie,395.000,19-07-2016,Alm. Salg,1.717,3,Villa,230,1923,0 %,Aktuel værdi
Bølshavn 23751 Østermarie,arie,1.685.000,04-07-2016,Alm. Salg,7.262,8,Villa,232,1922,-15 %,Aktuel værdi
Godthåbsvej 683751 Østermarie,arie,135.000,29-06-2016,Alm. Salg,1.336,3,Villa,101,1920,0 %,Aktuel værdi
Almindingensvej 573751 Østermarie,arie,957.525,14-06-2016,Alm. Salg,7.539,4,Stuehus,127,1912,-13 %,
Godthåbsvej 443751 Østermarie,arie,375.000,03-06-2016,Alm. Salg,3.640,4,Villa,103,1928,-5 %,Aktuel værdi
Almindingensvej 33751 Østermarie,arie,345.000,11-05-2016,Alm. Salg,2.738,4,Villa,126,1935,0 %,Aktuel værdi
Ølenevej 113751 Østermarie,arie,125.000,01-05-2016,Alm. Salg,753,6,Stuehus,166,1870,-77 %,
Skrullevej 23751 Østermarie,arie,1.198.000,29-04-2016,Alm. Salg,6.305,8,Stuehus,190,1877,0 %,
Lærkevej 143751 Østermarie,arie,315.000,21-04-2016,Alm. Salg,2.943,4,Villa,107,1974,-6 %,Aktuel værdi
Drosselvej 23751 Østermarie,arie,325.000,20-04-2016,Alm. Salg,3.385,3,Villa,96,1986,-7 %,Aktuel værdi
Lundsvej 13751 Østermarie,arie,598.000,06-04-2016,Alm. Salg,4.600,5,Villa,130,1959,0 %,Aktuel værdi
Godthåbsvej 233751 Østermarie,arie,200.000,05-04-2016,Alm. Salg,975,6,Villa,205,1937,0 %,Aktuel værdi
Svanekevej 143751 Østermarie,arie,300.000,01-03-2016,Fam. Salg,2.255,5,Villa,133,1935,,Aktuel værdi
Risenholmsvej 183751 Østermarie,arie,250.000,01-03-2016,Alm. Salg,1.012,5,Stuehus,247,1922,,
Lærkevej 33751 Østermarie,arie,165.000,01-03-2016,Fam. Salg,1.386,3,Villa,119,1949,,Aktuel værdi
Lærkevej 163751 Østermarie,arie,315.000,29-02-2016,Alm. Salg,2.943,4,Villa,107,1972,-20 %,Aktuel værdi
Glappevej 43751 Østermarie,arie,4.965.000,28-02-2016,Alm. Salg,34.964,5,Stuehus,142,1917,,
Godthåbsvej 763751 Østermarie,arie,150.000,05-02-2016,Alm. Salg,931,4,Villa,161,1900,-33 %,Aktuel værdi
Godthåbsvej 43751 Østermarie,arie,435.000,02-02-2016,Alm. Salg,2.253,8,Villa,193,1920,-2 %,Aktuel værdi
Lyrsbyvej 183751 Østermarie,arie,560.000,21-01-2016,Alm. Salg,4.628,4,Sommerhus,121,1945,-19 %,Aktuel værdi
Almindingensvej 273751 Østermarie,arie,200.000,21-01-2016,Alm. Salg,1.212,5,Stuehus,165,1900,,
Kirkebyvej 223751 Østermarie,arie,22.000,01-12-2015,Alm. Salg,137,7,Villa,160,1778,,Aktuel værdi
Plantagevej 453751 Østermarie,arie,1.000.000,25-11-2015,Fam. Salg,11.494,4,Stuehus,87,1981,,
Risevej 13751 Østermarie,arie,735.000,16-11-2015,Alm. Salg,3.951,6,Villa,186,1890,0 %,Aktuel værdi
Glappevej 103751 Østermarie,arie,386.500,05-10-2015,Auktion,1.242,6,Stuehus,311,1870,,
Randkløvevej 33751 Østermarie,arie,1.160.000,14-09-2015,Alm. Salg,4.202,7,Stuehus,276,1908,-3 %,
Ølenevej 63751 Østermarie,arie,235.000,18-08-2015,Alm. Salg,3.133,4,Villa,75,1910,-11 %,Aktuel værdi
Kirkeskolevej 53751 Østermarie,arie,100.000,29-07-2015,Alm. Salg,1.086,2,Villa,92,1945,-56 %,Aktuel værdi
Svanekevej 473751 Østermarie,arie,910.000,22-07-2015,Alm. Salg,7.982,6,Stuehus,114,1777,,
Vestervej 43751 Østermarie,arie,795.000,17-07-2015,Alm. Salg,4.818,6,Villa,165,1985,0 %,Aktuel værdi
Myregårdsvej 93751 Østermarie,arie,898.000,07-07-2015,Alm. Salg,3.563,7,Stuehus,252,1898,0 %,
Ølenevej 83751 Østermarie,arie,75.000,03-07-2015,Alm. Salg,347,8,Stuehus,216,1850,,
Almindingensvej 63751 Østermarie,arie,1.065.000,13-04-2015,Alm. Salg,4.775,10,Villa,223,1954,7 %,Aktuel værdi
Hentregårdsvej 113751 Østermarie,arie,495.000,25-03-2015,Alm. Salg,4.267,4,Villa,116,1930,,Aktuel værdi
Almindingensvej 533751 Østermarie,arie,1.050.000,24-03-2015,Alm. Salg,6.034,4,Stuehus,174,1905,-3 %,
Kirkebyvej 393751 Østermarie,arie,16.250.000,18-02-2015,Fam. Salg,89.285,8,Stuehus,182,1991,,
Godthåbsvej 653751 Østermarie,arie,200.000,08-02-2015,Andet,2.061,4,Villa,97,1878,,Aktuel værdi
Kirkebyvej 133751 Østermarie,arie,70.000,02-02-2015,Alm. Salg,614,4,Villa,114,1918,-7 %,Aktuel værdi
Aspevej 313751 Østermarie,arie,871.250,28-01-2015,Fam. Salg,6.860,5,Stuehus,127,1928,,
Lyrsbyvej 273751 Østermarie,arie,150.000,27-01-2015,Alm. Salg,714,8,Stuehus,210,1938,-40 %,
Ølenevej 303751 Østermarie,arie,798.808,26-01-2015,Alm. Salg,2.349,11,Stuehus,340,1877,,
