address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Gammel Køgevej 84672 Klippinge,inge,1.800.000,24-04-2017,Alm. Salg,9.183,8,Villa,196,1920,3 %,Aktuel værdi
Gammel Køgevej 344672 Klippinge,inge,1.100.000,11-04-2017,Alm. Salg,6.077,9,Villa,181,1919,-8 %,Aktuel værdi
Skovmarksvej 74672 Klippinge,inge,1.600.000,11-03-2017,Alm. Salg,10.958,3,Stuehus,146,1961,,
Kirkevej 24672 Klippinge,inge,1.300.000,10-03-2017,Alm. Salg,16.250,3,Stuehus,80,1902,,
Kirkevej 284672 Klippinge,inge,715.000,07-03-2017,Alm. Salg,4.156,6,Villa,172,1950,-5 %,Aktuel værdi
Stationsvej 64672 Klippinge,inge,850.000,20-02-2017,Alm. Salg,4.722,7,Villa,180,1925,,Aktuel værdi
Maglebyvej 254672 Klippinge,inge,2.945.000,30-01-2017,Alm. Salg,11.370,8,Villa,259,1919,-2 %,Aktuel værdi
Nygade 154672 Klippinge,inge,795.000,06-01-2017,Alm. Salg,10.460,3,Villa,76,1950,0 %,Aktuel værdi
Tåstrupvej 224672 Klippinge,inge,100.000,31-12-2016,Alm. Salg,625,6,Villa,160,1850,,Aktuel værdi
Hesteskovej 84672 Klippinge,inge,100.000,17-12-2016,Alm. Salg,628,6,Stuehus,159,1912,,
N.C. Nielsens Vej 44672 Klippinge,inge,1.079.000,06-12-2016,Alm. Salg,11.478,3,Villa,94,1914,0 %,Aktuel værdi
Borgergade 514672 Klippinge,inge,2.150.000,24-09-2016,Alm. Salg,8.498,6,Villa,253,2010,-10 %,Aktuel værdi
Kirkevej 204672 Klippinge,inge,1.200.000,15-09-2016,Auktion,10.256,3,Villa,117,1950,,Aktuel værdi
Borgergade 184672 Klippinge,inge,692.000,13-09-2016,Auktion,7.061,3,Villa,98,1900,,Aktuel værdi
Holmen 64672 Klippinge,inge,795.000,02-09-2016,Alm. Salg,10.890,2,Villa,73,1840,0 %,Aktuel værdi
Toftevangen 64672 Klippinge,inge,1.295.000,29-08-2016,Alm. Salg,13.350,3,Rækkehus,97,2012,0 %,Aktuel værdi
Gammel Køgevej 294672 Klippinge,inge,200.000,08-07-2016,Alm. Salg,1.652,10,Villa,121,1900,,Aktuel værdi
