address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Højgårdsparken 198380 Trige,rige,1.850.000,04-04-2017,Alm. Salg,13.909,5,Villa,133,1975,-3 %,Aktuel værdi
Trige Møllevej 1948380 Trige,rige,840.500,10-03-2017,Andet,6.889,4,Villa,122,1979,,Aktuel værdi
Blålervænget 58380 Trige,rige,3.200.000,03-03-2017,Alm. Salg,20.915,6,Villa,153,2016,0 %,Aktuel værdi
Gartnerparken 378380 Trige,rige,1.775.000,15-02-2017,Alm. Salg,17.067,7,Villa,104,1940,-6 %,Aktuel værdi
Holmkærvej 848380 Trige,rige,1.260.000,10-02-2017,Alm. Salg,13.846,3,Rækkehus,91,1987,-1 %,Aktuel værdi
Gartnerparken 858380 Trige,rige,1.975.000,08-02-2017,Alm. Salg,17.173,4,Rækkehus,115,2006,-1 %,Aktuel værdi
Bærmosehøjen 1078380 Trige,rige,3.200.000,05-02-2017,Alm. Salg,16.410,7,Villa,195,2015,-3 %,Aktuel værdi
Lergravvænget 18380 Trige,rige,2.100.000,04-02-2017,Alm. Salg,17.355,5,Villa,121,1998,-4 %,Aktuel værdi
Bærmosehøjen 328380 Trige,rige,2.200.000,11-01-2017,Alm. Salg,14.965,5,Villa,147,1973,-4 %,Aktuel værdi
Spørring Skovvej 28380 Trige,rige,1.760.000,21-12-2016,Alm. Salg,13.750,3,Stuehus,128,1914,-2 %,
Hjulgårdsvej 108380 Trige,rige,1.435.000,05-12-2016,Alm. Salg,13.287,4,Villa,108,1961,-10 %,Aktuel værdi
Byhøjvej 58380 Trige,rige,1.890.000,05-12-2016,Alm. Salg,25.540,3,Villa,74,1957,-5 %,Aktuel værdi
Trige Møllevej 148380 Trige,rige,1.700.000,02-12-2016,Alm. Salg,13.821,4,Villa,123,1978,-5 %,Aktuel værdi
Parallelvej 578380 Trige,rige,3.500.000,25-11-2016,Alm. Salg,12.635,11,Villa,277,1914,,Aktuel værdi
Bærmosehøjen 418380 Trige,rige,3.170.000,24-11-2016,Alm. Salg,17.322,6,Villa,183,2012,-1 %,Aktuel værdi
Hjulgårdsvej 388380 Trige,rige,2.100.000,21-11-2016,Alm. Salg,24.705,5,Villa,85,1961,-2 %,Aktuel værdi
Holmkærvej 788380 Trige,rige,710.000,21-11-2016,Fam. Salg,7.802,3,Rækkehus,91,1987,,Aktuel værdi
Blålervænget 78380 Trige,rige,2.600.000,09-11-2016,Alm. Salg,16.993,6,Villa,153,2016,,Aktuel værdi
Gartnerparken 898380 Trige,rige,908.544,04-11-2016,Fam. Salg,7.832,4,Rækkehus,116,2006,,Aktuel værdi
Trige Møllevej 408380 Trige,rige,2.440.000,02-11-2016,Alm. Salg,15.947,6,Villa,153,1976,0 %,Aktuel værdi
Gammel Landevej 228380 Trige,rige,1.435.000,25-10-2016,Alm. Salg,11.480,4,Villa,125,1927,-4 %,Aktuel værdi
Hvidbjergvej 178380 Trige,rige,977.000,10-10-2016,Alm. Salg,15.030,3,Villa,65,1963,9 %,Aktuel værdi
Højgårdsparken 28380 Trige,rige,2.060.000,06-10-2016,Alm. Salg,11.638,4,Villa,177,1973,-6 %,Aktuel værdi
Holmkærvej 136B8380 Trige,rige,1.775.000,21-09-2016,Alm. Salg,19.722,4,Rækkehus,90,2004,-1 %,Aktuel værdi
Trige Møllevej 1648380 Trige,rige,1.550.000,16-09-2016,Alm. Salg,13.478,4,Villa,115,1978,-3 %,Aktuel værdi
