address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Barkholtvej 239352 Dybvad,bvad,975.000,27-04-2017,Alm. Salg,12.187,4,Stuehus,80,1877,,
Skævevej 639352 Dybvad,bvad,1.359.000,07-04-2017,Fam. Salg,8.186,6,Stuehus,166,1930,,
Bymarken 109352 Dybvad,bvad,540.000,07-04-2017,Alm. Salg,3.884,4,Villa,139,1975,-10 %,Aktuel værdi
Blåkildevej 269352 Dybvad,bvad,1.750.000,20-03-2017,Alm. Salg,6.205,9,Stuehus,282,1949,-8 %,
Tryvej 849352 Dybvad,bvad,10.000,03-03-2017,Alm. Salg,-,-,Beboelsesejendom,-,-,,Aktuel værdi
Krogsdamvej 1179352 Dybvad,bvad,285.000,02-03-2017,Alm. Salg,3.166,4,Villa,90,1956,,Aktuel værdi
Vesterskovvej 69352 Dybvad,bvad,1.700.000,28-02-2017,Alm. Salg,7.391,6,Villa,230,1947,-10 %,Aktuel værdi
Fjembevej 539352 Dybvad,bvad,9.417.000,06-02-2017,Alm. Salg,48.292,8,Stuehus,195,1934,,
Løgtvedvej 219352 Dybvad,bvad,1.336.000,31-01-2017,Alm. Salg,12.846,4,Stuehus,104,1969,-4 %,
Stagstedvej 439352 Dybvad,bvad,1.660.000,25-01-2017,Alm. Salg,10.641,6,Stuehus,156,1903,,
Gl. Siversletvej 169352 Dybvad,bvad,500.000,20-01-2017,Alm. Salg,5.263,4,Stuehus,95,1938,-28 %,
Anlægsvej 39352 Dybvad,bvad,70.000,17-01-2017,Alm. Salg,933,3,Villa,75,1917,,Aktuel værdi
Brøndenvej 1269352 Dybvad,bvad,50.000,13-01-2017,Alm. Salg,471,4,Villa,106,1943,,Aktuel værdi
Bymarken 99352 Dybvad,bvad,350.000,03-01-2017,Alm. Salg,2.916,4,Villa,120,1970,-12 %,Aktuel værdi
Solholtvej 59352 Dybvad,bvad,2.185.000,02-01-2017,Alm. Salg,16.807,4,Stuehus,130,1936,-12 %,
Idskovvej 659352 Dybvad,bvad,2.100.000,22-11-2016,Alm. Salg,10.659,5,Villa,197,1820,0 %,Aktuel værdi
Skævevej 1159352 Dybvad,bvad,1.977.000,12-11-2016,Alm. Salg,10.572,5,Stuehus,187,1958,-1 %,
Østergade 129352 Dybvad,bvad,715.000,07-11-2016,Alm. Salg,6.441,3,Villa,111,1950,,Aktuel værdi
V Idskovvej 29352 Dybvad,bvad,1.550.000,02-11-2016,Alm. Salg,10.839,7,Villa,143,1954,-3 %,Aktuel værdi
Svalevej 49352 Dybvad,bvad,530.000,17-10-2016,Alm. Salg,4.240,5,Villa,125,1968,-3 %,Aktuel værdi
Kærsangervej 209352 Dybvad,bvad,1.098.000,16-10-2016,Alm. Salg,8.255,5,Villa,133,2005,0 %,Aktuel værdi
