address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Demstrupvej 388620 Kjellerup,erup,380.050,05-05-2017,Fam. Salg,2.375,4,Villa,160,1885,,Aktuel værdi
Holmsløkkevej 18620 Kjellerup,erup,188.783,21-04-2017,Alm. Salg,1.377,5,Stuehus,137,1910,,
Kjellerupvej 458620 Kjellerup,erup,525.000,07-04-2017,Alm. Salg,5.585,4,Villa,94,1952,-9 %,Aktuel værdi
Impgårdvej 18620 Kjellerup,erup,1.850.000,04-04-2017,Alm. Salg,8.078,9,Villa,229,1895,-2 %,Aktuel værdi
Fuglegranen 168620 Kjellerup,erup,850.000,31-03-2017,Alm. Salg,11.333,3,Rækkehus,75,1990,-3 %,Aktuel værdi
Kjellerupvej 578620 Kjellerup,erup,7.390.500,30-03-2017,Alm. Salg,31.718,4,Stuehus,233,1940,,
Kong Valdemars Vej 48620 Kjellerup,erup,643.348,30-03-2017,Fam. Salg,3.740,6,Villa,172,1973,,Aktuel værdi
Thorningvej 438620 Kjellerup,erup,1.050.000,24-03-2017,Alm. Salg,11.052,4,Villa,95,1942,,Aktuel værdi
Søndergårdsvej 58620 Kjellerup,erup,875.000,17-03-2017,Alm. Salg,6.294,5,Villa,139,1931,-12 %,Aktuel værdi
Hingeballevej 78620 Kjellerup,erup,1.100.000,14-03-2017,Alm. Salg,8.527,5,Stuehus,129,1930,,
Lindevej 218620 Kjellerup,erup,775.000,09-03-2017,Alm. Salg,5.871,4,Villa,132,1968,-22 %,Aktuel værdi
Liljevej 108620 Kjellerup,erup,850.000,08-03-2017,Alm. Salg,5.666,5,Villa,150,1972,-15 %,Aktuel værdi
Gadegårdsvej 108620 Kjellerup,erup,1.010.000,28-02-2017,Alm. Salg,7.266,6,Stuehus,139,1934,-5 %,
Almtoftvej 408620 Kjellerup,erup,950.000,23-02-2017,Alm. Salg,7.480,6,Villa,127,1925,-5 %,Aktuel værdi
Frausingvej 138620 Kjellerup,erup,60.000,21-02-2017,Alm. Salg,2.307,1,Sommerhus,26,1890,-66 %,Aktuel værdi
Fredensgade 158620 Kjellerup,erup,1.000.000,21-02-2017,Andet,7.092,5,Villa,141,1964,,Aktuel værdi
