address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Solfaldsvej 113360 Liseleje,leje,3.225.000,17-05-2017,Alm. Salg,32.250,4,Sommerhus,100,2009,-7 %,Aktuel værdi
Ewaldsvej 63360 Liseleje,leje,2.000.000,09-05-2017,Alm. Salg,27.397,3,Sommerhus,73,1960,0 %,Aktuel værdi
Østerledsvej 33360 Liseleje,leje,1.895.000,07-05-2017,Alm. Salg,27.867,6,Sommerhus,68,1934,0 %,Aktuel værdi
Klostervangen 243360 Liseleje,leje,937.500,04-05-2017,Fam. Salg,11.718,4,Sommerhus,80,1997,,Aktuel værdi
Englærkevej 63360 Liseleje,leje,2.775.000,03-05-2017,Alm. Salg,33.841,3,Sommerhus,82,2016,-8 %,Aktuel værdi
Anna Bergenholzvej 63360 Liseleje,leje,2.300.000,03-05-2017,Alm. Salg,23.000,6,Sommerhus,100,1944,-4 %,Aktuel værdi
Korntoften 93360 Liseleje,leje,2.200.000,01-05-2017,Alm. Salg,32.835,3,Sommerhus,67,1969,-4 %,Aktuel værdi
Engholmsvej 83360 Liseleje,leje,1.580.000,25-04-2017,Alm. Salg,21.944,3,Sommerhus,72,1977,2 %,Aktuel værdi
Hyllingebjergvej 473360 Liseleje,leje,2.850.000,25-04-2017,Alm. Salg,31.318,3,Sommerhus,91,1969,,Aktuel værdi
Ønskevej 53360 Liseleje,leje,1.100.000,24-04-2017,Alm. Salg,34.375,1,Sommerhus,32,1959,-24 %,Aktuel værdi
Blåmejsevej 83360 Liseleje,leje,750.000,21-04-2017,Fam. Salg,18.750,3,Sommerhus,40,1938,,Aktuel værdi
Strandvængevej 303360 Liseleje,leje,2.165.000,20-04-2017,Alm. Salg,30.069,4,Sommerhus,72,1965,0 %,Aktuel værdi
Bynkevej 33360 Liseleje,leje,697.000,05-04-2017,Fam. Salg,25.814,2,Sommerhus,27,1937,,Aktuel værdi
Halmtoften 143360 Liseleje,leje,2.450.000,01-04-2017,Alm. Salg,29.166,4,Sommerhus,84,2002,,Aktuel værdi
Nordklinten 83360 Liseleje,leje,2.400.000,30-03-2017,Alm. Salg,38.095,4,Sommerhus,63,1968,0 %,Aktuel værdi
Gøgevej 33360 Liseleje,leje,3.200.000,14-03-2017,Alm. Salg,14.545,6,Villa,220,2008,-3 %,Aktuel værdi
Lindevangsvej 153360 Liseleje,leje,739.500,09-03-2017,Fam. Salg,9.129,4,Sommerhus,81,1960,,Aktuel værdi
Gittesvej 63360 Liseleje,leje,1.300.000,08-03-2017,Alm. Salg,9.352,5,Villa,139,1972,-4 %,Aktuel værdi
Liselejevej 313360 Liseleje,leje,1.100.000,03-03-2017,Alm. Salg,23.404,3,Sommerhus,47,1962,,Aktuel værdi
Kystvej 343360 Liseleje,leje,7.350.000,28-02-2017,Alm. Salg,99.324,5,Sommerhus,74,1914,,Aktuel værdi
Sandskåret 63360 Liseleje,leje,1.250.000,24-02-2017,Alm. Salg,13.297,3,Villa,94,1960,-2 %,Aktuel værdi
Tørvelodsvej 243360 Liseleje,leje,995.000,20-02-2017,Alm. Salg,16.048,3,Sommerhus,62,1961,0 %,Aktuel værdi
Muldstensvej 23360 Liseleje,leje,1.150.000,14-02-2017,Alm. Salg,14.375,2,Villa,80,1935,-11 %,Aktuel værdi
Cellovej 63360 Liseleje,leje,550.000,14-02-2017,Fam. Salg,5.092,4,Villa,108,1964,,Aktuel værdi
Musettevej 123360 Liseleje,leje,540.000,09-02-2017,Auktion,5.567,4,Villa,97,1963,,Aktuel værdi
Ohmannsvej 2C3360 Liseleje,leje,2.062.500,06-02-2017,Alm. Salg,23.706,3,Villa,87,1997,,Aktuel værdi
Asserbogårdsvej 83360 Liseleje,leje,1.051.835,02-02-2017,Fam. Salg,8.482,4,Villa,124,1976,,Aktuel værdi
Liselejevej 563360 Liseleje,leje,2.350.000,24-01-2017,Alm. Salg,9.591,7,Villa,245,1784,-6 %,Aktuel værdi
Lisevænget 113360 Liseleje,leje,1.000.000,04-01-2017,Fam. Salg,13.698,4,Sommerhus,73,1995,,Aktuel værdi
Støberledsvej 43360 Liseleje,leje,1.200.000,04-01-2017,Alm. Salg,8.888,5,Villa,135,1961,,Aktuel værdi
Chr.F. Becksvej 133360 Liseleje,leje,930.000,29-12-2016,Alm. Salg,12.916,2,Sommerhus,72,1993,-15 %,Aktuel værdi
Amosvej 143360 Liseleje,leje,671.700,28-12-2016,Fam. Salg,11.011,3,Sommerhus,61,1969,,Aktuel værdi
Korntoften 33360 Liseleje,leje,697.000,28-12-2016,Fam. Salg,10.723,3,Sommerhus,65,1972,,Aktuel værdi
Chr.F. Becksvej 173360 Liseleje,leje,535.500,28-12-2016,Alm. Salg,17.850,2,Sommerhus,30,1940,,Aktuel værdi
Rosenbergvej 23360 Liseleje,leje,731.000,27-12-2016,Fam. Salg,14.620,3,Sommerhus,50,1950,,Aktuel værdi
Klostervænget 33360 Liseleje,leje,1.050.000,07-12-2016,Alm. Salg,10.096,4,Villa,104,1976,-8 %,Aktuel værdi
Liselejevej 43360 Liseleje,leje,1.700.000,06-12-2016,Alm. Salg,9.550,6,Villa,178,1987,0 %,Aktuel værdi
Haldsvej 93360 Liseleje,leje,1.550.000,28-11-2016,Fam. Salg,23.134,4,Sommerhus,67,2001,,Aktuel værdi
Nyvej 23360 Liseleje,leje,2.050.000,17-11-2016,Alm. Salg,20.098,4,Villa,102,1942,,Aktuel værdi
Irisvænget 103360 Liseleje,leje,1.700.000,16-11-2016,Alm. Salg,27.868,3,Sommerhus,61,1977,-6 %,Aktuel værdi
"Classensvej 16, ST. TV3360 Liseleje",leje,612.500,14-11-2016,Alm. Salg,14.939,1,Lejlighed,41,1964,-2 %,Aktuel værdi
Gransangervej 123360 Liseleje,leje,560.000,01-11-2016,Fam. Salg,14.000,3,Sommerhus,40,1960,,Aktuel værdi
Colibristien 13360 Liseleje,leje,1.062.500,01-11-2016,Fam. Salg,12.500,5,Sommerhus,85,1940,,Aktuel værdi
Gæslingevej 53360 Liseleje,leje,2.675.000,31-10-2016,Alm. Salg,25.721,7,Sommerhus,104,1961,-11 %,Aktuel værdi
Aakjærsvej 233360 Liseleje,leje,1.625.000,31-10-2016,Alm. Salg,13.541,4,Sommerhus,120,1977,-9 %,Aktuel værdi
Klostervænget 53360 Liseleje,leje,1.345.000,24-10-2016,Alm. Salg,9.817,4,Villa,137,1974,0 %,Aktuel værdi
Ohmannsvej 113360 Liseleje,leje,2.775.000,16-10-2016,Alm. Salg,15.331,4,Villa,181,2003,-4 %,Aktuel værdi
Gransangervej 83360 Liseleje,leje,306.000,13-10-2016,Fam. Salg,11.769,1,Sommerhus,26,1942,,Aktuel værdi
Obovej 13A3360 Liseleje,leje,1.035.000,07-10-2016,Alm. Salg,9.951,3,Villa,104,1974,-2 %,Aktuel værdi
Rosenbergvej 213360 Liseleje,leje,2.325.000,06-10-2016,Alm. Salg,20.575,4,Sommerhus,113,1998,-5 %,Aktuel værdi
Chr.F. Becksvej 83360 Liseleje,leje,1.195.000,06-10-2016,Alm. Salg,25.425,3,Sommerhus,47,1930,-14 %,Aktuel værdi
Hyllingebjergvej 353360 Liseleje,leje,982.000,20-09-2016,Fam. Salg,11.033,4,Sommerhus,89,1919,,Aktuel værdi
Klitgårdsvej 103360 Liseleje,leje,1.710.000,15-09-2016,Alm. Salg,13.902,3,Sommerhus,123,1969,-5 %,Aktuel værdi
Nordklinten 63360 Liseleje,leje,1.675.000,15-09-2016,Alm. Salg,28.879,3,Sommerhus,58,1981,0 %,Aktuel værdi
Lærkevængevej 123360 Liseleje,leje,731.000,06-09-2016,Fam. Salg,10.910,4,Sommerhus,67,1960,,Aktuel værdi
Ællingevej 63360 Liseleje,leje,331.500,29-08-2016,Fam. Salg,6.630,3,Sommerhus,50,1965,,Aktuel værdi
Jonnasvej 163360 Liseleje,leje,1.425.000,28-08-2016,Alm. Salg,9.375,6,Villa,152,1974,-5 %,Aktuel værdi
Klintevænget 93360 Liseleje,leje,2.100.000,19-08-2016,Alm. Salg,28.767,6,Sommerhus,73,1963,-6 %,Aktuel værdi
Hyllingebjergvej 453360 Liseleje,leje,1.062.500,15-08-2016,Fam. Salg,13.621,5,Sommerhus,78,1967,,Aktuel værdi
Monasvej 13360 Liseleje,leje,1.350.000,15-08-2016,Alm. Salg,9.926,4,Villa,136,1971,-10 %,Aktuel værdi
Liselejevej 91E3360 Liseleje,leje,995.000,12-08-2016,Alm. Salg,14.214,2,Lejlighed,70,1906,-10 %,Aktuel værdi
Hyllingestien 23360 Liseleje,leje,501.111,11-08-2016,Fam. Salg,7.158,4,Sommerhus,70,1964,,Aktuel værdi
Cellovej 53360 Liseleje,leje,1.325.000,04-08-2016,Alm. Salg,8.281,5,Villa,160,1962,-5 %,Aktuel værdi
