address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Fiskervej 64591 Føllenslev,slev,600.000,12-05-2017,Fam. Salg,9.375,3,Sommerhus,64,1950,,Aktuel værdi
Smedevej 4B4591 Føllenslev,slev,695.000,04-05-2017,Alm. Salg,11.583,3,Villa,60,1977,0 %,Aktuel værdi
Skelbakken 164591 Føllenslev,slev,730.000,14-04-2017,Alm. Salg,14.038,3,Sommerhus,52,1979,-8 %,Aktuel værdi
Antikvej 1A4591 Føllenslev,slev,775.000,08-04-2017,Alm. Salg,6.567,3,Villa,118,1907,-8 %,Aktuel værdi
Gl Stationsvej 64591 Føllenslev,slev,1.274.511,05-04-2017,Andet,5.310,6,Villa,240,1919,-14 %,Aktuel værdi
Hofvej 10A4591 Føllenslev,slev,815.000,04-04-2017,Alm. Salg,13.145,4,Sommerhus,62,2012,,Aktuel værdi
Tjørnemarken 174591 Føllenslev,slev,1.200.000,28-03-2017,Andet,13.333,4,Sommerhus,90,2005,,Aktuel værdi
Gartnerstræde 84591 Føllenslev,slev,335.000,22-03-2017,Alm. Salg,6.568,2,Villa,51,1962,-4 %,Aktuel værdi
Agerskovvej 54591 Føllenslev,slev,3.900.000,16-03-2017,Alm. Salg,20.526,5,Stuehus,190,1934,,
Strandgårdsvej 194591 Føllenslev,slev,1.150.000,14-03-2017,Alm. Salg,16.666,4,Sommerhus,69,2005,-4 %,Aktuel værdi
Mosevej 44591 Føllenslev,slev,700.000,27-02-2017,Alm. Salg,10.937,4,Sommerhus,64,1965,,Aktuel værdi
Klintevej 144591 Føllenslev,slev,920.000,22-02-2017,Alm. Salg,5.897,5,Villa,156,1980,-12 %,Aktuel værdi
Skortskær 24591 Føllenslev,slev,1.700.000,01-02-2017,Fam. Salg,6.719,6,Stuehus,253,2000,,
Torvestræde 64591 Føllenslev,slev,370.000,30-01-2017,Alm. Salg,3.814,4,Villa,97,1894,-6 %,Aktuel værdi
Tulipanvej 74591 Føllenslev,slev,300.000,30-01-2017,Andet,8.333,3,Sommerhus,36,1968,,Aktuel værdi
Møllehøj 11A4591 Føllenslev,slev,525.000,20-01-2017,Alm. Salg,5.769,3,Rækkehus,91,1981,-19 %,Aktuel værdi
Matrosvej 14591 Føllenslev,slev,450.000,18-01-2017,Alm. Salg,10.975,2,Sommerhus,41,1974,-17 %,Aktuel værdi
Strandengen 194591 Føllenslev,slev,795.000,28-12-2016,Fam. Salg,12.230,4,Sommerhus,65,1977,,Aktuel værdi
Havnsøgårdsvej 364591 Føllenslev,slev,1.550.000,20-12-2016,Alm. Salg,7.750,6,Villa,200,2009,-9 %,Aktuel værdi
