address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Tandervej 238320 Mårslet,slet,2.100.000,23-04-2017,Alm. Salg,16.153,4,Villa,130,1969,-4 %,Aktuel værdi
Bedervej 808320 Mårslet,slet,2.825.000,20-03-2017,Alm. Salg,17.438,4,Villa,162,1977,-3 %,Aktuel værdi
Langballevej 182B8320 Mårslet,slet,3.198.000,13-03-2017,Alm. Salg,21.320,6,Villa,150,1964,0 %,Aktuel værdi
Testrupvej 108320 Mårslet,slet,4.290.000,03-03-2017,Alm. Salg,17.091,7,Villa,251,1864,-5 %,Aktuel værdi
Tandervej 178320 Mårslet,slet,1.310.000,10-02-2017,Alm. Salg,14.086,4,Villa,93,1929,-12 %,Aktuel værdi
Kærlodden 108320 Mårslet,slet,3.250.000,07-02-2017,Alm. Salg,16.666,4,Villa,195,1964,,Aktuel værdi
Storhøjvej 188320 Mårslet,slet,2.550.000,01-02-2017,Alm. Salg,21.982,5,Villa,116,1965,-3 %,Aktuel værdi
Damgårdstoften 748320 Mårslet,slet,4.455.000,26-01-2017,Alm. Salg,21.626,6,Villa,206,2011,-3 %,Aktuel værdi
Hørretløkken 1028320 Mårslet,slet,3.150.000,25-01-2017,Alm. Salg,22.500,5,Rækkehus,140,2017,0 %,Aktuel værdi
Gyldenkronesvej 368320 Mårslet,slet,1.415.500,25-01-2017,Fam. Salg,8.578,6,Villa,165,1973,,Aktuel værdi
Nymarks Allé 428320 Mårslet,slet,2.450.000,24-01-2017,Alm. Salg,19.444,4,Villa,126,2007,,Aktuel værdi
Marklodden 58320 Mårslet,slet,2.800.000,23-01-2017,Alm. Salg,21.538,5,Villa,130,1966,-7 %,Aktuel værdi
Gyldenkronesvej 388320 Mårslet,slet,2.185.000,23-01-2017,Alm. Salg,19.863,4,Villa,110,1973,-5 %,Aktuel værdi
