address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Havvejen 98950 Ørsted,sted,221.250,18-05-2017,Alm. Salg,4.425,1,Sommerhus,50,1964,-26 %,Aktuel værdi
Dr Høegs Vej 98950 Ørsted,sted,1.395.000,11-05-2017,Andet,11.434,3,Villa,122,1962,,Aktuel værdi
Spovevej 268950 Ørsted,sted,175.000,03-05-2017,Fam. Salg,2.083,5,Sommerhus,84,1982,,Aktuel værdi
Rougsøvej 698950 Ørsted,sted,699.734,23-03-2017,Andet,2.429,8,Villa,288,1900,,Aktuel værdi
Nydamsvej 398950 Ørsted,sted,2.100.000,16-03-2017,Alm. Salg,14.000,5,Stuehus,150,1927,,
Voer Færgevej 14B8950 Ørsted,sted,565.000,16-03-2017,Alm. Salg,6.208,3,Villa,91,1900,-5 %,Aktuel værdi
Sneppevej 388950 Ørsted,sted,420.000,10-03-2017,Alm. Salg,6.774,3,Sommerhus,62,1973,,Aktuel værdi
Voer Færgevej 278950 Ørsted,sted,1.847.000,03-02-2017,Alm. Salg,13.192,8,Stuehus,140,1905,,
Koglevej 58950 Ørsted,sted,275.000,25-01-2017,Fam. Salg,4.104,4,Sommerhus,67,1973,,Aktuel værdi
Voer Færgevej 138950 Ørsted,sted,733.000,30-12-2016,Alm. Salg,6.264,5,Villa,117,1925,-2 %,Aktuel værdi
"Voer Gade 13, ST8950 Ørsted",sted,930.000,27-12-2016,Alm. Salg,6.642,4,Villa,140,2014,-22 %,Aktuel værdi
Voer Færgevej 838950 Ørsted,sted,500.000,12-12-2016,Alm. Salg,3.496,3,Villa,143,1976,-13 %,Aktuel værdi
Kare Engvej 108950 Ørsted,sted,120.000,08-12-2016,Alm. Salg,895,4,Villa,134,1900,,Aktuel værdi
Digemarken 98950 Ørsted,sted,515.000,07-12-2016,Alm. Salg,5.150,3,Villa,100,1956,-10 %,Aktuel værdi
Mågevej 58950 Ørsted,sted,1.215.000,29-11-2016,Alm. Salg,9.492,5,Sommerhus,128,1964,,Aktuel værdi
