address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Krügersvej 96541 Bevtoft,toft,100.000,26-04-2017,Alm. Salg,735,6,Villa,136,1913,,Aktuel værdi
Hjartbro Byvej 86541 Bevtoft,toft,375.000,10-03-2017,Alm. Salg,2.516,7,Villa,149,1952,-5 %,Aktuel værdi
Vestagervej 146541 Bevtoft,toft,495.000,03-03-2017,Alm. Salg,3.639,4,Villa,136,1946,-9 %,Aktuel værdi
Parkvej 76541 Bevtoft,toft,995.000,25-02-2017,Alm. Salg,4.950,7,Villa,201,1976,0 %,Aktuel værdi
Galstedvej 366541 Bevtoft,toft,999.999,16-02-2017,Alm. Salg,2.949,6,Stuehus,339,1742,0 %,
Møllebakken 36541 Bevtoft,toft,525.000,08-01-2017,Alm. Salg,3.860,4,Villa,136,1958,-12 %,Aktuel værdi
Tjørnevænget 16541 Bevtoft,toft,737.500,06-01-2017,Alm. Salg,6.095,4,Villa,121,1977,-5 %,Aktuel værdi
Rosenvænget 446541 Bevtoft,toft,497.500,14-12-2016,Alm. Salg,3.090,5,Villa,161,1976,,Aktuel værdi
Galstedvej 226541 Bevtoft,toft,550.000,09-12-2016,Alm. Salg,3.594,7,Villa,153,1910,,Aktuel værdi
Møllebakken 176541 Bevtoft,toft,675.000,04-12-2016,Alm. Salg,6.490,4,Villa,104,1934,-9 %,Aktuel værdi
Galstedvej 36541 Bevtoft,toft,390.000,13-11-2016,Alm. Salg,2.689,5,Villa,145,1913,,Aktuel værdi
Tirslundvej 126541 Bevtoft,toft,93.523,27-10-2016,Auktion,779,6,Villa,120,1907,,Aktuel værdi
Buen 146541 Bevtoft,toft,290.000,05-10-2016,Alm. Salg,2.589,4,Villa,112,1967,-3 %,Aktuel værdi
Galstedvej 136541 Bevtoft,toft,200.000,08-09-2016,Alm. Salg,3.225,3,Villa,62,1927,,Aktuel værdi
Åbøl Østermarksvej 76541 Bevtoft,toft,120.000,30-08-2016,Alm. Salg,1.250,4,Villa,96,1832,-38 %,Aktuel værdi
Pile Alle 26541 Bevtoft,toft,1.400.000,26-05-2016,Alm. Salg,8.045,7,Stuehus,174,1922,,
