address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Hedegårdsvej 27755 Bedsted Thy, Thy,631.073,16-03-2017,Alm. Salg,2.755,5,Villa,229,1850,,Aktuel værdi
Morup Møllevej 557755 Bedsted Thy, Thy,8.275.000,28-02-2017,Alm. Salg,32.968,6,Stuehus,251,1902,,
Lyngbyvej 247755 Bedsted Thy, Thy,200.000,27-02-2017,Alm. Salg,1.904,4,Villa,105,1904,,Aktuel værdi
Morup Møllevej 1167755 Bedsted Thy, Thy,10.000,20-02-2017,Alm. Salg,129,3,Villa,77,1914,,Aktuel værdi
Oddesundvej 2227755 Bedsted Thy, Thy,125.000,03-02-2017,Alm. Salg,1.785,4,Villa,70,1926,0 %,Aktuel værdi
Iruplundvej 107755 Bedsted Thy, Thy,80.000,30-01-2017,Alm. Salg,800,3,Sommerhus,100,1900,,Aktuel værdi
Rønheden 417755 Bedsted Thy, Thy,1.950.000,30-01-2017,Alm. Salg,8.986,5,Villa,217,2005,,Aktuel værdi
Åkandevej 167755 Bedsted Thy, Thy,200.000,26-01-2017,Alm. Salg,1.709,4,Villa,117,1974,,Aktuel værdi
Hvidbjerggårdsvej 127755 Bedsted Thy, Thy,9.912.500,19-01-2017,Fam. Salg,51.627,6,Stuehus,192,1908,,
Thybovej 87755 Bedsted Thy, Thy,256.965,19-01-2017,Fam. Salg,1.596,5,Villa,161,1877,,Aktuel værdi
Lyngbyvej 407755 Bedsted Thy, Thy,560.000,22-12-2016,Alm. Salg,9.333,4,Villa,60,1923,-35 %,Aktuel værdi
Gundgårdsvej 97755 Bedsted Thy, Thy,270.000,11-12-2016,Alm. Salg,1.525,7,Villa,177,1975,,Aktuel værdi
Hunskjærvej 37755 Bedsted Thy, Thy,429.446,06-12-2016,Auktion,2.862,5,Stuehus,150,1970,,
Morup Møllevej 987755 Bedsted Thy, Thy,700.000,15-11-2016,Alm. Salg,3.196,7,Villa,219,1896,,Aktuel værdi
Skolegade 287755 Bedsted Thy, Thy,545.000,11-11-2016,Alm. Salg,4.037,4,Villa,135,1979,0 %,Aktuel værdi
"Nordvejen 1, 17755 Bedsted Thy", Thy,50.001,08-11-2016,Auktion,555,4,Villa,90,1939,,Aktuel værdi
