address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Præstevænget 209370 Hals,Hals,535.000,19-05-2017,Fam. Salg,8.106,2,Rækkehus,66,1988,,Aktuel værdi
Lyngtoften 49370 Hals,Hals,350.000,03-05-2017,Alm. Salg,7.777,3,Sommerhus,45,1979,0 %,Aktuel værdi
Over Bækken 449370 Hals,Hals,1.000.000,28-04-2017,Alm. Salg,13.157,3,Sommerhus,76,1987,1 %,Aktuel værdi
Mårvej 49370 Hals,Hals,500.000,28-04-2017,Alm. Salg,7.692,5,Sommerhus,65,1988,-8 %,Aktuel værdi
Hedelunden 29370 Hals,Hals,450.000,27-04-2017,Alm. Salg,6.818,3,Sommerhus,66,1972,-9 %,Aktuel værdi
Sønder Havsig 29370 Hals,Hals,1.550.000,24-04-2017,Alm. Salg,12.015,4,Sommerhus,129,1999,-7 %,Aktuel værdi
Torndrupsalle 209370 Hals,Hals,742.500,23-04-2017,Alm. Salg,13.026,4,Sommerhus,57,1976,-7 %,Aktuel værdi
Søgårdsvej 279370 Hals,Hals,700.000,22-04-2017,Alm. Salg,8.750,7,Sommerhus,80,1966,-6 %,Aktuel værdi
"Havnegade 38B, ST. TV9370 Hals",Hals,1.400.000,21-04-2017,Alm. Salg,15.909,4,Lejlighed,88,2011,-6 %,Aktuel værdi
Mosters Vænge 99370 Hals,Hals,295.000,20-04-2017,Alm. Salg,7.763,3,Sommerhus,38,1966,0 %,Aktuel værdi
Thomas Winthers Vej 989370 Hals,Hals,1.055.000,19-04-2017,Alm. Salg,12.710,4,Sommerhus,83,1985,-4 %,Aktuel værdi
Sydvestvej 289370 Hals,Hals,250.750,19-04-2017,Alm. Salg,4.250,3,Sommerhus,59,1971,,Aktuel værdi
Birkevænget 109370 Hals,Hals,420.000,18-04-2017,Alm. Salg,8.235,3,Sommerhus,51,1966,-12 %,Aktuel værdi
Rødgranvej 99370 Hals,Hals,565.000,15-04-2017,Alm. Salg,7.337,4,Sommerhus,77,1978,-14 %,Aktuel værdi
Dyremosen 449370 Hals,Hals,998.000,12-04-2017,Alm. Salg,9.240,4,Sommerhus,108,2007,0 %,Aktuel værdi
Lamavej 29370 Hals,Hals,500.000,10-04-2017,Fam. Salg,6.944,4,Sommerhus,72,1972,,Aktuel værdi
Vesterled 119370 Hals,Hals,100.000,10-04-2017,Alm. Salg,826,5,Villa,121,1922,,Aktuel værdi
