address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Lerdammen 412605 Brøndby,ndby,440.000,24-05-2017,Alm. Salg,3.142,5,Villa,140,1969,,Aktuel værdi
"Brøndbyvestervej 60B, 1. 22605 Brøndby",ndby,975.000,18-05-2017,Alm. Salg,21.195,1,Lejlighed,46,1967,,Aktuel værdi
Oliversvej 20A2605 Brøndby,ndby,1.483.333,17-05-2017,Fam. Salg,12.258,5,Villa,121,1952,,Aktuel værdi
"Brøndbyvestervej 42, 1. TH2605 Brøndby",ndby,1.775.000,08-05-2017,Alm. Salg,22.468,3,Lejlighed,79,1971,2 %,Aktuel værdi
Lundedammen 102605 Brøndby,ndby,3.350.000,02-05-2017,Alm. Salg,25.968,5,Villa,129,1979,-7 %,Aktuel værdi
"Brøndbyvestervej 60B, 2. 22605 Brøndby",ndby,920.000,12-04-2017,Alm. Salg,20.000,1,Lejlighed,46,1967,-3 %,Aktuel værdi
Park Allé 1852605 Brøndby,ndby,2.350.000,11-04-2017,Alm. Salg,24.479,3,Villa,96,1957,-6 %,Aktuel værdi
Lærkehøj 402605 Brøndby,ndby,3.150.000,03-04-2017,Alm. Salg,28.636,4,Villa,110,1963,-1 %,Aktuel værdi
Mosebakkevej 62605 Brøndby,ndby,2.100.000,31-03-2017,Alm. Salg,23.333,4,Rækkehus,90,1957,-2 %,Aktuel værdi
Egehøj 162605 Brøndby,ndby,2.200.000,27-03-2017,Alm. Salg,28.571,3,Villa,77,1959,-2 %,Aktuel værdi
Hederavej 212605 Brøndby,ndby,2.220.000,24-03-2017,Alm. Salg,24.395,5,Villa,91,1960,-7 %,Aktuel værdi
Ved Lindelund 1802605 Brøndby,ndby,3.300.000,23-03-2017,Alm. Salg,24.626,5,Villa,134,1979,-3 %,Aktuel værdi
Østtoftevej 262605 Brøndby,ndby,2.300.000,19-03-2017,Alm. Salg,16.911,5,Villa,136,1928,-8 %,Aktuel værdi
Hedegrænsen 662605 Brøndby,ndby,2.375.000,17-03-2017,Alm. Salg,24.739,4,Villa,96,1955,-3 %,Aktuel værdi
Kirkebakken 442605 Brøndby,ndby,1.140.000,16-03-2017,Fam. Salg,8.382,6,Villa,136,1962,,Aktuel værdi
Hyldeager 192605 Brøndby,ndby,2.300.000,16-03-2017,Alm. Salg,19.491,4,Rækkehus,118,1950,-8 %,Aktuel værdi
Bryggerdammen 232605 Brøndby,ndby,3.149.000,15-03-2017,Alm. Salg,22.492,4,Rækkehus,140,1980,-2 %,Aktuel værdi
Lindehjørnet 562605 Brøndby,ndby,3.300.000,13-03-2017,Alm. Salg,24.812,4,Villa,133,1978,-3 %,Aktuel værdi
Vestre Gade 8D2605 Brøndby,ndby,3.400.000,08-03-2017,Alm. Salg,23.448,6,Villa,145,1954,-3 %,Aktuel værdi
Muldager 62605 Brøndby,ndby,3.770.000,06-03-2017,Alm. Salg,19.738,9,Villa,191,1971,-3 %,Aktuel værdi
Hyldeager 92605 Brøndby,ndby,2.745.000,04-03-2017,Alm. Salg,23.262,2,Rækkehus,118,1950,0 %,Aktuel værdi
Plovmarksvej 52605 Brøndby,ndby,977.500,28-02-2017,Andet,8.426,4,Villa,116,1960,,Aktuel værdi
Rytterdammen 302605 Brøndby,ndby,2.950.000,20-02-2017,Alm. Salg,32.777,4,Rækkehus,90,1989,-2 %,Aktuel værdi
"Brøndbyvestervej 68C, ST. 22605 Brøndby",ndby,760.000,20-02-2017,Alm. Salg,16.521,1,Lejlighed,46,1967,-3 %,Aktuel værdi
Hedegrænsen 102605 Brøndby,ndby,3.300.000,16-02-2017,Alm. Salg,27.272,3,Villa,121,1954,3 %,Aktuel værdi
Østtoftevej 3B2605 Brøndby,ndby,3.095.000,16-02-2017,Alm. Salg,23.097,5,Villa,134,1932,0 %,Aktuel værdi
Bygaden 982605 Brøndby,ndby,1.402.500,13-02-2017,Alm. Salg,11.687,4,Villa,120,1877,-30 %,Aktuel værdi
Park Allé 3332605 Brøndby,ndby,3.250.000,12-02-2017,Alm. Salg,20.061,6,Villa,162,1953,-4 %,Aktuel værdi
"Brøndbyvestervej 68A, 1. 32605 Brøndby",ndby,960.000,07-02-2017,Alm. Salg,20.869,1,Lejlighed,46,1967,1 %,Aktuel værdi
Park Allé 3302605 Brøndby,ndby,722.500,06-02-2017,Alm. Salg,5.644,4,Villa,128,1955,,Aktuel værdi
