address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Kamillevej 97990 Øster Assels,sels,830.000,04-05-2017,Alm. Salg,10.246,4,Sommerhus,81,2006,,Aktuel værdi
Hesterøroddevej 147990 Øster Assels,sels,75.000,02-05-2017,Fam. Salg,862,3,Villa,87,1936,,Aktuel værdi
Havnevej 587990 Øster Assels,sels,468.990,12-04-2017,Alm. Salg,4.078,5,Villa,115,1925,,Aktuel værdi
Gammel Færgevej 1017990 Øster Assels,sels,1.975.000,17-02-2017,Alm. Salg,15.551,5,Sommerhus,127,1920,,Aktuel værdi
Mælkevejen 77990 Øster Assels,sels,35.000,03-02-2017,Alm. Salg,336,5,Villa,104,1931,,Aktuel værdi
Mælkevejen 217990 Øster Assels,sels,45.000,01-02-2017,Alm. Salg,269,4,Villa,167,1899,,Aktuel værdi
Skallevej 217990 Øster Assels,sels,1.560.000,05-01-2017,Alm. Salg,17.528,3,Sommerhus,89,2003,,Aktuel værdi
Storupgårdvej 97990 Øster Assels,sels,616.723,22-12-2016,Alm. Salg,3.263,3,Stuehus,189,1912,,
Hesterøroddevej 267990 Øster Assels,sels,225.000,21-12-2016,Alm. Salg,1.923,5,Villa,117,1938,,Aktuel værdi
Skibdalsvej 287990 Øster Assels,sels,600.000,22-11-2016,Alm. Salg,5.000,4,Sommerhus,120,1900,-8 %,Aktuel værdi
Åbakken 267990 Øster Assels,sels,4.965.000,17-11-2016,Alm. Salg,15.712,10,Stuehus,316,1886,,
Vittrupvej 347990 Øster Assels,sels,510.000,29-10-2016,Alm. Salg,5.100,3,Villa,100,1917,,Aktuel værdi
Idrætsvej 87990 Øster Assels,sels,240.000,21-09-2016,Alm. Salg,1.804,3,Villa,133,1979,-11 %,Aktuel værdi
Bytoften 47990 Øster Assels,sels,505.000,21-09-2016,Alm. Salg,3.633,4,Villa,139,1977,1 %,Aktuel værdi
Østerbyen 67990 Øster Assels,sels,470.000,12-09-2016,Alm. Salg,3.884,3,Villa,121,1927,-4 %,Aktuel værdi
Asselsvej 1377990 Øster Assels,sels,1.250.000,31-08-2016,Alm. Salg,7.267,7,Stuehus,172,1961,,
Ballesvej 57990 Øster Assels,sels,400.000,15-08-2016,Alm. Salg,7.692,4,Sommerhus,52,1976,-19 %,Aktuel værdi
Mælkevejen 327990 Øster Assels,sels,125.000,10-08-2016,Alm. Salg,1.190,5,Villa,105,1911,,Aktuel værdi
Hesterøroddevej 877990 Øster Assels,sels,12.000,21-07-2016,Alm. Salg,100,4,Villa,120,1877,,Aktuel værdi
Ålekistevej 257990 Øster Assels,sels,550.000,15-07-2016,Fam. Salg,5.670,4,Stuehus,97,1909,,
Skallevej 197990 Øster Assels,sels,382.500,19-05-2016,Fam. Salg,3.825,3,Sommerhus,100,1969,,Aktuel værdi
Tagensvej 127990 Øster Assels,sels,500.000,11-05-2016,Alm. Salg,5.434,4,Sommerhus,92,1973,,Aktuel værdi
Gammel Færgevej 57990 Øster Assels,sels,450.000,20-04-2016,Alm. Salg,2.419,10,Stuehus,186,1938,-35 %,
Hesterøroddevej 1137990 Øster Assels,sels,1.700.000,12-04-2016,Fam. Salg,7.657,6,Stuehus,222,1938,,
