address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Strandvejen 130F, 1. MF3070 Snekkersten",sten,819.952,04-05-2017,Fam. Salg,6.890,3,Lejlighed,119,1951,,Aktuel værdi
K A Hasselbalchs Vej 783070 Snekkersten,sten,955.000,05-04-2017,Fam. Salg,7.403,5,Villa,129,1973,,Aktuel værdi
Nørrevænget 53070 Snekkersten,sten,2.500.000,27-03-2017,Fam. Salg,7.621,9,Villa,328,1924,,Aktuel værdi
Skibsegen 853070 Snekkersten,sten,2.900.000,23-03-2017,Alm. Salg,23.770,4,Villa,122,2002,-2 %,Aktuel værdi
K A Hasselbalchs Vej 143070 Snekkersten,sten,2.650.000,21-03-2017,Alm. Salg,18.402,4,Villa,144,1972,,Aktuel værdi
"Nørrevej 64, 1. TH3070 Snekkersten",sten,1.300.000,16-03-2017,Alm. Salg,21.666,2,Lejlighed,60,1935,-7 %,Aktuel værdi
Klostermosevej 163070 Snekkersten,sten,4.095.000,12-03-2017,Alm. Salg,30.333,5,Villa,135,1922,-1 %,Aktuel værdi
Grønnegangen 283070 Snekkersten,sten,9.100.000,06-03-2017,Alm. Salg,32.733,5,Villa,278,1927,-9 %,Aktuel værdi
P W Tegners Vej 613070 Snekkersten,sten,2.595.000,27-02-2017,Alm. Salg,19.365,3,Villa,134,1973,0 %,Aktuel værdi
Rønnevænget 73070 Snekkersten,sten,2.500.000,20-02-2017,Fam. Salg,15.625,6,Villa,160,1964,,Aktuel værdi
Jollen 73070 Snekkersten,sten,2.650.000,09-02-2017,Alm. Salg,17.096,7,Rækkehus,155,1973,-5 %,Aktuel værdi
Ørnholmvej 323070 Snekkersten,sten,1.650.000,08-02-2017,Fam. Salg,11.301,4,Villa,146,1947,,Aktuel værdi
Essingen 13070 Snekkersten,sten,2.550.000,31-01-2017,Alm. Salg,27.127,3,Rækkehus,94,1999,-5 %,Aktuel værdi
Roret 2313070 Snekkersten,sten,1.716.000,30-01-2017,Fam. Salg,13.200,4,Rækkehus,130,2004,,Aktuel værdi
P W Tegners Vej 543070 Snekkersten,sten,1.995.000,30-01-2017,Alm. Salg,16.625,4,Villa,120,1971,0 %,Aktuel værdi
Løntoften 83070 Snekkersten,sten,3.240.000,27-01-2017,Alm. Salg,14.464,4,Villa,224,1995,,Aktuel værdi
P W Tegners Vej 343070 Snekkersten,sten,2.685.000,25-01-2017,Alm. Salg,20.496,4,Villa,131,1973,-2 %,Aktuel værdi
Nørrevænget 193070 Snekkersten,sten,4.000.000,22-01-2017,Alm. Salg,23.952,5,Villa,167,1999,-5 %,Aktuel værdi
Gratiavej 16A3070 Snekkersten,sten,3.200.000,13-01-2017,Fam. Salg,23.703,5,Villa,135,1968,,Aktuel værdi
Nørrevej 973070 Snekkersten,sten,1.400.000,12-01-2017,Alm. Salg,1.424,26,Døgninstitution,983,1998,,Aktuel værdi
Piletoften 123070 Snekkersten,sten,2.250.000,02-01-2017,Alm. Salg,14.802,4,Villa,152,1966,-10 %,Aktuel værdi
Skibsegen 773070 Snekkersten,sten,2.900.000,22-12-2016,Alm. Salg,23.770,4,Villa,122,2002,,Aktuel værdi
Roret 153070 Snekkersten,sten,1.300.000,09-12-2016,Fam. Salg,12.149,4,Rækkehus,107,2003,,Aktuel værdi
Roret 2073070 Snekkersten,sten,3.950.000,06-12-2016,Alm. Salg,29.477,4,Rækkehus,134,2004,-1 %,Aktuel værdi
Masten 143070 Snekkersten,sten,3.595.000,28-11-2016,Alm. Salg,19.644,4,Rækkehus,183,1977,,Aktuel værdi
Roret 1713070 Snekkersten,sten,3.495.000,25-11-2016,Alm. Salg,25.698,4,Lejlighed,136,2002,,Aktuel værdi
Snekkersten Stationsvej 13070 Snekkersten,sten,4.595.000,23-11-2016,Alm. Salg,31.689,5,Rækkehus,145,1974,,Aktuel værdi
Skibsegen 963070 Snekkersten,sten,3.695.000,21-11-2016,Alm. Salg,28.423,5,Villa,130,2003,,Aktuel værdi
