address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Ballumvej 236280 Højer,øjer,350.000,22-05-2017,Alm. Salg,2.500,4,Villa,140,1900,,Aktuel værdi
Nørreager 16280 Højer,øjer,600.000,24-04-2017,Fam. Salg,4.081,4,Villa,147,1978,,Aktuel værdi
Østerbyvej 86280 Højer,øjer,580.000,08-04-2017,Alm. Salg,4.360,3,Villa,133,1880,-14 %,Aktuel værdi
Poppenbølvej 46280 Højer,øjer,300.000,30-03-2017,Alm. Salg,2.608,4,Villa,115,1962,,Aktuel værdi
Sejerslevvej 96280 Højer,øjer,315.000,29-03-2017,Alm. Salg,1.666,8,Villa,189,1938,-9 %,Aktuel værdi
Syrenvej 26280 Højer,øjer,430.000,22-03-2017,Alm. Salg,5.119,3,Villa,84,1848,-9 %,Aktuel værdi
Sønderbyvej 176280 Højer,øjer,35.000,21-03-2017,Alm. Salg,253,4,Villa,138,1875,,Aktuel værdi
Nørrebyen 16280 Højer,øjer,265.000,20-03-2017,Alm. Salg,2.623,4,Villa,101,1870,0 %,Aktuel værdi
Vadehavsvej 126280 Højer,øjer,760.000,10-03-2017,Alm. Salg,10.270,3,Sommerhus,74,2005,-4 %,Aktuel værdi
Emmerlev Klev 156280 Højer,øjer,725.000,06-03-2017,Fam. Salg,10.211,4,Sommerhus,71,1935,,Aktuel værdi
Højer Dige 16280 Højer,øjer,9.779.834,02-03-2017,Fam. Salg,63.920,5,Stuehus,153,1962,,
Ballumvej 406280 Højer,øjer,9.779.834,02-03-2017,Fam. Salg,56.530,8,Villa,173,1947,,Aktuel værdi
Nørrebyen 26280 Højer,øjer,270.000,24-02-2017,Alm. Salg,2.700,3,Villa,100,1930,-7 %,Aktuel værdi
Storegade 66280 Højer,øjer,50.000,23-02-2017,Alm. Salg,390,10,Engroshandel,128,1800,,Aktuel værdi
Hvidstrengvej 16280 Højer,øjer,259.712,07-02-2017,Alm. Salg,1.731,6,Stuehus,150,1911,,
Hemvej 106280 Højer,øjer,150.000,24-01-2017,Fam. Salg,1.530,3,Villa,98,1960,,Aktuel værdi
Nørremarken 206280 Højer,øjer,376.000,20-01-2017,Alm. Salg,3.241,4,Villa,116,1981,7 %,Aktuel værdi
Kogsgade 66280 Højer,øjer,145.000,17-01-2017,Alm. Salg,1.250,4,Villa,116,1900,,Aktuel værdi
Nørrevej 64C6280 Højer,øjer,1.340.000,17-01-2017,Alm. Salg,3.383,5,Villa,396,1956,-10 %,Aktuel værdi
