address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Havrekær 525474 Veflinge,inge,437.500,19-04-2017,Fam. Salg,2.840,5,Stuehus,154,1976,,
Tevringevej 65474 Veflinge,inge,200.000,18-04-2017,Alm. Salg,769,7,Villa,260,1877,,Aktuel værdi
Vedel Simonsensvej 75474 Veflinge,inge,875.000,07-04-2017,Alm. Salg,3.995,6,Villa,219,1985,-8 %,Aktuel værdi
Skovmøllevej 255474 Veflinge,inge,825.000,24-03-2017,Alm. Salg,5.978,5,Villa,138,1877,-28 %,Aktuel værdi
Havrekær 515474 Veflinge,inge,1.000.000,16-01-2017,Alm. Salg,7.352,4,Villa,136,1950,-9 %,Aktuel værdi
Lindebjerg 195474 Veflinge,inge,550.000,20-12-2016,Alm. Salg,5.392,3,Villa,102,1963,-4 %,Aktuel værdi
Bystævnet 315474 Veflinge,inge,300.000,14-12-2016,Fam. Salg,1.630,7,Villa,184,1850,,Aktuel værdi
Frederiksberg 595474 Veflinge,inge,350.000,07-12-2016,Alm. Salg,2.692,5,Villa,130,1911,-12 %,Aktuel værdi
Lindebjerg 15474 Veflinge,inge,900.000,06-11-2016,Alm. Salg,6.716,5,Villa,134,1957,,Aktuel værdi
Skovmøllevej 285474 Veflinge,inge,1.742.500,04-11-2016,Fam. Salg,16.595,4,Stuehus,105,1965,,
Banggårdsvej 195474 Veflinge,inge,850.000,12-10-2016,Alm. Salg,9.042,4,Villa,94,1955,-3 %,Aktuel værdi
Vedel Simonsensvej 105474 Veflinge,inge,765.000,28-09-2016,Fam. Salg,3.493,6,Villa,219,1939,,Aktuel værdi
Hedebovej 355474 Veflinge,inge,600.000,21-07-2016,Alm. Salg,4.477,5,Villa,134,1852,,Aktuel værdi
Hedebovej 315474 Veflinge,inge,1.600.000,21-07-2016,Alm. Salg,12.121,3,Stuehus,132,1827,,
Bystævnet 325474 Veflinge,inge,760.000,16-07-2016,Alm. Salg,6.551,5,Villa,116,1972,-4 %,Aktuel værdi
Lillegaden 105474 Veflinge,inge,300.000,28-06-2016,Alm. Salg,3.750,3,Villa,80,1928,,Aktuel værdi
Hestehaven 205474 Veflinge,inge,1.350.000,22-06-2016,Alm. Salg,7.541,7,Villa,179,1980,-3 %,Aktuel værdi
Rugårdsvej 8055474 Veflinge,inge,500.000,10-06-2016,Alm. Salg,3.267,7,Villa,153,1961,,Aktuel værdi
Bystævnet 495474 Veflinge,inge,1.450.000,26-04-2016,Alm. Salg,4.915,6,Villa,295,1878,-3 %,Aktuel værdi
Lindevej 175474 Veflinge,inge,745.000,24-04-2016,Alm. Salg,6.772,3,Villa,110,1961,-6 %,Aktuel værdi
Elvedgårdsvej 155474 Veflinge,inge,295.000,19-04-2016,Alm. Salg,3.641,4,Villa,81,1827,0 %,Aktuel værdi
Nymarksgyden 275474 Veflinge,inge,1.280.000,21-02-2016,Andet,9.208,7,Villa,139,1900,-42 %,Aktuel værdi
Søndergårdsvænget 115474 Veflinge,inge,800.000,12-02-2016,Andet,3.980,7,Villa,201,1972,,Aktuel værdi
Elvedgårdsvej 175474 Veflinge,inge,135.000,18-01-2016,Alm. Salg,1.436,3,Villa,94,1900,-31 %,Aktuel værdi
Frederiksberg 185474 Veflinge,inge,470.000,24-11-2015,Alm. Salg,4.476,3,Villa,105,1963,-5 %,Aktuel værdi
Hestehaven 405474 Veflinge,inge,1.170.000,22-10-2015,Alm. Salg,6.358,6,Villa,184,1980,0 %,Aktuel værdi
Elvedgårdsvej 225474 Veflinge,inge,65.000,22-09-2015,Auktion,555,4,Villa,117,1852,-78 %,Aktuel værdi
Lillevænget 55474 Veflinge,inge,485.000,13-05-2015,Alm. Salg,4.490,4,Villa,108,1979,,Aktuel værdi
Nymarksgyden 155474 Veflinge,inge,500.000,30-04-2015,Alm. Salg,2.403,5,Villa,208,1912,-33 %,Aktuel værdi
Lillegaden 75474 Veflinge,inge,295.000,11-02-2015,Alm. Salg,4.538,3,Villa,65,1953,0 %,Aktuel værdi
Søndergårdsvænget 95474 Veflinge,inge,280.000,03-12-2014,Alm. Salg,2.000,5,Villa,140,1970,,Aktuel værdi
Hedebovej 305474 Veflinge,inge,3.115.000,01-12-2014,Alm. Salg,24.722,4,Stuehus,126,1900,,
Søndergårdsvænget 65474 Veflinge,inge,1.010.000,11-11-2014,Alm. Salg,6.234,6,Villa,162,1974,-8 %,Aktuel værdi
Veflinge Skovvej 155474 Veflinge,inge,807.500,10-11-2014,Fam. Salg,8.873,4,Stuehus,91,1900,,
Lindebjerg 255474 Veflinge,inge,465.000,06-11-2014,Alm. Salg,3.940,3,Villa,118,1972,-6 %,Aktuel værdi
Nymarksgyden 95474 Veflinge,inge,152.000,04-11-2014,Auktion,2.026,4,Villa,75,1827,,Aktuel værdi
Lindebjerg 115474 Veflinge,inge,230.000,28-10-2014,Alm. Salg,2.053,3,Villa,112,1961,-22 %,Aktuel værdi
Kildehaven 465474 Veflinge,inge,995.000,23-10-2014,Alm. Salg,4.975,7,Villa,200,1920,0 %,Aktuel værdi
Hedebovej 485474 Veflinge,inge,455.000,21-10-2014,Auktion,2.433,7,Villa,187,1915,,Aktuel værdi
Solsiden 15474 Veflinge,inge,395.000,29-09-2014,Alm. Salg,4.072,4,Villa,97,1965,0 %,Aktuel værdi
Nymarksgyden 225474 Veflinge,inge,288.912,22-05-2014,Fam. Salg,2.222,5,Villa,130,1885,,Aktuel værdi
Tevringevej 15474 Veflinge,inge,200.000,28-03-2014,Alm. Salg,5.000,2,Anden beboelse,40,2011,,Aktuel værdi
Hestehaven 385474 Veflinge,inge,670.000,17-02-2014,Alm. Salg,6.380,3,Villa,105,1986,-4 %,Aktuel værdi
Havrekær 15474 Veflinge,inge,850.000,27-11-2013,Fam. Salg,4.250,5,Villa,200,1908,,Aktuel værdi
Lindebjerg 475474 Veflinge,inge,301.159,14-11-2013,Andet,2.530,4,Villa,119,1968,,Aktuel værdi
Lindevej 35474 Veflinge,inge,225.000,01-11-2013,Alm. Salg,2.122,5,Villa,106,1958,,Aktuel værdi
Savværksvænget 15474 Veflinge,inge,243.000,07-10-2013,Alm. Salg,1.537,4,Villa,158,2014,,Aktuel værdi
Havrekær 605474 Veflinge,inge,1.575.901,05-09-2013,Auktion,6.084,6,Villa,259,1983,,Aktuel værdi
Bystævnet 135474 Veflinge,inge,475.000,15-07-2013,Alm. Salg,4.947,3,Villa,96,1957,-4 %,Aktuel værdi
Lillegaden 165474 Veflinge,inge,425.000,03-07-2013,Alm. Salg,3.828,4,Villa,111,1981,,Aktuel værdi
Frederiksberg 215474 Veflinge,inge,180.000,17-06-2013,Alm. Salg,2.307,2,Villa,78,1964,,Aktuel værdi
