address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Gammel Køge Landevej 238, 1. 32650 Hvidovre",ovre,665.000,16-05-2017,Alm. Salg,13.571,1,Lejlighed,49,1961,,Aktuel værdi
Lellinge Alle 222650 Hvidovre,ovre,3.650.000,10-05-2017,Alm. Salg,34.112,4,Villa,107,1953,-3 %,Aktuel værdi
"Gammel Køge Landevej 296A, 2. TV2650 Hvidovre",ovre,1.200.000,10-05-2017,Fam. Salg,25.531,2,Lejlighed,47,1947,,Aktuel værdi
Engstrupgårdsvej 212650 Hvidovre,ovre,1.700.000,10-05-2017,Fam. Salg,28.333,3,Rækkehus,60,1959,,Aktuel værdi
Elsborgvej 122650 Hvidovre,ovre,3.775.000,09-05-2017,Alm. Salg,26.034,6,Villa,145,1938,-2 %,Aktuel værdi
Hvidovre Strandvej 1712650 Hvidovre,ovre,1.895.000,08-05-2017,Alm. Salg,27.867,4,Rækkehus,68,1963,0 %,Aktuel værdi
Beringgårdsvej 412650 Hvidovre,ovre,828.750,08-05-2017,Fam. Salg,9.107,4,Villa,91,1964,,Aktuel værdi
"Rebæk Søpark 3, 5. 5132650 Hvidovre",ovre,1.270.000,08-05-2017,Alm. Salg,20.819,2,Lejlighed,61,1972,-2 %,Aktuel værdi
Baunebakkevej 1392650 Hvidovre,ovre,860.000,08-05-2017,Fam. Salg,11.621,3,Lejlighed,74,1965,,Aktuel værdi
Krebsevej 62650 Hvidovre,ovre,1.404.868,04-05-2017,Fam. Salg,14.788,4,Villa,95,1935,,Aktuel værdi
Brostykkevej 722650 Hvidovre,ovre,3.545.000,03-05-2017,Alm. Salg,39.388,4,Villa,90,1926,-1 %,Aktuel værdi
"Landlystvej 57A, ST. TV2650 Hvidovre",ovre,1.775.000,01-05-2017,Alm. Salg,28.174,2,Lejlighed,63,1987,-4 %,Aktuel værdi
"Gammel Køge Landevej 266, 2. E2650 Hvidovre",ovre,1.175.000,01-05-2017,Alm. Salg,22.169,2,Lejlighed,53,1966,0 %,Aktuel værdi
Risholmen 162650 Hvidovre,ovre,2.500.000,30-04-2017,Alm. Salg,23.809,4,Villa,105,1964,-6 %,Aktuel værdi
"Bonkesvej 3G, 12650 Hvidovre",ovre,1.498.000,26-04-2017,Alm. Salg,24.966,1,Lejlighed,60,1971,0 %,Aktuel værdi
"Hvidovrevej 105, 1. TH2650 Hvidovre",ovre,2.000.000,25-04-2017,Alm. Salg,28.571,3,Lejlighed,70,1947,0 %,Aktuel værdi
"Næsborgvej 10, 1. TH2650 Hvidovre",ovre,1.750.000,24-04-2017,Alm. Salg,23.972,3,Lejlighed,73,1966,-1 %,Aktuel værdi
Toftemosevej 402650 Hvidovre,ovre,2.500.000,22-04-2017,Alm. Salg,25.773,4,Villa,97,1960,-5 %,Aktuel værdi
Stenstykkevej 212650 Hvidovre,ovre,3.595.000,21-04-2017,Alm. Salg,34.238,5,Villa,105,1932,3 %,Aktuel værdi
Lellinge Alle 252650 Hvidovre,ovre,3.250.000,20-04-2017,Alm. Salg,34.946,3,Villa,93,1941,-7 %,Aktuel værdi
Hovager 172650 Hvidovre,ovre,700.000,19-04-2017,Alm. Salg,20.000,3,Sommerhus,35,1962,,Aktuel værdi
Paradisvej 242650 Hvidovre,ovre,2.100.000,19-04-2017,Alm. Salg,21.000,3,Villa,100,1957,-16 %,Aktuel værdi
Ulsevej 322650 Hvidovre,ovre,2.625.000,18-04-2017,Alm. Salg,25.485,5,Rækkehus,103,1962,-12 %,Aktuel værdi
"Gammel Køge Landevej 260D, 2. TV2650 Hvidovre",ovre,2.300.000,18-04-2017,Alm. Salg,25.842,2,Lejlighed,89,2007,-4 %,Aktuel værdi
Frydenstrands Alle 232650 Hvidovre,ovre,3.355.000,17-04-2017,Alm. Salg,20.457,6,Villa,164,1962,-4 %,Aktuel værdi
Ajax Alle 382650 Hvidovre,ovre,2.350.000,12-04-2017,Alm. Salg,31.756,3,Villa,74,1960,-6 %,Aktuel værdi
