address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Bro Strandvej 705464 Brenderup Fyn, Fyn,188.700,16-05-2017,Alm. Salg,1.072,5,Sommerhus,176,1932,,Aktuel værdi
Bakkevej 135464 Brenderup Fyn, Fyn,484.500,27-04-2017,Fam. Salg,10.766,2,Sommerhus,45,1969,,Aktuel værdi
Rylevej 115464 Brenderup Fyn, Fyn,2.717.000,20-04-2017,Alm. Salg,27.170,4,Sommerhus,100,2000,3 %,Aktuel værdi
Varbjergvej 385464 Brenderup Fyn, Fyn,79.516,18-04-2017,Alm. Salg,255,12,Villa,311,1995,,Aktuel værdi
Mejerivej 205464 Brenderup Fyn, Fyn,620.000,16-04-2017,Fam. Salg,5.344,5,Villa,116,1973,,Aktuel værdi
Søvej 135464 Brenderup Fyn, Fyn,1.195.000,13-04-2017,Alm. Salg,18.106,3,Sommerhus,66,1966,,Aktuel værdi
Skolevej 15464 Brenderup Fyn, Fyn,765.000,22-03-2017,Alm. Salg,6.769,6,Villa,113,1950,-10 %,Aktuel værdi
Brenderupvej 515464 Brenderup Fyn, Fyn,1.075.000,17-03-2017,Alm. Salg,6.142,5,Villa,175,1922,-10 %,Aktuel værdi
Engdraget 595464 Brenderup Fyn, Fyn,1.645.000,12-03-2017,Alm. Salg,35.760,1,Sommerhus,46,1968,,Aktuel værdi
Havrevænget 95464 Brenderup Fyn, Fyn,741.264,09-03-2017,Alm. Salg,4.260,6,Villa,174,2001,,Aktuel værdi
Rugårdsvej 2125464 Brenderup Fyn, Fyn,998.000,23-02-2017,Alm. Salg,7.179,5,Villa,139,1974,0 %,Aktuel værdi
Bakkevej 255464 Brenderup Fyn, Fyn,887.500,17-02-2017,Alm. Salg,11.677,2,Sommerhus,76,1976,-10 %,Aktuel værdi
Middelfartvej 2715464 Brenderup Fyn, Fyn,725.000,06-02-2017,Alm. Salg,5.492,4,Villa,132,1900,-3 %,Aktuel værdi
Ternevej 45464 Brenderup Fyn, Fyn,665.000,02-02-2017,Alm. Salg,10.725,4,Sommerhus,62,1971,-16 %,Aktuel værdi
Bogensevej 1185464 Brenderup Fyn, Fyn,780.000,30-01-2017,Alm. Salg,6.341,3,Villa,123,1906,-8 %,Aktuel værdi
Bro Skov 85464 Brenderup Fyn, Fyn,765.000,19-01-2017,Alm. Salg,7.806,4,Sommerhus,98,1890,-4 %,Aktuel værdi
Vejrupvej 235464 Brenderup Fyn, Fyn,5.701.230,29-11-2016,Andet,32.393,5,Stuehus,176,1885,,
Åbakkevej 425464 Brenderup Fyn, Fyn,935.000,29-11-2016,Alm. Salg,6.493,4,Villa,144,1973,,Aktuel værdi
Engdraget 385464 Brenderup Fyn, Fyn,790.000,23-11-2016,Alm. Salg,13.389,4,Sommerhus,59,1972,-9 %,Aktuel værdi
Middelfartvej 2015464 Brenderup Fyn, Fyn,120.000,28-10-2016,Alm. Salg,827,4,Stuehus,145,1970,,
Middelfartvej 2045464 Brenderup Fyn, Fyn,1.325.000,27-10-2016,Alm. Salg,8.179,7,Villa,162,1660,-5 %,Aktuel værdi
Drosselvej 65464 Brenderup Fyn, Fyn,875.000,26-10-2016,Alm. Salg,14.344,4,Sommerhus,61,1984,-7 %,Aktuel værdi
Solbakkevej 265464 Brenderup Fyn, Fyn,1.100.000,21-10-2016,Alm. Salg,7.236,6,Villa,152,1920,-15 %,Aktuel værdi
Liselundsvej 35464 Brenderup Fyn, Fyn,1.190.000,16-10-2016,Fam. Salg,13.678,3,Sommerhus,87,1847,,Aktuel værdi
Bro Skov 95464 Brenderup Fyn, Fyn,1.275.000,10-10-2016,Alm. Salg,15.178,3,Stuehus,84,1944,-9 %,
Mågevej 95464 Brenderup Fyn, Fyn,425.000,22-09-2016,Alm. Salg,9.444,4,Sommerhus,45,1967,8 %,Aktuel værdi
Vejrupvej 535464 Brenderup Fyn, Fyn,765.000,19-09-2016,Alm. Salg,3.509,6,Stuehus,218,1800,-4 %,
Syrenvej 25464 Brenderup Fyn, Fyn,1.595.000,22-08-2016,Alm. Salg,13.181,4,Villa,121,1984,0 %,Aktuel værdi
Birkevej 45464 Brenderup Fyn, Fyn,1.895.000,05-08-2016,Alm. Salg,10.706,5,Villa,177,2002,0 %,Aktuel værdi
Strandgårdsvej 375464 Brenderup Fyn, Fyn,1.085.000,03-08-2016,Alm. Salg,10.959,4,Sommerhus,99,2003,-1 %,Aktuel værdi
Stokrosevej 165464 Brenderup Fyn, Fyn,1.400.000,29-07-2016,Alm. Salg,11.570,4,Sommerhus,121,1974,-6 %,Aktuel værdi
Irisvej 95464 Brenderup Fyn, Fyn,1.125.000,29-07-2016,Alm. Salg,13.081,4,Sommerhus,86,1976,-6 %,Aktuel værdi
Middelfartvej 2795464 Brenderup Fyn, Fyn,750.000,27-07-2016,Alm. Salg,9.375,3,Villa,80,1800,-6 %,Aktuel værdi
Poppelvej 255464 Brenderup Fyn, Fyn,1.925.000,24-06-2016,Alm. Salg,9.529,6,Sommerhus,202,1827,-4 %,Aktuel værdi
