address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Hailkjærvej 117830 Vinderup,erup,200.000,10-05-2017,Alm. Salg,952,5,Villa,210,1900,-72 %,Aktuel værdi
Skolevej 287830 Vinderup,erup,410.000,28-04-2017,Alm. Salg,4.555,2,Villa,90,1948,-15 %,Aktuel værdi
Toften 367830 Vinderup,erup,1.085.000,26-04-2017,Alm. Salg,7.281,5,Villa,149,1969,,Aktuel værdi
Skavevej 37830 Vinderup,erup,585.497,25-04-2017,Alm. Salg,4.879,4,Stuehus,120,1931,,
Skavevej 57830 Vinderup,erup,385.000,25-04-2017,Alm. Salg,2.319,5,Villa,166,1972,,Aktuel værdi
Fasanvej 207830 Vinderup,erup,397.500,19-04-2017,Alm. Salg,4.676,3,Sommerhus,85,1971,,Aktuel værdi
Møllevej 137830 Vinderup,erup,645.000,18-04-2017,Alm. Salg,6.450,4,Villa,100,1960,0 %,Aktuel værdi
Kildebakken 277830 Vinderup,erup,1.438.000,13-04-2017,Alm. Salg,13.192,4,Sommerhus,109,2004,-1 %,Aktuel værdi
Snødervej 567830 Vinderup,erup,50.000,13-04-2017,Alm. Salg,769,4,Sommerhus,65,1976,,Aktuel værdi
Fjordglimt 117830 Vinderup,erup,440.000,10-04-2017,Alm. Salg,3.697,5,Villa,119,1978,-11 %,Aktuel værdi
Lillegade 27830 Vinderup,erup,380.000,06-04-2017,Alm. Salg,2.878,4,Villa,132,1916,,Aktuel værdi
Søndergade 377830 Vinderup,erup,375.000,05-04-2017,Alm. Salg,3.125,5,Villa,120,1930,-35 %,Aktuel værdi
Vesterlund 1107830 Vinderup,erup,720.000,23-03-2017,Alm. Salg,8.181,3,Rækkehus,88,1985,0 %,Aktuel værdi
Hailkjærvej 27830 Vinderup,erup,995.000,23-03-2017,Fam. Salg,5.685,5,Stuehus,175,1927,,
Øster Stendisvej 107830 Vinderup,erup,1.500.000,21-03-2017,Alm. Salg,10.344,6,Stuehus,145,1952,,
