address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Korsebjergvej 65491 Blommenslyst,lyst,1.900.000,29-03-2017,Alm. Salg,11.111,4,Villa,171,1931,,Aktuel værdi
Middelfartvej 5855491 Blommenslyst,lyst,400.000,15-03-2017,Alm. Salg,4.347,4,Villa,92,1945,-19 %,Aktuel værdi
Tornmarksvej 275491 Blommenslyst,lyst,1.435.000,28-01-2017,Alm. Salg,7.473,5,Villa,192,1961,0 %,Aktuel værdi
Spedsbjergvænget 175491 Blommenslyst,lyst,675.000,27-01-2017,Alm. Salg,5.113,4,Villa,132,1962,-10 %,Aktuel værdi
Kalørvej 195491 Blommenslyst,lyst,840.000,26-01-2017,Alm. Salg,8.659,4,Villa,97,1959,-4 %,Aktuel værdi
Bøllemosegyden 755491 Blommenslyst,lyst,3.700.000,26-01-2017,Fam. Salg,15.226,10,Stuehus,243,1986,,
Troelsevej 2215491 Blommenslyst,lyst,1.500.000,21-01-2017,Alm. Salg,8.522,6,Villa,176,1850,,Aktuel værdi
Ravnebjerggyden 195491 Blommenslyst,lyst,1.420.000,17-01-2017,Alm. Salg,10.289,3,Villa,138,1821,-5 %,Aktuel værdi
Middelfartvej 6215491 Blommenslyst,lyst,2.695.000,14-01-2017,Alm. Salg,11.977,4,Stuehus,225,1995,0 %,
Dyregrav Væde Vej 1155491 Blommenslyst,lyst,2.936.550,06-01-2017,Alm. Salg,24.886,4,Stuehus,118,1894,,
Vejrupvænge 135491 Blommenslyst,lyst,2.050.000,18-12-2016,Alm. Salg,7.295,10,Villa,281,1974,-4 %,Aktuel værdi
Middelfartvej 3625491 Blommenslyst,lyst,750.000,24-10-2016,Alm. Salg,7.812,4,Villa,96,1939,-12 %,Aktuel værdi
Middelfartvej 6355491 Blommenslyst,lyst,2.362.000,07-10-2016,Alm. Salg,13.049,6,Stuehus,181,1855,-1 %,
Dyredvej 1605491 Blommenslyst,lyst,1.875.000,16-09-2016,Alm. Salg,9.868,5,Villa,190,1939,-11 %,Aktuel værdi
Ravnebjerggyden 525491 Blommenslyst,lyst,1.900.000,29-08-2016,Alm. Salg,10.215,7,Villa,186,1907,,Aktuel værdi
Vejrup-Vej 735491 Blommenslyst,lyst,1.285.000,20-07-2016,Alm. Salg,10.708,4,Villa,120,1969,-5 %,Aktuel værdi
Vejrup-Vej 835491 Blommenslyst,lyst,1.450.000,29-06-2016,Alm. Salg,13.181,2,Villa,110,1835,-3 %,Aktuel værdi
Skovmarken 255491 Blommenslyst,lyst,2.913.000,22-06-2016,Alm. Salg,11.468,8,Stuehus,254,1907,-3 %,
Korsebjergvej 1015491 Blommenslyst,lyst,1.450.000,21-06-2016,Alm. Salg,7.004,5,Villa,207,1918,,Aktuel værdi
Tornmarksvej 1055491 Blommenslyst,lyst,1.995.000,19-06-2016,Alm. Salg,11.946,7,Villa,167,1777,-2 %,Aktuel værdi
Troelsevej 145491 Blommenslyst,lyst,75.000,31-05-2016,Alm. Salg,513,4,Stuehus,146,1984,,
Nymarken 265491 Blommenslyst,lyst,627.150,30-05-2016,Andet,5.599,6,Villa,112,1857,,Aktuel værdi
Korsebjergvej 735491 Blommenslyst,lyst,4.500.000,30-04-2016,Alm. Salg,16.544,8,Stuehus,272,1809,,
Middelfartvej 4515491 Blommenslyst,lyst,615.000,28-04-2016,Alm. Salg,6.029,3,Villa,102,1957,-12 %,Aktuel værdi
Højmarken 265491 Blommenslyst,lyst,1.812.500,12-04-2016,Alm. Salg,11.257,3,Villa,161,1976,-9 %,Aktuel værdi
Højmarken 125491 Blommenslyst,lyst,2.100.000,17-03-2016,Alm. Salg,10.714,6,Villa,196,1966,-4 %,Aktuel værdi
Tornmarksvej 395491 Blommenslyst,lyst,576.260,29-02-2016,Andet,4.398,5,Villa,131,1964,,Aktuel værdi
Korsebjergvej 145491 Blommenslyst,lyst,950.000,25-02-2016,Alm. Salg,5.828,6,Villa,163,1959,,Aktuel værdi
Middelfartvej 7035491 Blommenslyst,lyst,446.400,26-01-2016,Andet,2.917,5,Villa,153,1965,,Aktuel værdi
Tornmarksvej 1005491 Blommenslyst,lyst,1.050.000,30-11-2015,Alm. Salg,4.625,11,Villa,227,1935,-12 %,Aktuel værdi
Middelfartvej 577A5491 Blommenslyst,lyst,4.000.000,29-10-2015,Alm. Salg,31.746,3,Rækkehus,126,1952,,Aktuel værdi
Højmarken 315491 Blommenslyst,lyst,1.275.000,09-10-2015,Alm. Salg,7.870,4,Villa,162,1971,-2 %,Aktuel værdi
Langebjergvej 35491 Blommenslyst,lyst,3.030.000,01-10-2015,Alm. Salg,13.835,6,Villa,219,1958,-5 %,Aktuel værdi
Ved Lunden 125491 Blommenslyst,lyst,1.700.000,24-09-2015,Alm. Salg,8.994,5,Villa,189,1971,-5 %,Aktuel værdi
Middelfartvej 4835491 Blommenslyst,lyst,950.000,21-08-2015,Alm. Salg,8.260,3,Villa,115,1959,-5 %,Aktuel værdi
Middelfartvej 4205491 Blommenslyst,lyst,2.700.000,31-07-2015,Alm. Salg,15.882,57,Servicevirksomhed,170,1900,,Aktuel værdi
Tornmarksvej 665491 Blommenslyst,lyst,1.398.000,17-07-2015,Alm. Salg,5.592,8,Villa,250,1969,-3 %,Aktuel værdi
Middelfartvej 4775491 Blommenslyst,lyst,650.000,08-07-2015,Alm. Salg,5.038,6,Villa,129,1958,-6 %,Aktuel værdi
Middelfartvej 4745491 Blommenslyst,lyst,1.125.000,25-06-2015,Alm. Salg,7.758,5,Villa,145,1939,-4 %,Aktuel værdi
Bøllemosegyden 505491 Blommenslyst,lyst,578.500,25-06-2015,Alm. Salg,2.088,10,Stuehus,277,1863,,
Ubberudvej 195491 Blommenslyst,lyst,3.700.000,12-06-2015,Alm. Salg,10.451,5,Villa,354,2007,-7 %,Aktuel værdi
Hesbjerg Skovvej 215491 Blommenslyst,lyst,893.000,18-05-2015,Fam. Salg,6.566,4,Villa,136,1848,-55 %,Aktuel værdi
Tornmarksvej 1715491 Blommenslyst,lyst,850.000,11-05-2015,Fam. Salg,7.083,5,Villa,120,1827,,Aktuel værdi
Tornmarksvej 215491 Blommenslyst,lyst,1.105.000,01-04-2015,Alm. Salg,10.625,4,Villa,104,1962,-3 %,Aktuel værdi
Hesbjerg Skovvej 505491 Blommenslyst,lyst,1.400.000,05-03-2015,Alm. Salg,11.023,5,Villa,127,1902,-10 %,Aktuel værdi
Vejrup-Vej 25491 Blommenslyst,lyst,2.200.000,04-03-2015,Alm. Salg,8.593,7,Villa,256,1971,-15 %,Aktuel værdi
"Tornmarksvej 18, ST. TV5491 Blommenslyst",lyst,1.660.000,28-02-2015,Alm. Salg,13.070,4,Villa,127,1964,,Aktuel værdi
Husemosevej 255491 Blommenslyst,lyst,815.000,09-02-2015,Alm. Salg,6.791,4,Villa,120,1961,-8 %,Aktuel værdi
Middelfartvej 3105491 Blommenslyst,lyst,1.550.000,27-01-2015,Alm. Salg,12.704,4,Stuehus,122,1922,-11 %,
Ubberudvej 715491 Blommenslyst,lyst,775.000,20-01-2015,Alm. Salg,5.615,5,Villa,138,1963,-8 %,Aktuel værdi
Dyregrav Væde Vej 965491 Blommenslyst,lyst,815.000,24-11-2014,Alm. Salg,5.620,5,Villa,145,1908,-18 %,Aktuel værdi
Tommerupvej 1495491 Blommenslyst,lyst,840.000,19-11-2014,Alm. Salg,5.419,4,Stuehus,155,1878,,
Middelfartvej 5615491 Blommenslyst,lyst,1.500.000,11-11-2014,Alm. Salg,7.075,4,Villa,212,1948,-12 %,Aktuel værdi
Middelfartvej 4855491 Blommenslyst,lyst,670.000,28-10-2014,Alm. Salg,4.962,6,Villa,135,1938,-21 %,Aktuel værdi
Middelfartvej 4395491 Blommenslyst,lyst,532.000,21-10-2014,Auktion,4.880,6,Villa,109,1850,,Aktuel værdi
Vejrup-Vej 705491 Blommenslyst,lyst,180.000,30-09-2014,Auktion,2.500,4,Villa,72,1960,,Aktuel værdi
Hesbjerg Skovvej 415491 Blommenslyst,lyst,650.000,14-08-2014,Alm. Salg,-,6,Villa,235,1800,-25 %,Aktuel værdi
Hesbjerg Skovvej 245491 Blommenslyst,lyst,2.685.000,04-08-2014,Andet,10.170,6,Villa,264,1987,,Aktuel værdi
Ved Lunden 65491 Blommenslyst,lyst,1.550.000,01-08-2014,Fam. Salg,5.218,8,Villa,297,1987,-59 %,Aktuel værdi
Vejrup-Vej 755491 Blommenslyst,lyst,825.000,23-07-2014,Alm. Salg,9.593,3,Villa,86,1967,-8 %,Aktuel værdi
Bøllemosegyden 1315491 Blommenslyst,lyst,1.300.000,10-06-2014,Alm. Salg,8.280,5,Villa,157,1939,-7 %,Aktuel værdi
Vejrup-Vej 815491 Blommenslyst,lyst,700.000,24-04-2014,Auktion,4.666,3,Villa,150,1959,,Aktuel værdi
Middelfartvej 6115491 Blommenslyst,lyst,1.375.000,13-03-2014,Alm. Salg,8.184,9,Villa,168,1817,-8 %,Aktuel værdi
Middelfartvej 3295491 Blommenslyst,lyst,375.000,17-01-2014,Alm. Salg,3.571,3,Villa,105,1827,-5 %,Aktuel værdi
Hovhavevej 275491 Blommenslyst,lyst,2.500.000,02-01-2014,Alm. Salg,10.548,8,Villa,237,1960,-7 %,Aktuel værdi
Vejruplundvej 205491 Blommenslyst,lyst,7.189.736,02-01-2014,Alm. Salg,24.126,11,Stuehus,298,1917,,
Tornmarksvej 1495491 Blommenslyst,lyst,683.330,05-11-2013,Andet,7.592,5,Villa,90,1877,-38 %,Aktuel værdi
Vejrmøllevej 25491 Blommenslyst,lyst,650.000,14-10-2013,Alm. Salg,4.166,4,Villa,156,1927,-18 %,Aktuel værdi
Højmarken 355491 Blommenslyst,lyst,937.500,28-08-2013,Andet,5.514,7,Villa,170,1977,,Aktuel værdi
Middelfartvej 7455491 Blommenslyst,lyst,60.000,04-07-2013,Alm. Salg,504,4,Villa,119,1955,,Aktuel værdi
Vejrup-Vej 795491 Blommenslyst,lyst,1.450.000,19-06-2013,Alm. Salg,13.679,4,Villa,106,1960,-3 %,Aktuel værdi
Ravnebjerggyden 675491 Blommenslyst,lyst,1.100.000,16-05-2013,Alm. Salg,7.382,4,Villa,149,1887,-8 %,Aktuel værdi
Hesbjerg Skovvej 155491 Blommenslyst,lyst,1.800.000,06-05-2013,Alm. Salg,8.000,7,Villa,225,1967,-9 %,Aktuel værdi
Middelfartvej 7365491 Blommenslyst,lyst,1.632.135,29-04-2013,Alm. Salg,7.961,6,Villa,205,2001,,Aktuel værdi
Tornmarksvej 65491 Blommenslyst,lyst,785.000,08-02-2013,Alm. Salg,11.716,2,Villa,67,1943,-10 %,Aktuel værdi
Ubberudvej 355491 Blommenslyst,lyst,732.995,04-12-2012,Alm. Salg,9.162,3,Villa,80,1956,,Aktuel værdi
Middelfartvej 4595491 Blommenslyst,lyst,950.000,27-11-2012,Alm. Salg,6.418,4,Villa,148,1864,-5 %,Aktuel værdi
Ubberudvej 535491 Blommenslyst,lyst,1.120.000,15-11-2012,Alm. Salg,13.023,4,Villa,86,1951,,Aktuel værdi
Troelsevej 1645491 Blommenslyst,lyst,425.000,01-10-2012,Auktion,2.992,6,Villa,142,1800,-29 %,Aktuel værdi
Højmarken 175491 Blommenslyst,lyst,1.250.000,24-09-2012,Alm. Salg,8.802,5,Villa,142,1967,-4 %,Aktuel værdi
Middelfartvej 3065491 Blommenslyst,lyst,1.105.000,04-08-2012,Andet,-,5,Villa,252,1945,,Aktuel værdi
Middelfartvej 6205491 Blommenslyst,lyst,977.000,23-07-2012,Alm. Salg,5.921,4,Villa,165,1916,-7 %,Aktuel værdi
Ravnebjerggyden 795491 Blommenslyst,lyst,750.000,13-07-2012,Alm. Salg,5.769,2,Villa,130,1902,-16 %,Aktuel værdi
Ubberudgårdvej 175491 Blommenslyst,lyst,995.000,05-07-2012,Alm. Salg,10.364,4,Villa,96,1827,-9 %,Aktuel værdi
Ved Lunden 25491 Blommenslyst,lyst,950.000,15-06-2012,Alm. Salg,7.661,5,Villa,124,1964,-5 %,Aktuel værdi
Tornmarksvej 1215491 Blommenslyst,lyst,960.000,11-05-2012,Alm. Salg,-,5,Stuehus,194,1914,-17 %,
Troelsevej 255491 Blommenslyst,lyst,674.761,26-04-2012,Alm. Salg,6.885,4,Villa,98,1961,,Aktuel værdi
Højmarken 65491 Blommenslyst,lyst,1.005.000,02-04-2012,Alm. Salg,6.611,6,Villa,152,1965,-8 %,Aktuel værdi
Vejrup-Vej 95491 Blommenslyst,lyst,1.950.000,13-03-2012,Alm. Salg,8.705,7,Villa,224,1969,-11 %,Aktuel værdi
Højmarken 335491 Blommenslyst,lyst,1.070.000,09-03-2012,Alm. Salg,8.167,4,Villa,131,1978,-23 %,Aktuel værdi
Højmarken 255491 Blommenslyst,lyst,2.750.000,20-02-2012,Alm. Salg,8.487,7,Villa,324,1970,-8 %,Aktuel værdi
Kalørvej 175491 Blommenslyst,lyst,895.000,01-02-2012,Alm. Salg,8.364,4,Villa,107,1964,0 %,Aktuel værdi
Tornmarksvej 165491 Blommenslyst,lyst,525.000,31-01-2012,Fam. Salg,4.565,5,Villa,115,1961,,Aktuel værdi
Vejrupvænge 35491 Blommenslyst,lyst,1.350.000,21-12-2011,Alm. Salg,-,6,Villa,239,1963,0 %,Aktuel værdi
Troelsevej 1705491 Blommenslyst,lyst,2.475.000,01-12-2011,Alm. Salg,10.668,5,Villa,232,1916,-10 %,Aktuel værdi
