address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Søvænget 74771 Kalvehave,have,935.000,03-03-2017,Fam. Salg,4.895,5,Villa,191,1978,,Aktuel værdi
Hjortsøgaardvej 134771 Kalvehave,have,610.000,17-02-2017,Alm. Salg,3.485,4,Villa,175,1975,-20 %,Aktuel værdi
Egevej 74771 Kalvehave,have,945.000,16-02-2017,Alm. Salg,13.309,3,Sommerhus,71,2008,0 %,Aktuel værdi
Fasanvej 14771 Kalvehave,have,530.000,15-02-2017,Alm. Salg,3.925,5,Villa,135,1979,-11 %,Aktuel værdi
Kalvehave Havnevej 45. 114771 Kalvehave,have,68.999,09-02-2017,Alm. Salg,-,2,Fritid,-,1900,,Aktuel værdi
Kalvehave Havnevej 45. 94771 Kalvehave,have,18.000,09-02-2017,Alm. Salg,-,3,Fritid,-,1900,,Aktuel værdi
Strandvej 2C4771 Kalvehave,have,850.000,08-02-2017,Fam. Salg,5.782,4,Villa,147,1976,,Aktuel værdi
Kalvehave Havnevej 45. 64771 Kalvehave,have,22.000,05-02-2017,Alm. Salg,-,2,Fritid,-,1900,,Aktuel værdi
Strandvej 44771 Kalvehave,have,1.265.000,06-01-2017,Alm. Salg,6.657,4,Villa,190,1966,,Aktuel værdi
Kalvehave Havnevej 45. 84771 Kalvehave,have,10.000,16-12-2016,Alm. Salg,-,2,Fritid,-,1900,,Aktuel værdi
Kalvehave Havnevej 45. 14771 Kalvehave,have,6.750,28-11-2016,Alm. Salg,-,4,Fritid,-,1900,,Aktuel værdi
Søvej 174771 Kalvehave,have,280.000,23-11-2016,Fam. Salg,2.800,3,Villa,100,1960,,Aktuel værdi
Hyldevej 184771 Kalvehave,have,630.000,18-11-2016,Alm. Salg,5.779,4,Villa,109,1976,-3 %,Aktuel værdi
Havnevej 44771 Kalvehave,have,965.000,16-11-2016,Alm. Salg,8.177,5,Villa,118,1902,,Aktuel værdi
Elmekrogen 44771 Kalvehave,have,600.000,10-11-2016,Alm. Salg,4.347,4,Villa,138,1976,-19 %,Aktuel værdi
Viemose Gade 1144771 Kalvehave,have,759.812,07-11-2016,Fam. Salg,5.313,4,Villa,143,1930,,Aktuel værdi
Hovvejen 64771 Kalvehave,have,1.000.000,31-10-2016,Alm. Salg,8.403,2,Villa,119,1890,,Aktuel værdi
Moseengen 24771 Kalvehave,have,200.000,13-10-2016,Alm. Salg,2.222,2,Villa,90,1827,-27 %,Aktuel værdi
Østervej 124771 Kalvehave,have,1.025.000,28-09-2016,Alm. Salg,8.613,5,Villa,119,1953,-7 %,Aktuel værdi
Brostræde 64771 Kalvehave,have,885.000,08-09-2016,Alm. Salg,6.321,4,Villa,140,1930,-10 %,Aktuel værdi
Søvej 64771 Kalvehave,have,775.000,30-08-2016,Alm. Salg,9.011,4,Villa,86,1951,-8 %,Aktuel værdi
Kildevej 104771 Kalvehave,have,700.000,29-08-2016,Alm. Salg,6.666,4,Villa,105,1967,-7 %,Aktuel værdi
Bøgevej 154771 Kalvehave,have,1.650.000,17-08-2016,Alm. Salg,20.625,4,Sommerhus,80,1999,0 %,Aktuel værdi
Kalvehave Havnevej 31A4771 Kalvehave,have,600.000,13-08-2016,Alm. Salg,5.217,4,Villa,115,1902,-4 %,Aktuel værdi
Kalvehave Mark 244771 Kalvehave,have,625.000,25-07-2016,Fam. Salg,3.205,4,Villa,195,1905,,Aktuel værdi
Viemose Gade 304771 Kalvehave,have,2.525.000,23-07-2016,Alm. Salg,9.786,9,Villa,258,1927,,Aktuel værdi
Viemose Gade 674771 Kalvehave,have,675.000,23-07-2016,Alm. Salg,5.037,6,Villa,134,1942,0 %,Aktuel værdi
Gl Færgegårdsvej 204771 Kalvehave,have,510.000,05-07-2016,Fam. Salg,4.766,3,Villa,107,1972,,Aktuel værdi
Smedestræde 64771 Kalvehave,have,995.000,01-07-2016,Alm. Salg,5.320,5,Villa,187,1974,-17 %,Aktuel værdi
Kalvehave Havnevej 184771 Kalvehave,have,1.900.000,01-07-2016,Alm. Salg,5.740,8,Villa,331,1910,-5 %,Aktuel værdi
Fasanvej 194771 Kalvehave,have,1.340.000,29-06-2016,Alm. Salg,11.166,4,Villa,120,2007,-1 %,Aktuel værdi
Ulvsundvej 294771 Kalvehave,have,585.000,27-06-2016,Alm. Salg,11.470,3,Sommerhus,51,1967,-10 %,Aktuel værdi
Markkrogen 64771 Kalvehave,have,625.000,21-06-2016,Alm. Salg,5.081,4,Villa,123,1974,-4 %,Aktuel værdi
Viemose Gade 314771 Kalvehave,have,395.000,15-06-2016,Alm. Salg,3.347,5,Villa,118,1927,0 %,Aktuel værdi
Skolesvinget 54771 Kalvehave,have,426.000,10-06-2016,Alm. Salg,4.176,4,Villa,102,1961,-14 %,Aktuel værdi
Søvænget 94771 Kalvehave,have,845.000,31-05-2016,Alm. Salg,8.894,5,Villa,95,1973,0 %,Aktuel værdi
Rosenvænget 34771 Kalvehave,have,550.000,30-05-2016,Alm. Salg,5.045,4,Villa,109,1986,0 %,Aktuel værdi
Hovvejen 34771 Kalvehave,have,1.655.000,28-05-2016,Alm. Salg,7.880,5,Villa,210,1827,-5 %,Aktuel værdi
Skolesvinget 34771 Kalvehave,have,400.000,22-05-2016,Andet,3.149,4,Villa,127,1961,,Aktuel værdi
Hjortsøgaardvej 94771 Kalvehave,have,811.031,19-05-2016,Fam. Salg,4.431,6,Villa,183,1976,,Aktuel værdi
Hjortsøgaardvej 324771 Kalvehave,have,550.000,13-05-2016,Alm. Salg,3.273,4,Villa,168,1971,-21 %,Aktuel værdi
