address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Vandet Mosevej 38840 Rødkærsbro,sbro,1.625.000,03-04-2017,Alm. Salg,16.927,5,Stuehus,96,1910,-9 %,
Vindumvej 1728840 Rødkærsbro,sbro,2.400.000,28-02-2017,Alm. Salg,11.320,5,Villa,212,1975,-8 %,Aktuel værdi
Klosterhøj 258840 Rødkærsbro,sbro,930.000,23-02-2017,Alm. Salg,7.322,4,Villa,127,1978,-7 %,Aktuel værdi
Elsborgvej 658840 Rødkærsbro,sbro,1.400.000,15-02-2017,Alm. Salg,7.291,6,Villa,192,1922,-6 %,Aktuel værdi
Bjerrevej 438840 Rødkærsbro,sbro,300.000,10-02-2017,Alm. Salg,2.500,4,Villa,120,1959,-24 %,Aktuel værdi
Søndergade 398840 Rødkærsbro,sbro,400.000,21-12-2016,Alm. Salg,5.555,3,Villa,72,1900,-19 %,Aktuel værdi
Vindumvej 1488840 Rødkærsbro,sbro,1.737.500,17-12-2016,Alm. Salg,8.119,8,Stuehus,214,1924,-42 %,
Palstrupvej 158840 Rødkærsbro,sbro,5.965.000,08-12-2016,Alm. Salg,29.825,4,Stuehus,200,1961,,
Valmuevej 18840 Rødkærsbro,sbro,650.000,31-10-2016,Alm. Salg,3.987,5,Villa,163,1962,-6 %,Aktuel værdi
Frederiksgade 68840 Rødkærsbro,sbro,545.000,28-10-2016,Fam. Salg,4.954,6,Villa,110,1910,,Aktuel værdi
Bredmosevej 78840 Rødkærsbro,sbro,225.000,05-10-2016,Alm. Salg,1.165,6,Villa,193,1905,,Aktuel værdi
Bjerrevej 498840 Rødkærsbro,sbro,1.670.000,30-09-2016,Alm. Salg,8.520,5,Villa,196,1987,-6 %,Aktuel værdi
Valmuevej 78840 Rødkærsbro,sbro,1.045.000,29-09-2016,Alm. Salg,4.427,8,Villa,236,1969,-5 %,Aktuel værdi
Brandstrup Søvej 18840 Rødkærsbro,sbro,18.242.000,26-09-2016,Alm. Salg,120.013,5,Stuehus,152,1937,,
Bjerrevej 178840 Rødkærsbro,sbro,200.000,14-09-2016,Alm. Salg,1.408,5,Villa,142,1932,,Aktuel værdi
Frederiksgade 98840 Rødkærsbro,sbro,600.000,14-09-2016,Alm. Salg,4.651,6,Villa,129,1934,,Aktuel værdi
Århusvej 108840 Rødkærsbro,sbro,200.000,14-09-2016,Alm. Salg,1.666,3,Villa,120,1927,,Aktuel værdi
Frederiks Alle 98840 Rødkærsbro,sbro,125.000,23-08-2016,Alm. Salg,714,3,Villa,175,1989,,Aktuel værdi
Liljevej 68840 Rødkærsbro,sbro,575.000,22-08-2016,Alm. Salg,4.197,4,Villa,137,1975,-21 %,Aktuel værdi
Kornvangen 78840 Rødkærsbro,sbro,1.195.000,22-08-2016,Alm. Salg,10.482,4,Villa,114,1973,,Aktuel værdi
Vindumvej 1278840 Rødkærsbro,sbro,1.695.000,26-07-2016,Alm. Salg,7.062,7,Stuehus,240,1912,-5 %,
Tværvej 38840 Rødkærsbro,sbro,850.000,12-07-2016,Fam. Salg,6.538,5,Villa,130,1965,,Aktuel værdi
Klosterhøj 138840 Rødkærsbro,sbro,1.150.000,29-06-2016,Alm. Salg,8.041,5,Villa,143,1980,-18 %,Aktuel værdi
Kornvangen 158840 Rødkærsbro,sbro,1.125.000,29-06-2016,Alm. Salg,7.653,6,Villa,147,1973,-6 %,Aktuel værdi
Jens Birks Vej 2B8840 Rødkærsbro,sbro,680.000,28-06-2016,Fam. Salg,8.000,4,Rækkehus,85,1990,-15 %,Aktuel værdi
Brandstrup Søvej 158840 Rødkærsbro,sbro,1.100.000,15-06-2016,Alm. Salg,8.148,6,Stuehus,135,1922,,
