address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Vorbassevej 256622 Bække,ække,382.250,28-04-2017,Alm. Salg,1.990,8,Stuehus,192,1935,,
Staushedevejen 496622 Bække,ække,350.000,25-04-2017,Alm. Salg,4.320,2,Villa,81,1877,-12 %,Aktuel værdi
Ribe-Vejle Landevej 1186622 Bække,ække,50.000,20-03-2017,Alm. Salg,500,2,Villa,100,1945,,Aktuel værdi
Lindeparken 276622 Bække,ække,865.000,14-03-2017,Alm. Salg,6.811,4,Villa,127,1998,,Aktuel værdi
Nørregade 116622 Bække,ække,322.700,22-02-2017,Alm. Salg,2.137,5,Villa,151,1913,,Aktuel værdi
Ribe-Vejle Landevej 476622 Bække,ække,850.000,16-02-2017,Fam. Salg,6.343,4,Stuehus,134,1883,,
Kragelundvej 66622 Bække,ække,86.250,10-02-2017,Fam. Salg,712,4,Villa,121,1877,,Aktuel værdi
Staushedevejen 566622 Bække,ække,1.395.000,10-02-2017,Fam. Salg,8.017,4,Villa,174,1847,,Aktuel værdi
Vorbassevej 136622 Bække,ække,1.147.500,19-01-2017,Alm. Salg,11.475,4,Stuehus,100,1913,-8 %,
Skolegade 86622 Bække,ække,1.145.000,31-12-2016,Alm. Salg,5.841,6,Villa,196,1912,-4 %,Aktuel værdi
Stationsvej 156622 Bække,ække,660.000,22-12-2016,Alm. Salg,4.817,3,Villa,137,1979,-5 %,Aktuel værdi
Kragelundvej 16622 Bække,ække,284.874,20-11-2016,Andet,1.238,8,Villa,230,1915,,Aktuel værdi
Søndergade 28A6622 Bække,ække,1.600.000,07-11-2016,Alm. Salg,5.442,10,Stuehus,294,1856,-20 %,
Ribe-Vejle Landevej 586622 Bække,ække,1.985.000,28-10-2016,Fam. Salg,18.904,4,Stuehus,105,1906,,
Moesgårdvej 86622 Bække,ække,1.495.000,27-09-2016,Alm. Salg,10.912,6,Villa,137,1958,0 %,Aktuel værdi
Stationsvej 146622 Bække,ække,870.000,23-09-2016,Alm. Salg,4.103,7,Villa,212,1979,-8 %,Aktuel værdi
Stationsvej 66622 Bække,ække,420.000,15-09-2016,Alm. Salg,2.270,5,Villa,185,1939,-20 %,Aktuel værdi
Teglvænget 156622 Bække,ække,860.000,14-09-2016,Alm. Salg,5.890,4,Villa,146,1974,-14 %,Aktuel værdi
Teglgårdsvej 46622 Bække,ække,350.000,13-09-2016,Alm. Salg,5.000,2,Villa,70,1959,,Aktuel værdi
Solitudevej 16622 Bække,ække,400.000,12-09-2016,Alm. Salg,4.444,3,Villa,90,1953,-33 %,Aktuel værdi
Dansebjergvej 46622 Bække,ække,650.000,07-09-2016,Alm. Salg,5.078,3,Stuehus,128,1954,,
Bækkegård 736622 Bække,ække,2.050.000,12-08-2016,Alm. Salg,9.855,7,Villa,208,2007,-4 %,Aktuel værdi
Ribe-Vejle Landevej 106622 Bække,ække,420.750,12-07-2016,Fam. Salg,2.613,6,Stuehus,161,1900,,
Ribe-Vejle Landevej 226622 Bække,ække,495.000,22-06-2016,Alm. Salg,4.900,4,Villa,101,1950,0 %,Aktuel værdi
Ribe-Vejle Landevej 326622 Bække,ække,440.000,20-06-2016,Alm. Salg,2.222,10,Stuehus,198,1910,,
Stationsvej 16622 Bække,ække,1.250.000,06-06-2016,Alm. Salg,5.841,6,Villa,214,1973,,Aktuel værdi
Dansebjergvej 16622 Bække,ække,600.000,01-06-2016,Auktion,3.061,8,Stuehus,196,1912,,
Nedre Kragelundvej 16622 Bække,ække,1.345.000,31-05-2016,Alm. Salg,12.008,3,Stuehus,112,1827,,
Elmeallé 146622 Bække,ække,775.000,26-05-2016,Alm. Salg,6.102,5,Villa,127,1962,-3 %,Aktuel værdi
Stadionvej 176622 Bække,ække,510.000,16-05-2016,Alm. Salg,5.049,3,Villa,101,1953,-10 %,Aktuel værdi
Solitudevej 36622 Bække,ække,130.000,11-05-2016,Auktion,1.911,3,Villa,68,1950,,Aktuel værdi
Hejnsvigvej 66622 Bække,ække,208.000,04-05-2016,Alm. Salg,1.324,8,Stuehus,157,1947,,
Klostergade 106622 Bække,ække,29.500,04-05-2016,Alm. Salg,230,6,Villa,128,1877,,Aktuel værdi
Tværvej 36622 Bække,ække,155.000,04-05-2016,Alm. Salg,1.047,6,Stuehus,148,1923,,
Møllevej 356622 Bække,ække,775.000,19-04-2016,Alm. Salg,5.961,4,Villa,130,1973,-11 %,Aktuel værdi
Nørregade 546622 Bække,ække,370.000,23-03-2016,Alm. Salg,3.394,3,Villa,109,1926,-6 %,Aktuel værdi
Bækkegård 476622 Bække,ække,123.427,03-03-2016,Alm. Salg,857,4,Villa,144,2016,,Aktuel værdi
Nørregade 506622 Bække,ække,125.000,04-02-2016,Alm. Salg,2.500,2,Villa,50,1947,,Aktuel værdi
Ribe-Vejle Landevej 256622 Bække,ække,760.000,13-01-2016,Fam. Salg,5.629,6,Stuehus,135,1993,,
Asbovej 606622 Bække,ække,950.000,31-12-2015,Alm. Salg,5.654,6,Villa,168,1960,-5 %,Aktuel værdi
Vestergade 116622 Bække,ække,795.000,10-12-2015,Alm. Salg,3.732,8,Villa,213,1972,0 %,Aktuel værdi
Elmeallé 226622 Bække,ække,700.000,01-12-2015,Alm. Salg,6.140,3,Villa,114,1922,,Aktuel værdi
Nørregade 486622 Bække,ække,365.000,27-11-2015,Alm. Salg,5.447,3,Villa,67,1940,-14 %,Aktuel værdi
Nørregade 16622 Bække,ække,200.000,25-11-2015,Auktion,1.492,5,Anden beboelse,134,1877,,Aktuel værdi
Stationsvej 116622 Bække,ække,600.000,23-11-2015,Alm. Salg,4.687,2,Villa,128,1978,-14 %,Aktuel værdi
"Nørregade 3, 16622 Bække",ække,995.000,19-11-2015,Alm. Salg,5.102,5,Lejlighed,195,1925,,Aktuel værdi
Lindeparken 136622 Bække,ække,795.000,02-11-2015,Alm. Salg,7.718,3,Villa,103,2002,0 %,Aktuel værdi
Vestergade 326622 Bække,ække,950.000,31-10-2015,Alm. Salg,4.973,7,Villa,191,1974,-5 %,Aktuel værdi
Søndergade 246622 Bække,ække,643.000,30-10-2015,Alm. Salg,4.121,3,Villa,156,1962,-1 %,Aktuel værdi
Ribe-Vejle Landevej 1086622 Bække,ække,720.000,06-10-2015,Alm. Salg,5.179,4,Villa,139,1935,-9 %,Aktuel værdi
Teglvænget 56622 Bække,ække,700.000,28-09-2015,Fam. Salg,2.611,8,Villa,268,1977,,Aktuel værdi
Industrivej 26622 Bække,ække,775.000,18-09-2015,Alm. Salg,3.690,9,Villa,210,1968,,Aktuel værdi
Lindeparken 296622 Bække,ække,940.000,17-09-2015,Alm. Salg,7.460,4,Villa,126,1994,-6 %,Aktuel værdi
Tværvej 126622 Bække,ække,860.000,01-09-2015,Alm. Salg,4.725,3,Villa,182,1850,-4 %,Aktuel værdi
Vandværksvej 116622 Bække,ække,280.000,18-08-2015,Alm. Salg,3.733,3,Villa,75,1957,0 %,Aktuel værdi
Ribe-Vejle Landevej 626622 Bække,ække,1.600.000,02-07-2015,Alm. Salg,9.248,6,Stuehus,173,1975,,
Tværvej 206622 Bække,ække,2.600.000,02-07-2015,Alm. Salg,30.232,4,Stuehus,86,1827,,
Møllevej 266622 Bække,ække,1.095.000,16-06-2015,Alm. Salg,7.604,5,Villa,144,1984,0 %,Aktuel værdi
Ribe-Vejle Landevej 656622 Bække,ække,1.100.000,15-06-2015,Alm. Salg,7.482,5,Stuehus,147,1973,-8 %,
