address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Bangsboparken 44, 1. TH8541 Skødstrup",trup,1.320.000,16-05-2017,Alm. Salg,17.600,2,Lejlighed,75,2005,-2 %,Aktuel værdi
Stationsstien 2H8541 Skødstrup,trup,1.475.000,25-04-2017,Fam. Salg,18.209,3,Rækkehus,81,1990,,Aktuel værdi
Gartnerhaven 638541 Skødstrup,trup,2.350.000,25-04-2017,Alm. Salg,22.815,4,Rækkehus,103,2002,,Aktuel værdi
Studstrupvej 2A8541 Skødstrup,trup,1.725.000,08-04-2017,Alm. Salg,14.375,4,Villa,120,1973,-7 %,Aktuel værdi
Vintergækvej 18541 Skødstrup,trup,2.098.000,03-04-2017,Alm. Salg,16.138,4,Villa,130,1973,-5 %,Aktuel værdi
Lauritshøj 318541 Skødstrup,trup,2.000.000,31-03-2017,Andet,10.695,5,Villa,187,2014,,Aktuel værdi
Bondehaven 328541 Skødstrup,trup,2.450.000,28-03-2017,Alm. Salg,20.940,4,Villa,117,1962,0 %,Aktuel værdi
Nabovej 268541 Skødstrup,trup,2.075.000,23-03-2017,Alm. Salg,12.425,5,Villa,167,1953,-6 %,Aktuel værdi
Vintergækvej 138541 Skødstrup,trup,2.400.000,17-03-2017,Alm. Salg,16.000,5,Villa,150,1972,-4 %,Aktuel værdi
Grenåvej 742B8541 Skødstrup,trup,2.275.000,17-03-2017,Alm. Salg,18.495,4,Villa,123,1979,-5 %,Aktuel værdi
Hjelmagervænget 458541 Skødstrup,trup,1.950.000,15-03-2017,Andet,10.773,6,Villa,181,2007,,Aktuel værdi
Blishønevej 28541 Skødstrup,trup,1.407.500,15-03-2017,Alm. Salg,11.260,4,Villa,125,1975,,Aktuel værdi
Hjelmagervænget 28541 Skødstrup,trup,2.800.000,13-03-2017,Alm. Salg,19.858,5,Villa,141,1998,-3 %,Aktuel værdi
Gartnerhaven 338541 Skødstrup,trup,2.399.000,10-03-2017,Alm. Salg,23.752,4,Rækkehus,101,2000,0 %,Aktuel værdi
Kløvervangen 38541 Skødstrup,trup,375.000,08-03-2017,Alm. Salg,2.568,5,Villa,146,1966,,Aktuel værdi
Tronkærlund 518541 Skødstrup,trup,4.850.000,07-03-2017,Alm. Salg,22.350,4,Villa,217,2014,-3 %,Aktuel værdi
Grenåvej 7128541 Skødstrup,trup,2.725.000,22-02-2017,Alm. Salg,15.395,5,Villa,177,1958,-3 %,Aktuel værdi
Kløvervangen 658541 Skødstrup,trup,3.050.000,21-02-2017,Alm. Salg,23.643,4,Villa,129,1971,,Aktuel værdi
Grenåvej 7148541 Skødstrup,trup,3.200.000,18-02-2017,Alm. Salg,20.000,4,Villa,160,2016,-3 %,Aktuel værdi
Løgten Østervej 258541 Skødstrup,trup,3.500.000,06-02-2017,Alm. Salg,23.648,5,Villa,148,2014,-3 %,Aktuel værdi
Engskovgård 688541 Skødstrup,trup,2.450.000,03-02-2017,Alm. Salg,18.846,4,Rækkehus,130,2000,-2 %,Aktuel værdi
Løgten Østervej 1378541 Skødstrup,trup,4.350.000,03-02-2017,Alm. Salg,23.513,5,Villa,185,2016,-1 %,Aktuel værdi
Manbjergvej 448541 Skødstrup,trup,2.400.000,02-02-2017,Alm. Salg,15.189,5,Villa,158,1972,,Aktuel værdi
Bendstrupvej 768541 Skødstrup,trup,2.330.000,31-01-2017,Alm. Salg,12.328,4,Villa,189,1883,-3 %,Aktuel værdi
Manbjergvej 678541 Skødstrup,trup,2.300.000,30-01-2017,Alm. Salg,14.556,4,Villa,158,1976,-8 %,Aktuel værdi
Vintergækvej 118541 Skødstrup,trup,2.149.000,30-01-2017,Alm. Salg,19.536,4,Villa,110,1968,0 %,Aktuel værdi
Krajbjergvej 78541 Skødstrup,trup,1.110.000,25-01-2017,Fam. Salg,8.538,5,Villa,130,1902,-50 %,Aktuel værdi
Bangsboparken 798541 Skødstrup,trup,2.190.000,20-01-2017,Alm. Salg,20.277,4,Rækkehus,108,2006,-3 %,Aktuel værdi
Segaltvej 4078541 Skødstrup,trup,1.750.000,17-01-2017,Alm. Salg,9.114,5,Villa,192,1999,-53 %,Aktuel værdi
Studstrupvej 208541 Skødstrup,trup,1.900.000,13-01-2017,Alm. Salg,19.000,4,Villa,100,1900,-5 %,Aktuel værdi
Løgten Østervej 818541 Skødstrup,trup,3.470.000,27-12-2016,Alm. Salg,22.980,5,Villa,151,2014,,Aktuel værdi
"Grenåvej 728, KL. C8541 Skødstrup",trup,1.325.000,23-12-2016,Alm. Salg,14.722,2,Lejlighed,90,1969,,Aktuel værdi
Skødstrupbakken 648541 Skødstrup,trup,5.998.000,19-12-2016,Alm. Salg,28.426,5,Villa,211,2013,0 %,Aktuel værdi
Bondehaven 48541 Skødstrup,trup,3.300.000,15-12-2016,Alm. Salg,12.267,7,Villa,269,1902,-3 %,Aktuel værdi
Grenåvej 746A8541 Skødstrup,trup,1.060.000,15-12-2016,Alm. Salg,13.947,3,Lejlighed,76,1973,-3 %,Aktuel værdi
Grenåvej 746K8541 Skødstrup,trup,625.000,15-12-2016,Alm. Salg,13.586,2,Lejlighed,46,1973,,Aktuel værdi
Landlyst 68541 Skødstrup,trup,3.275.000,13-12-2016,Alm. Salg,11.654,7,Villa,281,1971,-6 %,Aktuel værdi
