address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Rørsangervej 227900 Nykøbing M,ng M,1.295.000,24-05-2017,Alm. Salg,6.962,7,Villa,186,1964,0 %,Aktuel værdi
Rørsangervej 297900 Nykøbing M,ng M,1.100.000,17-05-2017,Andet,8.333,4,Villa,132,1961,,Aktuel værdi
Kærvej 747900 Nykøbing M,ng M,1.680.000,17-05-2017,Andet,8.316,6,Villa,202,1968,,Aktuel værdi
Smallegade 37900 Nykøbing M,ng M,272.665,10-05-2017,Alm. Salg,2.004,5,Rækkehus,136,1889,,Aktuel værdi
Syrenvej 137900 Nykøbing M,ng M,1.195.000,09-05-2017,Alm. Salg,9.335,4,Villa,128,1974,,Aktuel værdi
Markedsgade 567900 Nykøbing M,ng M,50.000,08-05-2017,Alm. Salg,724,3,Rækkehus,69,1913,,Aktuel værdi
Præstegårdsvej 207900 Nykøbing M,ng M,180.000,07-05-2017,Alm. Salg,2.000,3,Sommerhus,90,1897,-8 %,Aktuel værdi
Frederiksvej 137900 Nykøbing M,ng M,75.000,05-05-2017,Alm. Salg,765,4,Rækkehus,98,1914,,Aktuel værdi
Gasværksvej 217900 Nykøbing M,ng M,275.000,01-05-2017,Alm. Salg,3.767,3,Rækkehus,73,1920,,Aktuel værdi
Grønnegade 347900 Nykøbing M,ng M,575.000,01-05-2017,Alm. Salg,4.423,5,Rækkehus,130,1929,-18 %,Aktuel værdi
Kastanie Alle 337900 Nykøbing M,ng M,612.500,24-04-2017,Andet,5.020,9,Villa,122,1957,,Aktuel værdi
Utkæret 277900 Nykøbing M,ng M,493.000,22-04-2017,Fam. Salg,7.144,4,Sommerhus,69,1969,,Aktuel værdi
Klingenbergsgade 207900 Nykøbing M,ng M,58.000,19-04-2017,Alm. Salg,500,5,Villa,116,1935,,Aktuel værdi
Jens Juhls Kaj 247900 Nykøbing M,ng M,2.050.000,17-04-2017,Alm. Salg,20.098,3,Rækkehus,102,2008,,Aktuel værdi
Hanklitvej 167900 Nykøbing M,ng M,375.000,08-04-2017,Alm. Salg,2.929,6,Villa,128,1827,-37 %,Aktuel værdi
Morsingvej 117900 Nykøbing M,ng M,330.000,06-04-2017,Alm. Salg,2.820,4,Villa,117,1888,-10 %,Aktuel værdi
Lindevej 247900 Nykøbing M,ng M,840.000,29-03-2017,Alm. Salg,8.400,4,Villa,100,1953,-4 %,Aktuel værdi
Skrænten 17900 Nykøbing M,ng M,1.850.000,28-03-2017,Alm. Salg,14.015,4,Villa,132,2008,-3 %,Aktuel værdi
Kærvej 57900 Nykøbing M,ng M,783.000,19-03-2017,Alm. Salg,9.211,4,Villa,85,1961,-5 %,Aktuel værdi
Markedsgade 167900 Nykøbing M,ng M,150.000,17-03-2017,Alm. Salg,2.083,4,Rækkehus,72,1898,,Aktuel værdi
Fyrvejen 267900 Nykøbing M,ng M,315.000,16-03-2017,Alm. Salg,4.375,3,Villa,72,1954,,Aktuel værdi
Rughøj 57900 Nykøbing M,ng M,270.000,07-03-2017,Alm. Salg,2.432,4,Villa,111,1968,-9 %,Aktuel værdi
Ternevej 117900 Nykøbing M,ng M,950.000,03-03-2017,Alm. Salg,7.196,4,Villa,132,1965,0 %,Aktuel værdi
Ejerslevvej 147900 Nykøbing M,ng M,1.210.000,27-02-2017,Alm. Salg,6.685,5,Stuehus,181,1931,,
Fasanvej 167900 Nykøbing M,ng M,675.000,24-02-2017,Alm. Salg,5.400,5,Rækkehus,125,1956,-10 %,Aktuel værdi
Nørrebro 777900 Nykøbing M,ng M,235.092,24-02-2017,Alm. Salg,1.959,4,Villa,120,1910,,Aktuel værdi
