address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Grindstedvej 807184 Vandel,ndel,790.000,31-03-2017,Alm. Salg,6.929,5,Stuehus,114,1911,6 %,
Åstbyvej 307184 Vandel,ndel,570.000,31-03-2017,Fam. Salg,4.384,8,Villa,130,1962,,Aktuel værdi
Blomstervænget 107184 Vandel,ndel,1.062.500,30-03-2017,Alm. Salg,5.902,6,Villa,180,1973,-7 %,Aktuel værdi
Stationsvej 77184 Vandel,ndel,955.000,18-03-2017,Alm. Salg,4.823,7,Villa,198,1970,-4 %,Aktuel værdi
Mølleparken 77184 Vandel,ndel,1.095.000,29-11-2016,Alm. Salg,6.221,4,Villa,176,1966,0 %,Aktuel værdi
Dalgasvej 97184 Vandel,ndel,80.598,27-10-2016,Auktion,500,5,Villa,161,1917,,Aktuel værdi
Vestbanevej 387184 Vandel,ndel,450.000,25-10-2016,Alm. Salg,3.688,5,Villa,122,1985,,Aktuel værdi
Solbakken 47184 Vandel,ndel,700.000,12-10-2016,Alm. Salg,5.833,5,Villa,120,1956,,Aktuel værdi
Mølleparken 497184 Vandel,ndel,2.500.000,12-10-2016,Alm. Salg,10.416,7,Villa,240,2010,,Aktuel værdi
Gl. Stationsvej 227184 Vandel,ndel,387.500,05-09-2016,Alm. Salg,3.875,4,Villa,100,1960,-14 %,Aktuel værdi
Fasanvej 77184 Vandel,ndel,1.100.000,31-07-2016,Alm. Salg,9.821,4,Villa,112,1971,-8 %,Aktuel værdi
Grindstedvej 457184 Vandel,ndel,355.950,26-06-2016,Alm. Salg,3.235,3,Villa,110,1959,,Aktuel værdi
Randbølvej 177184 Vandel,ndel,980.000,15-06-2016,Fam. Salg,9.245,4,Villa,106,1963,,Aktuel værdi
Mølleparken 137184 Vandel,ndel,1.232.500,10-06-2016,Fam. Salg,5.135,5,Villa,240,1969,,Aktuel værdi
Fuglsangvej 57184 Vandel,ndel,570.000,30-05-2016,Alm. Salg,5.377,4,Villa,106,1965,-4 %,Aktuel værdi
Mølleparken 207184 Vandel,ndel,500.000,24-05-2016,Alm. Salg,3.496,3,Villa,143,1973,,Aktuel værdi
Randbølvej 217184 Vandel,ndel,1.025.000,11-03-2016,Alm. Salg,11.388,2,Villa,90,1956,-10 %,Aktuel værdi
Gyvelvej 17184 Vandel,ndel,985.000,22-02-2016,Alm. Salg,6.655,5,Villa,148,1977,-1 %,Aktuel værdi
Åstbyvej 417184 Vandel,ndel,6.500.000,09-02-2016,Andet,29.545,5,Villa,220,1916,,Aktuel værdi
Vestbanevej 407184 Vandel,ndel,1.350.000,08-01-2016,Alm. Salg,5.921,5,Villa,228,1979,-3 %,Aktuel værdi
Vestbanevej 427184 Vandel,ndel,1.725.000,28-12-2015,Alm. Salg,8.175,6,Villa,211,1975,-4 %,Aktuel værdi
Kastanievej 557184 Vandel,ndel,596.500,17-12-2015,Alm. Salg,3.898,6,Stuehus,153,1958,-78 %,
Mølleparken 87184 Vandel,ndel,970.000,08-12-2015,Alm. Salg,7.461,4,Villa,130,1971,,Aktuel værdi
Gl. Stationsvej 27184 Vandel,ndel,550.000,09-10-2015,Andet,3.125,5,Villa,176,1968,-54 %,Aktuel værdi
Hyldestien 1257184 Vandel,ndel,1.775.000,20-09-2015,Alm. Salg,15.707,4,Sommerhus,113,2008,,Aktuel værdi
Åstbyvej 157184 Vandel,ndel,710.000,03-08-2015,Alm. Salg,5.916,4,Villa,120,1973,-14 %,Aktuel værdi
"Stationsvej 4, 17184 Vandel",ndel,135.316,15-07-2015,Alm. Salg,1.961,3,Lejlighed,69,1897,,Aktuel værdi
Gl. Stationsvej 17B7184 Vandel,ndel,1.235.000,10-07-2015,Alm. Salg,11.650,4,Rækkehus,106,2008,-5 %,Aktuel værdi
Gl. Stationsvej 97184 Vandel,ndel,445.000,25-06-2015,Alm. Salg,3.560,3,Villa,125,1968,-6 %,Aktuel værdi
Vestbanevej 447184 Vandel,ndel,1.200.000,18-06-2015,Alm. Salg,6.185,7,Villa,194,1976,-7 %,Aktuel værdi
Randbølvej 147184 Vandel,ndel,100.000,23-04-2015,Alm. Salg,1.219,3,Villa,82,1913,,Aktuel værdi
Hyldestien 1397184 Vandel,ndel,1.845.000,09-04-2015,Alm. Salg,16.327,4,Sommerhus,113,2008,-3 %,Aktuel værdi
Åstbyvej 317184 Vandel,ndel,845.000,01-03-2015,Alm. Salg,4.747,6,Villa,178,1937,,Aktuel værdi
Hyldestien 1057184 Vandel,ndel,1.450.000,23-02-2015,Alm. Salg,20.138,2,Sommerhus,72,2008,-5 %,Aktuel værdi
Hyldestien 117184 Vandel,ndel,1.995.000,16-02-2015,Alm. Salg,16.352,4,Sommerhus,122,2009,-16 %,Aktuel værdi
Fasanvej 217184 Vandel,ndel,1.195.000,02-02-2015,Alm. Salg,8.298,4,Villa,144,1973,0 %,Aktuel værdi
Fasanvej 117184 Vandel,ndel,750.000,29-12-2014,Alm. Salg,5.244,5,Villa,143,1967,-4 %,Aktuel værdi
Mølleparken 397184 Vandel,ndel,1.600.000,13-12-2014,Alm. Salg,10.666,5,Villa,150,2004,-4 %,Aktuel værdi
Gødsbølvej 347184 Vandel,ndel,300.000,03-12-2014,Alm. Salg,1.428,8,Stuehus,210,1915,,
Grindstedvej 627184 Vandel,ndel,1.765.000,14-11-2014,Alm. Salg,7.510,7,Stuehus,235,1922,,
Gødsbølvej 527184 Vandel,ndel,1.595.000,30-10-2014,Alm. Salg,10.357,5,Villa,154,1890,0 %,Aktuel værdi
Gl. Stationsvej 37184 Vandel,ndel,350.000,21-08-2014,Alm. Salg,2.755,5,Villa,127,1926,-11 %,Aktuel værdi
Gl. Åstvej 67184 Vandel,ndel,300.000,31-07-2014,Alm. Salg,2.912,4,Villa,103,1927,-20 %,Aktuel værdi
Vestbanevej 247184 Vandel,ndel,382.000,04-06-2014,Fam. Salg,1.919,6,Villa,199,1976,,Aktuel værdi
Randbølvej 197184 Vandel,ndel,825.000,15-05-2014,Alm. Salg,5.288,5,Villa,156,1958,-11 %,Aktuel værdi
Hyldestien 517184 Vandel,ndel,1.475.000,12-05-2014,Alm. Salg,26.818,2,Sommerhus,55,2009,-13 %,Aktuel værdi
Vestbanevej 67184 Vandel,ndel,740.000,09-04-2014,Alm. Salg,5.362,4,Villa,138,1967,-7 %,Aktuel værdi
Hyldestien 277184 Vandel,ndel,1.464.000,07-04-2014,Alm. Salg,12.000,4,Sommerhus,122,2009,,Aktuel værdi
Gødsbølvej 447184 Vandel,ndel,2.130.000,19-03-2014,Alm. Salg,15.895,4,Stuehus,134,2007,-3 %,
Grindstedvej 827184 Vandel,ndel,1.550.000,19-03-2014,Alm. Salg,16.315,3,Stuehus,95,1925,-22 %,
Hyldestien 357184 Vandel,ndel,1.139.470,09-03-2014,Alm. Salg,9.339,4,Sommerhus,122,2009,,Aktuel værdi
Mølleparken 227184 Vandel,ndel,900.000,04-03-2014,Alm. Salg,6.000,5,Villa,150,1977,,Aktuel værdi
Grindstedvej 367184 Vandel,ndel,855.000,27-02-2014,Alm. Salg,3.976,5,Villa,215,1952,-2 %,Aktuel værdi
Gødsbølvej 337184 Vandel,ndel,3.392.500,24-01-2014,Fam. Salg,20.314,5,Villa,167,1930,,Aktuel værdi
Hyldestien 1437184 Vandel,ndel,1.800.000,15-12-2013,Alm. Salg,15.929,4,Sommerhus,113,2008,-22 %,Aktuel værdi
Gødsbølvej 65A7184 Vandel,ndel,1.395.053,05-12-2013,Auktion,5.535,8,Stuehus,252,2008,-30 %,
Mølleparken 337184 Vandel,ndel,265.000,07-11-2013,Alm. Salg,1.802,5,Villa,147,2014,,Aktuel værdi
Blomstervænget 47184 Vandel,ndel,1.570.000,01-11-2013,Alm. Salg,8.177,7,Villa,192,1965,,Aktuel værdi
Falkevej 117184 Vandel,ndel,1.425.000,21-10-2013,Alm. Salg,9.076,5,Villa,157,1992,-5 %,Aktuel værdi
Fasanvej 177184 Vandel,ndel,645.000,23-09-2013,Alm. Salg,5.078,4,Villa,127,1973,0 %,Aktuel værdi
Randbølvej 237184 Vandel,ndel,375.000,22-08-2013,Alm. Salg,4.076,3,Villa,92,1959,-24 %,Aktuel værdi
Hyldestien 1217184 Vandel,ndel,1.377.115,08-08-2013,Auktion,19.126,2,Sommerhus,72,2008,,Aktuel værdi
Blomstervænget 267184 Vandel,ndel,1.000.000,24-06-2013,Fam. Salg,9.803,3,Villa,102,1964,,Aktuel værdi
Mølleparken 277184 Vandel,ndel,1.995.000,06-06-2013,Alm. Salg,9.193,5,Villa,217,2006,-5 %,Aktuel værdi
Gl. Stationsvej 187184 Vandel,ndel,270.000,21-03-2013,Auktion,2.195,4,Villa,123,1965,,Aktuel værdi
Grindstedvej 247184 Vandel,ndel,775.000,20-03-2013,Alm. Salg,8.333,6,Villa,93,1930,-3 %,Aktuel værdi
Gødsbølvej 507184 Vandel,ndel,3.450.000,06-02-2013,Alm. Salg,16.747,4,Stuehus,206,1850,-1 %,
Mørupvej 57184 Vandel,ndel,1.575.000,30-01-2013,Alm. Salg,9.051,5,Stuehus,174,1932,,
Grindstedvej 727184 Vandel,ndel,2.925.000,12-01-2013,Alm. Salg,24.579,4,Stuehus,119,1914,,
Stationsvej 37184 Vandel,ndel,300.000,25-09-2012,Auktion,1.470,7,Villa,204,1896,-39 %,Aktuel værdi
Mølleparken 37184 Vandel,ndel,320.000,10-09-2012,Alm. Salg,4.571,5,Villa,70,1955,,Aktuel værdi
Gl. Stationsvej 17C7184 Vandel,ndel,1.185.000,22-08-2012,Alm. Salg,11.179,4,Rækkehus,106,2008,-1 %,Aktuel værdi
Falkevej 47184 Vandel,ndel,550.000,07-08-2012,Alm. Salg,3.618,5,Villa,152,1984,,Aktuel værdi
Gødsbølvej 547184 Vandel,ndel,860.000,14-06-2012,Auktion,5.119,5,Villa,168,1915,-28 %,Aktuel værdi
Blomstervænget 37184 Vandel,ndel,800.000,08-06-2012,Alm. Salg,5.161,5,Villa,155,1973,,Aktuel værdi
Gl. Stationsvej 47184 Vandel,ndel,415.000,19-04-2012,Alm. Salg,3.640,3,Villa,114,1968,,Aktuel værdi
Gyvelvej 37184 Vandel,ndel,895.000,06-03-2012,Alm. Salg,7.047,5,Villa,127,1977,0 %,Aktuel værdi
Vestbanevej 227184 Vandel,ndel,1.200.000,02-03-2012,Alm. Salg,6.557,8,Villa,183,1977,-14 %,Aktuel værdi
Åstbyvej 39B7184 Vandel,ndel,838.500,27-12-2011,Alm. Salg,3.301,6,Villa,254,1987,,Aktuel værdi
Fasanvej 57184 Vandel,ndel,1.075.000,21-10-2011,Alm. Salg,7.904,4,Villa,136,1971,-17 %,Aktuel værdi
Gl. Stationsvej 77184 Vandel,ndel,525.000,05-10-2011,Alm. Salg,8.606,3,Anden beboelse,61,1935,,Aktuel værdi
Ternevej 37184 Vandel,ndel,835.000,22-09-2011,Alm. Salg,6.574,4,Villa,127,1971,-7 %,Aktuel værdi
Åstbyvej 237184 Vandel,ndel,826.642,10-08-2011,Andet,3.993,7,Villa,207,1928,,Aktuel værdi
Hyldestien 617184 Vandel,ndel,778.500,26-05-2011,Fam. Salg,14.154,2,Sommerhus,55,2009,,Aktuel værdi
Hyldestien 717184 Vandel,ndel,1.557.000,18-05-2011,Alm. Salg,28.309,2,Sommerhus,55,2009,,Aktuel værdi
Fasanvej 67184 Vandel,ndel,607.000,18-04-2011,Alm. Salg,4.335,5,Villa,140,1970,,Aktuel værdi
Solbakken 17184 Vandel,ndel,550.000,08-04-2011,Alm. Salg,7.236,3,Villa,76,1955,-26 %,Aktuel værdi
"Stationsvej 4, ST7184 Vandel",ndel,111.659,24-03-2011,Auktion,1.227,4,Lejlighed,91,1897,,Aktuel værdi
Randbølvej 287184 Vandel,ndel,900.000,11-03-2011,Alm. Salg,7.964,4,Villa,113,1976,-10 %,Aktuel værdi
Hyldestien 57184 Vandel,ndel,800.000,24-01-2011,Alm. Salg,6.557,4,Sommerhus,122,2009,,Aktuel værdi
Hyldestien 577184 Vandel,ndel,1.600.000,15-10-2010,Alm. Salg,29.090,2,Sommerhus,55,2009,-3 %,Aktuel værdi
Østerbyvej 197184 Vandel,ndel,600.000,27-09-2010,Alm. Salg,4.255,4,Villa,141,1912,,Aktuel værdi
Hyldestien 557184 Vandel,ndel,1.535.000,23-08-2010,Alm. Salg,27.909,2,Sommerhus,55,2009,,Aktuel værdi
Dalgasvej 57184 Vandel,ndel,1.375.000,21-08-2010,Alm. Salg,6.707,6,Villa,205,1923,-8 %,Aktuel værdi
Grindstedvej 107184 Vandel,ndel,845.000,09-08-2010,Alm. Salg,7.041,7,Villa,120,1873,,Aktuel værdi
Gødsbølvej 517184 Vandel,ndel,380.000,01-08-2010,Alm. Salg,3.518,4,Villa,108,1880,,Aktuel værdi
Gl. Stationsvej 387184 Vandel,ndel,1.065.000,30-07-2010,Alm. Salg,9.181,4,Villa,116,1973,-3 %,Aktuel værdi
Mølleparken 57184 Vandel,ndel,800.000,26-07-2010,Alm. Salg,3.508,11,Villa,228,1954,-16 %,Aktuel værdi
Grindstedvej 157184 Vandel,ndel,1.300.000,24-06-2010,Auktion,21.666,10,Servicevirksomhed,60,1897,-7 %,Aktuel værdi
Grindstedvej 767184 Vandel,ndel,997.500,16-06-2010,Andet,8.986,4,Villa,111,1900,,Aktuel værdi
Hyldestien 597184 Vandel,ndel,1.665.000,24-05-2010,Alm. Salg,30.272,2,Sommerhus,55,2009,,Aktuel værdi
Mølleparken 257184 Vandel,ndel,2.395.000,15-05-2010,Alm. Salg,13.455,5,Villa,178,2002,-8 %,Aktuel værdi
Gøddingvej 67184 Vandel,ndel,2.050.000,12-04-2010,Alm. Salg,10.962,6,Villa,187,1963,,Aktuel værdi
Gødsbølvej 467184 Vandel,ndel,1.800.000,30-03-2010,Alm. Salg,11.250,5,Villa,160,2008,-10 %,Aktuel værdi
Gl. Stationsvej 117184 Vandel,ndel,527.500,12-03-2010,Alm. Salg,4.186,4,Villa,126,1923,,Aktuel værdi
Grindstedvej 147184 Vandel,ndel,1.000.000,16-02-2010,Alm. Salg,4.975,8,Villa,201,1900,-13 %,Aktuel værdi
Grindstedvej 287184 Vandel,ndel,1.295.000,23-11-2009,Alm. Salg,5.967,7,Villa,217,1926,0 %,Aktuel værdi
Mølleparken 327184 Vandel,ndel,2.675.000,17-08-2009,Alm. Salg,14.944,5,Villa,179,2007,0 %,Aktuel værdi
Åstvej 107184 Vandel,ndel,1.200.000,13-08-2009,Alm. Salg,7.407,4,Stuehus,162,1850,-7 %,
Blomstervænget 117184 Vandel,ndel,1.111.170,13-08-2009,Alm. Salg,8.749,5,Villa,127,1969,1 %,Aktuel værdi
Gl. Stationsvej 407184 Vandel,ndel,1.300.000,13-08-2009,Alm. Salg,6.435,6,Villa,202,1900,-7 %,Aktuel værdi
Rylevej 27184 Vandel,ndel,1.110.000,08-08-2009,Alm. Salg,9.652,4,Villa,115,1972,-9 %,Aktuel værdi
Falkevej 127184 Vandel,ndel,1.400.000,20-07-2009,Alm. Salg,10.000,5,Villa,140,1997,-12 %,Aktuel værdi
