address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Duehusvej 1174632 Bjæverskov,skov,1.446.073,15-05-2017,Fam. Salg,9.837,5,Villa,147,2002,,Aktuel værdi
Regnemarkværket 1B4632 Bjæverskov,skov,1.320.000,09-05-2017,Alm. Salg,8.918,4,Rækkehus,148,1964,,Aktuel værdi
Vemmedrupvej 704632 Bjæverskov,skov,1.400.000,04-05-2017,Alm. Salg,12.173,5,Villa,115,1973,,Aktuel værdi
Industrivej 104632 Bjæverskov,skov,1.509.000,23-04-2017,Alm. Salg,8.876,6,Villa,170,1966,,Aktuel værdi
Præstegårdsvej 34632 Bjæverskov,skov,2.800.000,12-04-2017,Alm. Salg,19.580,6,Villa,143,2001,-3 %,Aktuel værdi
Læskovvej 14632 Bjæverskov,skov,957.744,12-04-2017,Alm. Salg,5.472,5,Villa,175,1972,,Aktuel værdi
Granvej 284632 Bjæverskov,skov,2.195.000,29-03-2017,Alm. Salg,17.560,4,Villa,125,1975,0 %,Aktuel værdi
Læskovvej 64632 Bjæverskov,skov,1.450.000,27-03-2017,Fam. Salg,10.357,5,Villa,140,1972,,Aktuel værdi
Vemmedrupvej 2154632 Bjæverskov,skov,1.815.000,24-03-2017,Alm. Salg,15.646,5,Villa,116,1977,-2 %,Aktuel værdi
Vindegårdsvej 17B4632 Bjæverskov,skov,1.895.000,10-03-2017,Alm. Salg,17.546,3,Villa,108,1986,0 %,Aktuel værdi
Vemmedrupvej 84632 Bjæverskov,skov,2.000.000,22-02-2017,Alm. Salg,14.285,5,Villa,140,1972,-5 %,Aktuel værdi
Græsmarkvej 234632 Bjæverskov,skov,1.595.000,17-02-2017,Alm. Salg,9.906,4,Villa,161,1865,0 %,Aktuel værdi
Åvej 34632 Bjæverskov,skov,475.000,15-02-2017,Fam. Salg,4.750,4,Villa,100,1934,,Aktuel værdi
Ringstedvej 4644632 Bjæverskov,skov,2.045.000,14-02-2017,Alm. Salg,18.590,3,Stuehus,110,1932,-7 %,
Ejetoften 394632 Bjæverskov,skov,2.210.000,13-02-2017,Alm. Salg,14.258,5,Villa,155,1973,-4 %,Aktuel værdi
Granvej 804632 Bjæverskov,skov,2.200.000,13-02-2017,Alm. Salg,15.068,4,Villa,146,1972,-4 %,Aktuel værdi
Læskovvej 904632 Bjæverskov,skov,2.400.000,07-02-2017,Alm. Salg,15.000,4,Villa,160,1971,,Aktuel værdi
Ringstedvej 4844632 Bjæverskov,skov,1.125.000,26-01-2017,Alm. Salg,13.392,3,Villa,84,1946,-2 %,Aktuel værdi
Kirsebærhaven 134632 Bjæverskov,skov,1.295.000,26-01-2017,Alm. Salg,13.489,4,Rækkehus,96,1987,0 %,Aktuel værdi
Vollerslevvej 274632 Bjæverskov,skov,2.991.500,20-01-2017,Alm. Salg,23.742,4,Stuehus,126,1770,,
Gummersmarkvej 214632 Bjæverskov,skov,850.000,13-01-2017,Fam. Salg,3.761,7,Villa,226,1875,,Aktuel værdi
Vemmedrupvej 394632 Bjæverskov,skov,2.100.000,12-01-2017,Alm. Salg,13.636,4,Villa,154,1974,5 %,Aktuel værdi
Ringstedvej 491B4632 Bjæverskov,skov,374.000,10-01-2017,Fam. Salg,4.348,4,Rækkehus,86,1875,-69 %,Aktuel værdi
Skovbovej 159C4632 Bjæverskov,skov,1.300.000,09-01-2017,Alm. Salg,11.403,2,Villa,114,1972,-7 %,Aktuel værdi
Læskovvej 724632 Bjæverskov,skov,1.725.000,03-01-2017,Alm. Salg,12.321,5,Villa,140,1972,-4 %,Aktuel værdi
Gartnervej 24632 Bjæverskov,skov,4.612.714,03-01-2017,Andet,13.527,9,Stuehus,341,1897,,
Gummersmarkvej 14632 Bjæverskov,skov,1.725.000,01-01-2017,Alm. Salg,5.133,8,Villa,336,1920,-13 %,Aktuel værdi
Duehusvej 2034632 Bjæverskov,skov,2.995.000,30-12-2016,Alm. Salg,17.017,6,Villa,176,2006,0 %,Aktuel værdi
Skovbovej 394632 Bjæverskov,skov,2.395.000,20-12-2016,Alm. Salg,17.355,4,Villa,138,1967,0 %,Aktuel værdi
Vemmedrupvej 24632 Bjæverskov,skov,2.100.000,14-12-2016,Alm. Salg,15.000,5,Villa,140,1973,-4 %,Aktuel værdi
Ejetoften 104632 Bjæverskov,skov,1.495.000,11-12-2016,Alm. Salg,11.865,4,Villa,126,1974,0 %,Aktuel værdi
Kirsebærhaven 834632 Bjæverskov,skov,1.290.000,06-12-2016,Alm. Salg,15.357,3,Rækkehus,84,1987,-4 %,Aktuel værdi
