address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Solsortevej 93120 Dronningmølle,ølle,250.000,23-05-2017,Alm. Salg,4.545,3,Sommerhus,55,1973,,Aktuel værdi
Ibisvej 43120 Dronningmølle,ølle,1.595.000,22-05-2017,Alm. Salg,9.785,5,Villa,163,1962,0 %,Aktuel værdi
Solsortevej 173120 Dronningmølle,ølle,1.295.000,05-05-2017,Alm. Salg,17.739,3,Sommerhus,73,1968,-7 %,Aktuel værdi
Tårnfalkevej 93120 Dronningmølle,ølle,750.000,27-04-2017,Alm. Salg,15.000,3,Sommerhus,50,1968,0 %,Aktuel værdi
Munkerup Have 73120 Dronningmølle,ølle,2.300.000,12-04-2017,Alm. Salg,18.253,4,Villa,126,1986,-5 %,Aktuel værdi
Kammerrådensvej 13120 Dronningmølle,ølle,7.200.000,11-04-2017,Alm. Salg,90.000,4,Sommerhus,80,1936,-4 %,Aktuel værdi
Munkerup Have 123120 Dronningmølle,ølle,4.025.000,10-04-2017,Alm. Salg,24.693,4,Sommerhus,163,2007,-6 %,Aktuel værdi
Slåenvangen 523120 Dronningmølle,ølle,1.000.000,04-04-2017,Alm. Salg,11.904,4,Sommerhus,84,1974,-28 %,Aktuel værdi
Villingebæk Strandvej 607C3120 Dronningmølle,ølle,2.075.000,04-04-2017,Alm. Salg,9.021,10,Villa,230,1936,-17 %,Aktuel værdi
Munkerupvej 243120 Dronningmølle,ølle,6.630.000,03-04-2017,Fam. Salg,43.051,6,Sommerhus,154,1936,,Aktuel værdi
Slåenvangen 373120 Dronningmølle,ølle,800.000,03-04-2017,Alm. Salg,10.256,3,Sommerhus,78,1967,,Aktuel værdi
Gøgevej 553120 Dronningmølle,ølle,920.000,02-04-2017,Alm. Salg,16.727,4,Sommerhus,55,1984,-3 %,Aktuel værdi
Lærkevej 113120 Dronningmølle,ølle,995.000,01-04-2017,Alm. Salg,13.092,4,Sommerhus,76,1962,0 %,Aktuel værdi
Dr Mølle Strandvej 5543120 Dronningmølle,ølle,4.150.000,20-03-2017,Alm. Salg,21.282,6,Villa,195,1890,-1 %,Aktuel værdi
Fasanvej 53120 Dronningmølle,ølle,1.265.000,01-03-2017,Alm. Salg,17.094,4,Sommerhus,74,1974,-6 %,Aktuel værdi
Hindsehovgården 83120 Dronningmølle,ølle,1.250.000,01-03-2017,Alm. Salg,13.440,4,Rækkehus,93,1991,-10 %,Aktuel værdi
Blåmunkevej 323120 Dronningmølle,ølle,1.141.000,24-02-2017,Alm. Salg,14.818,5,Sommerhus,77,1987,0 %,Aktuel værdi
Elme Alle 43120 Dronningmølle,ølle,1.050.000,24-02-2017,Fam. Salg,10.937,3,Sommerhus,96,1947,,Aktuel værdi
Villingebæk Strandvej 625A3120 Dronningmølle,ølle,3.495.000,24-02-2017,Alm. Salg,18.203,10,Villa,192,1919,,Aktuel værdi
Villingebæk Strandvej 583A3120 Dronningmølle,ølle,2.400.000,17-02-2017,Alm. Salg,24.000,4,Sommerhus,100,1730,,Aktuel værdi
Skovduevej 403120 Dronningmølle,ølle,800.000,03-02-2017,Alm. Salg,15.384,3,Sommerhus,52,1974,-11 %,Aktuel værdi
Villingerødvej 93120 Dronningmølle,ølle,1.150.000,27-01-2017,Alm. Salg,11.057,4,Villa,104,1963,0 %,Aktuel værdi
Sneppevej 453120 Dronningmølle,ølle,1.600.000,23-01-2017,Alm. Salg,20.512,4,Sommerhus,78,2002,-6 %,Aktuel værdi
Ny-Ager 183120 Dronningmølle,ølle,1.600.000,18-01-2017,Alm. Salg,14.545,3,Sommerhus,110,1972,-20 %,Aktuel værdi
Højvejen 223120 Dronningmølle,ølle,2.004.000,11-01-2017,Alm. Salg,17.275,5,Sommerhus,116,1973,-11 %,Aktuel værdi
Gøgevej 493120 Dronningmølle,ølle,1.615.000,09-01-2017,Fam. Salg,16.822,4,Sommerhus,96,2009,,Aktuel værdi
Bogfinkevej 53120 Dronningmølle,ølle,1.800.000,15-12-2016,Alm. Salg,18.947,5,Sommerhus,95,1977,-6 %,Aktuel værdi
Musvågevej 103120 Dronningmølle,ølle,700.000,17-11-2016,Alm. Salg,7.954,5,Sommerhus,88,1969,-50 %,Aktuel værdi
Strandkrogen 2N3120 Dronningmølle,ølle,1.575.000,04-11-2016,Alm. Salg,8.289,4,Sommerhus,190,2008,,Aktuel værdi
Fasanvej 673120 Dronningmølle,ølle,1.680.000,04-11-2016,Alm. Salg,17.500,3,Sommerhus,96,1989,-1 %,Aktuel værdi
Allikevej 123120 Dronningmølle,ølle,930.000,01-11-2016,Alm. Salg,14.531,3,Sommerhus,64,1970,-6 %,Aktuel værdi
Strandkrogen 193120 Dronningmølle,ølle,2.100.000,01-11-2016,Alm. Salg,30.000,3,Sommerhus,70,1972,-5 %,Aktuel værdi
Linde Alle 113120 Dronningmølle,ølle,896.000,28-10-2016,Alm. Salg,28.000,3,Sommerhus,32,1951,0 %,Aktuel værdi
Spurvevænget 33120 Dronningmølle,ølle,1.025.000,13-10-2016,Alm. Salg,41.000,1,Sommerhus,25,1966,-2 %,Aktuel værdi
Hulerødvej 21D3120 Dronningmølle,ølle,8.700.000,06-10-2016,Alm. Salg,47.802,8,Sommerhus,182,1899,-27 %,Aktuel værdi
Vestervang 103120 Dronningmølle,ølle,750.000,28-09-2016,Alm. Salg,9.146,3,Sommerhus,82,1979,,Aktuel værdi
Brombærvangen 223120 Dronningmølle,ølle,1.195.000,25-09-2016,Alm. Salg,11.950,5,Sommerhus,100,1961,-8 %,Aktuel værdi
Park Alle 15B3120 Dronningmølle,ølle,1.335.000,19-09-2016,Alm. Salg,27.812,3,Sommerhus,48,1975,-4 %,Aktuel værdi
Bekkasinvænget 33120 Dronningmølle,ølle,2.295.000,19-09-2016,Alm. Salg,25.219,7,Sommerhus,91,1957,,Aktuel værdi
Allikevej 103120 Dronningmølle,ølle,250.000,18-09-2016,Fam. Salg,3.289,4,Sommerhus,76,1970,,Aktuel værdi
Ørnevej 63120 Dronningmølle,ølle,900.000,18-09-2016,Alm. Salg,11.538,5,Sommerhus,78,1965,-3 %,Aktuel værdi
Svalevej 33120 Dronningmølle,ølle,1.855.000,12-09-2016,Alm. Salg,19.322,5,Sommerhus,96,2000,-7 %,Aktuel værdi
Mølledalen 63120 Dronningmølle,ølle,1.795.000,09-09-2016,Alm. Salg,29.916,3,Sommerhus,60,1941,0 %,Aktuel værdi
Skovduevej 673120 Dronningmølle,ølle,975.000,19-08-2016,Alm. Salg,16.250,3,Sommerhus,60,2002,,Aktuel værdi
Holtesgårdvej 93120 Dronningmølle,ølle,1.275.000,19-08-2016,Alm. Salg,11.590,4,Villa,110,1966,-2 %,Aktuel værdi
Ny-Ager 323120 Dronningmølle,ølle,900.000,18-08-2016,Alm. Salg,10.714,5,Sommerhus,84,1971,-10 %,Aktuel værdi
Ørnevej 53120 Dronningmølle,ølle,1.085.000,16-08-2016,Alm. Salg,16.194,4,Sommerhus,67,1972,-1 %,Aktuel værdi
Hulerødvej 23A3120 Dronningmølle,ølle,3.125.000,15-08-2016,Fam. Salg,39.556,5,Sommerhus,79,1982,,Aktuel værdi
Tårnfalkevej 43120 Dronningmølle,ølle,895.000,12-08-2016,Alm. Salg,10.783,4,Sommerhus,83,1980,0 %,Aktuel værdi
Allikevej 473120 Dronningmølle,ølle,1.150.000,10-08-2016,Alm. Salg,20.535,3,Sommerhus,56,1971,0 %,Aktuel værdi
Fasanvej 263120 Dronningmølle,ølle,900.000,10-08-2016,Fam. Salg,8.108,6,Sommerhus,111,1976,,Aktuel værdi
Hindsehovgården 163120 Dronningmølle,ølle,1.495.000,10-08-2016,Alm. Salg,16.075,4,Rækkehus,93,1992,0 %,Aktuel værdi
Strandhaven 133120 Dronningmølle,ølle,8.600.000,07-08-2016,Alm. Salg,45.263,6,Sommerhus,190,1971,-4 %,Aktuel værdi
Sneppevej 353120 Dronningmølle,ølle,600.000,07-08-2016,Alm. Salg,9.090,3,Sommerhus,66,1977,,Aktuel værdi
Bogfinkevej 143120 Dronningmølle,ølle,1.635.000,02-08-2016,Alm. Salg,20.961,3,Sommerhus,78,1971,-4 %,Aktuel værdi
Blåmunkevangen 303120 Dronningmølle,ølle,1.850.000,28-07-2016,Alm. Salg,25.694,4,Sommerhus,72,2013,-7 %,Aktuel værdi
Dalehøjvej 7A3120 Dronningmølle,ølle,2.995.000,25-07-2016,Alm. Salg,22.689,4,Sommerhus,132,2005,0 %,Aktuel værdi
Birke Alle 153120 Dronningmølle,ølle,1.900.000,22-07-2016,Alm. Salg,14.728,4,Sommerhus,129,1986,-5 %,Aktuel værdi
Fasanvej 133120 Dronningmølle,ølle,2.060.000,19-07-2016,Alm. Salg,17.166,3,Sommerhus,120,1978,-2 %,Aktuel værdi
Hulerødvej 93120 Dronningmølle,ølle,1.495.000,15-07-2016,Alm. Salg,29.900,3,Sommerhus,50,1952,0 %,Aktuel værdi
Gøgevej 333120 Dronningmølle,ølle,1.350.000,11-07-2016,Alm. Salg,22.131,3,Sommerhus,61,1978,-3 %,Aktuel værdi
Villingebæk Strandvej 6313120 Dronningmølle,ølle,1.125.000,04-07-2016,Alm. Salg,12.500,3,Sommerhus,90,1930,-13 %,Aktuel værdi
Grøndahlsvej 43120 Dronningmølle,ølle,2.150.000,04-07-2016,Alm. Salg,45.744,3,Sommerhus,47,1939,-6 %,Aktuel værdi
Skovvænget 133120 Dronningmølle,ølle,7.100.000,03-07-2016,Alm. Salg,44.375,5,Sommerhus,160,1942,-11 %,Aktuel værdi
Blåmejsevej 183120 Dronningmølle,ølle,1.025.000,03-07-2016,Alm. Salg,22.282,3,Sommerhus,46,1977,-6 %,Aktuel værdi
Agerhønevej 163120 Dronningmølle,ølle,725.000,30-06-2016,Fam. Salg,10.507,4,Sommerhus,69,1969,,Aktuel værdi
Allikevej 333120 Dronningmølle,ølle,875.000,29-06-2016,Alm. Salg,14.830,3,Sommerhus,59,1968,-5 %,Aktuel værdi
Rævebakken 36B3120 Dronningmølle,ølle,2.100.000,26-06-2016,Alm. Salg,20.388,5,Sommerhus,103,1963,-12 %,Aktuel værdi
Rævebakken 30A3120 Dronningmølle,ølle,3.600.000,23-06-2016,Alm. Salg,33.333,3,Sommerhus,108,1970,,Aktuel værdi
Sneppevej 383120 Dronningmølle,ølle,1.118.000,23-06-2016,Alm. Salg,19.275,4,Sommerhus,58,1975,-6 %,Aktuel værdi
Kærsangervej 83120 Dronningmølle,ølle,1.100.000,20-06-2016,Alm. Salg,21.568,3,Sommerhus,51,1968,-4 %,Aktuel værdi
Villingebæk Strandvej 611A3120 Dronningmølle,ølle,2.800.000,16-06-2016,Alm. Salg,13.207,4,Villa,212,1920,-3 %,Aktuel værdi
Hejrevej 4A3120 Dronningmølle,ølle,975.000,14-06-2016,Alm. Salg,11.079,4,Sommerhus,88,1966,,Aktuel værdi
Ørnevej 2B3120 Dronningmølle,ølle,1.480.000,14-06-2016,Alm. Salg,20.555,4,Sommerhus,72,1977,-7 %,Aktuel værdi
Poppel Alle 1A3120 Dronningmølle,ølle,2.300.000,13-06-2016,Alm. Salg,18.253,4,Villa,126,1925,-6 %,Aktuel værdi
Poppel Alle 193120 Dronningmølle,ølle,885.000,13-06-2016,Alm. Salg,11.062,3,Sommerhus,80,1981,,Aktuel værdi
Birke Alle 263120 Dronningmølle,ølle,1.575.000,12-06-2016,Alm. Salg,21.875,3,Sommerhus,72,2007,-5 %,Aktuel værdi
Skovvænget 53120 Dronningmølle,ølle,7.500.000,12-06-2016,Auktion,48.387,10,Sommerhus,155,1929,-16 %,Aktuel værdi
