address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Herluf Trolles Vej 6, 1. TV7400 Herning",ning,1.860.000,18-05-2017,Fam. Salg,22.409,4,Lejlighed,83,1963,,Aktuel værdi
Kikkenborgvej 217400 Herning,ning,1.300.000,17-05-2017,Andet,7.344,5,Villa,177,1978,,Aktuel værdi
"Børglumvej 21, 1. TH7400 Herning",ning,825.000,17-05-2017,Alm. Salg,9.375,2,Lejlighed,88,1972,-6 %,Aktuel værdi
Liselundvej 297400 Herning,ning,1.620.000,10-05-2017,Alm. Salg,11.328,5,Villa,143,1971,-4 %,Aktuel værdi
Sportsvej 47400 Herning,ning,580.000,09-05-2017,Alm. Salg,4.957,4,Villa,117,1966,,Aktuel værdi
Trøstrupsgade 307400 Herning,ning,1.300.000,08-05-2017,Alm. Salg,12.500,4,Rækkehus,104,1965,,Aktuel værdi
Lyngshuse 937400 Herning,ning,150.000,08-05-2017,Alm. Salg,2.542,4,Sommerhus,59,1977,,Aktuel værdi
Kollundvej 397400 Herning,ning,1.445.000,06-05-2017,Alm. Salg,10.703,6,Villa,135,1926,-3 %,Aktuel værdi
Søndertorp 337400 Herning,ning,1.775.000,04-05-2017,Alm. Salg,12.588,6,Villa,141,1979,-1 %,Aktuel værdi
Nygårdparken 557400 Herning,ning,1.345.000,04-05-2017,Alm. Salg,10.674,5,Villa,126,1976,-4 %,Aktuel værdi
Kølkær Hovedgade 247400 Herning,ning,745.000,04-05-2017,Alm. Salg,5.477,8,Villa,136,1937,-6 %,Aktuel værdi
Brogårdvej 3A7400 Herning,ning,725.000,03-05-2017,Alm. Salg,10.357,2,Rækkehus,70,1969,-3 %,Aktuel værdi
"Præstehaven 10A, 1. TH7400 Herning",ning,1.210.000,01-05-2017,Alm. Salg,12.736,3,Lejlighed,95,1975,-1 %,Aktuel værdi
Solbakken 57400 Herning,ning,2.615.000,30-04-2017,Alm. Salg,15.028,6,Villa,174,1970,-5 %,Aktuel værdi
Egebakken 517400 Herning,ning,2.230.000,27-04-2017,Alm. Salg,11.494,6,Villa,194,2002,-3 %,Aktuel værdi
"Tietgensgade 7B, ST. TH7400 Herning",ning,1.630.000,26-04-2017,Alm. Salg,20.123,4,Lejlighed,81,2007,-1 %,Aktuel værdi
Syrenparken 77400 Herning,ning,930.000,26-04-2017,Alm. Salg,6.158,4,Villa,151,1964,-5 %,Aktuel værdi
"Thrigesvej 29, ST. 27400 Herning",ning,2.950.000,26-04-2017,Alm. Salg,17.455,5,Lejlighed,169,2011,-5 %,Aktuel værdi
Offenbachsvej 37400 Herning,ning,1.785.000,24-04-2017,Alm. Salg,16.081,4,Villa,111,1966,-1 %,Aktuel værdi
Koustrup Mark 1367400 Herning,ning,1.100.000,24-04-2017,Alm. Salg,9.909,4,Rækkehus,111,2008,-51 %,Aktuel værdi
Baunevej 347400 Herning,ning,1.720.000,22-04-2017,Alm. Salg,11.466,5,Villa,150,1967,-4 %,Aktuel værdi
Palle Fløes Vej 17E7400 Herning,ning,816.000,21-04-2017,Fam. Salg,7.698,3,Rækkehus,106,1963,,Aktuel værdi
Mergelsigvej 77400 Herning,ning,1.100.000,19-04-2017,Alm. Salg,8.800,5,Villa,125,1969,,Aktuel værdi
