address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Rubinvej 344600 Køge,Køge,650.000,22-05-2017,Fam. Salg,7.926,3,Rækkehus,82,1988,,Aktuel værdi
Fyrvej 144600 Køge,Køge,1.700.000,16-05-2017,Fam. Salg,16.190,4,Villa,105,1958,-24 %,Aktuel værdi
Vestre Fælledvej 294600 Køge,Køge,3.075.000,16-05-2017,Alm. Salg,16.099,6,Villa,191,1998,-2 %,Aktuel værdi
Alsvej 84600 Køge,Køge,2.615.000,10-05-2017,Alm. Salg,17.203,4,Villa,152,1968,-5 %,Aktuel værdi
Søndre Fælledvej 94600 Køge,Køge,2.763.000,01-05-2017,Alm. Salg,19.457,6,Villa,142,1997,-1 %,Aktuel værdi
Gefionsvej 124600 Køge,Køge,2.250.000,27-04-2017,Alm. Salg,23.437,4,Rækkehus,96,1962,0 %,Aktuel værdi
"Boholtevej 61, 2. TV4600 Køge",Køge,1.175.000,24-04-2017,Alm. Salg,20.614,2,Lejlighed,57,1966,-6 %,Aktuel værdi
Stormøllevej 534600 Køge,Køge,2.912.500,23-04-2017,Alm. Salg,24.682,8,Villa,118,1935,-1 %,Aktuel værdi
Ringstedvej 2114600 Køge,Køge,1.620.000,21-04-2017,Alm. Salg,14.727,4,Villa,110,1961,,Aktuel værdi
Pærehaven 274600 Køge,Køge,2.075.000,20-04-2017,Alm. Salg,21.173,1,Lejlighed,98,2004,,Aktuel værdi
Egelundsvej 574600 Køge,Køge,1.895.000,20-04-2017,Alm. Salg,17.546,4,Villa,108,1964,0 %,Aktuel værdi
Pedersvej 464600 Køge,Køge,4.650.000,19-04-2017,Alm. Salg,40.789,5,Villa,114,1937,-1 %,Aktuel værdi
Stevnsvej 304600 Køge,Køge,3.300.000,18-04-2017,Alm. Salg,14.285,9,Villa,231,1916,-6 %,Aktuel værdi
Stevnsbovej 41B4600 Køge,Køge,2.650.000,16-04-2017,Alm. Salg,23.873,3,Dobbelthus,111,2010,-2 %,Aktuel værdi
"Nørre Boulevard 122, ST. TV4600 Køge",Køge,1.411.000,14-04-2017,Alm. Salg,26.129,2,Lejlighed,54,1940,-3 %,Aktuel værdi
Elverhøjen 14600 Køge,Køge,1.650.000,12-04-2017,Alm. Salg,12.222,6,Villa,135,1925,-3 %,Aktuel værdi
Bøgevej 164600 Køge,Køge,2.295.000,12-04-2017,Alm. Salg,14.433,5,Villa,159,1971,0 %,Aktuel værdi
Tøxensvej 64600 Køge,Køge,2.117.108,12-04-2017,Fam. Salg,9.801,7,Villa,216,1993,,Aktuel værdi
Vordingborgvej 564600 Køge,Køge,2.500.000,11-04-2017,Alm. Salg,21.551,4,Villa,116,1934,,Aktuel værdi
Pærehaven 244600 Køge,Køge,1.950.000,10-04-2017,Alm. Salg,19.897,1,Lejlighed,98,2004,,Aktuel værdi
Åshøjvej 214600 Køge,Køge,1.290.104,07-04-2017,Fam. Salg,7.500,4,Villa,172,1879,,Aktuel værdi
"Jens Johansensvej 1D, 24600 Køge",Køge,2.125.000,07-04-2017,Alm. Salg,32.196,2,Lejlighed,66,2004,-1 %,Aktuel værdi
Brinken 944600 Køge,Køge,1.095.000,06-04-2017,Alm. Salg,20.277,4,Sommerhus,54,1941,0 %,Aktuel værdi
Sejerøvej 124600 Køge,Køge,2.195.000,05-04-2017,Alm. Salg,23.351,4,Villa,94,1967,0 %,Aktuel værdi
Blommehaven 484600 Køge,Køge,2.100.000,04-04-2017,Alm. Salg,20.792,1,Lejlighed,101,2008,-2 %,Aktuel værdi
Horsevej 174600 Køge,Køge,2.150.000,04-04-2017,Alm. Salg,18.695,4,Rækkehus,115,1969,-2 %,Aktuel værdi
Snogebækvej 234600 Køge,Køge,2.840.000,03-04-2017,Alm. Salg,15.690,6,Villa,181,1973,-2 %,Aktuel værdi
Padborgvej 214600 Køge,Køge,1.390.000,31-03-2017,Alm. Salg,12.086,3,Villa,115,2005,,Aktuel værdi
"Flindtsvej 2, 1. TV4600 Køge",Køge,1.395.000,29-03-2017,Alm. Salg,26.320,2,Lejlighed,53,1962,0 %,Aktuel værdi
"Torvebyen 21, ST. TH4600 Køge",Køge,2.650.000,29-03-2017,Alm. Salg,28.494,3,Lejlighed,93,2011,,Aktuel værdi
Baldersvej 114600 Køge,Køge,2.375.000,27-03-2017,Alm. Salg,21.017,4,Villa,113,1963,,Aktuel værdi
Bakkehældet 14600 Køge,Køge,1.699.000,27-03-2017,Alm. Salg,11.798,5,Villa,144,1972,0 %,Aktuel værdi
Lønborgvej 64600 Køge,Køge,3.500.000,26-03-2017,Alm. Salg,18.918,5,Villa,185,1972,-4 %,Aktuel værdi
Drusesvej 14600 Køge,Køge,3.685.000,26-03-2017,Alm. Salg,23.471,5,Villa,157,1912,0 %,Aktuel værdi
Rasmussensvej 84600 Køge,Køge,2.905.000,23-03-2017,Alm. Salg,39.794,3,Villa,73,1939,-3 %,Aktuel værdi
"Boholtevej 31, 2. TH4600 Køge",Køge,1.545.000,23-03-2017,Alm. Salg,19.074,3,Lejlighed,81,1966,0 %,Aktuel værdi
"Stationspladsen 1, 3. TH4600 Køge",Køge,1.750.000,23-03-2017,Alm. Salg,14.583,4,Lejlighed,120,1962,,Aktuel værdi
Vinkelvej 144600 Køge,Køge,1.550.000,21-03-2017,Alm. Salg,12.301,4,Villa,126,1936,,Aktuel værdi
Magnoliavej 274600 Køge,Køge,2.000.000,21-03-2017,Alm. Salg,18.018,4,Villa,111,1974,-5 %,Aktuel værdi
"Strandpromenaden 2, 1. TV4600 Køge",Køge,1.995.000,21-03-2017,Alm. Salg,23.750,3,Lejlighed,84,1961,0 %,Aktuel værdi
"Strandpromenaden 8, 1. TH4600 Køge",Køge,1.520.000,21-03-2017,Alm. Salg,28.679,2,Lejlighed,53,1961,2 %,Aktuel værdi
Jernstøbervænget 7C4600 Køge,Køge,3.100.000,21-03-2017,Alm. Salg,29.245,3,Lejlighed,106,2012,,Aktuel værdi
Pærehaven 64600 Køge,Køge,1.995.000,20-03-2017,Alm. Salg,20.357,3,Lejlighed,98,2004,0 %,Aktuel værdi
Samsøvej 164600 Køge,Køge,1.695.000,16-03-2017,Alm. Salg,18.626,3,Rækkehus,91,1966,0 %,Aktuel værdi
Havnen 354600 Køge,Køge,3.066.667,16-03-2017,Alm. Salg,21.445,4,Villa,143,1736,,Aktuel værdi
"Boholtevej 9, 2. TH4600 Køge",Køge,1.645.000,16-03-2017,Alm. Salg,17.500,4,Lejlighed,94,1966,3 %,Aktuel værdi
Guldregnvej 34600 Køge,Køge,2.573.000,16-03-2017,Alm. Salg,18.644,5,Villa,138,1969,,Aktuel værdi
Nøkkerosevej 374600 Køge,Køge,2.875.000,15-03-2017,Alm. Salg,19.295,5,Villa,149,1995,-1 %,Aktuel værdi
"Nørre Boulevard 140, 2. TV4600 Køge",Køge,1.365.000,15-03-2017,Alm. Salg,26.250,2,Lejlighed,52,1940,0 %,Aktuel værdi
"Torvebyen 2, 2. 24600 Køge",Køge,3.505.000,15-03-2017,Alm. Salg,33.701,3,Lejlighed,104,2010,0 %,Aktuel værdi
"Zoffmannsvej 20, ST. TH4600 Køge",Køge,1.445.000,13-03-2017,Alm. Salg,23.688,2,Lejlighed,61,1930,-3 %,Aktuel værdi
Acacievej 54600 Køge,Køge,2.300.000,13-03-2017,Alm. Salg,17.293,4,Villa,133,1970,-4 %,Aktuel værdi
Brydevangen 44600 Køge,Køge,1.850.000,13-03-2017,Alm. Salg,12.416,5,Villa,149,1974,,Aktuel værdi
Blommevænge 144600 Køge,Køge,870.000,13-03-2017,Alm. Salg,9.666,4,Villa,90,1956,,Aktuel værdi
Torndalsvej 94600 Køge,Køge,2.975.000,12-03-2017,Alm. Salg,15.994,7,Villa,186,1967,-1 %,Aktuel værdi
Plougsvej 84600 Køge,Køge,2.380.000,12-03-2017,Alm. Salg,21.636,4,Villa,110,1961,-8 %,Aktuel værdi
Huginsvej 24600 Køge,Køge,2.375.000,11-03-2017,Alm. Salg,16.725,6,Rækkehus,142,1964,,Aktuel værdi
Pærehaven 594600 Køge,Køge,2.650.000,10-03-2017,Alm. Salg,18.402,1,Lejlighed,144,2004,-2 %,Aktuel værdi
Søsvinget 154600 Køge,Køge,1.800.000,10-03-2017,Alm. Salg,20.224,3,Rækkehus,89,1989,-3 %,Aktuel værdi
"Boholtevej 59, 2. TV4600 Køge",Køge,1.195.000,10-03-2017,Alm. Salg,20.964,2,Lejlighed,57,1966,0 %,Aktuel værdi
Stevnsvej 54600 Køge,Køge,5.300.000,09-03-2017,Alm. Salg,25.000,8,Villa,212,1950,-2 %,Aktuel værdi
Ølbyvej 1384600 Køge,Køge,1.995.000,08-03-2017,Alm. Salg,11.083,7,Villa,180,1925,0 %,Aktuel værdi
Egedesvej 264600 Køge,Køge,380.000,08-03-2017,Andet,4.810,2,Villa,79,1953,,Aktuel værdi
Bellisvej 214600 Køge,Køge,1.147.500,07-03-2017,Fam. Salg,9.892,4,Villa,116,1961,,Aktuel værdi
"Nylandsvej 37, 1. TH4600 Køge",Køge,1.125.000,06-03-2017,Alm. Salg,14.062,2,Lejlighed,80,1965,-2 %,Aktuel værdi
Læsøvej 14600 Køge,Køge,2.785.000,05-03-2017,Alm. Salg,17.191,4,Villa,162,1966,-4 %,Aktuel værdi
Topasvej 134600 Køge,Køge,3.237.000,03-03-2017,Alm. Salg,19.737,4,Villa,164,1999,-2 %,Aktuel værdi
"Boholtevej 49, ST. MF4600 Køge",Køge,995.000,02-03-2017,Alm. Salg,20.729,1,Lejlighed,48,1966,,Aktuel værdi
"Boholtevej 55, ST. MF4600 Køge",Køge,950.000,02-03-2017,Alm. Salg,19.791,1,Lejlighed,48,1966,-5 %,Aktuel værdi
Brinkholmvej 74600 Køge,Køge,1.500.000,01-03-2017,Alm. Salg,18.292,4,Sommerhus,82,1977,,Aktuel værdi
Robenheje 244600 Køge,Køge,3.450.000,01-03-2017,Alm. Salg,30.263,3,Villa,114,1951,,Aktuel værdi
"Mågevej 12, ST4600 Køge",Køge,1.800.000,01-03-2017,Alm. Salg,25.000,3,Lejlighed,72,1939,,Aktuel værdi
Valløby Bygade 15A4600 Køge,Køge,1.930.000,01-03-2017,Alm. Salg,13.040,5,Villa,148,1845,-3 %,Aktuel værdi
Søbækvej 254600 Køge,Køge,4.395.000,01-03-2017,Alm. Salg,25.114,5,Villa,175,2012,-2 %,Aktuel værdi
Hastrupvej 25B4600 Køge,Køge,3.200.000,28-02-2017,Alm. Salg,19.393,6,Stuehus,165,1897,,
Egehøjen 84600 Køge,Køge,3.525.000,26-02-2017,Alm. Salg,20.614,6,Villa,171,2011,-2 %,Aktuel værdi
Riisagervej 184600 Køge,Køge,1.700.000,24-02-2017,Alm. Salg,20.987,3,Rækkehus,81,1974,-5 %,Aktuel værdi
Billesborgvej 624600 Køge,Køge,2.550.000,23-02-2017,Alm. Salg,12.561,7,Villa,203,1966,-2 %,Aktuel værdi
Ølsemaglevej 404600 Køge,Køge,2.299.000,23-02-2017,Alm. Salg,16.781,4,Villa,137,1958,0 %,Aktuel værdi
Nørrehegnet 264600 Køge,Køge,2.150.000,23-02-2017,Alm. Salg,25.903,3,Rækkehus,83,2001,-10 %,Aktuel værdi
Sygehusvej 23B4600 Køge,Køge,3.495.000,22-02-2017,Alm. Salg,29.369,4,Lejlighed,119,2007,-3 %,Aktuel værdi
Fynsvej 304600 Køge,Køge,2.245.000,22-02-2017,Alm. Salg,17.960,3,Villa,125,1969,-2 %,Aktuel værdi
