address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Ulkjærvej 536771 Gredstedbro,dbro,583.000,26-04-2017,Alm. Salg,9.253,2,Rækkehus,63,1978,-3 %,Aktuel værdi
Vestergade 396771 Gredstedbro,dbro,569.500,25-04-2017,Fam. Salg,4.668,4,Villa,122,1956,,Aktuel værdi
Møgelhøjvej 116771 Gredstedbro,dbro,560.000,19-04-2017,Fam. Salg,1.985,5,Villa,282,1905,,Aktuel værdi
Plougsvadvej 256771 Gredstedbro,dbro,438.450,08-03-2017,Fam. Salg,4.097,3,Villa,107,1955,,Aktuel værdi
Plougstrupvej 56771 Gredstedbro,dbro,729.000,22-02-2017,Fam. Salg,4.673,6,Villa,156,1930,,Aktuel værdi
Jedstedvej 106771 Gredstedbro,dbro,420.000,13-02-2017,Alm. Salg,2.187,6,Stuehus,192,1879,,
Ulkjærvej 276771 Gredstedbro,dbro,695.000,08-02-2017,Alm. Salg,9.266,3,Villa,75,1966,-4 %,Aktuel værdi
Plougstrupvej 916771 Gredstedbro,dbro,988.000,28-01-2017,Alm. Salg,4.704,5,Villa,210,1740,-1 %,Aktuel værdi
Kløvermarken 36771 Gredstedbro,dbro,950.000,24-01-2017,Alm. Salg,6.506,4,Villa,146,1971,-5 %,Aktuel værdi
Lupinmarken 16771 Gredstedbro,dbro,659.510,20-01-2017,Fam. Salg,5.234,4,Villa,126,1975,,Aktuel værdi
Gørdingvej 556771 Gredstedbro,dbro,50.000,21-12-2016,Alm. Salg,649,3,Villa,77,1885,,Aktuel værdi
Nørrebyvej 86771 Gredstedbro,dbro,1.898.000,09-12-2016,Alm. Salg,9.258,6,Villa,205,1775,0 %,Aktuel værdi
Hjortlundvej 1016771 Gredstedbro,dbro,450.000,30-11-2016,Auktion,3.214,6,Villa,140,1933,,Aktuel værdi
Hans Jensens Vej 86771 Gredstedbro,dbro,775.000,28-11-2016,Alm. Salg,6.054,4,Villa,128,1963,,Aktuel værdi
Lucernemarken 16771 Gredstedbro,dbro,750.000,21-11-2016,Alm. Salg,5.725,4,Villa,131,1975,,Aktuel værdi
Vestergade 106771 Gredstedbro,dbro,775.000,09-11-2016,Alm. Salg,6.150,7,Villa,126,1887,-6 %,Aktuel værdi
Sennepsmarken 26771 Gredstedbro,dbro,1.000.000,04-11-2016,Alm. Salg,9.090,4,Villa,110,1968,,Aktuel værdi
Majsmarken 146771 Gredstedbro,dbro,1.400.000,02-11-2016,Alm. Salg,7.106,7,Villa,197,1968,-3 %,Aktuel værdi
Vinkelvej 106771 Gredstedbro,dbro,550.000,28-10-2016,Fam. Salg,4.230,4,Villa,130,1977,,Aktuel værdi
Vestergade 296771 Gredstedbro,dbro,225.000,28-10-2016,Fam. Salg,1.347,4,Villa,167,1946,,Aktuel værdi
Langbjergvej 136771 Gredstedbro,dbro,670.000,11-10-2016,Alm. Salg,5.677,4,Villa,118,1953,-10 %,Aktuel værdi
