address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Odensevej 265620 Glamsbjerg,jerg,1.900.000,08-05-2017,Alm. Salg,31.666,4,Stuehus,60,1813,,
Assensvej 525620 Glamsbjerg,jerg,675.000,26-03-2017,Alm. Salg,8.132,3,Villa,83,1950,-7 %,Aktuel værdi
Åhaven 195620 Glamsbjerg,jerg,1.600.000,22-03-2017,Alm. Salg,12.030,6,Villa,133,2000,-6 %,Aktuel værdi
Skovbrynet 155620 Glamsbjerg,jerg,2.049.000,10-03-2017,Alm. Salg,14.635,6,Villa,140,2007,-2 %,Aktuel værdi
Dærupvej 925620 Glamsbjerg,jerg,150.000,10-03-2017,Alm. Salg,877,6,Villa,171,1900,0 %,Aktuel værdi
Halstedvej 255620 Glamsbjerg,jerg,950.000,23-02-2017,Alm. Salg,6.418,4,Villa,148,1921,,Aktuel værdi
Toftevangen 15620 Glamsbjerg,jerg,740.000,23-02-2017,Alm. Salg,8.705,3,Villa,85,1984,-5 %,Aktuel værdi
Langgade 415620 Glamsbjerg,jerg,250.000,15-02-2017,Alm. Salg,1.243,7,Villa,201,1900,-49 %,Aktuel værdi
Egevej 115620 Glamsbjerg,jerg,1.300.000,10-02-2017,Alm. Salg,7.303,4,Villa,178,1966,-4 %,Aktuel værdi
Fasanvej 25620 Glamsbjerg,jerg,1.600.000,10-02-2017,Alm. Salg,8.080,6,Villa,198,1977,-6 %,Aktuel værdi
Vedtoftevej 35620 Glamsbjerg,jerg,995.000,09-02-2017,Alm. Salg,5.852,5,Villa,170,1917,-9 %,Aktuel værdi
Egevej 55620 Glamsbjerg,jerg,1.495.000,08-02-2017,Alm. Salg,9.966,4,Villa,150,1969,0 %,Aktuel værdi
Harevej 235620 Glamsbjerg,jerg,1.050.000,24-01-2017,Alm. Salg,7.720,6,Villa,136,1961,-12 %,Aktuel værdi
Halstedvej 115620 Glamsbjerg,jerg,346.500,20-01-2017,Alm. Salg,3.150,4,Villa,110,1950,-42 %,Aktuel værdi
"Nørregade 8, 15620 Glamsbjerg",jerg,396.000,19-01-2017,Auktion,2.869,9,Rækkehus,138,1890,,Aktuel værdi
Nørregade 285620 Glamsbjerg,jerg,280.000,18-01-2017,Alm. Salg,1.666,5,Rækkehus,168,1905,,Aktuel værdi
Lærkevej 115620 Glamsbjerg,jerg,940.000,06-01-2017,Alm. Salg,8.245,4,Villa,114,1967,-6 %,Aktuel værdi
Ruerne 25620 Glamsbjerg,jerg,900.000,27-12-2016,Alm. Salg,4.787,4,Villa,188,1917,-10 %,Aktuel værdi
Bøgevej 235620 Glamsbjerg,jerg,720.000,20-12-2016,Alm. Salg,6.153,6,Villa,117,1971,,Aktuel værdi
Sportsvej 75620 Glamsbjerg,jerg,640.000,14-12-2016,Fam. Salg,7.529,3,Villa,85,1942,,Aktuel værdi
Voldtoftevej 295620 Glamsbjerg,jerg,50.000,08-12-2016,Alm. Salg,373,7,Stuehus,134,1800,,
Lærkevej 95620 Glamsbjerg,jerg,1.100.000,07-12-2016,Alm. Salg,7.432,5,Villa,148,1970,-21 %,Aktuel værdi
Kirkebjergvej 215620 Glamsbjerg,jerg,450.000,05-12-2016,Alm. Salg,3.214,6,Villa,140,1911,,Aktuel værdi
Springenbjergvej 35620 Glamsbjerg,jerg,590.000,04-12-2016,Alm. Salg,4.503,5,Villa,131,1897,,Aktuel værdi
Springenbjergvej 55620 Glamsbjerg,jerg,1.610.000,04-12-2016,Alm. Salg,5.160,10,Villa,312,1883,,Aktuel værdi
Dærupvej 535620 Glamsbjerg,jerg,965.000,02-12-2016,Alm. Salg,6.031,4,Villa,160,1974,2 %,Aktuel værdi
Fåborgvej 305620 Glamsbjerg,jerg,368.923,29-11-2016,Auktion,3.581,4,Villa,103,1908,,Aktuel værdi
Søndergade 755620 Glamsbjerg,jerg,345.000,25-11-2016,Alm. Salg,2.412,7,Villa,143,1920,-22 %,Aktuel værdi
Skolevej 55620 Glamsbjerg,jerg,712.000,21-11-2016,Alm. Salg,4.746,4,Villa,150,1965,-10 %,Aktuel værdi
