address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Hjarup Byvej 266580 Vamdrup,drup,731.000,08-05-2017,Fam. Salg,7.237,3,Villa,101,1967,,Aktuel værdi
Svanemosevej 86580 Vamdrup,drup,820.000,04-05-2017,Alm. Salg,4.555,5,Villa,180,1877,-25 %,Aktuel værdi
Ahornvej 136580 Vamdrup,drup,1.195.000,02-05-2017,Alm. Salg,7.966,5,Villa,150,1967,0 %,Aktuel værdi
Søndermarken 116580 Vamdrup,drup,1.600.000,01-05-2017,Alm. Salg,11.764,5,Villa,136,2004,-6 %,Aktuel værdi
Jernbanegade 356580 Vamdrup,drup,790.500,06-04-2017,Fam. Salg,7.186,4,Villa,110,1964,,Aktuel værdi
Østermarksvej 116580 Vamdrup,drup,6.700.000,05-04-2017,Alm. Salg,40.853,4,Villa,164,1973,,Aktuel værdi
Danmarksgade 86580 Vamdrup,drup,916.000,28-03-2017,Alm. Salg,7.633,5,Rækkehus,120,1913,-2 %,Aktuel værdi
Grønnegade 7C6580 Vamdrup,drup,600.000,21-03-2017,Fam. Salg,5.504,4,Rækkehus,109,1979,,Aktuel værdi
Østergade 986580 Vamdrup,drup,1.080.000,09-03-2017,Fam. Salg,9.729,4,Villa,111,1965,,Aktuel værdi
Møllevej 216580 Vamdrup,drup,140.000,25-02-2017,Alm. Salg,619,6,Stuehus,226,1880,,
Drenderupvej 76580 Vamdrup,drup,698.000,24-02-2017,Alm. Salg,3.008,7,Stuehus,232,1869,,
Søbjergvej 96580 Vamdrup,drup,725.000,23-02-2017,Alm. Salg,7.552,4,Stuehus,96,1900,,
Kongeåparken 316580 Vamdrup,drup,1.975.000,10-02-2017,Alm. Salg,12.660,5,Villa,156,2000,-1 %,Aktuel værdi
Farrisvej 106580 Vamdrup,drup,150.000,31-01-2017,Auktion,614,8,Villa,244,1847,,Aktuel værdi
Tyrings Ager 396580 Vamdrup,drup,1.614.000,26-01-2017,Alm. Salg,12.809,5,Villa,126,1998,-2 %,Aktuel værdi
Egevej 226580 Vamdrup,drup,1.080.000,18-01-2017,Alm. Salg,8.372,5,Villa,129,1969,-1 %,Aktuel værdi
Sangfuglevej 76580 Vamdrup,drup,500.000,18-01-2017,Alm. Salg,6.666,3,Villa,75,1860,-12 %,Aktuel værdi
Nygade 246580 Vamdrup,drup,783.274,05-01-2017,Alm. Salg,5.187,8,Villa,151,1895,,Aktuel værdi
Dysse Ager 356580 Vamdrup,drup,640.000,03-01-2017,Alm. Salg,7.356,3,Rækkehus,87,1981,-1 %,Aktuel værdi
Højvang Nord 766580 Vamdrup,drup,737.500,27-12-2016,Fam. Salg,5.761,5,Villa,128,1978,-52 %,Aktuel værdi
Hvidøre 196580 Vamdrup,drup,516.000,22-12-2016,Fam. Salg,5.375,3,Villa,96,1963,,Aktuel værdi
Søparken 246580 Vamdrup,drup,754.500,22-12-2016,Fam. Salg,5.467,4,Villa,138,1972,,Aktuel værdi
Bavnevej 16580 Vamdrup,drup,285.000,20-12-2016,Alm. Salg,2.456,5,Villa,116,1914,,Aktuel værdi
Møllevej 146580 Vamdrup,drup,270.000,20-12-2016,Alm. Salg,2.673,4,Villa,101,1890,,Aktuel værdi
Skovborglundvej 36580 Vamdrup,drup,1.350.000,13-12-2016,Fam. Salg,9.121,3,Villa,148,1952,4 %,Aktuel værdi
Byvænget 26580 Vamdrup,drup,945.000,12-12-2016,Alm. Salg,7.052,4,Villa,134,1978,0 %,Aktuel værdi
Ahornvej 256580 Vamdrup,drup,1.150.000,12-12-2016,Alm. Salg,7.615,5,Villa,151,1966,-4 %,Aktuel værdi
Fløjbjergvej 406580 Vamdrup,drup,925.000,07-12-2016,Alm. Salg,9.250,5,Stuehus,100,1921,-7 %,
Kirkevej 96580 Vamdrup,drup,950.000,25-11-2016,Alm. Salg,7.421,5,Villa,128,1897,-13 %,Aktuel værdi
Søndergade 166580 Vamdrup,drup,1.025.000,25-11-2016,Alm. Salg,6.528,5,Villa,157,1896,-10 %,Aktuel værdi
Røddingvej 86580 Vamdrup,drup,4.070.000,24-11-2016,Auktion,17.695,9,Stuehus,230,1966,,
Jernbanegade 166580 Vamdrup,drup,860.000,18-11-2016,Alm. Salg,9.347,4,Villa,92,1954,0 %,Aktuel værdi
Søndermarken 136580 Vamdrup,drup,1.650.000,18-11-2016,Alm. Salg,11.224,4,Villa,147,1999,,Aktuel værdi
Søbjergvej 56580 Vamdrup,drup,320.000,16-11-2016,Alm. Salg,2.807,5,Villa,114,1910,-8 %,Aktuel værdi
Birkevej 16580 Vamdrup,drup,1.212.500,11-11-2016,Alm. Salg,7.976,5,Villa,152,1971,-6 %,Aktuel værdi
Østergade 166580 Vamdrup,drup,331.529,10-11-2016,Alm. Salg,3.041,5,Villa,109,1900,-59 %,Aktuel værdi
Kæmpes Ager 23A6580 Vamdrup,drup,1.500.000,10-11-2016,Alm. Salg,16.666,3,Rækkehus,90,2016,-5 %,Aktuel værdi
Fløjbjergvej 46580 Vamdrup,drup,1.355.000,02-11-2016,Alm. Salg,6.131,9,Villa,221,1914,-3 %,Aktuel værdi
Skovvang 106580 Vamdrup,drup,960.000,02-11-2016,Alm. Salg,7.218,5,Villa,133,1971,-3 %,Aktuel værdi
Dysse Ager 26A6580 Vamdrup,drup,1.000.031,01-11-2016,Alm. Salg,11.111,2,Rækkehus,90,1997,1 %,Aktuel værdi
Kæmpes Ager 11D6580 Vamdrup,drup,1.295.000,27-10-2016,Alm. Salg,14.076,2,Rækkehus,92,2008,0 %,Aktuel værdi
Ødis Byvej 106580 Vamdrup,drup,113.300,27-10-2016,Auktion,472,8,Villa,240,1812,,Aktuel værdi
Herredsvej 46580 Vamdrup,drup,1.300.000,27-10-2016,Alm. Salg,9.558,5,Villa,136,1950,-5 %,Aktuel værdi
Enggårdsvej 16580 Vamdrup,drup,490.000,24-10-2016,Alm. Salg,4.224,5,Villa,116,1850,,Aktuel værdi
Østergade 726580 Vamdrup,drup,1.265.000,20-10-2016,Alm. Salg,9.960,5,Villa,127,1929,-2 %,Aktuel værdi
Engparken 306580 Vamdrup,drup,483.767,05-10-2016,Andet,3.406,4,Villa,142,1972,,Aktuel værdi
Bastrup Skovvej 1B6580 Vamdrup,drup,975.000,30-09-2016,Alm. Salg,4.826,6,Villa,202,1963,-2 %,Aktuel værdi
Drenderupvej 46580 Vamdrup,drup,1.170.000,22-09-2016,Alm. Salg,5.850,7,Villa,200,1904,-2 %,Aktuel værdi
Jernbanegade 106580 Vamdrup,drup,600.000,20-09-2016,Alm. Salg,4.000,6,Villa,150,1936,-25 %,Aktuel værdi
Ny Østerbyvej 16580 Vamdrup,drup,1.200.000,17-09-2016,Alm. Salg,5.529,7,Villa,217,1932,-17 %,Aktuel værdi
