address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Oldrupvej 758350 Hundslund,lund,800.000,18-04-2017,Alm. Salg,4.060,6,Villa,197,1979,-20 %,Aktuel værdi
Hadrupvej 38350 Hundslund,lund,625.000,10-04-2017,Alm. Salg,4.595,4,Villa,136,1800,-10 %,Aktuel værdi
Oldrupvej 1028350 Hundslund,lund,1.600.000,27-02-2017,Alm. Salg,14.545,4,Stuehus,110,1927,-10 %,
Hadrupvej 218350 Hundslund,lund,900.000,25-01-2017,Fam. Salg,5.960,5,Villa,151,1951,,Aktuel værdi
Svinballevej 298350 Hundslund,lund,3.700.000,25-01-2017,Alm. Salg,21.637,5,Villa,171,1983,-7 %,Aktuel værdi
Vads Møllevej 48350 Hundslund,lund,750.000,17-01-2017,Alm. Salg,5.769,6,Villa,130,1850,-25 %,Aktuel værdi
Vads Møllevej 28350 Hundslund,lund,800.000,16-01-2017,Alm. Salg,4.733,5,Villa,169,1900,-38 %,Aktuel værdi
Oldrupvej 858350 Hundslund,lund,575.000,04-01-2017,Alm. Salg,5.989,4,Villa,96,1965,,Aktuel værdi
Landevejen 288350 Hundslund,lund,1.225.000,21-10-2016,Alm. Salg,11.778,4,Villa,104,1930,-9 %,Aktuel værdi
Hadrupvej 228350 Hundslund,lund,1.625.000,20-10-2016,Alm. Salg,6.250,12,Villa,260,1905,-4 %,Aktuel værdi
Oldrupvej 68350 Hundslund,lund,1.088.000,15-10-2016,Alm. Salg,7.401,7,Villa,147,1902,-1 %,Aktuel værdi
Hadrupvej 598350 Hundslund,lund,2.495.000,11-10-2016,Alm. Salg,19.192,4,Villa,130,1863,0 %,Aktuel værdi
Landevejen 318350 Hundslund,lund,773.500,02-09-2016,Alm. Salg,5.297,4,Villa,146,1936,-8 %,Aktuel værdi
Trustrupvej 138350 Hundslund,lund,3.995.000,11-08-2016,Alm. Salg,23.226,4,Stuehus,172,1825,0 %,
Sondrupvej 1358350 Hundslund,lund,2.600.000,06-06-2016,Alm. Salg,16.560,4,Villa,157,1830,-13 %,Aktuel værdi
Oldrupvej 498350 Hundslund,lund,1.935.000,27-05-2016,Alm. Salg,10.994,6,Villa,176,2007,-3 %,Aktuel værdi
Vestervang 48350 Hundslund,lund,900.000,26-05-2016,Alm. Salg,6.428,5,Villa,140,1973,-10 %,Aktuel værdi
Damledet 268350 Hundslund,lund,1.050.000,12-04-2016,Alm. Salg,9.905,4,Villa,106,1800,-8 %,Aktuel værdi
Torupvej 288350 Hundslund,lund,1.020.000,08-04-2016,Fam. Salg,5.368,6,Villa,190,2006,,Aktuel værdi
Svinballevej 318350 Hundslund,lund,2.675.000,01-04-2016,Alm. Salg,13.177,6,Villa,203,1947,-4 %,Aktuel værdi
Grønnegade 68350 Hundslund,lund,1.100.000,29-03-2016,Alm. Salg,8.943,5,Villa,123,1909,-8 %,Aktuel værdi
Trustrupvej 248350 Hundslund,lund,320.000,17-12-2015,Alm. Salg,2.644,4,Villa,121,1919,,Aktuel værdi
Oldrupvej 718350 Hundslund,lund,1.475.000,01-10-2015,Alm. Salg,10.611,6,Villa,139,1972,-1 %,Aktuel værdi
Vads Møllevej 278350 Hundslund,lund,600.000,17-09-2015,Andet,5.607,5,Villa,107,1850,,Aktuel værdi
Husrækken 198350 Hundslund,lund,2.550.000,22-08-2015,Fam. Salg,11.590,8,Villa,220,1777,,Aktuel værdi
Hadrupvej 438350 Hundslund,lund,795.000,30-06-2015,Auktion,3.975,7,Villa,200,1850,,Aktuel værdi
Søndervej 208350 Hundslund,lund,1.125.000,26-06-2015,Alm. Salg,8.522,6,Villa,132,1975,-2 %,Aktuel værdi
Torupvej 238350 Hundslund,lund,995.000,22-06-2015,Alm. Salg,8.024,3,Villa,124,1976,0 %,Aktuel værdi
Landevejen 178350 Hundslund,lund,190.000,16-06-2015,Auktion,1.407,5,Villa,135,1904,,Aktuel værdi
Landevejen 328350 Hundslund,lund,12.891.015,16-06-2015,Auktion,51.564,7,Stuehus,250,1889,,
Sødrupvej 88350 Hundslund,lund,1.000.878,09-06-2015,Fam. Salg,3.925,11,Villa,255,1900,,Aktuel værdi
Trustrupvej 228350 Hundslund,lund,678.000,08-06-2015,Fam. Salg,3.494,7,Villa,194,1880,,Aktuel værdi
Hadrupvej 48350 Hundslund,lund,2.195.000,29-05-2015,Alm. Salg,15.034,6,Stuehus,146,1917,,
Oldrupvej 568350 Hundslund,lund,839.165,29-05-2015,Andet,3.797,7,Villa,221,1929,,Aktuel værdi
Lille Torupvej 78350 Hundslund,lund,1.700.000,01-04-2015,Alm. Salg,9.941,5,Villa,171,1977,,Aktuel værdi
Søndervej 468350 Hundslund,lund,1.365.000,16-03-2015,Alm. Salg,9.680,4,Villa,141,1990,-2 %,Aktuel værdi
Sondrupvej 508350 Hundslund,lund,2.150.000,02-03-2015,Alm. Salg,11.621,5,Villa,185,1912,-6 %,Aktuel værdi
Sondrupvej 518350 Hundslund,lund,850.000,14-02-2015,Alm. Salg,7.203,4,Villa,118,1900,-10 %,Aktuel værdi
Landevejen 18350 Hundslund,lund,720.890,13-02-2015,Fam. Salg,4.870,4,Villa,148,1920,-50 %,Aktuel værdi
Sondrupvej 1258350 Hundslund,lund,1.125.000,28-01-2015,Alm. Salg,9.146,3,Villa,123,1930,-6 %,Aktuel værdi
Glibingvej 38350 Hundslund,lund,3.480.000,20-01-2015,Alm. Salg,16.730,9,Stuehus,208,1859,,
Sondrupvej 398350 Hundslund,lund,577.000,15-12-2014,Fam. Salg,2.747,4,Villa,210,1966,,Aktuel værdi
Svinballevej 138350 Hundslund,lund,1.443.413,07-10-2014,Alm. Salg,4.843,7,Villa,298,1743,,Aktuel værdi
Søndervej 368350 Hundslund,lund,650.518,07-10-2014,Fam. Salg,4.679,3,Villa,139,1986,,Aktuel værdi
Søndervej 348350 Hundslund,lund,950.000,22-04-2014,Alm. Salg,8.189,3,Villa,116,1986,-5 %,Aktuel værdi
Hadrupvej 458350 Hundslund,lund,660.000,13-02-2014,Alm. Salg,-,2,Villa,140,1906,-5 %,Aktuel værdi
Søndervej 408350 Hundslund,lund,200.000,05-02-2014,Fam. Salg,1.242,4,Villa,161,1997,,Aktuel værdi
Oldrupvej 138350 Hundslund,lund,1.425.000,05-02-2014,Alm. Salg,6.951,9,Villa,205,1962,-11 %,Aktuel værdi
Landevejen 168350 Hundslund,lund,370.000,27-12-2013,Alm. Salg,2.642,7,Villa,140,1933,-6 %,Aktuel værdi
Oldrupvej 688350 Hundslund,lund,400.000,17-12-2013,Auktion,4.210,5,Villa,95,1920,,Aktuel værdi
Svinballevej 218350 Hundslund,lund,200.000,19-11-2013,Auktion,1.666,5,Villa,120,1920,-78 %,Aktuel værdi
Søndervej 228350 Hundslund,lund,1.235.000,10-10-2013,Alm. Salg,7.718,5,Villa,160,1975,-5 %,Aktuel værdi
Sondrupvej 1398350 Hundslund,lund,1.500.000,08-10-2013,Alm. Salg,9.090,5,Villa,165,1967,-6 %,Aktuel værdi
Landevejen 68350 Hundslund,lund,70.000,06-08-2013,Auktion,397,8,Villa,176,1903,,Aktuel værdi
Hadrupvej 188350 Hundslund,lund,1.095.000,17-07-2013,Alm. Salg,9.521,5,Villa,115,1920,-8 %,Aktuel værdi
Søndervej 27A8350 Hundslund,lund,725.000,31-05-2013,Alm. Salg,9.931,3,Rækkehus,73,1983,,Aktuel værdi
Vads Møllevej 138350 Hundslund,lund,1.900.000,10-03-2013,Alm. Salg,10.497,6,Villa,181,1964,,Aktuel værdi
Grønnegade 28350 Hundslund,lund,1.095.000,30-01-2013,Alm. Salg,6.974,3,Villa,157,1920,-8 %,Aktuel værdi
Vads Møllevej 38350 Hundslund,lund,2.136.000,19-12-2012,Alm. Salg,9.167,7,Villa,233,1984,,Aktuel værdi
Søndervej 68350 Hundslund,lund,1.200.000,18-12-2012,Auktion,7.947,6,Villa,151,1965,,Aktuel værdi
Langgade 198350 Hundslund,lund,710.000,11-12-2012,Alm. Salg,8.160,4,Villa,87,1888,-5 %,Aktuel værdi
Sondrupvej 838350 Hundslund,lund,590.000,10-12-2012,Fam. Salg,8.082,4,Sommerhus,73,1938,,Aktuel værdi
Oddervej 418350 Hundslund,lund,4.000.000,07-12-2012,Alm. Salg,19.801,6,Stuehus,202,1909,,
Sødrupvej 78350 Hundslund,lund,1.095.000,17-09-2012,Alm. Salg,10.735,3,Villa,102,1876,0 %,Aktuel værdi
Sondrupvej 818350 Hundslund,lund,4.400.000,03-09-2012,Alm. Salg,23.655,7,Villa,186,1825,-12 %,Aktuel værdi
Trustrupvej 348350 Hundslund,lund,639.948,21-06-2012,Alm. Salg,2.064,8,Stuehus,310,1919,,
Trustrupvej 58350 Hundslund,lund,1.200.000,20-06-2012,Alm. Salg,12.631,3,Villa,95,1943,,Aktuel værdi
Langgade 48350 Hundslund,lund,651.000,03-04-2012,Alm. Salg,5.864,4,Villa,111,1900,-6 %,Aktuel værdi
Oddervej 338350 Hundslund,lund,5.600.000,26-03-2012,Andet,40.579,7,Villa,138,1969,,Aktuel værdi
Sondrupvej 1338350 Hundslund,lund,125.000,29-02-2012,Alm. Salg,589,4,Villa,212,2008,,Aktuel værdi
Sondrupvej 698350 Hundslund,lund,475.000,21-02-2012,Alm. Salg,23.750,1,Sommerhus,20,1944,,Aktuel værdi
Guldagervej 28350 Hundslund,lund,880.000,17-02-2012,Alm. Salg,5.569,5,Villa,158,1906,-7 %,Aktuel værdi
Søndervej 50B8350 Hundslund,lund,750.000,24-01-2012,Alm. Salg,8.928,3,Rækkehus,84,1983,-3 %,Aktuel værdi
Hadrupvej 148350 Hundslund,lund,1.990.000,18-01-2012,Alm. Salg,19.900,3,Stuehus,100,1877,,
Sondrupvej 1198350 Hundslund,lund,882.439,12-01-2012,Alm. Salg,4.548,7,Villa,194,1903,,Aktuel værdi
Svinballevej 418350 Hundslund,lund,3.300.000,30-12-2011,Alm. Salg,14.102,9,Villa,234,1872,-15 %,Aktuel værdi
Tudsdamvej 218350 Hundslund,lund,2.050.000,13-12-2011,Alm. Salg,18.636,4,Villa,110,1967,-5 %,Aktuel værdi
Hadrupvej 328350 Hundslund,lund,175.000,09-12-2011,Alm. Salg,1.215,5,Villa,144,1888,-12 %,Aktuel værdi
Vestervang 98350 Hundslund,lund,1.275.000,09-11-2011,Alm. Salg,8.614,6,Villa,148,1968,-6 %,Aktuel værdi
Tudsdamvej 228350 Hundslund,lund,4.024.441,13-09-2011,Fam. Salg,40.244,4,Stuehus,100,1935,,
Landevejen 428350 Hundslund,lund,345.000,06-09-2011,Auktion,4.312,2,Villa,80,1932,,Aktuel værdi
Sondrupvej 1008350 Hundslund,lund,1.500.000,30-08-2011,Alm. Salg,25.000,2,Sommerhus,60,1874,,Aktuel værdi
