address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Blåborgvej 37960 Karby,arby,370.000,03-04-2017,Alm. Salg,3.333,4,Villa,111,1956,,Aktuel værdi
Kærhaven 47960 Karby,arby,125.000,16-12-2016,Alm. Salg,1.388,4,Sommerhus,90,1900,,Aktuel værdi
Ørndrupvej 137960 Karby,arby,200.000,08-12-2016,Fam. Salg,1.666,5,Villa,120,1887,-50 %,Aktuel værdi
Næssundvej 3747960 Karby,arby,425.000,03-12-2016,Alm. Salg,3.541,4,Stuehus,120,1969,,
Grønvej 137960 Karby,arby,60.000,17-10-2016,Alm. Salg,571,2,Villa,105,1958,,Aktuel værdi
Vestmorsvej 657960 Karby,arby,685.000,14-10-2016,Alm. Salg,3.643,5,Villa,188,1947,0 %,Aktuel værdi
Ørndrupvej 317960 Karby,arby,560.000,22-08-2016,Alm. Salg,4.057,6,Villa,138,1933,-17 %,Aktuel værdi
Næssundvej 3657960 Karby,arby,450.000,22-08-2016,Fam. Salg,2.393,5,Villa,188,1916,,Aktuel værdi
Fruensgård 87960 Karby,arby,1.308.880,21-08-2016,Alm. Salg,6.031,6,Stuehus,217,1922,-56 %,
Kringsholmen 77960 Karby,arby,14.624.250,15-08-2016,Fam. Salg,64.424,7,Stuehus,227,1898,,
Engdraget 67960 Karby,arby,602.500,26-07-2016,Alm. Salg,4.184,4,Villa,144,1973,,Aktuel værdi
Blåborgvej 67960 Karby,arby,875.000,19-07-2016,Alm. Salg,5.028,5,Villa,174,1979,-20 %,Aktuel værdi
Vestmorsvej 757960 Karby,arby,300.000,12-07-2016,Alm. Salg,1.744,5,Villa,172,1927,-24 %,Aktuel værdi
Ørndrupvej 37960 Karby,arby,150.000,30-06-2016,Fam. Salg,1.271,4,Villa,118,1877,,Aktuel værdi
Agerøvej 97960 Karby,arby,1.200.000,06-06-2016,Fam. Salg,5.882,4,Stuehus,204,1914,,
Kringsholmen 117960 Karby,arby,11.025.000,06-06-2016,Fam. Salg,29.400,11,Stuehus,375,1864,,
Næsørevej 77960 Karby,arby,1.100.000,28-04-2016,Alm. Salg,4.150,8,Stuehus,265,1975,11 %,
Ørndrupvej 177960 Karby,arby,175.000,13-02-2016,Alm. Salg,1.215,5,Villa,144,1927,,Aktuel værdi
Kringsholmen 57960 Karby,arby,1.800.000,15-01-2016,Andet,9.890,6,Villa,182,2004,,Aktuel værdi
Blåborgvej 137960 Karby,arby,240.000,21-12-2015,Alm. Salg,1.538,6,Villa,156,1927,,Aktuel værdi
Næssundvej 4147960 Karby,arby,110.000,19-09-2015,Alm. Salg,1.067,3,Villa,103,1892,,Aktuel værdi
Næssundvej 3557960 Karby,arby,185.000,08-07-2015,Alm. Salg,1.637,4,Villa,113,1927,-46 %,Aktuel værdi
Agerøvej 227960 Karby,arby,675.000,26-06-2015,Alm. Salg,4.753,5,Villa,142,1935,-3 %,Aktuel værdi
Ørndrupmark 167960 Karby,arby,360.000,23-06-2015,Alm. Salg,2.589,5,Villa,139,1928,-9 %,Aktuel værdi
Næssundvej 3597960 Karby,arby,560.000,16-06-2015,Alm. Salg,2.718,6,Villa,206,1973,-5 %,Aktuel værdi
Nørvej 287960 Karby,arby,1.937.500,11-06-2015,Alm. Salg,8.106,5,Stuehus,239,1935,,
Krogshaven 87960 Karby,arby,1.937.500,11-06-2015,Alm. Salg,7.876,5,Stuehus,246,1937,,
Næssundvej 4627960 Karby,arby,140.000,26-04-2015,Alm. Salg,1.707,4,Villa,82,1910,,Aktuel værdi
Ørndrupvej 57960 Karby,arby,215.000,22-04-2015,Fam. Salg,1.902,4,Villa,113,1927,,Aktuel værdi
Blåborgvej 187960 Karby,arby,122.729,02-02-2015,Alm. Salg,717,4,Villa,171,1897,,Aktuel værdi
Blåborgvej 527960 Karby,arby,420.000,14-01-2015,Alm. Salg,2.500,5,Villa,168,1937,-15 %,Aktuel værdi
Ørndrupvej 247960 Karby,arby,410.000,07-01-2015,Alm. Salg,2.733,5,Villa,150,1973,,Aktuel værdi
Næssundvej 3507960 Karby,arby,50.000,17-12-2014,Alm. Salg,480,4,Villa,104,1948,-82 %,Aktuel værdi
Kærhaven 127960 Karby,arby,565.000,01-12-2014,Alm. Salg,3.621,5,Stuehus,156,1917,-5 %,
Ørndrupvej 217960 Karby,arby,75.000,11-11-2014,Alm. Salg,721,3,Villa,104,1890,,Aktuel værdi
Ørndrupvej 127960 Karby,arby,52.500,02-11-2014,Alm. Salg,583,3,Villa,90,1912,,Aktuel værdi
Hovmøllevej 147960 Karby,arby,1.835.600,06-10-2014,Alm. Salg,6.555,11,Stuehus,280,1885,,
Ørndrupvej 757960 Karby,arby,75.000,09-09-2014,Andet,1.171,3,Villa,64,1889,,Aktuel værdi
Blåborgvej 77960 Karby,arby,325.106,05-09-2014,Fam. Salg,2.778,4,Villa,117,1966,-44 %,Aktuel værdi
Nørvej 167960 Karby,arby,740.000,14-08-2014,Alm. Salg,4.157,7,Villa,178,1974,-12 %,Aktuel værdi
Næssundvej 3367960 Karby,arby,150.000,11-08-2014,Fam. Salg,1.171,4,Villa,128,1942,,Aktuel værdi
Agerøvej 377960 Karby,arby,1.295.000,18-06-2014,Alm. Salg,5.606,8,Stuehus,231,1920,,
Ørndrupvej 747960 Karby,arby,200.000,13-04-2014,Fam. Salg,1.492,5,Villa,134,1958,,Aktuel værdi
Agerøvej 307960 Karby,arby,280.506,31-03-2014,Fam. Salg,1.882,5,Villa,149,1914,,Aktuel værdi
Karbymark 157960 Karby,arby,195.000,27-01-2014,Alm. Salg,1.652,4,Villa,118,1932,0 %,Aktuel værdi
Blåborgvej 497960 Karby,arby,700.000,21-01-2014,Alm. Salg,4.794,5,Villa,146,1940,,Aktuel værdi
Ørndrupvej 347960 Karby,arby,165.000,20-01-2014,Alm. Salg,1.683,3,Villa,98,1959,-40 %,Aktuel værdi
Vestmorsvej 797960 Karby,arby,1.860.000,17-01-2014,Alm. Salg,9.207,7,Villa,202,1949,-5 %,Aktuel værdi
Næssundvej 4547960 Karby,arby,274.463,25-11-2013,Alm. Salg,2.018,5,Villa,136,1902,,Aktuel værdi
Engdraget 47960 Karby,arby,50.000,04-10-2013,Alm. Salg,1.666,1,Sommerhus,30,1955,,Aktuel værdi
Ørndrupvej 117960 Karby,arby,400.000,19-09-2013,Alm. Salg,2.941,5,Villa,136,1984,,Aktuel værdi
Agerøvej 547960 Karby,arby,1.740.000,12-08-2013,Alm. Salg,9.775,5,Stuehus,178,1923,,
Agerøvej 47960 Karby,arby,140.000,30-07-2013,Alm. Salg,3.684,2,Villa,38,1957,,Aktuel værdi
Næssundvej 3727960 Karby,arby,1.080.000,19-07-2013,Alm. Salg,6.390,6,Villa,169,1942,,Aktuel værdi
Hedevej 127960 Karby,arby,60.000,01-07-2013,Alm. Salg,750,4,Villa,80,1937,,Aktuel værdi
Blåborgvej 547960 Karby,arby,570.000,01-05-2013,Alm. Salg,3.931,4,Villa,145,1940,-18 %,Aktuel værdi
Blåborgvej 587960 Karby,arby,1.548.500,29-04-2013,Alm. Salg,5.267,7,Stuehus,294,1982,,
Vestmorsvej 577960 Karby,arby,98.000,03-04-2013,Auktion,569,6,Villa,172,1897,,Aktuel værdi
Krogshaven 97960 Karby,arby,825.890,17-01-2013,Alm. Salg,8.880,7,Stuehus,93,1897,,
Nørvej 67960 Karby,arby,330.000,14-01-2013,Alm. Salg,2.619,3,Villa,126,1957,-6 %,Aktuel værdi
Vestmorsvej 597960 Karby,arby,351.323,05-10-2012,Alm. Salg,3.698,4,Villa,95,1941,,Aktuel værdi
Karbymark 87960 Karby,arby,250.000,13-08-2012,Alm. Salg,2.232,3,Villa,112,1940,-12 %,Aktuel værdi
Gårdvejen 37960 Karby,arby,6.700.000,06-07-2012,Andet,24.632,6,Stuehus,272,1977,,
Blåborgvej 567960 Karby,arby,22.400.000,06-07-2012,Andet,70.440,11,Stuehus,318,1916,,
Blåborgvej 557960 Karby,arby,300.000,06-07-2012,Andet,2.054,5,Villa,146,1940,,Aktuel værdi
Agervejle 147960 Karby,arby,1.988.594,27-06-2012,Andet,9.844,6,Villa,202,2007,,Aktuel værdi
Karbymark 27960 Karby,arby,110.000,18-04-2012,Alm. Salg,1.182,2,Villa,93,1904,,Aktuel værdi
Agerøvej 277960 Karby,arby,500.000,06-03-2012,Alm. Salg,3.205,5,Stuehus,156,1906,-37 %,
Hedevej 157960 Karby,arby,11.075.000,22-12-2011,Andet,49.004,7,Stuehus,226,1939,,
Kærhaven 87960 Karby,arby,400.000,20-12-2011,Alm. Salg,4.166,3,Villa,96,1877,-18 %,Aktuel værdi
Madsbjergvej 17960 Karby,arby,400.000,07-12-2011,Alm. Salg,6.451,3,Sommerhus,62,1971,,Aktuel værdi
Næssundvej 4617960 Karby,arby,1.150.000,22-10-2011,Alm. Salg,3.993,7,Villa,288,1889,0 %,Aktuel værdi
Næssundvej 3417960 Karby,arby,1.250.000,06-10-2011,Alm. Salg,6.410,6,Villa,195,1952,,Aktuel værdi
Blåborgvej 147960 Karby,arby,210.000,30-09-2011,Alm. Salg,2.079,4,Villa,101,1936,-16 %,Aktuel værdi
Ørndrupvej 1237960 Karby,arby,29.932.500,19-09-2011,Alm. Salg,103.215,8,Stuehus,290,1960,,
Sensommervej 57960 Karby,arby,500.000,13-09-2011,Alm. Salg,2.659,6,Villa,188,1969,-12 %,Aktuel værdi
Sønder Hedevej 27960 Karby,arby,205.000,03-08-2011,Auktion,1.056,7,Villa,194,1890,,Aktuel værdi
Ørndrupmark 107960 Karby,arby,1.300.000,21-07-2011,Alm. Salg,8.125,4,Villa,160,1929,-13 %,Aktuel værdi
Nørvej 187960 Karby,arby,725.000,23-06-2011,Alm. Salg,5.330,4,Villa,136,1970,,Aktuel værdi
Agerøvej 187960 Karby,arby,2.650.000,17-06-2011,Fam. Salg,9.566,8,Stuehus,277,1870,-47 %,
Vestmorsvej 727960 Karby,arby,500.000,09-05-2011,Alm. Salg,4.273,5,Villa,117,1900,-5 %,Aktuel værdi
Fruensgård 17960 Karby,arby,850.000,09-05-2011,Alm. Salg,5.483,5,Villa,155,1996,-15 %,Aktuel værdi
Næssundvej 3427960 Karby,arby,330.000,10-03-2011,Alm. Salg,3.173,5,Villa,104,1959,0 %,Aktuel værdi
Ørndrupvej 337960 Karby,arby,650.000,15-02-2011,Alm. Salg,5.327,4,Villa,122,1844,,Aktuel værdi
Ørndrupvej 807960 Karby,arby,440.000,19-01-2011,Auktion,2.972,4,Villa,148,1953,,Aktuel værdi
