address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Gøgevænget 264872 Idestrup,trup,650.000,15-05-2017,Alm. Salg,10.833,3,Sommerhus,60,1968,-6 %,Aktuel værdi
Falkevej 394872 Idestrup,trup,1.290.000,10-04-2017,Alm. Salg,11.727,4,Sommerhus,110,2010,-4 %,Aktuel værdi
Blommestien 294872 Idestrup,trup,3.200.000,07-04-2017,Alm. Salg,13.389,8,Sommerhus,239,2010,-6 %,Aktuel værdi
Kirkevej 714872 Idestrup,trup,110.000,06-04-2017,Alm. Salg,1.341,4,Villa,82,1950,,Aktuel værdi
Fyrrevænget 94872 Idestrup,trup,1.180.000,03-04-2017,Alm. Salg,13.882,4,Sommerhus,85,1974,-9 %,Aktuel værdi
Petuniavænget 54872 Idestrup,trup,470.000,03-04-2017,Alm. Salg,4.476,4,Sommerhus,105,1991,,Aktuel værdi
Ternevejen 254872 Idestrup,trup,660.000,22-03-2017,Alm. Salg,8.148,3,Sommerhus,81,1967,-6 %,Aktuel værdi
Enebærvej 354872 Idestrup,trup,600.000,21-03-2017,Alm. Salg,11.111,3,Sommerhus,54,1974,-8 %,Aktuel værdi
Kystvej 34872 Idestrup,trup,399.500,20-03-2017,Alm. Salg,4.118,5,Sommerhus,97,1971,,Aktuel værdi
Sneppevejen 24872 Idestrup,trup,600.000,15-03-2017,Fam. Salg,7.500,4,Sommerhus,80,1973,,Aktuel værdi
Sildestrup Øvej 114872 Idestrup,trup,850.000,09-03-2017,Alm. Salg,8.500,4,Sommerhus,100,1972,,Aktuel værdi
Jasminvej 624872 Idestrup,trup,700.000,07-03-2017,Alm. Salg,8.536,5,Sommerhus,82,1970,-12 %,Aktuel værdi
Sildestrup Øvej 14872 Idestrup,trup,1.990.000,02-03-2017,Alm. Salg,12.060,8,Stuehus,165,1921,,
Tangetvej 12B4872 Idestrup,trup,1.125.000,27-02-2017,Alm. Salg,8.789,4,Villa,128,2003,-13 %,Aktuel værdi
Østergade 174872 Idestrup,trup,950.000,27-02-2017,Alm. Salg,7.421,4,Villa,128,1978,-5 %,Aktuel værdi
Lærkevej 304872 Idestrup,trup,675.000,25-02-2017,Alm. Salg,6.428,5,Sommerhus,105,1979,,Aktuel værdi
Ellevænget 184872 Idestrup,trup,800.000,20-02-2017,Alm. Salg,10.000,4,Sommerhus,80,1974,-3 %,Aktuel værdi
Gøgevænget 134872 Idestrup,trup,700.000,15-02-2017,Alm. Salg,11.864,4,Sommerhus,59,1983,-6 %,Aktuel værdi
Jasminvej 1064872 Idestrup,trup,750.000,09-02-2017,Alm. Salg,9.868,3,Sommerhus,76,1972,-6 %,Aktuel værdi
Fyrrevænget 104872 Idestrup,trup,465.100,08-02-2017,Fam. Salg,7.501,2,Sommerhus,62,1962,,Aktuel værdi
Jasminvej 504872 Idestrup,trup,770.000,02-02-2017,Alm. Salg,11.000,4,Sommerhus,70,1978,-3 %,Aktuel værdi
Norvej 74872 Idestrup,trup,495.000,30-01-2017,Alm. Salg,2.302,8,Villa,215,1925,0 %,Aktuel værdi
Elkenøre Øvej 164872 Idestrup,trup,200.000,12-01-2017,Alm. Salg,1.398,3,Villa,143,1947,,Aktuel værdi
Pilevænget 174872 Idestrup,trup,695.000,20-12-2016,Fam. Salg,5.472,6,Villa,127,1974,,Aktuel værdi
Nyvang 234872 Idestrup,trup,475.000,14-12-2016,Alm. Salg,3.830,5,Villa,124,1970,-20 %,Aktuel værdi
Enebærvej 24872 Idestrup,trup,369.500,11-12-2016,Fam. Salg,5.773,4,Sommerhus,64,1970,,Aktuel værdi
Gyvelvænget 114872 Idestrup,trup,1.300.000,08-12-2016,Alm. Salg,12.037,4,Sommerhus,108,2015,-7 %,Aktuel værdi
Drosselvejen 174872 Idestrup,trup,775.000,08-12-2016,Alm. Salg,10.472,3,Sommerhus,74,1970,0 %,Aktuel værdi
Enebærvej 174872 Idestrup,trup,690.000,06-12-2016,Alm. Salg,8.414,4,Sommerhus,82,1976,-13 %,Aktuel værdi
Falkevej 724872 Idestrup,trup,475.000,05-12-2016,Alm. Salg,8.962,3,Sommerhus,53,1969,-13 %,Aktuel værdi
Fasanvej 284872 Idestrup,trup,2.250.000,30-11-2016,Alm. Salg,19.067,3,Sommerhus,118,2015,-17 %,Aktuel værdi
Blommestien 1334872 Idestrup,trup,1.404.000,25-11-2016,Alm. Salg,4.543,11,Sommerhus,309,2008,,Aktuel værdi
Blommestien 1314872 Idestrup,trup,1.518.000,25-11-2016,Alm. Salg,4.928,12,Sommerhus,308,2009,,Aktuel værdi
Drosselvejen 84872 Idestrup,trup,2.125.000,11-11-2016,Alm. Salg,15.287,4,Sommerhus,139,2008,-3 %,Aktuel værdi
Hvidtjørnvænget 144872 Idestrup,trup,380.000,09-11-2016,Alm. Salg,5.846,3,Sommerhus,65,1967,,Aktuel værdi
Egevej 44872 Idestrup,trup,652.000,06-11-2016,Alm. Salg,4.829,5,Villa,135,1980,0 %,Aktuel værdi
Falkevej 754872 Idestrup,trup,1.137.500,01-11-2016,Alm. Salg,10.066,5,Sommerhus,113,1993,-2 %,Aktuel værdi
Bredevej 14872 Idestrup,trup,600.000,25-10-2016,Alm. Salg,3.529,6,Villa,170,1951,-17 %,Aktuel værdi
Nyvang 374872 Idestrup,trup,600.000,24-10-2016,Alm. Salg,5.217,2,Villa,115,1973,,Aktuel værdi
Jasminvej 784872 Idestrup,trup,617.000,22-10-2016,Alm. Salg,10.457,3,Sommerhus,59,1969,,Aktuel værdi
Hyldevænget 64872 Idestrup,trup,1.150.000,19-10-2016,Alm. Salg,8.041,4,Villa,143,1960,,Aktuel værdi
Højstedgårdvænget 174872 Idestrup,trup,597.500,06-10-2016,Andet,3.805,5,Villa,157,2005,,Aktuel værdi
Skovduevejen 234872 Idestrup,trup,956.500,05-10-2016,Fam. Salg,10.068,4,Sommerhus,95,1961,,Aktuel værdi
