address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Gl Hovedgade 12, 1. 382970 Hørsholm",holm,2.695.000,09-05-2017,Alm. Salg,26.165,3,Lejlighed,103,1775,0 %,Aktuel værdi
Johannevej 3A2970 Hørsholm,holm,3.800.000,04-05-2017,Alm. Salg,25.503,4,Villa,149,1956,-5 %,Aktuel værdi
Johannevej 222970 Hørsholm,holm,4.340.700,02-05-2017,Alm. Salg,25.837,5,Villa,168,1960,-3 %,Aktuel værdi
Ahornvej 242970 Hørsholm,holm,3.250.000,28-04-2017,Alm. Salg,25.390,4,Villa,128,1966,-4 %,Aktuel værdi
"Bybjergvej 15, 2. TV2970 Hørsholm",holm,1.700.000,22-04-2017,Alm. Salg,22.077,3,Lejlighed,77,1962,-5 %,Aktuel værdi
Byporten 632970 Hørsholm,holm,1.905.000,21-04-2017,Alm. Salg,23.812,3,Lejlighed,80,1987,1 %,Aktuel værdi
"Hørsholm Park 7, 3. MF2970 Hørsholm",holm,1.895.000,11-04-2017,Alm. Salg,27.463,2,Lejlighed,69,1969,0 %,Aktuel værdi
"Kammerrådensvej 7, ST. TV2970 Hørsholm",holm,214.402,10-04-2017,Alm. Salg,3.298,2,Lejlighed,65,1967,,Aktuel værdi
Høsterkøb Byvej 32970 Hørsholm,holm,9.500.000,04-04-2017,Alm. Salg,41.850,9,Villa,227,1900,,Aktuel værdi
"Kammerrådensvej 9, ST. TH2970 Hørsholm",holm,2.100.000,30-03-2017,Fam. Salg,20.588,4,Lejlighed,102,1967,,Aktuel værdi
Mikkelborg Alle 152970 Hørsholm,holm,5.650.000,29-03-2017,Alm. Salg,27.560,6,Villa,205,1985,-3 %,Aktuel værdi
"Gasværksvej 10, 1. TV2970 Hørsholm",holm,1.975.000,22-03-2017,Alm. Salg,23.235,3,Lejlighed,85,1961,-3 %,Aktuel værdi
Ved Stampedammen 202970 Hørsholm,holm,3.000.000,21-03-2017,Alm. Salg,23.622,4,Rækkehus,127,1963,-3 %,Aktuel værdi
Ved Møllen 42970 Hørsholm,holm,4.375.000,21-03-2017,Alm. Salg,21.875,5,Villa,200,1829,-3 %,Aktuel værdi
Slotsbakken 1782970 Hørsholm,holm,2.650.000,20-03-2017,Alm. Salg,21.900,4,Rækkehus,121,1986,-2 %,Aktuel værdi
Kløvervang 592970 Hørsholm,holm,3.800.000,17-03-2017,Alm. Salg,44.186,5,Villa,86,1955,3 %,Aktuel værdi
Sdr. Jagtvej 382970 Hørsholm,holm,4.600.000,17-03-2017,Alm. Salg,31.724,5,Villa,145,1949,-3 %,Aktuel værdi
"Mikkelborg Park 24, 1. TV2970 Hørsholm",holm,2.040.000,16-03-2017,Fam. Salg,20.400,3,Lejlighed,100,1987,,Aktuel værdi
Toftebjergvej 162970 Hørsholm,holm,6.500.000,16-03-2017,Alm. Salg,33.163,4,Villa,196,2016,,Aktuel værdi
"Usserød Kongevej 35D, 2. TH2970 Hørsholm",holm,465.000,16-03-2017,Alm. Salg,7.750,2,Lejlighed,60,1939,,Aktuel værdi
Ribisvej 52970 Hørsholm,holm,3.100.000,15-03-2017,Alm. Salg,24.603,5,Villa,126,1968,-5 %,Aktuel værdi
"Gl Hovedgade 15A, 3. 132970 Hørsholm",holm,1.350.000,15-03-2017,Alm. Salg,28.125,2,Lejlighed,48,1977,0 %,Aktuel værdi
Nygårdsvænget 252970 Hørsholm,holm,1.575.000,15-03-2017,Andet,10.227,5,Rækkehus,154,1977,,Aktuel værdi
Breeltedal 12970 Hørsholm,holm,2.500.000,14-03-2017,Andet,14.450,6,Villa,173,2001,,Aktuel værdi
Slettevang 32970 Hørsholm,holm,6.025.000,10-03-2017,Alm. Salg,37.191,6,Villa,162,1954,-3 %,Aktuel værdi
Stampevænget 162970 Hørsholm,holm,1.349.510,09-03-2017,Fam. Salg,13.631,3,Rækkehus,99,1986,,Aktuel værdi
"Ørbækgårds Alle 507, 2. TH2970 Hørsholm",holm,3.025.000,09-03-2017,Alm. Salg,31.185,3,Lejlighed,97,2001,-4 %,Aktuel værdi
"Ellevej 6, 1. TH2970 Hørsholm",holm,2.150.000,08-03-2017,Alm. Salg,22.395,3,Lejlighed,96,1979,-2 %,Aktuel værdi
Selmers Vænge 42970 Hørsholm,holm,2.450.000,08-03-2017,Alm. Salg,27.528,3,Rækkehus,89,1978,-2 %,Aktuel værdi
Christianshusvej 752970 Hørsholm,holm,2.860.000,08-03-2017,Alm. Salg,19.861,4,Rækkehus,144,1982,-5 %,Aktuel værdi
Bolbrovej 1952970 Hørsholm,holm,3.750.000,07-03-2017,Alm. Salg,27.985,6,Villa,134,1954,-4 %,Aktuel værdi
Grundtmannsvej 62970 Hørsholm,holm,5.235.000,06-03-2017,Alm. Salg,23.687,7,Villa,221,1974,-5 %,Aktuel værdi
Fruerhøj 112970 Hørsholm,holm,3.700.000,06-03-2017,Alm. Salg,33.333,3,Villa,111,1979,,Aktuel værdi
"Hørsholm Park 1, 3. TH2970 Hørsholm",holm,2.295.000,05-03-2017,Alm. Salg,20.309,4,Lejlighed,113,1969,0 %,Aktuel værdi
Dianas Have 162970 Hørsholm,holm,2.095.000,03-03-2017,Alm. Salg,24.360,2,Lejlighed,86,1992,0 %,Aktuel værdi
Usserød Kongevej 85B2970 Hørsholm,holm,3.270.000,03-03-2017,Alm. Salg,29.459,3,Rækkehus,111,1977,-4 %,Aktuel værdi
Krokusvej 42970 Hørsholm,holm,3.995.000,02-03-2017,Alm. Salg,34.145,5,Rækkehus,117,1966,-5 %,Aktuel værdi
Bakkealle 32970 Hørsholm,holm,6.700.000,02-03-2017,Alm. Salg,33.168,6,Villa,202,1919,-4 %,Aktuel værdi
"Ellevej 4A, ST2970 Hørsholm",holm,816.000,01-03-2017,Fam. Salg,12.363,2,Lejlighed,66,1979,,Aktuel værdi
Byporten 552970 Hørsholm,holm,1.725.000,28-02-2017,Alm. Salg,25.367,2,Lejlighed,68,1987,,Aktuel værdi
"Ahornvej 4H, 12970 Hørsholm",holm,1.400.000,28-02-2017,Alm. Salg,22.222,2,Lejlighed,63,1979,-3 %,Aktuel værdi
"Ørbækgårds Alle 509, ST. TH2970 Hørsholm",holm,3.050.000,27-02-2017,Alm. Salg,32.795,3,Lejlighed,93,2001,-1 %,Aktuel værdi
"Usserød Kongevej 35B, 1. TV2970 Hørsholm",holm,1.275.000,27-02-2017,Alm. Salg,21.250,2,Lejlighed,60,1939,-2 %,Aktuel værdi
Stampevej 242970 Hørsholm,holm,2.475.000,26-02-2017,Alm. Salg,28.448,3,Villa,87,2004,-1 %,Aktuel værdi
"Hørsholm Park 15, 2. TV2970 Hørsholm",holm,2.400.000,21-02-2017,Alm. Salg,21.238,4,Lejlighed,113,1969,-4 %,Aktuel værdi
"Mikkelborg Park 13, 2. MF2970 Hørsholm",holm,3.200.000,20-02-2017,Alm. Salg,37.209,2,Lejlighed,86,1987,-3 %,Aktuel værdi
Grønsøvej 52970 Hørsholm,holm,5.200.000,20-02-2017,Alm. Salg,32.911,4,Villa,158,1977,-1 %,Aktuel værdi
