address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Vosborgvej 272770 Kastrup,trup,2.700.000,08-05-2017,Alm. Salg,28.723,4,Villa,94,1953,42 %,Aktuel værdi
Munkebjergvej 852770 Kastrup,trup,2.150.000,07-05-2017,Fam. Salg,18.534,5,Villa,116,1967,,Aktuel værdi
Lyrens Alle 292770 Kastrup,trup,3.299.000,05-05-2017,Alm. Salg,43.407,4,Villa,76,1952,0 %,Aktuel værdi
Munkebjergvej 562770 Kastrup,trup,3.350.000,02-05-2017,Alm. Salg,34.183,4,Villa,98,1961,-4 %,Aktuel værdi
Merkur Alle 72770 Kastrup,trup,4.495.000,01-05-2017,Alm. Salg,30.787,7,Villa,146,1939,0 %,Aktuel værdi
"Søvang Alle 25, 1. TV2770 Kastrup",trup,1.616.000,01-05-2017,Alm. Salg,27.389,2,Lejlighed,59,1918,1 %,Aktuel værdi
"Maglebo 17, 1. TV2770 Kastrup",trup,1.950.000,28-04-2017,Alm. Salg,28.676,3,Lejlighed,68,1952,-7 %,Aktuel værdi
Grindsted Alle 112770 Kastrup,trup,945.291,27-04-2017,Fam. Salg,8.593,4,Villa,110,1957,,Aktuel værdi
Kongelundsvej 3412770 Kastrup,trup,150.000,25-04-2017,Fam. Salg,828,6,Villa,181,1972,,Aktuel værdi
"Alleen 86, 1. TH2770 Kastrup",trup,1.525.000,20-04-2017,Alm. Salg,30.500,2,Lejlighed,50,1988,2 %,Aktuel værdi
"Kastruplundgade 62, 1. MF2770 Kastrup",trup,1.251.000,19-04-2017,Alm. Salg,33.810,2,Lejlighed,37,1950,5 %,Aktuel værdi
Amager Landevej 1522770 Kastrup,trup,2.750.000,19-04-2017,Andet,17.857,5,Villa,154,1929,,Aktuel værdi
Præstefælledvej 1252770 Kastrup,trup,2.925.000,18-04-2017,Alm. Salg,25.000,5,Villa,117,1963,-2 %,Aktuel værdi
Hf. Sano 12770 Kastrup,trup,1.680.000,17-04-2017,Alm. Salg,56.000,1,Kolonihavehus,30,1935,,Aktuel værdi
Stubkærvej 72770 Kastrup,trup,3.100.000,12-04-2017,Alm. Salg,40.259,4,Villa,77,1962,-6 %,Aktuel værdi
Vittrup Alle 16A2770 Kastrup,trup,3.795.000,12-04-2017,Alm. Salg,26.914,7,Villa,141,1924,0 %,Aktuel værdi
Pilegård Alle 522770 Kastrup,trup,3.595.000,11-04-2017,Alm. Salg,37.842,4,Villa,95,1962,0 %,Aktuel værdi
"Kastrupvej 255, ST. TV2770 Kastrup",trup,1.845.000,09-04-2017,Alm. Salg,27.537,3,Lejlighed,67,1939,-3 %,Aktuel værdi
Syvstjerne Alle 352770 Kastrup,trup,2.945.000,09-04-2017,Alm. Salg,35.481,3,Rækkehus,83,1946,-2 %,Aktuel værdi
Natalvej 22770 Kastrup,trup,3.100.000,07-04-2017,Alm. Salg,27.433,4,Villa,113,1973,-3 %,Aktuel værdi
Terosevej 72770 Kastrup,trup,3.998.000,06-04-2017,Alm. Salg,31.480,6,Villa,127,1953,0 %,Aktuel værdi
"John Tranums Alle 21, 1. TH2770 Kastrup",trup,892.500,05-04-2017,Fam. Salg,12.570,3,Lejlighed,71,1953,,Aktuel værdi
"Helmer Søgårds Alle 4, 1. TV2770 Kastrup",trup,1.995.000,04-04-2017,Alm. Salg,28.913,3,Lejlighed,69,1950,0 %,Aktuel værdi
Bryrupvej 62770 Kastrup,trup,3.105.000,04-04-2017,Alm. Salg,42.534,3,Villa,73,1972,12 %,Aktuel værdi
Kairovej 202770 Kastrup,trup,1.800.000,04-04-2017,Fam. Salg,13.333,6,Villa,135,2009,,Aktuel værdi
Vosborgvej 572770 Kastrup,trup,3.325.000,04-04-2017,Alm. Salg,31.971,5,Rækkehus,104,1953,-5 %,Aktuel værdi
