address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Bårdesøvej 495450 Otterup,erup,650.000,16-05-2017,Fam. Salg,3.571,8,Villa,182,1969,,Aktuel værdi
Langelinie 455450 Otterup,erup,495.000,16-05-2017,Alm. Salg,5.322,4,Villa,93,1960,,Aktuel værdi
Strøget 25450 Otterup,erup,770.000,13-05-2017,Alm. Salg,10.547,4,Sommerhus,73,1969,,Aktuel værdi
Strandparken 1075450 Otterup,erup,1.450.000,04-05-2017,Alm. Salg,13.809,5,Sommerhus,105,2000,-3 %,Aktuel værdi
Hyldehaven 395450 Otterup,erup,1.150.000,27-04-2017,Alm. Salg,10.267,4,Villa,112,1979,-4 %,Aktuel værdi
Strandbyvej 45450 Otterup,erup,454.292,27-04-2017,Andet,4.588,4,Sommerhus,99,1955,,Aktuel værdi
Bellisvænget 205450 Otterup,erup,1.045.000,25-04-2017,Alm. Salg,7.683,4,Villa,136,1978,0 %,Aktuel værdi
Møllevænget 95450 Otterup,erup,350.000,25-04-2017,Alm. Salg,7.954,3,Sommerhus,44,1950,,Aktuel værdi
Bækvej 25450 Otterup,erup,915.000,25-04-2017,Alm. Salg,30.500,2,Sommerhus,30,1950,,Aktuel værdi
Svinget 175450 Otterup,erup,450.000,23-04-2017,Fam. Salg,3.813,4,Villa,118,1972,,Aktuel værdi
Havesvinget 145450 Otterup,erup,2.175.000,20-04-2017,Alm. Salg,10.456,6,Villa,208,1999,-9 %,Aktuel værdi
Slusevej 125450 Otterup,erup,1.060.000,20-04-2017,Alm. Salg,15.820,4,Sommerhus,67,1962,,Aktuel værdi
Østparken 525450 Otterup,erup,875.000,20-04-2017,Alm. Salg,14.344,4,Sommerhus,61,1979,-12 %,Aktuel værdi
Hofman Bangs Vej 15450 Otterup,erup,550.000,18-04-2017,Alm. Salg,12.500,4,Sommerhus,44,1996,,Aktuel værdi
Sitkavænget 145450 Otterup,erup,640.000,12-04-2017,Alm. Salg,11.851,4,Sommerhus,54,1970,-4 %,Aktuel værdi
Lindegårdsvej 855450 Otterup,erup,1.000.000,10-04-2017,Alm. Salg,9.900,3,Villa,101,1979,,Aktuel værdi
Kystvejen 165450 Otterup,erup,3.950.000,06-04-2017,Alm. Salg,35.909,5,Sommerhus,110,2007,-12 %,Aktuel værdi
Østre Strandvej 1975450 Otterup,erup,775.000,05-04-2017,Alm. Salg,16.145,1,Sommerhus,48,1952,,Aktuel værdi
Søndergade 715450 Otterup,erup,200.000,29-03-2017,Alm. Salg,1.666,4,Villa,120,1924,,Aktuel værdi
Pilevangen 15450 Otterup,erup,448.000,28-03-2017,Fam. Salg,3.584,5,Villa,125,1977,,Aktuel værdi
Mosegyden 425450 Otterup,erup,535.000,28-03-2017,Alm. Salg,4.458,5,Villa,120,1846,-10 %,Aktuel værdi
Strandbyvej 445450 Otterup,erup,400.000,23-03-2017,Fam. Salg,6.666,2,Sommerhus,60,1950,,Aktuel værdi
Præstegyden 75450 Otterup,erup,600.000,23-03-2017,Fam. Salg,6.896,4,Sommerhus,87,2011,,Aktuel værdi
Stenløkkeparken 665450 Otterup,erup,828.750,23-03-2017,Andet,5.525,6,Villa,150,2014,,Aktuel værdi
Ringemarken 365450 Otterup,erup,7.650.000,21-03-2017,Fam. Salg,41.351,6,Stuehus,185,1939,,
Strandbyvej 605450 Otterup,erup,198.333,18-03-2017,Fam. Salg,5.360,2,Sommerhus,37,1945,,Aktuel værdi
Stenløkken 165450 Otterup,erup,700.000,16-03-2017,Alm. Salg,6.194,4,Rækkehus,113,1984,,Aktuel værdi
Thorsvej 215450 Otterup,erup,1.460.000,16-03-2017,Alm. Salg,18.250,4,Sommerhus,80,2006,-2 %,Aktuel værdi
Østergade 295450 Otterup,erup,892.000,15-03-2017,Alm. Salg,8.259,4,Villa,108,1966,,Aktuel værdi
Slåenvej 315450 Otterup,erup,1.450.000,15-03-2017,Alm. Salg,18.589,4,Sommerhus,78,1958,-3 %,Aktuel værdi
Strandparken 415450 Otterup,erup,1.720.000,14-03-2017,Alm. Salg,15.087,5,Sommerhus,114,2004,-3 %,Aktuel værdi
Toften 75450 Otterup,erup,1.050.000,10-03-2017,Alm. Salg,7.894,4,Villa,133,1977,-4 %,Aktuel værdi
Ausasvej 15450 Otterup,erup,750.000,07-03-2017,Alm. Salg,20.270,2,Sommerhus,37,1969,,Aktuel værdi
Fyrrevænget 255450 Otterup,erup,1.820.000,05-03-2017,Alm. Salg,23.333,5,Sommerhus,78,1962,-4 %,Aktuel værdi
Ved Bækken 85450 Otterup,erup,710.600,27-02-2017,Fam. Salg,15.447,3,Sommerhus,46,1962,,Aktuel værdi
Uggerslevvej 635450 Otterup,erup,1.450.000,23-02-2017,Alm. Salg,8.011,6,Villa,181,1926,-3 %,Aktuel værdi
Stenløkkeparken 85450 Otterup,erup,2.350.000,23-02-2017,Alm. Salg,18.076,4,Villa,130,2012,-4 %,Aktuel værdi
Kronborgvej 605450 Otterup,erup,1.275.000,22-02-2017,Fam. Salg,14.825,3,Stuehus,86,1934,,
Nordstrandsvej 175450 Otterup,erup,1.062.500,22-02-2017,Alm. Salg,17.708,2,Sommerhus,60,2013,,Aktuel værdi
Klintebjergvej 705450 Otterup,erup,470.000,20-02-2017,Andet,2.088,7,Villa,225,1827,,Aktuel værdi
Rypevænget 145450 Otterup,erup,705.000,16-02-2017,Alm. Salg,7.500,4,Sommerhus,94,1967,-1 %,Aktuel værdi
Gartnervænget 275450 Otterup,erup,1.475.000,14-02-2017,Alm. Salg,9.394,6,Villa,157,1969,-1 %,Aktuel værdi
Klintebjergvej 525450 Otterup,erup,1.146.537,14-02-2017,Andet,7.210,7,Stuehus,159,1880,,
Strandbyvej 285450 Otterup,erup,740.000,13-02-2017,Alm. Salg,15.416,2,Sommerhus,48,1958,-3 %,Aktuel værdi
Sitkavænget 15450 Otterup,erup,800.000,10-02-2017,Alm. Salg,8.888,4,Sommerhus,90,1970,-11 %,Aktuel værdi
Hyldehaven 25450 Otterup,erup,1.400.000,09-02-2017,Fam. Salg,8.383,6,Villa,167,1983,,Aktuel værdi
Kappendrup 335450 Otterup,erup,750.000,07-02-2017,Alm. Salg,5.000,5,Villa,150,1890,-6 %,Aktuel værdi
Gartnervænget 15450 Otterup,erup,595.000,31-01-2017,Alm. Salg,4.877,5,Villa,122,1965,0 %,Aktuel værdi
Horseløkken 215450 Otterup,erup,2.370.000,29-01-2017,Alm. Salg,13.699,5,Villa,173,2012,-1 %,Aktuel værdi
Forårsvej 75450 Otterup,erup,725.000,27-01-2017,Alm. Salg,14.500,2,Sommerhus,50,1959,-6 %,Aktuel værdi
Strandbyvej 245450 Otterup,erup,850.000,26-01-2017,Andet,17.346,2,Sommerhus,49,1950,,Aktuel værdi
Skolegade 205450 Otterup,erup,1.150.000,26-01-2017,Alm. Salg,8.914,4,Villa,129,1961,-3 %,Aktuel værdi
Bellisvænget 195450 Otterup,erup,900.000,24-01-2017,Alm. Salg,6.293,5,Villa,143,1976,-10 %,Aktuel værdi
Gl Skolevej 145450 Otterup,erup,285.000,24-01-2017,Alm. Salg,3.392,3,Villa,84,1963,-3 %,Aktuel værdi
"Bredgade 17, 15450 Otterup",erup,4.062.500,23-01-2017,Alm. Salg,31.988,3,Anden beboelse,127,1980,,Aktuel værdi
Agernæsvej 275450 Otterup,erup,250.000,22-01-2017,Alm. Salg,1.250,6,Villa,200,1855,-15 %,Aktuel værdi
Hyldehaven 115450 Otterup,erup,1.900.000,18-01-2017,Alm. Salg,11.046,7,Villa,172,1978,-5 %,Aktuel værdi
Hybenvej 355450 Otterup,erup,1.110.000,16-01-2017,Alm. Salg,15.416,4,Sommerhus,72,1960,,Aktuel værdi
Krogsbøllevej 1245450 Otterup,erup,695.000,13-01-2017,Alm. Salg,3.861,6,Villa,180,1915,-7 %,Aktuel værdi
Horsebækvænget 135450 Otterup,erup,825.000,12-01-2017,Alm. Salg,7.500,4,Rækkehus,110,1972,-8 %,Aktuel værdi
Vestparken 145450 Otterup,erup,1.080.000,11-01-2017,Alm. Salg,16.615,4,Sommerhus,65,1999,-2 %,Aktuel værdi
Højrup Mosevej 95450 Otterup,erup,100.000,08-01-2017,Alm. Salg,476,6,Stuehus,210,1940,-65 %,
Kirkemarken 95450 Otterup,erup,2.790.000,06-01-2017,Alm. Salg,14.761,7,Stuehus,189,1928,,
Hyldehaven 155450 Otterup,erup,1.500.000,04-01-2017,Alm. Salg,8.982,6,Villa,167,1979,,Aktuel værdi
Eranthisvænget 275450 Otterup,erup,1.170.000,03-01-2017,Alm. Salg,8.602,4,Villa,136,1979,-2 %,Aktuel værdi
Vibevej 395450 Otterup,erup,1.000.000,03-01-2017,Fam. Salg,9.259,4,Villa,108,1966,,Aktuel værdi
Heden 245450 Otterup,erup,1.500.000,02-01-2017,Alm. Salg,11.718,5,Villa,128,1934,,Aktuel værdi
Krogsbøllevej 585450 Otterup,erup,1.500.000,01-01-2017,Alm. Salg,6.818,7,Villa,220,1929,,Aktuel værdi
Nymarken 55450 Otterup,erup,1.290.000,30-12-2016,Alm. Salg,11.727,4,Stuehus,110,1875,,
Granvænget 265450 Otterup,erup,1.000.000,27-12-2016,Alm. Salg,13.157,4,Sommerhus,76,1992,-9 %,Aktuel værdi
Daugstrupvej 55450 Otterup,erup,336.491,23-12-2016,Fam. Salg,3.204,4,Villa,105,1936,,Aktuel værdi
Langelinie 185450 Otterup,erup,1.425.000,23-12-2016,Alm. Salg,8.636,4,Villa,165,1910,-5 %,Aktuel værdi
Storhøjvej 485450 Otterup,erup,1.500.000,23-12-2016,Alm. Salg,16.666,5,Stuehus,90,1913,445 %,
Kappendrup 885450 Otterup,erup,375.000,22-12-2016,Alm. Salg,2.155,9,Villa,174,1958,,Aktuel værdi
Præstegyden 25450 Otterup,erup,1.024.500,22-12-2016,Fam. Salg,25.612,3,Sommerhus,40,1938,,Aktuel værdi
Hybenvej 255450 Otterup,erup,680.000,22-12-2016,Fam. Salg,10.625,3,Sommerhus,64,1970,,Aktuel værdi
Bogensevej 415450 Otterup,erup,584.000,22-12-2016,Fam. Salg,4.424,4,Villa,132,1924,,Aktuel værdi
Horsebækvej 655450 Otterup,erup,850.000,21-12-2016,Fam. Salg,5.379,4,Villa,158,1905,,Aktuel værdi
Grusgyden 225450 Otterup,erup,575.000,20-12-2016,Fam. Salg,3.965,4,Villa,145,1954,,Aktuel værdi
Klingeskov 275450 Otterup,erup,995.000,20-12-2016,Alm. Salg,10.934,4,Villa,91,1852,,Aktuel værdi
Sommervej 125450 Otterup,erup,750.000,19-12-2016,Alm. Salg,17.441,3,Sommerhus,43,1977,-6 %,Aktuel værdi
Horsebækvænget 345450 Otterup,erup,325.000,18-12-2016,Alm. Salg,7.558,2,Rækkehus,43,1971,-13 %,Aktuel værdi
Egensevej 95450 Otterup,erup,306.000,16-12-2016,Fam. Salg,1.888,7,Villa,162,1966,,Aktuel værdi
Bårdesøvej 1175450 Otterup,erup,262.000,16-12-2016,Alm. Salg,3.358,1,Villa,78,1960,,Aktuel værdi
Grønnegade 75450 Otterup,erup,815.000,15-12-2016,Alm. Salg,6.965,4,Villa,117,1969,-4 %,Aktuel værdi
Marthavænget 125450 Otterup,erup,204.000,15-12-2016,Fam. Salg,2.615,5,Sommerhus,78,1972,,Aktuel værdi
Slåenvej 735450 Otterup,erup,1.300.000,15-12-2016,Fam. Salg,27.083,2,Sommerhus,48,2016,,Aktuel værdi
Lindegårdsvej 295450 Otterup,erup,855.000,13-12-2016,Alm. Salg,7.125,4,Villa,120,1978,-10 %,Aktuel værdi
Emmelevvej 495450 Otterup,erup,350.000,12-12-2016,Alm. Salg,3.431,3,Villa,102,1969,-11 %,Aktuel værdi
Liljeparken 325450 Otterup,erup,1.200.000,11-12-2016,Alm. Salg,16.438,4,Sommerhus,73,1995,,Aktuel værdi
Ferievej 125450 Otterup,erup,670.000,05-12-2016,Alm. Salg,14.888,3,Sommerhus,45,1958,-1 %,Aktuel værdi
Morbærhaven 245450 Otterup,erup,2.450.000,04-12-2016,Alm. Salg,13.611,4,Villa,180,2005,-5 %,Aktuel værdi
Lundemosen 125450 Otterup,erup,2.450.000,01-12-2016,Fam. Salg,11.893,6,Villa,206,1800,-2 %,Aktuel værdi
Østparken 85450 Otterup,erup,274.460,29-11-2016,Andet,5.966,3,Sommerhus,46,1983,,Aktuel værdi
Nislevvej 65450 Otterup,erup,2.400.000,28-11-2016,Alm. Salg,20.000,3,Villa,120,1925,-3 %,Aktuel værdi
Veststranden 495450 Otterup,erup,1.400.000,24-11-2016,Alm. Salg,28.000,3,Sommerhus,50,1933,,Aktuel værdi
Buevænget 105450 Otterup,erup,1.060.000,18-11-2016,Alm. Salg,16.307,3,Sommerhus,65,1968,-11 %,Aktuel værdi
Bag Diget 65450 Otterup,erup,1.300.000,18-11-2016,Alm. Salg,15.476,6,Sommerhus,84,1965,-10 %,Aktuel værdi
Martin Hansens Vej 15450 Otterup,erup,90.000,17-11-2016,Fam. Salg,1.607,3,Sommerhus,56,1947,,Aktuel værdi
Ørnehøj 85450 Otterup,erup,517.600,17-11-2016,Fam. Salg,3.235,7,Villa,160,1977,,Aktuel værdi
Industrivej 175450 Otterup,erup,990.000,16-11-2016,Alm. Salg,5.183,6,Villa,191,1965,-17 %,Aktuel værdi
Østre Strandvej 175450 Otterup,erup,1.350.000,16-11-2016,Alm. Salg,21.774,3,Sommerhus,62,1987,,Aktuel værdi
Bomosevej 45450 Otterup,erup,1.025.000,16-11-2016,Alm. Salg,10.049,3,Sommerhus,102,1950,-6 %,Aktuel værdi
Bakkevej 295450 Otterup,erup,1.395.000,15-11-2016,Alm. Salg,10.257,5,Villa,136,1967,-6 %,Aktuel værdi
Strandparken 1015450 Otterup,erup,550.000,14-11-2016,Fam. Salg,6.962,4,Sommerhus,79,2004,,Aktuel værdi
Møllevej 515450 Otterup,erup,1.795.000,11-11-2016,Alm. Salg,8.196,6,Villa,219,1914,-5 %,Aktuel værdi
Stationsvej 265450 Otterup,erup,125.000,11-11-2016,Alm. Salg,1.865,3,Villa,67,1954,,Aktuel værdi
Strandbyvej 565450 Otterup,erup,755.000,10-11-2016,Alm. Salg,12.377,4,Sommerhus,61,1955,-5 %,Aktuel værdi
Granvænget 185450 Otterup,erup,830.000,08-11-2016,Alm. Salg,13.174,4,Sommerhus,63,1969,-7 %,Aktuel værdi
Hessum Bygade 335450 Otterup,erup,2.748.686,08-11-2016,Alm. Salg,14.938,6,Stuehus,184,1974,,
Buen 65450 Otterup,erup,500.000,04-11-2016,Alm. Salg,10.000,4,Sommerhus,50,1969,-22 %,Aktuel værdi
Norupvej 865450 Otterup,erup,600.000,31-10-2016,Alm. Salg,5.128,5,Villa,117,1928,-13 %,Aktuel værdi
Johs Jensen Vænget 75450 Otterup,erup,816.000,30-10-2016,Fam. Salg,12.952,4,Sommerhus,63,1991,,Aktuel værdi
Havesvinget 345450 Otterup,erup,1.450.000,28-10-2016,Alm. Salg,10.507,4,Villa,138,1998,-9 %,Aktuel værdi
Gl Skolevej 25A5450 Otterup,erup,825.000,26-10-2016,Alm. Salg,5.156,5,Villa,160,1962,-8 %,Aktuel værdi
Strandvejen 405450 Otterup,erup,1.375.000,24-10-2016,Alm. Salg,8.986,5,Villa,153,1936,-8 %,Aktuel værdi
Horsebækvænget 35450 Otterup,erup,1.075.000,19-10-2016,Alm. Salg,8.464,4,Villa,127,1972,-9 %,Aktuel værdi
Strandvejen 16E5450 Otterup,erup,1.425.000,17-10-2016,Alm. Salg,14.393,3,Rækkehus,99,2007,-1 %,Aktuel værdi
Vibevej 435450 Otterup,erup,1.200.000,16-10-2016,Alm. Salg,9.448,4,Villa,127,1967,-4 %,Aktuel værdi
Ørnehøj 115450 Otterup,erup,1.570.000,14-10-2016,Alm. Salg,13.083,4,Villa,120,2006,-5 %,Aktuel værdi
Søndergade 255450 Otterup,erup,830.000,13-10-2016,Alm. Salg,7.685,5,Villa,108,1955,-8 %,Aktuel værdi
Pilevej 15450 Otterup,erup,800.000,12-10-2016,Alm. Salg,10.810,2,Sommerhus,74,1997,,Aktuel værdi
Holemarken 125450 Otterup,erup,260.000,11-10-2016,Auktion,1.477,6,Villa,176,1899,,Aktuel værdi
Gartnervænget 45450 Otterup,erup,825.000,10-10-2016,Alm. Salg,8.684,4,Villa,95,1920,-8 %,Aktuel værdi
Petersmindevej 185450 Otterup,erup,3.261.066,10-10-2016,Fam. Salg,13.044,8,Stuehus,250,1880,,
Stenløkkeparken 385450 Otterup,erup,311.667,10-10-2016,Alm. Salg,1.900,5,Villa,164,2017,,Aktuel værdi
Rolighedsvej 75450 Otterup,erup,440.000,06-10-2016,Alm. Salg,5.866,4,Villa,75,1908,-1 %,Aktuel værdi
Strandbyvej 705450 Otterup,erup,335.000,05-10-2016,Alm. Salg,7.790,2,Sommerhus,43,1943,,Aktuel værdi
Slåenvej 755450 Otterup,erup,2.425.000,05-10-2016,Alm. Salg,46.634,4,Sommerhus,52,1995,-3 %,Aktuel værdi
Vestergade 135450 Otterup,erup,795.000,04-10-2016,Alm. Salg,8.932,4,Villa,89,1959,0 %,Aktuel værdi
Gyvelvænget 275450 Otterup,erup,2.195.000,01-10-2016,Alm. Salg,9.380,8,Villa,234,1987,0 %,Aktuel værdi
Veststranden 75450 Otterup,erup,2.800.000,30-09-2016,Alm. Salg,54.901,4,Sommerhus,51,1936,-3 %,Aktuel værdi
Agerlandsvej 105450 Otterup,erup,1.475.000,29-09-2016,Alm. Salg,7.412,5,Villa,199,1827,,Aktuel værdi
Bredstrupvej 365450 Otterup,erup,450.000,27-09-2016,Alm. Salg,3.913,5,Villa,115,1910,,Aktuel værdi
Ferievej 65450 Otterup,erup,680.000,27-09-2016,Alm. Salg,9.444,3,Sommerhus,72,1957,-14 %,Aktuel værdi
Ferringvej 95450 Otterup,erup,610.000,27-09-2016,Alm. Salg,9.384,3,Sommerhus,65,1940,-10 %,Aktuel værdi
Østergade 405450 Otterup,erup,925.000,26-09-2016,Alm. Salg,8.043,4,Villa,115,1969,-7 %,Aktuel værdi
Kastanievænget 75450 Otterup,erup,530.000,26-09-2016,Alm. Salg,10.600,3,Sommerhus,50,1968,-11 %,Aktuel værdi
Østre Strandvej 1615450 Otterup,erup,525.000,23-09-2016,Alm. Salg,10.294,3,Sommerhus,51,1968,-19 %,Aktuel værdi
Stenløkkevej 305450 Otterup,erup,825.000,21-09-2016,Alm. Salg,3.235,10,Villa,255,1925,,Aktuel værdi
Klingeskov 765450 Otterup,erup,900.000,20-09-2016,Fam. Salg,10.000,5,Villa,90,1936,,Aktuel værdi
Vestermarken 235450 Otterup,erup,211.000,18-09-2016,Alm. Salg,2.110,4,Villa,100,1860,-28 %,Aktuel værdi
Vestergade 155450 Otterup,erup,1.700.000,16-09-2016,Alm. Salg,11.409,6,Villa,149,1954,-5 %,Aktuel værdi
Pileurten 155450 Otterup,erup,2.215.000,16-09-2016,Alm. Salg,13.930,5,Villa,159,2009,-3 %,Aktuel værdi
Roerslev Bygade 675450 Otterup,erup,444.950,15-09-2016,Fam. Salg,3.677,6,Stuehus,121,1918,,
Havreløkken 305450 Otterup,erup,448.960,15-09-2016,Fam. Salg,2.168,6,Villa,207,1972,,Aktuel værdi
Slåenvej 255450 Otterup,erup,1.300.000,15-09-2016,Alm. Salg,39.393,3,Sommerhus,33,1937,-5 %,Aktuel værdi
Bygvangen 155450 Otterup,erup,1.150.000,15-09-2016,Alm. Salg,6.764,5,Villa,170,1973,-8 %,Aktuel værdi
Fuglsangsvej 195450 Otterup,erup,2.575.000,14-09-2016,Alm. Salg,29.941,3,Sommerhus,86,1936,-4 %,Aktuel værdi
Egensegårdsvej 55450 Otterup,erup,700.000,12-09-2016,Alm. Salg,4.069,7,Stuehus,172,1910,-12 %,
Østparken 455450 Otterup,erup,965.000,08-09-2016,Alm. Salg,11.626,5,Sommerhus,83,1984,-12 %,Aktuel værdi
Kastanievænget 105450 Otterup,erup,735.000,06-09-2016,Alm. Salg,11.484,3,Sommerhus,64,1967,-8 %,Aktuel værdi
