address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Kornblomstvej 59430 Vadum,adum,1.100.000,10-05-2017,Alm. Salg,9.401,4,Villa,117,1967,,Aktuel værdi
Engvej 389430 Vadum,adum,1.500.000,30-04-2017,Alm. Salg,7.812,6,Villa,192,1918,-3 %,Aktuel værdi
Sneumvej 319430 Vadum,adum,1.700.000,06-04-2017,Alm. Salg,15.315,4,Villa,111,2013,-3 %,Aktuel værdi
Sandagervej 219430 Vadum,adum,745.000,29-03-2017,Fam. Salg,4.138,5,Villa,180,1974,,Aktuel værdi
Vestmarken 39430 Vadum,adum,860.000,23-03-2017,Alm. Salg,6.099,5,Villa,141,1965,-14 %,Aktuel værdi
Vejlen 789430 Vadum,adum,1.985.000,20-03-2017,Alm. Salg,11.676,5,Stuehus,170,1929,-1 %,
Sandagervej 349430 Vadum,adum,1.500.000,12-03-2017,Alm. Salg,12.396,5,Villa,121,1999,-9 %,Aktuel værdi
Gustav Zimmersvej 729430 Vadum,adum,1.303.000,22-02-2017,Fam. Salg,8.924,6,Villa,146,2009,,Aktuel værdi
Parallelvej 99430 Vadum,adum,1.930.000,21-02-2017,Alm. Salg,12.138,5,Villa,159,1966,0 %,Aktuel værdi
Gustav Zimmersvej 219430 Vadum,adum,1.550.000,21-02-2017,Alm. Salg,11.071,4,Villa,140,1987,-3 %,Aktuel værdi
Parallelvej 59430 Vadum,adum,614.026,14-02-2017,Alm. Salg,3.837,4,Villa,160,1964,,Aktuel værdi
Sneumvej 439430 Vadum,adum,1.775.000,14-02-2017,Alm. Salg,15.990,4,Villa,111,2013,-1 %,Aktuel værdi
Ellehammersvej 1519430 Vadum,adum,355.000,13-02-2017,Alm. Salg,2.535,2,Villa,140,1943,18 %,Aktuel værdi
Lærkevænget 199430 Vadum,adum,2.325.000,10-02-2017,Alm. Salg,16.034,4,Villa,145,1969,-3 %,Aktuel værdi
Vejlen 169430 Vadum,adum,3.140.000,09-02-2017,Alm. Salg,15.544,7,Stuehus,202,1980,,
Gustav Zimmersvej 429430 Vadum,adum,1.925.000,08-02-2017,Alm. Salg,13.556,4,Villa,142,2004,-4 %,Aktuel værdi
Vester Halne Vej 19430 Vadum,adum,1.825.000,02-02-2017,Alm. Salg,12.006,6,Villa,152,1962,-1 %,Aktuel værdi
Vadumvej 259430 Vadum,adum,1.575.000,26-01-2017,Alm. Salg,12.304,5,Villa,128,1976,0 %,Aktuel værdi
Vadumvej 419430 Vadum,adum,1.775.000,22-01-2017,Alm. Salg,11.163,6,Villa,159,1940,0 %,Aktuel værdi
Ellehammersvej 499430 Vadum,adum,1.350.000,16-01-2017,Alm. Salg,9.000,5,Lejlighed,150,1955,-10 %,Aktuel værdi
Gartnervænget 299430 Vadum,adum,1.175.000,05-01-2017,Alm. Salg,6.601,3,Villa,178,1973,-9 %,Aktuel værdi
Brorholtvej 509430 Vadum,adum,315.000,09-12-2016,Alm. Salg,2.625,4,Villa,120,1944,,Aktuel værdi
Lærkevænget 229430 Vadum,adum,1.825.000,07-12-2016,Alm. Salg,12.166,5,Villa,150,1970,-6 %,Aktuel værdi
Vadum Kirkevej 209430 Vadum,adum,300.000,03-12-2016,Alm. Salg,3.571,4,Villa,84,1966,,Aktuel værdi
Nervøsvej 1109430 Vadum,adum,1.645.000,30-11-2016,Alm. Salg,14.059,4,Villa,117,1983,3 %,Aktuel værdi
Glentevej 279430 Vadum,adum,1.425.000,28-11-2016,Alm. Salg,5.377,7,Villa,265,1973,-5 %,Aktuel værdi
Rødkløvervej 269430 Vadum,adum,2.125.000,22-11-2016,Alm. Salg,14.554,6,Villa,146,1956,-3 %,Aktuel værdi
Ellehammersvej 349430 Vadum,adum,1.525.000,19-11-2016,Alm. Salg,12.815,5,Villa,119,1950,0 %,Aktuel værdi
