address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Tyttebærvej 166870 Ølgod,lgod,675.000,15-05-2017,Fam. Salg,5.232,4,Rækkehus,129,1976,,Aktuel værdi
Lynevej 896870 Ølgod,lgod,790.000,02-05-2017,Fam. Salg,6.583,6,Stuehus,120,1856,,
Søndre Egknudvej 16870 Ølgod,lgod,4.000.000,07-04-2017,Alm. Salg,33.333,3,Stuehus,120,1911,,
Nr Alle 546870 Ølgod,lgod,660.000,04-04-2017,Alm. Salg,5.641,4,Villa,117,1939,,Aktuel værdi
Bejsnapvej 3A6870 Ølgod,lgod,900.000,14-03-2017,Alm. Salg,4.712,4,Stuehus,191,1875,-8 %,
Solvænget 206870 Ølgod,lgod,1.580.000,08-03-2017,Fam. Salg,8.144,6,Villa,194,1978,,Aktuel værdi
Kragerisvej 16870 Ølgod,lgod,1.295.000,08-03-2017,Alm. Salg,7.115,7,Villa,182,1955,0 %,Aktuel værdi
Rønnevænget 12C6870 Ølgod,lgod,525.000,03-03-2017,Alm. Salg,9.722,2,Rækkehus,54,1979,0 %,Aktuel værdi
Hovvej 56870 Ølgod,lgod,795.000,21-02-2017,Alm. Salg,4.466,3,Villa,178,1896,-6 %,Aktuel værdi
Vangsgade 196870 Ølgod,lgod,950.000,02-02-2017,Alm. Salg,6.834,4,Villa,139,1980,-12 %,Aktuel værdi
Søndervænget 76870 Ølgod,lgod,513.105,28-01-2017,Andet,4.581,4,Villa,112,1966,,Aktuel værdi
Adsbølvej 166870 Ølgod,lgod,165.000,25-01-2017,Alm. Salg,1.755,3,Villa,94,1960,-15 %,Aktuel værdi
Johnsgårdvej 136870 Ølgod,lgod,90.000,20-01-2017,Alm. Salg,1.406,3,Villa,64,1880,-9 %,Aktuel værdi
Søndre Egknudvej 46870 Ølgod,lgod,710.000,12-01-2017,Alm. Salg,4.965,3,Villa,143,1905,-11 %,Aktuel værdi
Forsomho Kirkevej 36870 Ølgod,lgod,1.050.000,11-01-2017,Alm. Salg,13.461,3,Villa,78,1959,-4 %,Aktuel værdi
Nr Alle 706870 Ølgod,lgod,450.000,11-01-2017,Alm. Salg,6.081,4,Villa,74,1939,-14 %,Aktuel værdi
Tyttebærvej 726870 Ølgod,lgod,347.722,02-01-2017,Fam. Salg,2.759,4,Villa,126,1976,-65 %,Aktuel værdi
Nr Alle 526870 Ølgod,lgod,600.000,30-12-2016,Alm. Salg,5.454,4,Villa,110,1924,1 %,Aktuel værdi
Mosbølvej 16870 Ølgod,lgod,1.100.000,28-12-2016,Alm. Salg,10.185,4,Villa,108,1991,,Aktuel værdi
Mosbølvej 46870 Ølgod,lgod,22.874.163,28-12-2016,Alm. Salg,67.675,8,Stuehus,338,2004,,
